exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
simple,was aiding,835,835_M_his,m,Match,poss,Liam was aiding,his,5.487824440002441
simple,was aiding,835,835_F_him,f,Mismatch,obj,Carmen was aiding,him,4.181997776031494
simple,was aiding,835,835_F_his,f,Mismatch,poss,Carmen was aiding,his,5.91981840133667
simple,isn't thinking about,836,836_M_him,m,Match,obj,Marcus isn't thinking about,him,6.4502692222595215
simple,isn't thinking about,836,836_M_his,m,Match,poss,Marcus isn't thinking about,his,4.763960838317871
simple,isn't thinking about,836,836_F_him,f,Mismatch,obj,Alice isn't thinking about,him,6.249760150909424
simple,isn't thinking about,836,836_F_his,f,Mismatch,poss,Alice isn't thinking about,his,7.049754619598389
simple,forgot,837,837_M_him,m,Match,obj,Dennis forgot,him,8.400130271911621
simple,forgot,837,837_M_his,m,Match,poss,Dennis forgot,his,4.11514139175415
simple,forgot,837,837_F_him,f,Mismatch,obj,Kristin forgot,him,9.452253341674805
simple,forgot,837,837_F_his,f,Mismatch,poss,Kristin forgot,his,6.99305534362793
simple,exposed,838,838_M_him,m,Match,obj,Robert exposed,him,5.9229326248168945
simple,exposed,838,838_M_his,m,Match,poss,Robert exposed,his,4.649805545806885
simple,exposed,838,838_F_him,f,Mismatch,obj,Stacey exposed,him,5.656003952026367
simple,exposed,838,838_F_his,f,Mismatch,poss,Stacey exposed,his,4.447750568389893
simple,shot,839,839_M_him,m,Match,obj,Edward shot,him,4.9985175132751465
simple,shot,839,839_M_his,m,Match,poss,Edward shot,his,5.728668212890625
simple,shot,839,839_F_him,f,Mismatch,obj,April shot,him,8.662092208862305
simple,shot,839,839_F_his,f,Mismatch,poss,April shot,his,9.211597442626953
simple,heard,840,840_M_him,m,Match,obj,Benjamin heard,him,4.893988609313965
simple,heard,840,840_M_his,m,Match,poss,Benjamin heard,his,5.057650566101074
simple,heard,840,840_F_him,f,Mismatch,obj,Lori heard,him,4.575550079345703
simple,heard,840,840_F_his,f,Mismatch,poss,Lori heard,his,5.421825408935547
simple,did leave,841,841_M_him,m,Match,obj,Lawrence did leave,him,5.999873161315918
simple,did leave,841,841_M_his,m,Match,poss,Lawrence did leave,his,3.6667470932006836
simple,did leave,841,841_F_him,f,Mismatch,obj,Christine did leave,him,5.384493350982666
simple,did leave,841,841_F_his,f,Mismatch,poss,Christine did leave,his,8.0620756149292
simple,doesn't aid,842,842_M_him,m,Match,obj,Jerry doesn't aid,him,5.525329113006592
simple,doesn't aid,842,842_M_his,m,Match,poss,Jerry doesn't aid,his,4.494313716888428
simple,doesn't aid,842,842_F_him,f,Mismatch,obj,Alice doesn't aid,him,5.017956733703613
simple,doesn't aid,842,842_F_his,f,Mismatch,poss,Alice doesn't aid,his,6.463260650634766
simple,confuses,843,843_M_him,m,Match,obj,Michael confuses,him,7.486945629119873
simple,confuses,843,843_M_his,m,Match,poss,Michael confuses,his,5.007018089294434
simple,confuses,843,843_F_him,f,Mismatch,obj,Leslie confuses,him,6.565482139587402
simple,confuses,843,843_F_his,f,Mismatch,poss,Leslie confuses,his,5.573849678039551
simple,shouldn't criticize,844,844_M_him,m,Match,obj,This nephew shouldn't criticize,him,4.566624164581299
simple,shouldn't criticize,844,844_M_his,m,Match,poss,This nephew shouldn't criticize,his,2.962728500366211
simple,shouldn't criticize,844,844_F_him,f,Mismatch,obj,Leslie shouldn't criticize,him,4.679695129394531
simple,shouldn't criticize,844,844_F_his,f,Mismatch,poss,Leslie shouldn't criticize,his,5.365756988525391
simple,hasn't kissed,845,845_M_him,m,Match,obj,Marcus hasn't kissed,him,4.258667469024658
simple,hasn't kissed,845,845_M_his,m,Match,poss,Marcus hasn't kissed,his,5.877164363861084
simple,hasn't kissed,845,845_F_him,f,Mismatch,obj,Heidi hasn't kissed,him,2.765577554702759
simple,hasn't kissed,845,845_F_his,f,Mismatch,poss,Heidi hasn't kissed,his,7.530350208282471
simple,isn't finding,846,846_M_him,m,Match,obj,Gary isn't finding,him,6.6374640464782715
simple,isn't finding,846,846_M_his,m,Match,poss,Gary isn't finding,his,6.146833419799805
simple,isn't finding,846,846_F_him,f,Mismatch,obj,This granddaughter isn't finding,him,6.777645587921143
simple,isn't finding,846,846_F_his,f,Mismatch,poss,This granddaughter isn't finding,his,8.777451515197754
simple,described,847,847_M_him,m,Match,obj,Wayne described,him,4.976497173309326
simple,described,847,847_M_his,m,Match,poss,Wayne described,his,4.596562385559082
simple,described,847,847_F_him,f,Mismatch,obj,Judy described,him,4.966545104980469
simple,described,847,847_F_his,f,Mismatch,poss,Judy described,his,6.253551959991455
simple,referenced,848,848_M_him,m,Match,obj,Vincent referenced,him,6.415924072265625
simple,referenced,848,848_M_his,m,Match,poss,Vincent referenced,his,5.535032272338867
simple,referenced,848,848_F_him,f,Mismatch,obj,Wendy referenced,him,7.607071876525879
simple,referenced,848,848_F_his,f,Mismatch,poss,Wendy referenced,his,6.030491828918457
simple,isn't visiting,849,849_M_him,m,Match,obj,Brian isn't visiting,him,6.904229164123535
simple,isn't visiting,849,849_M_his,m,Match,poss,Brian isn't visiting,his,4.423437595367432
simple,isn't visiting,849,849_F_him,f,Mismatch,obj,Paula isn't visiting,him,6.892977714538574
simple,isn't visiting,849,849_F_his,f,Mismatch,poss,Paula isn't visiting,his,7.1621856689453125
simple,won't argue about,850,850_M_him,m,Match,obj,Matt won't argue about,him,8.978239059448242
simple,won't argue about,850,850_M_his,m,Match,poss,Matt won't argue about,his,5.888515949249268
simple,won't argue about,850,850_F_him,f,Mismatch,obj,Bethany won't argue about,him,7.612335681915283
simple,won't argue about,850,850_F_his,f,Mismatch,poss,Bethany won't argue about,his,7.015875339508057
simple,hadn't visited,851,851_M_him,m,Match,obj,Brian hadn't visited,him,3.7125067710876465
simple,hadn't visited,851,851_M_his,m,Match,poss,Brian hadn't visited,his,4.196058750152588
simple,hadn't visited,851,851_F_him,f,Mismatch,obj,Alice hadn't visited,him,3.17063570022583
simple,hadn't visited,851,851_F_his,f,Mismatch,poss,Alice hadn't visited,his,6.0283660888671875
simple,would write,852,852_M_him,m,Match,obj,Lawrence would write,him,7.041718006134033
simple,would write,852,852_M_his,m,Match,poss,Lawrence would write,his,4.8582963943481445
simple,would write,852,852_F_him,f,Mismatch,obj,Sandra would write,him,6.202785491943359
simple,would write,852,852_F_his,f,Mismatch,poss,Sandra would write,his,8.088096618652344
simple,won't talk to,853,853_M_him,m,Match,obj,The ex-boyfriend won't talk to,him,5.604485988616943
simple,won't talk to,853,853_M_his,m,Match,poss,The ex-boyfriend won't talk to,his,6.811419486999512
simple,won't talk to,853,853_F_him,f,Mismatch,obj,The woman won't talk to,him,3.934624433517456
simple,won't talk to,853,853_F_his,f,Mismatch,poss,The woman won't talk to,his,10.439030647277832
simple,escapes from,854,854_M_him,m,Match,obj,Joel escapes from,him,10.207941055297852
simple,escapes from,854,854_M_his,m,Match,poss,Joel escapes from,his,4.560647010803223
simple,escapes from,854,854_F_him,f,Mismatch,obj,Vanessa escapes from,him,8.289971351623535
simple,escapes from,854,854_F_his,f,Mismatch,poss,Vanessa escapes from,his,8.166470527648926
simple,isn't distracting,855,855_M_him,m,Match,obj,That ex-husband isn't distracting,him,6.222499370574951
simple,isn't distracting,855,855_M_his,m,Match,poss,That ex-husband isn't distracting,his,6.797589302062988
simple,isn't distracting,855,855_F_him,f,Mismatch,obj,Gina isn't distracting,him,5.770256519317627
simple,isn't distracting,855,855_F_his,f,Mismatch,poss,Gina isn't distracting,his,9.536300659179688
simple,had seen,856,856_M_him,m,Match,obj,Kevin had seen,him,4.358785629272461
simple,had seen,856,856_M_his,m,Match,poss,Kevin had seen,his,5.120837211608887
simple,had seen,856,856_F_him,f,Mismatch,obj,Stephanie had seen,him,3.812242269515991
simple,had seen,856,856_F_his,f,Mismatch,poss,Stephanie had seen,his,6.595375061035156
simple,forgives,857,857_M_him,m,Match,obj,That father forgives,him,4.3608245849609375
simple,forgives,857,857_M_his,m,Match,poss,That father forgives,his,3.2499470710754395
simple,forgives,857,857_F_him,f,Mismatch,obj,Sharon forgives,him,3.303271532058716
simple,forgives,857,857_F_his,f,Mismatch,poss,Sharon forgives,his,6.4838385581970215
simple,wasn't revealing,858,858_M_him,m,Match,obj,Bill wasn't revealing,him,10.610187530517578
simple,wasn't revealing,858,858_M_his,m,Match,poss,Bill wasn't revealing,his,6.424906253814697
simple,wasn't revealing,858,858_F_him,f,Mismatch,obj,Brenda wasn't revealing,him,10.364034652709961
simple,wasn't revealing,858,858_F_his,f,Mismatch,poss,Brenda wasn't revealing,his,6.549620628356934
simple,shouldn't conceal,859,859_M_him,m,Match,obj,Dan shouldn't conceal,him,8.384539604187012
simple,shouldn't conceal,859,859_M_his,m,Match,poss,Dan shouldn't conceal,his,2.3377082347869873
simple,shouldn't conceal,859,859_F_him,f,Mismatch,obj,Melanie shouldn't conceal,him,8.185189247131348
simple,shouldn't conceal,859,859_F_his,f,Mismatch,poss,Melanie shouldn't conceal,his,5.580636024475098
simple,helped,860,860_M_him,m,Match,obj,Paul helped,him,5.171540260314941
simple,helped,860,860_M_his,m,Match,poss,Paul helped,his,6.068109035491943
simple,helped,860,860_F_him,f,Mismatch,obj,April helped,him,6.2659125328063965
simple,helped,860,860_F_his,f,Mismatch,poss,April helped,his,9.163152694702148
simple,wasn't revealing,861,861_M_him,m,Match,obj,Benjamin wasn't revealing,him,10.684551239013672
simple,wasn't revealing,861,861_M_his,m,Match,poss,Benjamin wasn't revealing,his,3.976923942565918
simple,wasn't revealing,861,861_F_him,f,Mismatch,obj,Natalie wasn't revealing,him,10.291056632995605
simple,wasn't revealing,861,861_F_his,f,Mismatch,poss,Natalie wasn't revealing,his,7.57529354095459
simple,argued about,862,862_M_him,m,Match,obj,Travis argued about,him,8.947307586669922
simple,argued about,862,862_M_his,m,Match,poss,Travis argued about,his,5.643914222717285
simple,argued about,862,862_F_him,f,Mismatch,obj,Irene argued about,him,8.046026229858398
simple,argued about,862,862_F_his,f,Mismatch,poss,Irene argued about,his,5.652742385864258
simple,couldn't bite,863,863_M_him,m,Match,obj,The ex-husband couldn't bite,him,5.189394950866699
simple,couldn't bite,863,863_M_his,m,Match,poss,The ex-husband couldn't bite,his,4.593170166015625
simple,couldn't bite,863,863_F_him,f,Mismatch,obj,Melanie couldn't bite,him,5.533523082733154
simple,couldn't bite,863,863_F_his,f,Mismatch,poss,Melanie couldn't bite,his,5.680752754211426
simple,annoys,864,864_M_him,m,Match,obj,Bradley annoys,him,4.49209451675415
simple,annoys,864,864_M_his,m,Match,poss,Bradley annoys,his,5.822151184082031
simple,annoys,864,864_F_him,f,Mismatch,obj,The mother annoys,him,3.730405807495117
simple,annoys,864,864_F_his,f,Mismatch,poss,The mother annoys,his,7.533977031707764
simple,alarms,865,865_M_him,m,Match,obj,William alarms,him,9.284367561340332
simple,alarms,865,865_M_his,m,Match,poss,William alarms,his,7.414548873901367
simple,alarms,865,865_F_him,f,Mismatch,obj,Sheila alarms,him,5.563479900360107
simple,alarms,865,865_F_his,f,Mismatch,poss,Sheila alarms,his,8.296835899353027
simple,is stunning,866,866_M_him,m,Match,obj,Bruce is stunning,him,16.723302841186523
simple,is stunning,866,866_M_his,m,Match,poss,Bruce is stunning,his,15.230697631835938
simple,is stunning,866,866_F_him,f,Mismatch,obj,Catherine is stunning,him,16.80666732788086
simple,is stunning,866,866_F_his,f,Mismatch,poss,Catherine is stunning,his,17.053447723388672
simple,hadn't loved,867,867_M_him,m,Match,obj,Lawrence hadn't loved,him,2.6020495891571045
simple,hadn't loved,867,867_M_his,m,Match,poss,Lawrence hadn't loved,his,4.217060089111328
simple,hadn't loved,867,867_F_him,f,Mismatch,obj,Jane hadn't loved,him,1.8073185682296753
simple,hadn't loved,867,867_F_his,f,Mismatch,poss,Jane hadn't loved,his,7.641845226287842
simple,stunned,868,868_M_him,m,Match,obj,Derek stunned,him,4.735198974609375
simple,stunned,868,868_M_his,m,Match,poss,Derek stunned,his,6.905755519866943
simple,stunned,868,868_F_him,f,Mismatch,obj,Deanna stunned,him,4.873927116394043
simple,stunned,868,868_F_his,f,Mismatch,poss,Deanna stunned,his,10.554988861083984
simple,finds,869,869_M_him,m,Match,obj,Alexander finds,him,6.33401346206665
simple,finds,869,869_M_his,m,Match,poss,Alexander finds,his,4.805210113525391
simple,finds,869,869_F_him,f,Mismatch,obj,Kristin finds,him,6.60059928894043
simple,finds,869,869_F_his,f,Mismatch,poss,Kristin finds,his,7.892417907714844
simple,teaches,870,870_M_him,m,Match,obj,Samuel teaches,him,7.602443218231201
simple,teaches,870,870_M_his,m,Match,poss,Samuel teaches,his,6.7768402099609375
simple,teaches,870,870_F_him,f,Mismatch,obj,Laura teaches,him,9.275466918945312
simple,teaches,870,870_F_his,f,Mismatch,poss,Laura teaches,his,10.267054557800293
simple,returned to,871,871_M_him,m,Match,obj,This grandson returned to,him,7.626736164093018
simple,returned to,871,871_M_his,m,Match,poss,This grandson returned to,his,2.508460283279419
simple,returned to,871,871_F_him,f,Mismatch,obj,Sara returned to,him,6.834584712982178
simple,returned to,871,871_F_his,f,Mismatch,poss,Sara returned to,his,5.999638080596924
simple,leads,872,872_M_him,m,Match,obj,Todd leads,him,6.888331413269043
simple,leads,872,872_M_his,m,Match,poss,Todd leads,his,5.764655590057373
simple,leads,872,872_F_him,f,Mismatch,obj,Laura leads,him,5.7634992599487305
simple,leads,872,872_F_his,f,Mismatch,poss,Laura leads,his,9.17673110961914
simple,shook,873,873_M_him,m,Match,obj,William shook,him,6.454862594604492
simple,shook,873,873_M_his,m,Match,poss,William shook,his,0.705918550491333
simple,shook,873,873_F_him,f,Mismatch,obj,Rachel shook,him,9.191291809082031
simple,shook,873,873_F_his,f,Mismatch,poss,Rachel shook,his,4.184410572052002
simple,concealed,874,874_M_him,m,Match,obj,The father concealed,him,8.598836898803711
simple,concealed,874,874_M_his,m,Match,poss,The father concealed,his,2.4762401580810547
simple,concealed,874,874_F_him,f,Mismatch,obj,Carol concealed,him,10.092601776123047
simple,concealed,874,874_F_his,f,Mismatch,poss,Carol concealed,his,4.15062952041626
simple,would return to,875,875_M_him,m,Match,obj,Guy would return to,him,7.777014255523682
simple,would return to,875,875_M_his,m,Match,poss,Guy would return to,his,3.0211853981018066
simple,would return to,875,875_F_him,f,Mismatch,obj,Dana would return to,him,7.141877174377441
simple,would return to,875,875_F_his,f,Mismatch,poss,Dana would return to,his,4.048737049102783
simple,worries,876,876_M_him,m,Match,obj,Russell worries,him,8.362776756286621
simple,worries,876,876_M_his,m,Match,poss,Russell worries,his,8.127500534057617
simple,worries,876,876_F_him,f,Mismatch,obj,Bethany worries,him,7.175204277038574
simple,worries,876,876_F_his,f,Mismatch,poss,Bethany worries,his,9.637446403503418
simple,fought,877,877_M_him,m,Match,obj,Daniel fought,him,7.0641045570373535
simple,fought,877,877_M_his,m,Match,poss,Daniel fought,his,5.412056922912598
simple,fought,877,877_F_him,f,Mismatch,obj,Diana fought,him,7.018913269042969
simple,fought,877,877_F_his,f,Mismatch,poss,Diana fought,his,6.897139072418213
simple,boasted about,878,878_M_him,m,Match,obj,John boasted about,him,8.310954093933105
simple,boasted about,878,878_M_his,m,Match,poss,John boasted about,his,2.165461778640747
simple,boasted about,878,878_F_him,f,Mismatch,obj,Catherine boasted about,him,6.840768814086914
simple,boasted about,878,878_F_his,f,Mismatch,poss,Catherine boasted about,his,5.713882923126221
simple,hasn't discovered,879,879_M_him,m,Match,obj,John hasn't discovered,him,9.311772346496582
simple,hasn't discovered,879,879_M_his,m,Match,poss,John hasn't discovered,his,4.7064080238342285
simple,hasn't discovered,879,879_F_him,f,Mismatch,obj,The lady hasn't discovered,him,5.694067001342773
simple,hasn't discovered,879,879_F_his,f,Mismatch,poss,The lady hasn't discovered,his,6.421611785888672
simple,teaches,880,880_M_him,m,Match,obj,Kenneth teaches,him,7.148586750030518
simple,teaches,880,880_M_his,m,Match,poss,Kenneth teaches,his,6.26991081237793
simple,teaches,880,880_F_him,f,Mismatch,obj,Grace teaches,him,7.077517509460449
simple,teaches,880,880_F_his,f,Mismatch,poss,Grace teaches,his,9.137446403503418
simple,returned to,881,881_M_him,m,Match,obj,Benjamin returned to,him,8.890488624572754
simple,returned to,881,881_M_his,m,Match,poss,Benjamin returned to,his,2.9031853675842285
simple,returned to,881,881_F_him,f,Mismatch,obj,Diana returned to,him,7.508787155151367
simple,returned to,881,881_F_his,f,Mismatch,poss,Diana returned to,his,4.317176342010498
simple,likes,882,882_M_him,m,Match,obj,Dennis likes,him,7.871105194091797
simple,likes,882,882_M_his,m,Match,poss,Dennis likes,his,6.55458402633667
simple,likes,882,882_F_him,f,Mismatch,obj,Grace likes,him,6.1883087158203125
simple,likes,882,882_F_his,f,Mismatch,poss,Grace likes,his,8.216038703918457
simple,does think about,883,883_M_him,m,Match,obj,That grandfather does think about,him,5.7127556800842285
simple,does think about,883,883_M_his,m,Match,poss,That grandfather does think about,his,3.4666872024536133
simple,does think about,883,883_F_him,f,Mismatch,obj,Tamara does think about,him,5.451527118682861
simple,does think about,883,883_F_his,f,Mismatch,poss,Tamara does think about,his,7.101241111755371
simple,has seen,884,884_M_him,m,Match,obj,Curtis has seen,him,6.500239849090576
simple,has seen,884,884_M_his,m,Match,poss,Curtis has seen,his,3.9823696613311768
simple,has seen,884,884_F_him,f,Mismatch,obj,Erin has seen,him,6.589560508728027
simple,has seen,884,884_F_his,f,Mismatch,poss,Erin has seen,his,5.607090473175049
simple,talked about,885,885_M_him,m,Match,obj,The son talked about,him,6.626388072967529
simple,talked about,885,885_M_his,m,Match,poss,The son talked about,his,2.791206121444702
simple,talked about,885,885_F_him,f,Mismatch,obj,Wendy talked about,him,8.549748420715332
simple,talked about,885,885_F_his,f,Mismatch,poss,Wendy talked about,his,4.29424524307251
simple,will bore,886,886_M_him,m,Match,obj,Keith will bore,him,7.983950614929199
simple,will bore,886,886_M_his,m,Match,poss,Keith will bore,his,6.4547648429870605
simple,will bore,886,886_F_him,f,Mismatch,obj,Kirsten will bore,him,5.311403274536133
simple,will bore,886,886_F_his,f,Mismatch,poss,Kirsten will bore,his,6.692058086395264
simple,shoots,887,887_M_him,m,Match,obj,Gerald shoots,him,8.181194305419922
simple,shoots,887,887_M_his,m,Match,poss,Gerald shoots,his,5.078296184539795
simple,shoots,887,887_F_him,f,Mismatch,obj,Stacey shoots,him,3.673675298690796
simple,shoots,887,887_F_his,f,Mismatch,poss,Stacey shoots,his,5.269078254699707
simple,held,888,888_M_him,m,Match,obj,Vincent held,him,6.069421768188477
simple,held,888,888_M_his,m,Match,poss,Vincent held,his,3.447300672531128
simple,held,888,888_F_him,f,Mismatch,obj,Denise held,him,6.124152183532715
simple,held,888,888_F_his,f,Mismatch,poss,Denise held,his,5.2247772216796875
simple,discovered,889,889_M_him,m,Match,obj,Frank discovered,him,7.773787498474121
simple,discovered,889,889_M_his,m,Match,poss,Frank discovered,his,5.117254734039307
simple,discovered,889,889_F_him,f,Mismatch,obj,Katherine discovered,him,7.564880847930908
simple,discovered,889,889_F_his,f,Mismatch,poss,Katherine discovered,his,7.400661945343018
simple,hasn't astounded,890,890_M_him,m,Match,obj,Gary hasn't astounded,him,7.101513862609863
simple,hasn't astounded,890,890_M_his,m,Match,poss,Gary hasn't astounded,his,7.113428115844727
simple,hasn't astounded,890,890_F_him,f,Mismatch,obj,Andrea hasn't astounded,him,6.663623332977295
simple,hasn't astounded,890,890_F_his,f,Mismatch,poss,Andrea hasn't astounded,his,7.711336612701416
simple,wasn't teaching,891,891_M_him,m,Match,obj,Joseph wasn't teaching,him,4.26157283782959
simple,wasn't teaching,891,891_M_his,m,Match,poss,Joseph wasn't teaching,his,5.372494697570801
simple,wasn't teaching,891,891_F_him,f,Mismatch,obj,Sara wasn't teaching,him,4.906432151794434
simple,wasn't teaching,891,891_F_his,f,Mismatch,poss,Sara wasn't teaching,his,9.068671226501465
simple,isn't stunning,892,892_M_him,m,Match,obj,Travis isn't stunning,him,10.749802589416504
simple,isn't stunning,892,892_M_his,m,Match,poss,Travis isn't stunning,his,11.582808494567871
simple,isn't stunning,892,892_F_him,f,Mismatch,obj,Judy isn't stunning,him,11.694220542907715
simple,isn't stunning,892,892_F_his,f,Mismatch,poss,Judy isn't stunning,his,13.824496269226074
simple,embarrassed,893,893_M_him,m,Match,obj,Scott embarrassed,him,4.727377891540527
simple,embarrassed,893,893_M_his,m,Match,poss,Scott embarrassed,his,6.990050315856934
simple,embarrassed,893,893_F_him,f,Mismatch,obj,Emily embarrassed,him,8.885832786560059
simple,embarrassed,893,893_F_his,f,Mismatch,poss,Emily embarrassed,his,11.384342193603516
simple,is boring,894,894_M_him,m,Match,obj,Frank is boring,him,11.455634117126465
simple,is boring,894,894_M_his,m,Match,poss,Frank is boring,his,10.789122581481934
simple,is boring,894,894_F_him,f,Mismatch,obj,Grace is boring,him,12.272018432617188
simple,is boring,894,894_F_his,f,Mismatch,poss,Grace is boring,his,15.606993675231934
simple,upset,895,895_M_him,m,Match,obj,Guy upset,him,9.691667556762695
simple,upset,895,895_M_his,m,Match,poss,Guy upset,his,9.138808250427246
simple,upset,895,895_F_him,f,Mismatch,obj,Martha upset,him,5.989850044250488
simple,upset,895,895_F_his,f,Mismatch,poss,Martha upset,his,8.143356323242188
simple,has loved,896,896_M_him,m,Match,obj,Keith has loved,him,8.07846450805664
simple,has loved,896,896_M_his,m,Match,poss,Keith has loved,his,5.087634563446045
simple,has loved,896,896_F_him,f,Mismatch,obj,Sarah has loved,him,7.270804405212402
simple,has loved,896,896_F_his,f,Mismatch,poss,Sarah has loved,his,10.344964981079102
simple,can't scare,897,897_M_him,m,Match,obj,Ronald can't scare,him,4.769998073577881
simple,can't scare,897,897_M_his,m,Match,poss,Ronald can't scare,his,7.47259521484375
simple,can't scare,897,897_F_him,f,Mismatch,obj,Samantha can't scare,him,4.608384132385254
simple,can't scare,897,897_F_his,f,Mismatch,poss,Samantha can't scare,his,10.525728225708008
simple,is healing,898,898_M_him,m,Match,obj,Matt is healing,him,8.294071197509766
simple,is healing,898,898_M_his,m,Match,poss,Matt is healing,his,4.790197849273682
simple,is healing,898,898_F_him,f,Mismatch,obj,Carmen is healing,him,6.638040542602539
simple,is healing,898,898_F_his,f,Mismatch,poss,Carmen is healing,his,6.668488025665283
simple,hadn't questioned,899,899_M_him,m,Match,obj,Kevin hadn't questioned,him,4.019639492034912
simple,hadn't questioned,899,899_M_his,m,Match,poss,Kevin hadn't questioned,his,3.891120433807373
simple,hadn't questioned,899,899_F_him,f,Mismatch,obj,Theresa hadn't questioned,him,3.0335633754730225
simple,hadn't questioned,899,899_F_his,f,Mismatch,poss,Theresa hadn't questioned,his,4.58333158493042
simple,is scanning,900,900_M_him,m,Match,obj,Richard is scanning,him,8.604507446289062
simple,is scanning,900,900_M_his,m,Match,poss,Richard is scanning,his,4.7666850090026855
simple,is scanning,900,900_F_him,f,Mismatch,obj,The niece is scanning,him,6.71132230758667
simple,is scanning,900,900_F_his,f,Mismatch,poss,The niece is scanning,his,6.674347877502441
simple,can flee from,901,901_M_him,m,Match,obj,Steven can flee from,him,6.683943271636963
simple,can flee from,901,901_M_his,m,Match,poss,Steven can flee from,his,3.8505213260650635
simple,can flee from,901,901_F_him,f,Mismatch,obj,Carla can flee from,him,4.774399280548096
simple,can flee from,901,901_F_his,f,Mismatch,poss,Carla can flee from,his,6.0650410652160645
simple,isn't alarming,902,902_M_him,m,Match,obj,Scott isn't alarming,him,7.079690456390381
simple,isn't alarming,902,902_M_his,m,Match,poss,Scott isn't alarming,his,8.400402069091797
simple,isn't alarming,902,902_F_him,f,Mismatch,obj,Sally isn't alarming,him,8.633026123046875
simple,isn't alarming,902,902_F_his,f,Mismatch,poss,Sally isn't alarming,his,10.515545845031738
simple,had shocked,903,903_M_him,m,Match,obj,Rodney had shocked,him,3.3015787601470947
simple,had shocked,903,903_M_his,m,Match,poss,Rodney had shocked,his,4.307680130004883
simple,had shocked,903,903_F_him,f,Mismatch,obj,Paula had shocked,him,2.976808547973633
simple,had shocked,903,903_F_his,f,Mismatch,poss,Paula had shocked,his,5.9044599533081055
simple,was worrying,904,904_M_him,m,Match,obj,Carlos was worrying,him,5.20408296585083
simple,was worrying,904,904_M_his,m,Match,poss,Carlos was worrying,his,6.352800369262695
simple,was worrying,904,904_F_him,f,Mismatch,obj,Nancy was worrying,him,5.22406530380249
simple,was worrying,904,904_F_his,f,Mismatch,poss,Nancy was worrying,his,8.661761283874512
simple,boasted about,905,905_M_him,m,Match,obj,Paul boasted about,him,7.803393363952637
simple,boasted about,905,905_M_his,m,Match,poss,Paul boasted about,his,2.393310785293579
simple,boasted about,905,905_F_him,f,Mismatch,obj,Linda boasted about,him,7.276707649230957
simple,boasted about,905,905_F_his,f,Mismatch,poss,Linda boasted about,his,4.961872577667236
simple,discovers,906,906_M_him,m,Match,obj,Liam discovers,him,8.669981956481934
simple,discovers,906,906_M_his,m,Match,poss,Liam discovers,his,5.357823371887207
simple,discovers,906,906_F_him,f,Mismatch,obj,Beth discovers,him,7.502737998962402
simple,discovers,906,906_F_his,f,Mismatch,poss,Beth discovers,his,6.452827453613281
simple,could make,907,907_M_him,m,Match,obj,Curtis could make,him,5.52739953994751
simple,could make,907,907_M_his,m,Match,poss,Curtis could make,his,4.5491485595703125
simple,could make,907,907_F_him,f,Mismatch,obj,Jodi could make,him,5.766473770141602
simple,could make,907,907_F_his,f,Mismatch,poss,Jodi could make,his,5.40444278717041
simple,saw,908,908_M_him,m,Match,obj,Derek saw,him,4.772509574890137
simple,saw,908,908_M_his,m,Match,poss,Derek saw,his,4.899360656738281
simple,saw,908,908_F_him,f,Mismatch,obj,This wife saw,him,3.5806148052215576
simple,saw,908,908_F_his,f,Mismatch,poss,This wife saw,his,6.386769771575928
simple,hasn't written,909,909_M_him,m,Match,obj,Kevin hasn't written,him,10.584123611450195
simple,hasn't written,909,909_M_his,m,Match,poss,Kevin hasn't written,his,5.907832145690918
simple,hasn't written,909,909_F_him,f,Mismatch,obj,That niece hasn't written,him,6.048788070678711
simple,hasn't written,909,909_F_his,f,Mismatch,poss,That niece hasn't written,his,10.146886825561523
simple,is hiding,910,910_M_him,m,Match,obj,Mitchell is hiding,him,8.739277839660645
simple,is hiding,910,910_M_his,m,Match,poss,Mitchell is hiding,his,4.842130661010742
simple,is hiding,910,910_F_him,f,Mismatch,obj,Nancy is hiding,him,8.648154258728027
simple,is hiding,910,910_F_his,f,Mismatch,poss,Nancy is hiding,his,8.432174682617188
simple,hadn't fled from,911,911_M_him,m,Match,obj,Daniel hadn't fled from,him,5.532957553863525
simple,hadn't fled from,911,911_M_his,m,Match,poss,Daniel hadn't fled from,his,3.290318489074707
simple,hadn't fled from,911,911_F_him,f,Mismatch,obj,Lori hadn't fled from,him,5.171657085418701
simple,hadn't fled from,911,911_F_his,f,Mismatch,poss,Lori hadn't fled from,his,4.208316326141357
simple,was impressing,912,912_M_him,m,Match,obj,Liam was impressing,him,6.210557460784912
simple,was impressing,912,912_M_his,m,Match,poss,Liam was impressing,his,4.227714538574219
simple,was impressing,912,912_F_him,f,Mismatch,obj,Christina was impressing,him,4.622921943664551
simple,was impressing,912,912_F_his,f,Mismatch,poss,Christina was impressing,his,7.43900203704834
simple,isn't examining,913,913_M_him,m,Match,obj,Dan isn't examining,him,4.723812103271484
simple,isn't examining,913,913_M_his,m,Match,poss,Dan isn't examining,his,4.337977409362793
simple,isn't examining,913,913_F_him,f,Mismatch,obj,Jennifer isn't examining,him,5.288703918457031
simple,isn't examining,913,913_F_his,f,Mismatch,poss,Jennifer isn't examining,his,5.600287437438965
simple,isn't returning to,914,914_M_him,m,Match,obj,David isn't returning to,him,10.21281623840332
