exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
About,does alarm,781,781_F_his,f,Mismatch,poss,The pamphlet about Eva does alarm,his,8.203662872314453
About,harmed,782,782_M_him,m,Match,obj,The brochure about Carl harmed,him,4.724838733673096
About,harmed,782,782_F_him,f,Mismatch,obj,The brochure about Jennifer harmed,him,4.964970588684082
About,harmed,782,782_M_his,m,Match,poss,The brochure about Carl harmed,his,3.882004499435425
About,harmed,782,782_F_his,f,Mismatch,poss,The brochure about Jennifer harmed,his,5.4183526039123535
About,underwhelms,783,783_M_him,m,Match,obj,The play about Samuel underwhelms,him,9.536050796508789
About,underwhelms,783,783_F_him,f,Mismatch,obj,The play about Veronica underwhelms,him,10.419662475585938
About,underwhelms,783,783_M_his,m,Match,poss,The play about Samuel underwhelms,his,10.252814292907715
About,underwhelms,783,783_F_his,f,Mismatch,poss,The play about Veronica underwhelms,his,11.164663314819336
About,can't bore,784,784_M_him,m,Match,obj,The movie about Peter can't bore,him,4.95365571975708
About,can't bore,784,784_F_him,f,Mismatch,obj,The movie about Ann can't bore,him,5.555049896240234
About,can't bore,784,784_M_his,m,Match,poss,The movie about Peter can't bore,his,7.3780364990234375
About,can't bore,784,784_F_his,f,Mismatch,poss,The movie about Ann can't bore,his,8.46498966217041
About,embarrasses,785,785_M_him,m,Match,obj,The newspaper article about Samuel embarrasses,him,2.4667775630950928
About,embarrasses,785,785_F_him,f,Mismatch,obj,The newspaper article about Theresa embarrasses,him,4.134693622589111
About,embarrasses,785,785_M_his,m,Match,poss,The newspaper article about Samuel embarrasses,his,5.8519439697265625
About,embarrasses,785,785_F_his,f,Mismatch,poss,The newspaper article about Theresa embarrasses,his,7.126692771911621
About,underwhelms,786,786_M_him,m,Match,obj,The story about Daniel underwhelms,him,7.227898120880127
About,underwhelms,786,786_F_him,f,Mismatch,obj,The story about Valerie underwhelms,him,8.355247497558594
About,underwhelms,786,786_M_his,m,Match,poss,The story about Daniel underwhelms,his,8.098987579345703
About,underwhelms,786,786_F_his,f,Mismatch,poss,The story about Valerie underwhelms,his,9.890385627746582
About,annoyed,787,787_M_him,m,Match,obj,The essay about Brett annoyed,him,3.9538118839263916
About,annoyed,787,787_F_him,f,Mismatch,obj,The essay about Nancy annoyed,him,3.8531150817871094
About,annoyed,787,787_M_his,m,Match,poss,The essay about Brett annoyed,his,7.372040271759033
About,annoyed,787,787_F_his,f,Mismatch,poss,The essay about Nancy annoyed,his,7.393077373504639
About,bothered,788,788_M_him,m,Match,obj,The report about Robert bothered,him,2.7169129848480225
About,bothered,788,788_F_him,f,Mismatch,obj,The report about Ruth bothered,him,2.9855947494506836
About,bothered,788,788_M_his,m,Match,poss,The report about Robert bothered,his,7.930088043212891
About,bothered,788,788_F_his,f,Mismatch,poss,The report about Ruth bothered,his,8.83267879486084
About,doesn't stun,789,789_M_him,m,Match,obj,The documentary about Christopher doesn't stun,him,7.041973114013672
About,doesn't stun,789,789_F_him,f,Mismatch,obj,The documentary about Diana doesn't stun,him,7.213706970214844
About,doesn't stun,789,789_M_his,m,Match,poss,The documentary about Christopher doesn't stun,his,9.2848482131958
About,doesn't stun,789,789_F_his,f,Mismatch,poss,The documentary about Diana doesn't stun,his,9.639062881469727
About,hasn't helped,790,790_M_him,m,Match,obj,The commentary about Jeffrey hasn't helped,him,4.649137496948242
About,hasn't helped,790,790_F_him,f,Mismatch,obj,The commentary about Anne hasn't helped,him,6.751558780670166
About,hasn't helped,790,790_M_his,m,Match,poss,The commentary about Jeffrey hasn't helped,his,5.55753755569458
About,hasn't helped,790,790_F_his,f,Mismatch,poss,The commentary about Anne hasn't helped,his,7.528113842010498
About,was aiding,791,791_M_him,m,Match,obj,The show about Patrick was aiding,him,4.555072784423828
About,was aiding,791,791_F_him,f,Mismatch,obj,The show about Connie was aiding,him,5.175591945648193
About,was aiding,791,791_M_his,m,Match,poss,The show about Patrick was aiding,his,4.574710845947266
About,was aiding,791,791_F_his,f,Mismatch,poss,The show about Connie was aiding,his,5.432592868804932
About,isn't embarrassing,792,792_M_him,m,Match,obj,The book about Omar isn't embarrassing,him,11.465766906738281
About,isn't embarrassing,792,792_F_him,f,Mismatch,obj,The book about that lady isn't embarrassing,him,11.480036735534668
About,isn't embarrassing,792,792_M_his,m,Match,poss,The book about Omar isn't embarrassing,his,11.512121200561523
About,isn't embarrassing,792,792_F_his,f,Mismatch,poss,The book about that lady isn't embarrassing,his,12.487332344055176
About,is disgusting,793,793_M_him,m,Match,obj,The pamphlet about Thomas is disgusting,him,16.616947174072266
About,is disgusting,793,793_F_him,f,Mismatch,obj,The pamphlet about Naomi is disgusting,him,16.65045166015625
About,is disgusting,793,793_M_his,m,Match,poss,The pamphlet about Thomas is disgusting,his,15.446999549865723
About,is disgusting,793,793_F_his,f,Mismatch,poss,The pamphlet about Naomi is disgusting,his,15.67958927154541
About,should aggravate,794,794_M_him,m,Match,obj,The brochure about David should aggravate,him,4.224135875701904
About,should aggravate,794,794_F_him,f,Mismatch,obj,The brochure about Sarah should aggravate,him,5.457046985626221
About,should aggravate,794,794_M_his,m,Match,poss,The brochure about David should aggravate,his,4.197373390197754
About,should aggravate,794,794_F_his,f,Mismatch,poss,The brochure about Sarah should aggravate,his,6.051824569702148
About,had alarmed,795,795_M_him,m,Match,obj,The play about David had alarmed,him,3.4886412620544434
About,had alarmed,795,795_F_him,f,Mismatch,obj,The play about Heidi had alarmed,him,4.492188453674316
About,had alarmed,795,795_M_his,m,Match,poss,The play about David had alarmed,his,4.475368499755859
About,had alarmed,795,795_F_his,f,Mismatch,poss,The play about Heidi had alarmed,his,5.703469753265381
About,hasn't aided,796,796_M_him,m,Match,obj,The movie about Marcus hasn't aided,him,4.338037490844727
About,hasn't aided,796,796_F_him,f,Mismatch,obj,The movie about that daughter hasn't aided,him,5.833336353302002
About,hasn't aided,796,796_M_his,m,Match,poss,The movie about Marcus hasn't aided,his,2.972306728363037
About,hasn't aided,796,796_F_his,f,Mismatch,poss,The movie about that daughter hasn't aided,his,5.239330291748047
About,had scared,797,797_M_him,m,Match,obj,The newspaper article about this husband had scared,him,2.1969246864318848
About,had scared,797,797_F_him,f,Mismatch,obj,The newspaper article about Amy had scared,him,3.0388147830963135
About,had scared,797,797_M_his,m,Match,poss,The newspaper article about this husband had scared,his,5.606464385986328
About,had scared,797,797_F_his,f,Mismatch,poss,The newspaper article about Amy had scared,his,8.17861270904541
About,isn't aiding,798,798_M_him,m,Match,obj,The story about Carl isn't aiding,him,4.632143974304199
About,isn't aiding,798,798_F_him,f,Mismatch,obj,The story about Gina isn't aiding,him,5.621198654174805
About,isn't aiding,798,798_M_his,m,Match,poss,The story about Carl isn't aiding,his,4.413488864898682
About,isn't aiding,798,798_F_his,f,Mismatch,poss,The story about Gina isn't aiding,his,5.911181449890137
About,isn't disturbing,799,799_M_him,m,Match,obj,The essay about that boy isn't disturbing,him,10.851781845092773
About,isn't disturbing,799,799_F_him,f,Mismatch,obj,The essay about Nina isn't disturbing,him,11.514731407165527
About,isn't disturbing,799,799_M_his,m,Match,poss,The essay about that boy isn't disturbing,his,11.455305099487305
About,isn't disturbing,799,799_F_his,f,Mismatch,poss,The essay about Nina isn't disturbing,his,11.838414192199707
About,had aided,800,800_M_him,m,Match,obj,The report about Guy had aided,him,4.592163562774658
About,had aided,800,800_F_him,f,Mismatch,obj,The report about that niece had aided,him,4.779740333557129
About,had aided,800,800_M_his,m,Match,poss,The report about Guy had aided,his,4.0912909507751465
About,had aided,800,800_F_his,f,Mismatch,poss,The report about that niece had aided,his,5.10981559753418
About,had worried,801,801_M_him,m,Match,obj,The documentary about Guy had worried,him,2.3226916790008545
About,had worried,801,801_F_him,f,Mismatch,obj,The documentary about Monica had worried,him,2.7002439498901367
About,had worried,801,801_M_his,m,Match,poss,The documentary about Guy had worried,his,6.256738185882568
About,had worried,801,801_F_his,f,Mismatch,poss,The documentary about Monica had worried,his,6.637850761413574
About,will aid,802,802_M_him,m,Match,obj,The commentary about Carlos will aid,him,3.4738004207611084
About,will aid,802,802_F_him,f,Mismatch,obj,The commentary about Natalie will aid,him,6.4763712882995605
About,will aid,802,802_M_his,m,Match,poss,The commentary about Carlos will aid,his,4.4222283363342285
About,will aid,802,802_F_his,f,Mismatch,poss,The commentary about Natalie will aid,his,6.693850994110107
About,alarms,803,803_M_him,m,Match,obj,The show about Michael alarms,him,3.359351634979248
About,alarms,803,803_F_him,f,Mismatch,obj,The show about Janet alarms,him,4.714256763458252
About,alarms,803,803_M_his,m,Match,poss,The show about Michael alarms,his,5.871870040893555
About,alarms,803,803_F_his,f,Mismatch,poss,The show about Janet alarms,his,7.666473865509033
About,hasn't distracted,804,804_M_him,m,Match,obj,The book about Richard hasn't distracted,him,3.2618322372436523
About,hasn't distracted,804,804_F_him,f,Mismatch,obj,The book about this grandmother hasn't distracted,him,3.2339372634887695
About,hasn't distracted,804,804_M_his,m,Match,poss,The book about Richard hasn't distracted,his,7.555726051330566
About,hasn't distracted,804,804_F_his,f,Mismatch,poss,The book about this grandmother hasn't distracted,his,7.88124942779541
About,bothers,805,805_M_him,m,Match,obj,The pamphlet about Bruce bothers,him,3.78932785987854
About,bothers,805,805_F_him,f,Mismatch,obj,The pamphlet about Beth bothers,him,4.0188140869140625
About,bothers,805,805_M_his,m,Match,poss,The pamphlet about Bruce bothers,his,9.138071060180664
About,bothers,805,805_F_his,f,Mismatch,poss,The pamphlet about Beth bothers,his,9.189921379089355
About,bores,806,806_M_him,m,Match,obj,The brochure about Brett bores,him,8.058789253234863
About,bores,806,806_F_him,f,Mismatch,obj,The brochure about Judy bores,him,7.694616317749023
About,bores,806,806_M_his,m,Match,poss,The brochure about Brett bores,his,7.772243976593018
About,bores,806,806_F_his,f,Mismatch,poss,The brochure about Judy bores,his,9.876862525939941
About,worries,807,807_M_him,m,Match,obj,The play about Matt worries,him,9.08172607421875
About,worries,807,807_F_him,f,Mismatch,obj,The play about Brenda worries,him,4.166752338409424
About,worries,807,807_M_his,m,Match,poss,The play about Matt worries,his,5.007084369659424
About,worries,807,807_F_his,f,Mismatch,poss,The play about Brenda worries,his,7.713064193725586
About,had bothered,808,808_M_him,m,Match,obj,The movie about Joseph had bothered,him,2.503031015396118
About,had bothered,808,808_F_him,f,Mismatch,obj,The movie about Donna had bothered,him,3.047927141189575
About,had bothered,808,808_M_his,m,Match,poss,The movie about Joseph had bothered,his,7.461592197418213
About,had bothered,808,808_F_his,f,Mismatch,poss,The movie about Donna had bothered,his,8.9312162399292
About,had shocked,809,809_M_him,m,Match,obj,The newspaper article about John had shocked,him,2.55759334564209
About,had shocked,809,809_F_him,f,Mismatch,obj,The newspaper article about Paula had shocked,him,3.546476125717163
About,had shocked,809,809_M_his,m,Match,poss,The newspaper article about John had shocked,his,5.9018073081970215
About,had shocked,809,809_F_his,f,Mismatch,poss,The newspaper article about Paula had shocked,his,6.504144191741943
About,helped,810,810_M_him,m,Match,obj,The story about Brad helped,him,3.9219906330108643
About,helped,810,810_F_him,f,Mismatch,obj,The story about Kendra helped,him,5.0209879875183105
About,helped,810,810_M_his,m,Match,poss,The story about Brad helped,his,7.1819376945495605
About,helped,810,810_F_his,f,Mismatch,poss,The story about Kendra helped,his,8.141250610351562
About,annoys,811,811_M_him,m,Match,obj,The essay about that boy annoys,him,4.547670364379883
About,annoys,811,811_F_him,f,Mismatch,obj,The essay about Beth annoys,him,4.508437156677246
About,annoys,811,811_M_his,m,Match,poss,The essay about that boy annoys,his,7.323799133300781
About,annoys,811,811_F_his,f,Mismatch,poss,The essay about Beth annoys,his,8.234530448913574
About,was disgusting,812,812_M_him,m,Match,obj,The report about Lawrence was disgusting,him,16.111753463745117
About,was disgusting,812,812_F_him,f,Mismatch,obj,The report about Anne was disgusting,him,16.126724243164062
About,was disgusting,812,812_M_his,m,Match,poss,The report about Lawrence was disgusting,his,15.607464790344238
About,was disgusting,812,812_F_his,f,Mismatch,poss,The report about Anne was disgusting,his,15.688092231750488
About,doesn't help,813,813_M_him,m,Match,obj,The documentary about Stephen doesn't help,him,4.7454633712768555
About,doesn't help,813,813_F_him,f,Mismatch,obj,The documentary about Carrie doesn't help,him,6.524372100830078
About,doesn't help,813,813_M_his,m,Match,poss,The documentary about Stephen doesn't help,his,5.237136363983154
About,doesn't help,813,813_F_his,f,Mismatch,poss,The documentary about Carrie doesn't help,his,6.970500946044922
About,hasn't astounded,814,814_M_him,m,Match,obj,The commentary about Alexander hasn't astounded,him,6.1285200119018555
About,hasn't astounded,814,814_F_him,f,Mismatch,obj,The commentary about Melissa hasn't astounded,him,8.739065170288086
About,hasn't astounded,814,814_M_his,m,Match,poss,The commentary about Alexander hasn't astounded,his,9.039938926696777
About,hasn't astounded,814,814_F_his,f,Mismatch,poss,The commentary about Melissa hasn't astounded,his,11.732990264892578
About,is aggravating,815,815_M_him,m,Match,obj,The show about Russell is aggravating,him,6.129881381988525
About,is aggravating,815,815_F_him,f,Mismatch,obj,The show about Judy is aggravating,him,7.988888263702393
About,is aggravating,815,815_M_his,m,Match,poss,The show about Russell is aggravating,his,8.004819869995117
About,is aggravating,815,815_F_his,f,Mismatch,poss,The show about Judy is aggravating,his,10.275803565979004
About,confuses,816,816_M_him,m,Match,obj,The book about Jerry confuses,him,5.17767333984375
About,confuses,816,816_F_him,f,Mismatch,obj,The book about Bethany confuses,him,6.624251365661621
About,confuses,816,816_M_his,m,Match,poss,The book about Jerry confuses,his,6.041674613952637
About,confuses,816,816_F_his,f,Mismatch,poss,The book about Bethany confuses,his,8.513995170593262
About,alarmed,817,817_M_him,m,Match,obj,The pamphlet about Gregory alarmed,him,2.9459803104400635
About,alarmed,817,817_F_him,f,Mismatch,obj,The pamphlet about Deanna alarmed,him,3.5714964866638184
About,alarmed,817,817_M_his,m,Match,poss,The pamphlet about Gregory alarmed,his,5.611820697784424
About,alarmed,817,817_F_his,f,Mismatch,poss,The pamphlet about Deanna alarmed,his,6.121802806854248
About,would bore,818,818_M_him,m,Match,obj,The brochure about Patrick would bore,him,6.568654537200928
About,would bore,818,818_F_him,f,Mismatch,obj,The brochure about Deanna would bore,him,7.104856491088867
About,would bore,818,818_M_his,m,Match,poss,The brochure about Patrick would bore,his,7.753727436065674
About,would bore,818,818_F_his,f,Mismatch,poss,The brochure about Deanna would bore,his,7.866080284118652
About,hadn't hindered,819,819_M_him,m,Match,obj,The play about Phillip hadn't hindered,him,2.700788736343384
About,hadn't hindered,819,819_F_him,f,Mismatch,obj,The play about Denise hadn't hindered,him,4.010674953460693
About,hadn't hindered,819,819_M_his,m,Match,poss,The play about Phillip hadn't hindered,his,2.1095480918884277
About,hadn't hindered,819,819_F_his,f,Mismatch,poss,The play about Denise hadn't hindered,his,3.1963727474212646
About,underwhelmed,820,820_M_him,m,Match,obj,The movie about David underwhelmed,him,8.469878196716309
About,underwhelmed,820,820_F_him,f,Mismatch,obj,The movie about Ruth underwhelmed,him,8.968006134033203
About,underwhelmed,820,820_M_his,m,Match,poss,The movie about David underwhelmed,his,10.155770301818848
About,underwhelmed,820,820_F_his,f,Mismatch,poss,The movie about Ruth underwhelmed,his,10.677709579467773
About,was scaring,821,821_M_him,m,Match,obj,The newspaper article about Kenneth was scaring,him,2.5539000034332275
About,was scaring,821,821_F_him,f,Mismatch,obj,The newspaper article about Lori was scaring,him,3.790088653564453
About,was scaring,821,821_M_his,m,Match,poss,The newspaper article about Kenneth was scaring,his,5.843845367431641
About,was scaring,821,821_F_his,f,Mismatch,poss,The newspaper article about Lori was scaring,his,7.805502891540527
About,overwhelmed,822,822_M_him,m,Match,obj,The story about this brother overwhelmed,him,4.187801361083984
About,overwhelmed,822,822_F_him,f,Mismatch,obj,The story about Diana overwhelmed,him,2.5282018184661865
About,overwhelmed,822,822_M_his,m,Match,poss,The story about this brother overwhelmed,his,6.225685119628906
About,overwhelmed,822,822_F_his,f,Mismatch,poss,The story about Diana overwhelmed,his,6.171098709106445
About,is shocking,823,823_M_him,m,Match,obj,The essay about Todd is shocking,him,14.27668571472168
About,is shocking,823,823_F_him,f,Mismatch,obj,The essay about Grace is shocking,him,14.734878540039062
About,is shocking,823,823_M_his,m,Match,poss,The essay about Todd is shocking,his,13.090935707092285
About,is shocking,823,823_F_his,f,Mismatch,poss,The essay about Grace is shocking,his,13.83637523651123
About,did aggravate,824,824_M_him,m,Match,obj,The report about Richard did aggravate,him,3.8747470378875732
About,did aggravate,824,824_F_him,f,Mismatch,obj,The report about Kristin did aggravate,him,5.38991117477417
About,did aggravate,824,824_M_his,m,Match,poss,The report about Richard did aggravate,his,4.3552961349487305
About,did aggravate,824,824_F_his,f,Mismatch,poss,The report about Kristin did aggravate,his,6.521947860717773
About,scares,825,825_M_him,m,Match,obj,The documentary about that boy scares,him,3.9336631298065186
About,scares,825,825_F_him,f,Mismatch,obj,The documentary about Donna scares,him,4.855911731719971
About,scares,825,825_M_his,m,Match,poss,The documentary about that boy scares,his,7.634260177612305
About,scares,825,825_F_his,f,Mismatch,poss,The documentary about Donna scares,his,8.692100524902344
About,underwhelms,826,826_M_him,m,Match,obj,The commentary about David underwhelms,him,8.49484634399414
About,underwhelms,826,826_F_him,f,Mismatch,obj,The commentary about Sarah underwhelms,him,9.5987548828125
About,underwhelms,826,826_M_his,m,Match,poss,The commentary about David underwhelms,his,9.291885375976562
About,underwhelms,826,826_F_his,f,Mismatch,poss,The commentary about Sarah underwhelms,his,10.848260879516602
About,is hindering,827,827_M_him,m,Match,obj,The show about this husband is hindering,him,4.384252071380615
About,is hindering,827,827_F_him,f,Mismatch,obj,The show about Heidi is hindering,him,5.837166786193848
About,is hindering,827,827_M_his,m,Match,poss,The show about this husband is hindering,his,3.035557270050049
About,is hindering,827,827_F_his,f,Mismatch,poss,The show about Heidi is hindering,his,4.612829208374023
About,shouldn't aggravate,828,828_M_him,m,Match,obj,The book about Adam shouldn't aggravate,him,4.149065017700195
About,shouldn't aggravate,828,828_F_him,f,Mismatch,obj,The book about Amanda shouldn't aggravate,him,5.266351699829102
About,shouldn't aggravate,828,828_M_his,m,Match,poss,The book about Adam shouldn't aggravate,his,5.787146091461182
About,shouldn't aggravate,828,828_F_his,f,Mismatch,poss,The book about Amanda shouldn't aggravate,his,7.114289283752441
About,annoys,829,829_M_him,m,Match,obj,The pamphlet about Liam annoys,him,4.309191703796387
About,annoys,829,829_F_him,f,Mismatch,obj,The pamphlet about that daughter annoys,him,3.5674800872802734
About,annoys,829,829_M_his,m,Match,poss,The pamphlet about Liam annoys,his,7.794667720794678
About,annoys,829,829_F_his,f,Mismatch,poss,The pamphlet about that daughter annoys,his,7.542886734008789
About,astounded,830,830_M_him,m,Match,obj,The brochure about Daniel astounded,him,4.819662570953369
About,astounded,830,830_F_him,f,Mismatch,obj,The brochure about this girl astounded,him,6.432340145111084
About,astounded,830,830_M_his,m,Match,poss,The brochure about Daniel astounded,his,7.661168575286865
About,astounded,830,830_F_his,f,Mismatch,poss,The brochure about this girl astounded,his,9.680047988891602
About,stunned,831,831_M_him,m,Match,obj,The play about James stunned,him,5.821406364440918
About,stunned,831,831_F_him,f,Mismatch,obj,The play about Grace stunned,him,5.919272422790527
About,stunned,831,831_M_his,m,Match,poss,The play about James stunned,his,5.379834175109863
About,stunned,831,831_F_his,f,Mismatch,poss,The play about Grace stunned,his,6.8822174072265625
About,hasn't underwhelmed,832,832_M_him,m,Match,obj,The movie about Travis hasn't underwhelmed,him,8.176609992980957
About,hasn't underwhelmed,832,832_F_him,f,Mismatch,obj,The movie about Anne hasn't underwhelmed,him,8.611921310424805
About,hasn't underwhelmed,832,832_M_his,m,Match,poss,The movie about Travis hasn't underwhelmed,his,9.985654830932617
About,hasn't underwhelmed,832,832_F_his,f,Mismatch,poss,The movie about Anne hasn't underwhelmed,his,10.654714584350586
About,hadn't upset,833,833_M_him,m,Match,obj,The newspaper article about Walter hadn't upset,him,1.4907232522964478
About,hadn't upset,833,833_F_him,f,Mismatch,obj,The newspaper article about Heather hadn't upset,him,2.664494037628174
About,hadn't upset,833,833_M_his,m,Match,poss,The newspaper article about Walter hadn't upset,his,6.162345886230469
About,hadn't upset,833,833_F_his,f,Mismatch,poss,The newspaper article about Heather hadn't upset,his,7.24712610244751
About,might astound,834,834_M_him,m,Match,obj,The story about Charles might astound,him,6.19436502456665
About,might astound,834,834_F_him,f,Mismatch,obj,The story about this girl might astound,him,10.182818412780762
About,might astound,834,834_M_his,m,Match,poss,The story about Charles might astound,his,7.196755409240723
About,might astound,834,834_F_his,f,Mismatch,poss,The story about this girl might astound,his,12.419878005981445
About,isn't confusing,835,835_M_him,m,Match,obj,The essay about Dennis isn't confusing,him,9.163674354553223
About,isn't confusing,835,835_F_him,f,Mismatch,obj,The essay about Bethany isn't confusing,him,9.89214038848877
About,isn't confusing,835,835_M_his,m,Match,poss,The essay about Dennis isn't confusing,his,11.230827331542969
About,isn't confusing,835,835_F_his,f,Mismatch,poss,The essay about Bethany isn't confusing,his,11.896961212158203
About,will disturb,836,836_M_him,m,Match,obj,The report about Russell will disturb,him,4.630270481109619
About,will disturb,836,836_F_him,f,Mismatch,obj,The report about Janice will disturb,him,4.93016242980957
About,will disturb,836,836_M_his,m,Match,poss,The report about Russell will disturb,his,6.153834819793701
About,will disturb,836,836_F_his,f,Mismatch,poss,The report about Janice will disturb,his,7.366057395935059
About,annoys,837,837_M_him,m,Match,obj,The documentary about Joseph annoys,him,3.573798179626465
About,annoys,837,837_F_him,f,Mismatch,obj,The documentary about Heidi annoys,him,4.621207237243652
About,annoys,837,837_M_his,m,Match,poss,The documentary about Joseph annoys,his,6.4895548820495605
About,annoys,837,837_F_his,f,Mismatch,poss,The documentary about Heidi annoys,his,7.041125297546387
About,worries,838,838_M_him,m,Match,obj,The commentary about this husband worries,him,7.6797380447387695
About,worries,838,838_F_him,f,Mismatch,obj,The commentary about Diana worries,him,6.63145637512207
About,worries,838,838_M_his,m,Match,poss,The commentary about this husband worries,his,7.069725036621094
About,worries,838,838_F_his,f,Mismatch,poss,The commentary about Diana worries,his,10.072412490844727
About,would bore,839,839_M_him,m,Match,obj,The show about Keith would bore,him,3.985875368118286
About,would bore,839,839_F_him,f,Mismatch,obj,The show about Janice would bore,him,4.979711532592773
About,would bore,839,839_M_his,m,Match,poss,The show about Keith would bore,his,8.000545501708984
About,would bore,839,839_F_his,f,Mismatch,poss,The show about Janice would bore,his,9.155000686645508
About,doesn't bore,840,840_M_him,m,Match,obj,The book about Russell doesn't bore,him,5.450705528259277
About,doesn't bore,840,840_F_him,f,Mismatch,obj,The book about Alice doesn't bore,him,5.74989128112793
About,doesn't bore,840,840_M_his,m,Match,poss,The book about Russell doesn't bore,his,9.282508850097656
About,doesn't bore,840,840_F_his,f,Mismatch,poss,The book about Alice doesn't bore,his,9.669512748718262
About,annoys,841,841_M_him,m,Match,obj,The pamphlet about Larry annoys,him,3.58178448677063
About,annoys,841,841_F_him,f,Mismatch,obj,The pamphlet about Teresa annoys,him,4.699833393096924
About,annoys,841,841_M_his,m,Match,poss,The pamphlet about Larry annoys,his,6.813407897949219
About,annoys,841,841_F_his,f,Mismatch,poss,The pamphlet about Teresa annoys,his,8.500740051269531
About,can't disgust,842,842_M_him,m,Match,obj,The brochure about Matt can't disgust,him,4.885262966156006
About,can't disgust,842,842_F_him,f,Mismatch,obj,The brochure about Julia can't disgust,him,5.055848121643066
About,can't disgust,842,842_M_his,m,Match,poss,The brochure about Matt can't disgust,his,8.184441566467285
About,can't disgust,842,842_F_his,f,Mismatch,poss,The brochure about Julia can't disgust,his,8.847235679626465
About,has confused,843,843_M_him,m,Match,obj,The play about Stephen has confused,him,5.900771617889404
About,has confused,843,843_F_him,f,Mismatch,obj,The play about the actress has confused,him,5.677857398986816
About,has confused,843,843_M_his,m,Match,poss,The play about Stephen has confused,his,7.386277675628662
About,has confused,843,843_F_his,f,Mismatch,poss,The play about the actress has confused,his,7.4442291259765625
About,has upset,844,844_M_him,m,Match,obj,The movie about Gary has upset,him,5.122104644775391
About,has upset,844,844_F_him,f,Mismatch,obj,The movie about Helen has upset,him,6.268346309661865
About,has upset,844,844_M_his,m,Match,poss,The movie about Gary has upset,his,6.642480373382568
About,has upset,844,844_F_his,f,Mismatch,poss,The movie about Helen has upset,his,7.86337947845459
About,aggravated,845,845_M_him,m,Match,obj,The newspaper article about Kenneth aggravated,him,4.188970565795898
About,aggravated,845,845_F_him,f,Mismatch,obj,The newspaper article about Dawn aggravated,him,3.2227671146392822
About,aggravated,845,845_M_his,m,Match,poss,The newspaper article about Kenneth aggravated,his,3.8907723426818848
About,aggravated,845,845_F_his,f,Mismatch,poss,The newspaper article about Dawn aggravated,his,3.868647813796997
About,had hindered,846,846_M_him,m,Match,obj,The story about Benjamin had hindered,him,2.849149227142334
About,had hindered,846,846_F_him,f,Mismatch,obj,The story about Cheryl had hindered,him,4.433342933654785
About,had hindered,846,846_M_his,m,Match,poss,The story about Benjamin had hindered,his,2.2783968448638916
About,had hindered,846,846_F_his,f,Mismatch,poss,The story about Cheryl had hindered,his,3.295842409133911
About,can't confuse,847,847_M_him,m,Match,obj,The essay about Roger can't confuse,him,4.76448917388916
About,can't confuse,847,847_F_him,f,Mismatch,obj,The essay about Dana can't confuse,him,5.003177642822266
About,can't confuse,847,847_M_his,m,Match,poss,The essay about Roger can't confuse,his,6.537125110626221
About,can't confuse,847,847_F_his,f,Mismatch,poss,The essay about Dana can't confuse,his,6.780428409576416
About,has astounded,848,848_M_him,m,Match,obj,The report about Frank has astounded,him,6.717037677764893
About,has astounded,848,848_F_him,f,Mismatch,obj,The report about Ann has astounded,him,8.142753601074219
About,has astounded,848,848_M_his,m,Match,poss,The report about Frank has astounded,his,8.144320487976074
About,has astounded,848,848_F_his,f,Mismatch,poss,The report about Ann has astounded,his,9.760918617248535
About,worried,849,849_M_him,m,Match,obj,The documentary about this boy worried,him,7.001160621643066
About,worried,849,849_F_him,f,Mismatch,obj,The documentary about Paula worried,him,4.2891998291015625
About,worried,849,849_M_his,m,Match,poss,The documentary about this boy worried,his,6.036311149597168
About,worried,849,849_F_his,f,Mismatch,poss,The documentary about Paula worried,his,7.413661003112793
About,hindered,850,850_M_him,m,Match,obj,The commentary about the boyfriend hindered,him,5.5576934814453125
About,hindered,850,850_F_him,f,Mismatch,obj,The commentary about Wendy hindered,him,6.208940505981445
About,hindered,850,850_M_his,m,Match,poss,The commentary about the boyfriend hindered,his,3.6456239223480225
About,hindered,850,850_F_his,f,Mismatch,poss,The commentary about Wendy hindered,his,4.612713813781738
About,bothered,851,851_M_him,m,Match,obj,The show about Travis bothered,him,2.7424476146698
About,bothered,851,851_F_him,f,Mismatch,obj,The show about Janice bothered,him,3.884627103805542
About,bothered,851,851_M_his,m,Match,poss,The show about Travis bothered,his,7.705832481384277
About,bothered,851,851_F_his,f,Mismatch,poss,The show about Janice bothered,his,9.274380683898926
About,was aiding,852,852_M_him,m,Match,obj,The book about Mitchell was aiding,him,5.126031398773193
About,was aiding,852,852_F_him,f,Mismatch,obj,The book about that ex-girlfriend was aiding,him,4.207372665405273
About,was aiding,852,852_M_his,m,Match,poss,The book about Mitchell was aiding,his,4.597498416900635
About,was aiding,852,852_F_his,f,Mismatch,poss,The book about that ex-girlfriend was aiding,his,4.153045177459717
About,isn't underwhelming,853,853_M_him,m,Match,obj,The pamphlet about Joseph isn't underwhelming,him,16.605440139770508
About,isn't underwhelming,853,853_F_him,f,Mismatch,obj,The pamphlet about Tiffany isn't underwhelming,him,17.156232833862305
About,isn't underwhelming,853,853_M_his,m,Match,poss,The pamphlet about Joseph isn't underwhelming,his,15.129388809204102
About,isn't underwhelming,853,853_F_his,f,Mismatch,poss,The pamphlet about Tiffany isn't underwhelming,his,15.822718620300293
