exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-1.3B_surp
TwoEmbedding,warned,does hide,770,770_FFF_him,fff,MismatchMismatchMismatch,obj,Brenda warned Gina that Nina does hide,him,11.326172828674316
TwoEmbedding,warned,does hide,770,770_MMM_his,mmm,MatchMatchMatch,poss,Liam warned the nephew that Brett does hide,his,2.6547605991363525
TwoEmbedding,warned,does hide,770,770_MMF_his,mmf,MatchMatchMismatch,poss,Liam warned the nephew that Nina does hide,his,5.923466205596924
TwoEmbedding,warned,does hide,770,770_MFM_his,mfm,MatchMismatchMatch,poss,Liam warned Gina that Brett does hide,his,3.258289098739624
TwoEmbedding,warned,does hide,770,770_MFF_his,mff,MatchMismatchMismatch,poss,Liam warned Gina that Nina does hide,his,8.219701766967773
TwoEmbedding,warned,does hide,770,770_FMM_his,fmm,MismatchMatchMatch,poss,Brenda warned the nephew that Brett does hide,his,2.2742488384246826
TwoEmbedding,warned,does hide,770,770_FMF_his,fmf,MismatchMatchMismatch,poss,Brenda warned the nephew that Nina does hide,his,5.892639636993408
TwoEmbedding,warned,does hide,770,770_FFM_his,ffm,MismatchMismatchMatch,poss,Brenda warned Gina that Brett does hide,his,2.972294569015503
TwoEmbedding,warned,does hide,770,770_FFF_his,fff,MismatchMismatchMismatch,poss,Brenda warned Gina that Nina does hide,his,8.608248710632324
TwoEmbedding,warns,isn't alarming,771,771_MMM_him,mmm,MatchMatchMatch,obj,Eric warns Alexander that this man isn't alarming,him,5.106472492218018
TwoEmbedding,warns,isn't alarming,771,771_MMF_him,mmf,MatchMatchMismatch,obj,Eric warns Alexander that Tiffany isn't alarming,him,2.337620258331299
TwoEmbedding,warns,isn't alarming,771,771_MFM_him,mfm,MatchMismatchMatch,obj,Eric warns Gina that this man isn't alarming,him,8.741095542907715
TwoEmbedding,warns,isn't alarming,771,771_MFF_him,mff,MatchMismatchMismatch,obj,Eric warns Gina that Tiffany isn't alarming,him,3.810042381286621
TwoEmbedding,warns,isn't alarming,771,771_FMM_him,fmm,MismatchMatchMatch,obj,This mother warns Alexander that this man isn't alarming,him,5.453428268432617
TwoEmbedding,warns,isn't alarming,771,771_FMF_him,fmf,MismatchMatchMismatch,obj,This mother warns Alexander that Tiffany isn't alarming,him,2.629032611846924
TwoEmbedding,warns,isn't alarming,771,771_FFM_him,ffm,MismatchMismatchMatch,obj,This mother warns Gina that this man isn't alarming,him,9.192708015441895
TwoEmbedding,warns,isn't alarming,771,771_FFF_him,fff,MismatchMismatchMismatch,obj,This mother warns Gina that Tiffany isn't alarming,him,5.924108982086182
TwoEmbedding,warns,isn't alarming,771,771_MMM_his,mmm,MatchMatchMatch,poss,Eric warns Alexander that this man isn't alarming,his,7.331511497497559
TwoEmbedding,warns,isn't alarming,771,771_MMF_his,mmf,MatchMatchMismatch,poss,Eric warns Alexander that Tiffany isn't alarming,his,6.2031636238098145
TwoEmbedding,warns,isn't alarming,771,771_MFM_his,mfm,MatchMismatchMatch,poss,Eric warns Gina that this man isn't alarming,his,8.733182907104492
TwoEmbedding,warns,isn't alarming,771,771_MFF_his,mff,MatchMismatchMismatch,poss,Eric warns Gina that Tiffany isn't alarming,his,8.057256698608398
TwoEmbedding,warns,isn't alarming,771,771_FMM_his,fmm,MismatchMatchMatch,poss,This mother warns Alexander that this man isn't alarming,his,6.08839750289917
TwoEmbedding,warns,isn't alarming,771,771_FMF_his,fmf,MismatchMatchMismatch,poss,This mother warns Alexander that Tiffany isn't alarming,his,6.364020347595215
TwoEmbedding,warns,isn't alarming,771,771_FFM_his,ffm,MismatchMismatchMatch,poss,This mother warns Gina that this man isn't alarming,his,7.642694473266602
TwoEmbedding,warns,isn't alarming,771,771_FFF_his,fff,MismatchMismatchMismatch,poss,This mother warns Gina that Tiffany isn't alarming,his,9.234134674072266
TwoEmbedding,alerts,had astounded,772,772_MMM_him,mmm,MatchMatchMatch,obj,Gregory alerts Jerry that Rodney had astounded,him,1.2910797595977783
TwoEmbedding,alerts,had astounded,772,772_MMF_him,mmf,MatchMatchMismatch,obj,Gregory alerts Jerry that Sara had astounded,him,0.5672811269760132
TwoEmbedding,alerts,had astounded,772,772_MFM_him,mfm,MatchMismatchMatch,obj,Gregory alerts Jane that Rodney had astounded,him,3.794400930404663
TwoEmbedding,alerts,had astounded,772,772_MFF_him,mff,MatchMismatchMismatch,obj,Gregory alerts Jane that Sara had astounded,him,1.5730024576187134
TwoEmbedding,alerts,had astounded,772,772_FMM_him,fmm,MismatchMatchMatch,obj,Deanna alerts Jerry that Rodney had astounded,him,2.3418118953704834
TwoEmbedding,alerts,had astounded,772,772_FMF_him,fmf,MismatchMatchMismatch,obj,Deanna alerts Jerry that Sara had astounded,him,0.7600032091140747
TwoEmbedding,alerts,had astounded,772,772_FFM_him,ffm,MismatchMismatchMatch,obj,Deanna alerts Jane that Rodney had astounded,him,5.649723052978516
TwoEmbedding,alerts,had astounded,772,772_FFF_him,fff,MismatchMismatchMismatch,obj,Deanna alerts Jane that Sara had astounded,him,2.9902241230010986
TwoEmbedding,alerts,had astounded,772,772_MMM_his,mmm,MatchMatchMatch,poss,Gregory alerts Jerry that Rodney had astounded,his,5.497802257537842
TwoEmbedding,alerts,had astounded,772,772_MMF_his,mmf,MatchMatchMismatch,poss,Gregory alerts Jerry that Sara had astounded,his,7.514667510986328
TwoEmbedding,alerts,had astounded,772,772_MFM_his,mfm,MatchMismatchMatch,poss,Gregory alerts Jane that Rodney had astounded,his,5.667193412780762
TwoEmbedding,alerts,had astounded,772,772_MFF_his,mff,MatchMismatchMismatch,poss,Gregory alerts Jane that Sara had astounded,his,8.06969165802002
TwoEmbedding,alerts,had astounded,772,772_FMM_his,fmm,MismatchMatchMatch,poss,Deanna alerts Jerry that Rodney had astounded,his,5.691205978393555
TwoEmbedding,alerts,had astounded,772,772_FMF_his,fmf,MismatchMatchMismatch,poss,Deanna alerts Jerry that Sara had astounded,his,7.9527130126953125
TwoEmbedding,alerts,had astounded,772,772_FFM_his,ffm,MismatchMismatchMatch,poss,Deanna alerts Jane that Rodney had astounded,his,6.084878921508789
TwoEmbedding,alerts,had astounded,772,772_FFF_his,fff,MismatchMismatchMismatch,poss,Deanna alerts Jane that Sara had astounded,his,9.627152442932129
TwoEmbedding,told,investigates,773,773_MMM_him,mmm,MatchMatchMatch,obj,Alan told Omar that Guy investigates,him,6.172898769378662
TwoEmbedding,told,investigates,773,773_MMF_him,mmf,MatchMatchMismatch,obj,Alan told Omar that Teresa investigates,him,5.564373970031738
TwoEmbedding,told,investigates,773,773_MFM_him,mfm,MatchMismatchMatch,obj,Alan told Monica that Guy investigates,him,6.963057518005371
TwoEmbedding,told,investigates,773,773_MFF_him,mff,MatchMismatchMismatch,obj,Alan told Monica that Teresa investigates,him,5.951318740844727
TwoEmbedding,told,investigates,773,773_FMM_him,fmm,MismatchMatchMatch,obj,Cindy told Omar that Guy investigates,him,6.209240436553955
TwoEmbedding,told,investigates,773,773_FMF_him,fmf,MismatchMatchMismatch,obj,Cindy told Omar that Teresa investigates,him,5.674840450286865
TwoEmbedding,told,investigates,773,773_FFM_him,ffm,MismatchMismatchMatch,obj,Cindy told Monica that Guy investigates,him,7.395246982574463
TwoEmbedding,told,investigates,773,773_FFF_him,fff,MismatchMismatchMismatch,obj,Cindy told Monica that Teresa investigates,him,6.58671236038208
TwoEmbedding,told,investigates,773,773_MMM_his,mmm,MatchMatchMatch,poss,Alan told Omar that Guy investigates,his,5.450229644775391
TwoEmbedding,told,investigates,773,773_MMF_his,mmf,MatchMatchMismatch,poss,Alan told Omar that Teresa investigates,his,5.021306991577148
TwoEmbedding,told,investigates,773,773_MFM_his,mfm,MatchMismatchMatch,poss,Alan told Monica that Guy investigates,his,5.205401420593262
TwoEmbedding,told,investigates,773,773_MFF_his,mff,MatchMismatchMismatch,poss,Alan told Monica that Teresa investigates,his,5.510903358459473
TwoEmbedding,told,investigates,773,773_FMM_his,fmm,MismatchMatchMatch,poss,Cindy told Omar that Guy investigates,his,5.915045261383057
TwoEmbedding,told,investigates,773,773_FMF_his,fmf,MismatchMatchMismatch,poss,Cindy told Omar that Teresa investigates,his,5.957280158996582
TwoEmbedding,told,investigates,773,773_FFM_his,ffm,MismatchMismatchMatch,poss,Cindy told Monica that Guy investigates,his,5.597565174102783
TwoEmbedding,told,investigates,773,773_FFF_his,fff,MismatchMismatchMismatch,poss,Cindy told Monica that Teresa investigates,his,6.7928290367126465
TwoEmbedding,advises,exposes,774,774_MMM_him,mmm,MatchMatchMatch,obj,Benjamin advises Alexander that Martin exposes,him,3.835813522338867
TwoEmbedding,advises,exposes,774,774_MMF_him,mmf,MatchMatchMismatch,obj,Benjamin advises Alexander that Valerie exposes,him,3.292095899581909
TwoEmbedding,advises,exposes,774,774_MFM_him,mfm,MatchMismatchMatch,obj,Benjamin advises Jodi that Martin exposes,him,4.206634998321533
TwoEmbedding,advises,exposes,774,774_MFF_him,mff,MatchMismatchMismatch,obj,Benjamin advises Jodi that Valerie exposes,him,4.071113586425781
TwoEmbedding,advises,exposes,774,774_FMM_him,fmm,MismatchMatchMatch,obj,Sarah advises Alexander that Martin exposes,him,3.7719600200653076
TwoEmbedding,advises,exposes,774,774_FMF_him,fmf,MismatchMatchMismatch,obj,Sarah advises Alexander that Valerie exposes,him,3.253662109375
TwoEmbedding,advises,exposes,774,774_FFM_him,ffm,MismatchMismatchMatch,obj,Sarah advises Jodi that Martin exposes,him,5.287872314453125
TwoEmbedding,advises,exposes,774,774_FFF_him,fff,MismatchMismatchMismatch,obj,Sarah advises Jodi that Valerie exposes,him,5.182730197906494
TwoEmbedding,advises,exposes,774,774_MMM_his,mmm,MatchMatchMatch,poss,Benjamin advises Alexander that Martin exposes,his,3.0023739337921143
TwoEmbedding,advises,exposes,774,774_MMF_his,mmf,MatchMatchMismatch,poss,Benjamin advises Alexander that Valerie exposes,his,4.093714714050293
TwoEmbedding,advises,exposes,774,774_MFM_his,mfm,MatchMismatchMatch,poss,Benjamin advises Jodi that Martin exposes,his,3.430966377258301
TwoEmbedding,advises,exposes,774,774_MFF_his,mff,MatchMismatchMismatch,poss,Benjamin advises Jodi that Valerie exposes,his,5.617191314697266
TwoEmbedding,advises,exposes,774,774_FMM_his,fmm,MismatchMatchMatch,poss,Sarah advises Alexander that Martin exposes,his,2.8295974731445312
TwoEmbedding,advises,exposes,774,774_FMF_his,fmf,MismatchMatchMismatch,poss,Sarah advises Alexander that Valerie exposes,his,3.9831340312957764
TwoEmbedding,advises,exposes,774,774_FFM_his,ffm,MismatchMismatchMatch,poss,Sarah advises Jodi that Martin exposes,his,3.4690065383911133
TwoEmbedding,advises,exposes,774,774_FFF_his,fff,MismatchMismatchMismatch,poss,Sarah advises Jodi that Valerie exposes,his,6.707695007324219
TwoEmbedding,showed,investigated,775,775_MMM_him,mmm,MatchMatchMatch,obj,Eric showed Bruce that Randolf investigated,him,4.0959649085998535
TwoEmbedding,showed,investigated,775,775_MMF_him,mmf,MatchMatchMismatch,obj,Eric showed Bruce that Janet investigated,him,5.015079975128174
TwoEmbedding,showed,investigated,775,775_MFM_him,mfm,MatchMismatchMatch,obj,Eric showed Laurie that Randolf investigated,him,5.084432601928711
TwoEmbedding,showed,investigated,775,775_MFF_him,mff,MatchMismatchMismatch,obj,Eric showed Laurie that Janet investigated,him,6.3051886558532715
TwoEmbedding,showed,investigated,775,775_FMM_him,fmm,MismatchMatchMatch,obj,Stacy showed Bruce that Randolf investigated,him,4.766448020935059
TwoEmbedding,showed,investigated,775,775_FMF_him,fmf,MismatchMatchMismatch,obj,Stacy showed Bruce that Janet investigated,him,5.470731258392334
TwoEmbedding,showed,investigated,775,775_FFM_him,ffm,MismatchMismatchMatch,obj,Stacy showed Laurie that Randolf investigated,him,5.959826946258545
TwoEmbedding,showed,investigated,775,775_FFF_him,fff,MismatchMismatchMismatch,obj,Stacy showed Laurie that Janet investigated,him,7.0401997566223145
TwoEmbedding,showed,investigated,775,775_MMM_his,mmm,MatchMatchMatch,poss,Eric showed Bruce that Randolf investigated,his,3.963780403137207
TwoEmbedding,showed,investigated,775,775_MMF_his,mmf,MatchMatchMismatch,poss,Eric showed Bruce that Janet investigated,his,4.664261341094971
TwoEmbedding,showed,investigated,775,775_MFM_his,mfm,MatchMismatchMatch,poss,Eric showed Laurie that Randolf investigated,his,4.356349945068359
TwoEmbedding,showed,investigated,775,775_MFF_his,mff,MatchMismatchMismatch,poss,Eric showed Laurie that Janet investigated,his,5.8215203285217285
TwoEmbedding,showed,investigated,775,775_FMM_his,fmm,MismatchMatchMatch,poss,Stacy showed Bruce that Randolf investigated,his,4.028882026672363
TwoEmbedding,showed,investigated,775,775_FMF_his,fmf,MismatchMatchMismatch,poss,Stacy showed Bruce that Janet investigated,his,4.369401454925537
TwoEmbedding,showed,investigated,775,775_FFM_his,ffm,MismatchMismatchMatch,poss,Stacy showed Laurie that Randolf investigated,his,4.6043853759765625
TwoEmbedding,showed,investigated,775,775_FFF_his,fff,MismatchMismatchMismatch,poss,Stacy showed Laurie that Janet investigated,his,5.757935047149658
TwoEmbedding,advised,underwhelms,776,776_MMM_him,mmm,MatchMatchMatch,obj,Andrew advised the ex-husband that Martin underwhelms,him,5.014761447906494
TwoEmbedding,advised,underwhelms,776,776_MMF_him,mmf,MatchMatchMismatch,obj,Andrew advised the ex-husband that Nina underwhelms,him,2.099151134490967
TwoEmbedding,advised,underwhelms,776,776_MFM_him,mfm,MatchMismatchMatch,obj,Andrew advised Anna that Martin underwhelms,him,6.183145046234131
TwoEmbedding,advised,underwhelms,776,776_MFF_him,mff,MatchMismatchMismatch,obj,Andrew advised Anna that Nina underwhelms,him,2.520050287246704
TwoEmbedding,advised,underwhelms,776,776_FMM_him,fmm,MismatchMatchMatch,obj,That wife advised the ex-husband that Martin underwhelms,him,5.73981237411499
TwoEmbedding,advised,underwhelms,776,776_FMF_him,fmf,MismatchMatchMismatch,obj,That wife advised the ex-husband that Nina underwhelms,him,2.0530190467834473
TwoEmbedding,advised,underwhelms,776,776_FFM_him,ffm,MismatchMismatchMatch,obj,That wife advised Anna that Martin underwhelms,him,6.5680460929870605
TwoEmbedding,advised,underwhelms,776,776_FFF_him,fff,MismatchMismatchMismatch,obj,That wife advised Anna that Nina underwhelms,him,3.139122486114502
TwoEmbedding,advised,underwhelms,776,776_MMM_his,mmm,MatchMatchMatch,poss,Andrew advised the ex-husband that Martin underwhelms,his,4.513586044311523
TwoEmbedding,advised,underwhelms,776,776_MMF_his,mmf,MatchMatchMismatch,poss,Andrew advised the ex-husband that Nina underwhelms,his,5.156502723693848
TwoEmbedding,advised,underwhelms,776,776_MFM_his,mfm,MatchMismatchMatch,poss,Andrew advised Anna that Martin underwhelms,his,5.368534564971924
TwoEmbedding,advised,underwhelms,776,776_MFF_his,mff,MatchMismatchMismatch,poss,Andrew advised Anna that Nina underwhelms,his,6.807860851287842
TwoEmbedding,advised,underwhelms,776,776_FMM_his,fmm,MismatchMatchMatch,poss,That wife advised the ex-husband that Martin underwhelms,his,4.474575519561768
TwoEmbedding,advised,underwhelms,776,776_FMF_his,fmf,MismatchMatchMismatch,poss,That wife advised the ex-husband that Nina underwhelms,his,5.829602241516113
TwoEmbedding,advised,underwhelms,776,776_FFM_his,ffm,MismatchMismatchMatch,poss,That wife advised Anna that Martin underwhelms,his,4.536228656768799
TwoEmbedding,advised,underwhelms,776,776_FFF_his,fff,MismatchMismatchMismatch,poss,That wife advised Anna that Nina underwhelms,his,7.20428991317749
TwoEmbedding,advised,isn't listening to,777,777_MMM_him,mmm,MatchMatchMatch,obj,That man advised Bill that Randolf isn't listening to,him,1.0572779178619385
TwoEmbedding,advised,isn't listening to,777,777_MMF_him,mmf,MatchMatchMismatch,obj,That man advised Bill that Ruth isn't listening to,him,0.8279913067817688
TwoEmbedding,advised,isn't listening to,777,777_MFM_him,mfm,MatchMismatchMatch,obj,That man advised Susan that Randolf isn't listening to,him,3.597677230834961
TwoEmbedding,advised,isn't listening to,777,777_MFF_him,mff,MatchMismatchMismatch,obj,That man advised Susan that Ruth isn't listening to,him,1.8139362335205078
TwoEmbedding,advised,isn't listening to,777,777_FMM_him,fmm,MismatchMatchMatch,obj,Nancy advised Bill that Randolf isn't listening to,him,1.727607011795044
TwoEmbedding,advised,isn't listening to,777,777_FMF_him,fmf,MismatchMatchMismatch,obj,Nancy advised Bill that Ruth isn't listening to,him,1.0980194807052612
TwoEmbedding,advised,isn't listening to,777,777_FFM_him,ffm,MismatchMismatchMatch,obj,Nancy advised Susan that Randolf isn't listening to,him,6.324108600616455
TwoEmbedding,advised,isn't listening to,777,777_FFF_him,fff,MismatchMismatchMismatch,obj,Nancy advised Susan that Ruth isn't listening to,him,4.248366355895996
TwoEmbedding,advised,isn't listening to,777,777_MMM_his,mmm,MatchMatchMatch,poss,That man advised Bill that Randolf isn't listening to,his,3.8027195930480957
TwoEmbedding,advised,isn't listening to,777,777_MMF_his,mmf,MatchMatchMismatch,poss,That man advised Bill that Ruth isn't listening to,his,3.691545009613037
TwoEmbedding,advised,isn't listening to,777,777_MFM_his,mfm,MatchMismatchMatch,poss,That man advised Susan that Randolf isn't listening to,his,5.096771240234375
TwoEmbedding,advised,isn't listening to,777,777_MFF_his,mff,MatchMismatchMismatch,poss,That man advised Susan that Ruth isn't listening to,his,4.700004577636719
TwoEmbedding,advised,isn't listening to,777,777_FMM_his,fmm,MismatchMatchMatch,poss,Nancy advised Bill that Randolf isn't listening to,his,3.950094699859619
TwoEmbedding,advised,isn't listening to,777,777_FMF_his,fmf,MismatchMatchMismatch,poss,Nancy advised Bill that Ruth isn't listening to,his,4.1447882652282715
TwoEmbedding,advised,isn't listening to,777,777_FFM_his,ffm,MismatchMismatchMatch,poss,Nancy advised Susan that Randolf isn't listening to,his,5.326626777648926
TwoEmbedding,advised,isn't listening to,777,777_FFF_his,fff,MismatchMismatchMismatch,poss,Nancy advised Susan that Ruth isn't listening to,his,7.2678704261779785
TwoEmbedding,warned,wouldn't disgust,778,778_MMM_him,mmm,MatchMatchMatch,obj,Martin warned Kevin that this brother wouldn't disgust,him,1.493306040763855
TwoEmbedding,warned,wouldn't disgust,778,778_MMF_him,mmf,MatchMatchMismatch,obj,Martin warned Kevin that Catherine wouldn't disgust,him,0.6153576374053955
TwoEmbedding,warned,wouldn't disgust,778,778_MFM_him,mfm,MatchMismatchMatch,obj,Martin warned Michelle that this brother wouldn't disgust,him,5.53638219833374
TwoEmbedding,warned,wouldn't disgust,778,778_MFF_him,mff,MatchMismatchMismatch,obj,Martin warned Michelle that Catherine wouldn't disgust,him,1.6927695274353027
TwoEmbedding,warned,wouldn't disgust,778,778_FMM_him,fmm,MismatchMatchMatch,obj,Diane warned Kevin that this brother wouldn't disgust,him,2.856252670288086
TwoEmbedding,warned,wouldn't disgust,778,778_FMF_him,fmf,MismatchMatchMismatch,obj,Diane warned Kevin that Catherine wouldn't disgust,him,0.8380016088485718
TwoEmbedding,warned,wouldn't disgust,778,778_FFM_him,ffm,MismatchMismatchMatch,obj,Diane warned Michelle that this brother wouldn't disgust,him,7.251830577850342
TwoEmbedding,warned,wouldn't disgust,778,778_FFF_him,fff,MismatchMismatchMismatch,obj,Diane warned Michelle that Catherine wouldn't disgust,him,2.8503308296203613
TwoEmbedding,warned,wouldn't disgust,778,778_MMM_his,mmm,MatchMatchMatch,poss,Martin warned Kevin that this brother wouldn't disgust,his,5.749382495880127
TwoEmbedding,warned,wouldn't disgust,778,778_MMF_his,mmf,MatchMatchMismatch,poss,Martin warned Kevin that Catherine wouldn't disgust,his,7.29479455947876
TwoEmbedding,warned,wouldn't disgust,778,778_MFM_his,mfm,MatchMismatchMatch,poss,Martin warned Michelle that this brother wouldn't disgust,his,6.398571968078613
TwoEmbedding,warned,wouldn't disgust,778,778_MFF_his,mff,MatchMismatchMismatch,poss,Martin warned Michelle that Catherine wouldn't disgust,his,7.88058614730835
TwoEmbedding,warned,wouldn't disgust,778,778_FMM_his,fmm,MismatchMatchMatch,poss,Diane warned Kevin that this brother wouldn't disgust,his,6.110659122467041
TwoEmbedding,warned,wouldn't disgust,778,778_FMF_his,fmf,MismatchMatchMismatch,poss,Diane warned Kevin that Catherine wouldn't disgust,his,7.458536624908447
TwoEmbedding,warned,wouldn't disgust,778,778_FFM_his,ffm,MismatchMismatchMatch,poss,Diane warned Michelle that this brother wouldn't disgust,his,7.054685592651367
TwoEmbedding,warned,wouldn't disgust,778,778_FFF_his,fff,MismatchMismatchMismatch,poss,Diane warned Michelle that Catherine wouldn't disgust,his,8.820387840270996
TwoEmbedding,alerts,worked with,779,779_MMM_him,mmm,MatchMatchMatch,obj,Gerald alerts Bill that this nephew worked with,him,2.6950831413269043
TwoEmbedding,alerts,worked with,779,779_MMF_him,mmf,MatchMatchMismatch,obj,Gerald alerts Bill that Cheryl worked with,him,2.7284390926361084
TwoEmbedding,alerts,worked with,779,779_MFM_him,mfm,MatchMismatchMatch,obj,Gerald alerts Mary that this nephew worked with,him,4.249121189117432
TwoEmbedding,alerts,worked with,779,779_MFF_him,mff,MatchMismatchMismatch,obj,Gerald alerts Mary that Cheryl worked with,him,3.9195642471313477
TwoEmbedding,alerts,worked with,779,779_FMM_him,fmm,MismatchMatchMatch,obj,Julie alerts Bill that this nephew worked with,him,3.4069976806640625
TwoEmbedding,alerts,worked with,779,779_FMF_him,fmf,MismatchMatchMismatch,obj,Julie alerts Bill that Cheryl worked with,him,3.4442644119262695
TwoEmbedding,alerts,worked with,779,779_FFM_him,ffm,MismatchMismatchMatch,obj,Julie alerts Mary that this nephew worked with,him,5.207979202270508
TwoEmbedding,alerts,worked with,779,779_FFF_him,fff,MismatchMismatchMismatch,obj,Julie alerts Mary that Cheryl worked with,him,5.210901260375977
TwoEmbedding,alerts,worked with,779,779_MMM_his,mmm,MatchMatchMatch,poss,Gerald alerts Bill that this nephew worked with,his,4.393225193023682
TwoEmbedding,alerts,worked with,779,779_MMF_his,mmf,MatchMatchMismatch,poss,Gerald alerts Bill that Cheryl worked with,his,5.393986701965332
TwoEmbedding,alerts,worked with,779,779_MFM_his,mfm,MatchMismatchMatch,poss,Gerald alerts Mary that this nephew worked with,his,4.969743251800537
TwoEmbedding,alerts,worked with,779,779_MFF_his,mff,MatchMismatchMismatch,poss,Gerald alerts Mary that Cheryl worked with,his,6.895026683807373
TwoEmbedding,alerts,worked with,779,779_FMM_his,fmm,MismatchMatchMatch,poss,Julie alerts Bill that this nephew worked with,his,4.0625834465026855
TwoEmbedding,alerts,worked with,779,779_FMF_his,fmf,MismatchMatchMismatch,poss,Julie alerts Bill that Cheryl worked with,his,5.694913864135742
TwoEmbedding,alerts,worked with,779,779_FFM_his,ffm,MismatchMismatchMatch,poss,Julie alerts Mary that this nephew worked with,his,5.2241973876953125
TwoEmbedding,alerts,worked with,779,779_FFF_his,fff,MismatchMismatchMismatch,poss,Julie alerts Mary that Cheryl worked with,his,7.566218376159668
TwoEmbedding,informs,loses,780,780_MMM_him,mmm,MatchMatchMatch,obj,Dennis informs Carlos that Bill loses,him,10.130233764648438
TwoEmbedding,informs,loses,780,780_MMF_him,mmf,MatchMatchMismatch,obj,Dennis informs Carlos that Grace loses,him,9.304707527160645
TwoEmbedding,informs,loses,780,780_MFM_him,mfm,MatchMismatchMatch,obj,Dennis informs Sarah that Bill loses,him,11.343892097473145
TwoEmbedding,informs,loses,780,780_MFF_him,mff,MatchMismatchMismatch,obj,Dennis informs Sarah that Grace loses,him,10.252803802490234
TwoEmbedding,informs,loses,780,780_FMM_him,fmm,MismatchMatchMatch,obj,Kristen informs Carlos that Bill loses,him,9.6576509475708
TwoEmbedding,informs,loses,780,780_FMF_him,fmf,MismatchMatchMismatch,obj,Kristen informs Carlos that Grace loses,him,8.99673080444336
TwoEmbedding,informs,loses,780,780_FFM_him,ffm,MismatchMismatchMatch,obj,Kristen informs Sarah that Bill loses,him,10.665059089660645
TwoEmbedding,informs,loses,780,780_FFF_him,fff,MismatchMismatchMismatch,obj,Kristen informs Sarah that Grace loses,him,9.64195442199707
TwoEmbedding,informs,loses,780,780_MMM_his,mmm,MatchMatchMatch,poss,Dennis informs Carlos that Bill loses,his,2.127765417098999
TwoEmbedding,informs,loses,780,780_MMF_his,mmf,MatchMatchMismatch,poss,Dennis informs Carlos that Grace loses,his,5.3645782470703125
TwoEmbedding,informs,loses,780,780_MFM_his,mfm,MatchMismatchMatch,poss,Dennis informs Sarah that Bill loses,his,1.6596540212631226
TwoEmbedding,informs,loses,780,780_MFF_his,mff,MatchMismatchMismatch,poss,Dennis informs Sarah that Grace loses,his,6.629391193389893
TwoEmbedding,informs,loses,780,780_FMM_his,fmm,MismatchMatchMatch,poss,Kristen informs Carlos that Bill loses,his,1.7859059572219849
TwoEmbedding,informs,loses,780,780_FMF_his,fmf,MismatchMatchMismatch,poss,Kristen informs Carlos that Grace loses,his,5.964224338531494
TwoEmbedding,informs,loses,780,780_FFM_his,ffm,MismatchMismatchMatch,poss,Kristen informs Sarah that Bill loses,his,1.4054946899414062
TwoEmbedding,informs,loses,780,780_FFF_his,fff,MismatchMismatchMismatch,poss,Kristen informs Sarah that Grace loses,his,7.226651668548584
TwoEmbedding,informed,had worried,781,781_MMM_him,mmm,MatchMatchMatch,obj,Randolf informed Edward that this boyfriend had worried,him,1.9460668563842773
TwoEmbedding,informed,had worried,781,781_MMF_him,mmf,MatchMatchMismatch,obj,Randolf informed Edward that Tara had worried,him,3.584846258163452
TwoEmbedding,informed,had worried,781,781_MFM_him,mfm,MatchMismatchMatch,obj,Randolf informed Carol that this boyfriend had worried,him,3.158167600631714
TwoEmbedding,informed,had worried,781,781_MFF_him,mff,MatchMismatchMismatch,obj,Randolf informed Carol that Tara had worried,him,5.110068321228027
TwoEmbedding,informed,had worried,781,781_FMM_him,fmm,MismatchMatchMatch,obj,Martha informed Edward that this boyfriend had worried,him,3.7657368183135986
TwoEmbedding,informed,had worried,781,781_FMF_him,fmf,MismatchMatchMismatch,obj,Martha informed Edward that Tara had worried,him,4.3216657638549805
TwoEmbedding,informed,had worried,781,781_FFM_him,ffm,MismatchMismatchMatch,obj,Martha informed Carol that this boyfriend had worried,him,6.420584201812744
TwoEmbedding,informed,had worried,781,781_FFF_him,fff,MismatchMismatchMismatch,obj,Martha informed Carol that Tara had worried,him,6.9091620445251465
TwoEmbedding,informed,had worried,781,781_MMM_his,mmm,MatchMatchMatch,poss,Randolf informed Edward that this boyfriend had worried,his,5.223721027374268
TwoEmbedding,informed,had worried,781,781_MMF_his,mmf,MatchMatchMismatch,poss,Randolf informed Edward that Tara had worried,his,8.047054290771484
TwoEmbedding,informed,had worried,781,781_MFM_his,mfm,MatchMismatchMatch,poss,Randolf informed Carol that this boyfriend had worried,his,5.435203552246094
TwoEmbedding,informed,had worried,781,781_MFF_his,mff,MatchMismatchMismatch,poss,Randolf informed Carol that Tara had worried,his,8.812956809997559
TwoEmbedding,informed,had worried,781,781_FMM_his,fmm,MismatchMatchMatch,poss,Martha informed Edward that this boyfriend had worried,his,5.7280988693237305
TwoEmbedding,informed,had worried,781,781_FMF_his,fmf,MismatchMatchMismatch,poss,Martha informed Edward that Tara had worried,his,8.514095306396484
TwoEmbedding,informed,had worried,781,781_FFM_his,ffm,MismatchMismatchMatch,poss,Martha informed Carol that this boyfriend had worried,his,6.141510009765625
TwoEmbedding,informed,had worried,781,781_FFF_his,fff,MismatchMismatchMismatch,poss,Martha informed Carol that Tara had worried,his,10.032352447509766
TwoEmbedding,alerts,worked with,782,782_MMM_him,mmm,MatchMatchMatch,obj,This ex-boyfriend alerts Carlos that Joel worked with,him,3.023965835571289
