exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
About,bores,728,728_M_him,m,Match,obj,The report about Aaron bores,him,7.485417366027832
About,bores,728,728_F_him,f,Mismatch,obj,The report about Victoria bores,him,5.665283679962158
About,bores,728,728_M_his,m,Match,poss,The report about Aaron bores,his,8.240578651428223
About,bores,728,728_F_his,f,Mismatch,poss,The report about Victoria bores,his,9.632695198059082
About,won't alarm,729,729_M_him,m,Match,obj,The documentary about Andrew won't alarm,him,3.925447463989258
About,won't alarm,729,729_F_him,f,Mismatch,obj,The documentary about Jodi won't alarm,him,4.8776021003723145
About,won't alarm,729,729_M_his,m,Match,poss,The documentary about Andrew won't alarm,his,6.359995365142822
About,won't alarm,729,729_F_his,f,Mismatch,poss,The documentary about Jodi won't alarm,his,7.864431381225586
About,would embarrass,730,730_M_him,m,Match,obj,The commentary about Stephen would embarrass,him,2.759883403778076
About,would embarrass,730,730_F_him,f,Mismatch,obj,The commentary about Catherine would embarrass,him,3.284343957901001
About,would embarrass,730,730_M_his,m,Match,poss,The commentary about Stephen would embarrass,his,3.582670211791992
About,would embarrass,730,730_F_his,f,Mismatch,poss,The commentary about Catherine would embarrass,his,5.572368144989014
About,did stun,731,731_M_him,m,Match,obj,The show about Charles did stun,him,6.419366359710693
About,did stun,731,731_F_him,f,Mismatch,obj,The show about Carol did stun,him,8.29553508758545
About,did stun,731,731_M_his,m,Match,poss,The show about Charles did stun,his,7.58028507232666
About,did stun,731,731_F_his,f,Mismatch,poss,The show about Carol did stun,his,10.02000617980957
About,harmed,732,732_M_him,m,Match,obj,The book about Joseph harmed,him,4.161077499389648
About,harmed,732,732_F_him,f,Mismatch,obj,The book about Laurie harmed,him,4.235019207000732
About,harmed,732,732_M_his,m,Match,poss,The book about Joseph harmed,his,3.755319595336914
About,harmed,732,732_F_his,f,Mismatch,poss,The book about Laurie harmed,his,4.088495254516602
About,stuns,733,733_M_him,m,Match,obj,The pamphlet about Stephen stuns,him,3.737152576446533
About,stuns,733,733_F_him,f,Mismatch,obj,The pamphlet about Michelle stuns,him,6.613330841064453
About,stuns,733,733_M_his,m,Match,poss,The pamphlet about Stephen stuns,his,5.078408241271973
About,stuns,733,733_F_his,f,Mismatch,poss,The pamphlet about Michelle stuns,his,9.04787826538086
About,has hurt,734,734_M_him,m,Match,obj,The brochure about Brad has hurt,him,3.315474271774292
About,has hurt,734,734_F_him,f,Mismatch,obj,The brochure about Wendy has hurt,him,4.718528747558594
About,has hurt,734,734_M_his,m,Match,poss,The brochure about Brad has hurt,his,4.408766746520996
About,has hurt,734,734_F_his,f,Mismatch,poss,The brochure about Wendy has hurt,his,5.699110507965088
About,harms,735,735_M_him,m,Match,obj,The play about this nephew harms,him,3.5390982627868652
About,harms,735,735_F_him,f,Mismatch,obj,The play about Suzanne harms,him,5.747472763061523
About,harms,735,735_M_his,m,Match,poss,The play about this nephew harms,his,3.5052850246429443
About,harms,735,735_F_his,f,Mismatch,poss,The play about Suzanne harms,his,6.4124650955200195
About,won't distract,736,736_M_him,m,Match,obj,The movie about Dennis won't distract,him,4.099915981292725
About,won't distract,736,736_F_him,f,Mismatch,obj,The movie about Ann won't distract,him,4.779102802276611
About,won't distract,736,736_M_his,m,Match,poss,The movie about Dennis won't distract,his,8.168766975402832
About,won't distract,736,736_F_his,f,Mismatch,poss,The movie about Ann won't distract,his,9.388964653015137
About,hurts,737,737_M_him,m,Match,obj,The newspaper article about Eric hurts,him,4.050000190734863
About,hurts,737,737_F_him,f,Mismatch,obj,The newspaper article about Deanna hurts,him,4.802464962005615
About,hurts,737,737_M_his,m,Match,poss,The newspaper article about Eric hurts,his,4.286692142486572
About,hurts,737,737_F_his,f,Mismatch,poss,The newspaper article about Deanna hurts,his,5.027885913848877
About,hasn't bothered,738,738_M_him,m,Match,obj,The story about Mitchell hasn't bothered,him,3.9386086463928223
About,hasn't bothered,738,738_F_him,f,Mismatch,obj,The story about Renee hasn't bothered,him,4.307007789611816
About,hasn't bothered,738,738_M_his,m,Match,poss,The story about Mitchell hasn't bothered,his,9.247276306152344
About,hasn't bothered,738,738_F_his,f,Mismatch,poss,The story about Renee hasn't bothered,his,10.224311828613281
About,overwhelmed,739,739_M_him,m,Match,obj,The essay about Adam overwhelmed,him,3.82053542137146
About,overwhelmed,739,739_F_him,f,Mismatch,obj,The essay about Claire overwhelmed,him,5.902009010314941
About,overwhelmed,739,739_M_his,m,Match,poss,The essay about Adam overwhelmed,his,6.164914608001709
About,overwhelmed,739,739_F_his,f,Mismatch,poss,The essay about Claire overwhelmed,his,9.396036148071289
About,hadn't underwhelmed,740,740_M_him,m,Match,obj,The report about this grandfather hadn't underwhelmed,him,2.2755556106567383
About,hadn't underwhelmed,740,740_F_him,f,Mismatch,obj,The report about Jessica hadn't underwhelmed,him,1.784388780593872
About,hadn't underwhelmed,740,740_M_his,m,Match,poss,The report about this grandfather hadn't underwhelmed,his,7.618035316467285
About,hadn't underwhelmed,740,740_F_his,f,Mismatch,poss,The report about Jessica hadn't underwhelmed,his,8.118721961975098
About,was disturbing,741,741_M_him,m,Match,obj,The documentary about Alan was disturbing,him,12.698264122009277
About,was disturbing,741,741_F_him,f,Mismatch,obj,The documentary about Donna was disturbing,him,14.066143989562988
About,was disturbing,741,741_M_his,m,Match,poss,The documentary about Alan was disturbing,his,13.351985931396484
About,was disturbing,741,741_F_his,f,Mismatch,poss,The documentary about Donna was disturbing,his,15.153800964355469
About,can't harm,742,742_M_him,m,Match,obj,The commentary about that grandson can't harm,him,2.5797970294952393
About,can't harm,742,742_F_him,f,Mismatch,obj,The commentary about Danielle can't harm,him,5.510458469390869
About,can't harm,742,742_M_his,m,Match,poss,The commentary about that grandson can't harm,his,4.901634216308594
About,can't harm,742,742_F_his,f,Mismatch,poss,The commentary about Danielle can't harm,his,8.350764274597168
About,wasn't alarming,743,743_M_him,m,Match,obj,The show about Lawrence wasn't alarming,him,7.038455963134766
About,wasn't alarming,743,743_F_him,f,Mismatch,obj,The show about Connie wasn't alarming,him,6.668320178985596
About,wasn't alarming,743,743_M_his,m,Match,poss,The show about Lawrence wasn't alarming,his,9.168684959411621
About,wasn't alarming,743,743_F_his,f,Mismatch,poss,The show about Connie wasn't alarming,his,9.4522705078125
About,is distracting,744,744_M_him,m,Match,obj,The book about Russell is distracting,him,7.571298122406006
About,is distracting,744,744_F_him,f,Mismatch,obj,The book about Ellen is distracting,him,7.0502238273620605
About,is distracting,744,744_M_his,m,Match,poss,The book about Russell is distracting,his,10.4341459274292
About,is distracting,744,744_F_his,f,Mismatch,poss,The book about Ellen is distracting,his,11.006363868713379
About,is harming,745,745_M_him,m,Match,obj,The pamphlet about Paul is harming,him,4.354788303375244
About,is harming,745,745_F_him,f,Mismatch,obj,The pamphlet about Nancy is harming,him,5.901754379272461
About,is harming,745,745_M_his,m,Match,poss,The pamphlet about Paul is harming,his,4.095554351806641
About,is harming,745,745_F_his,f,Mismatch,poss,The pamphlet about Nancy is harming,his,5.619977951049805
About,wouldn't harm,746,746_M_him,m,Match,obj,The brochure about Dan wouldn't harm,him,2.9159555435180664
About,wouldn't harm,746,746_F_him,f,Mismatch,obj,The brochure about Susan wouldn't harm,him,3.823361396789551
About,wouldn't harm,746,746_M_his,m,Match,poss,The brochure about Dan wouldn't harm,his,5.361774444580078
About,wouldn't harm,746,746_F_his,f,Mismatch,poss,The brochure about Susan wouldn't harm,his,6.2691802978515625
About,won't help,747,747_M_him,m,Match,obj,The play about David won't help,him,3.8022704124450684
About,won't help,747,747_F_him,f,Mismatch,obj,The play about Ruth won't help,him,4.16229248046875
About,won't help,747,747_M_his,m,Match,poss,The play about David won't help,his,5.5154709815979
About,won't help,747,747_F_his,f,Mismatch,poss,The play about Ruth won't help,his,6.54048490524292
About,bothered,748,748_M_him,m,Match,obj,The movie about Carl bothered,him,3.4864301681518555
About,bothered,748,748_F_him,f,Mismatch,obj,The movie about Ann bothered,him,4.679778099060059
About,bothered,748,748_M_his,m,Match,poss,The movie about Carl bothered,his,8.073749542236328
About,bothered,748,748_F_his,f,Mismatch,poss,The movie about Ann bothered,his,8.793712615966797
About,might worry,749,749_M_him,m,Match,obj,The newspaper article about this grandfather might worry,him,3.858290672302246
About,might worry,749,749_F_him,f,Mismatch,obj,The newspaper article about Emily might worry,him,2.9606544971466064
About,might worry,749,749_M_his,m,Match,poss,The newspaper article about this grandfather might worry,his,4.444385528564453
About,might worry,749,749_F_his,f,Mismatch,poss,The newspaper article about Emily might worry,his,6.364512920379639
About,aids,750,750_M_him,m,Match,obj,The story about Walter aids,him,10.216495513916016
About,aids,750,750_F_him,f,Mismatch,obj,The story about Cheryl aids,him,8.419144630432129
About,aids,750,750_M_his,m,Match,poss,The story about Walter aids,his,7.398731231689453
About,aids,750,750_F_his,f,Mismatch,poss,The story about Cheryl aids,his,8.283892631530762
About,underwhelms,751,751_M_him,m,Match,obj,The essay about Joseph underwhelms,him,7.919838905334473
About,underwhelms,751,751_F_him,f,Mismatch,obj,The essay about Nina underwhelms,him,9.1018648147583
About,underwhelms,751,751_M_his,m,Match,poss,The essay about Joseph underwhelms,his,8.314325332641602
About,underwhelms,751,751_F_his,f,Mismatch,poss,The essay about Nina underwhelms,his,9.755586624145508
About,isn't hurting,752,752_M_him,m,Match,obj,The report about George isn't hurting,him,3.0973494052886963
About,isn't hurting,752,752_F_him,f,Mismatch,obj,The report about Sandra isn't hurting,him,4.836421966552734
About,isn't hurting,752,752_M_his,m,Match,poss,The report about George isn't hurting,his,4.57385778427124
About,isn't hurting,752,752_F_his,f,Mismatch,poss,The report about Sandra isn't hurting,his,6.04242467880249
About,alarms,753,753_M_him,m,Match,obj,The documentary about Guy alarms,him,9.137699127197266
About,alarms,753,753_F_him,f,Mismatch,obj,The documentary about Melanie alarms,him,9.395833969116211
About,alarms,753,753_M_his,m,Match,poss,The documentary about Guy alarms,his,6.353748798370361
About,alarms,753,753_F_his,f,Mismatch,poss,The documentary about Melanie alarms,his,7.626278400421143
About,harmed,754,754_M_him,m,Match,obj,The commentary about Larry harmed,him,3.7645316123962402
About,harmed,754,754_F_him,f,Mismatch,obj,The commentary about Paula harmed,him,5.069731712341309
About,harmed,754,754_M_his,m,Match,poss,The commentary about Larry harmed,his,3.133352518081665
About,harmed,754,754_F_his,f,Mismatch,poss,The commentary about Paula harmed,his,4.021523475646973
About,embarrassed,755,755_M_him,m,Match,obj,The show about Richard embarrassed,him,3.1416993141174316
About,embarrassed,755,755_F_him,f,Mismatch,obj,The show about Caroline embarrassed,him,4.131722927093506
About,embarrassed,755,755_M_his,m,Match,poss,The show about Richard embarrassed,his,4.787273406982422
About,embarrassed,755,755_F_his,f,Mismatch,poss,The show about Caroline embarrassed,his,7.614478588104248
About,couldn't shock,756,756_M_him,m,Match,obj,The book about Rodney couldn't shock,him,3.4714457988739014
About,couldn't shock,756,756_F_him,f,Mismatch,obj,The book about the mother couldn't shock,him,4.439948558807373
About,couldn't shock,756,756_M_his,m,Match,poss,The book about Rodney couldn't shock,his,7.427586078643799
About,couldn't shock,756,756_F_his,f,Mismatch,poss,The book about the mother couldn't shock,his,8.89201545715332
About,bores,757,757_M_him,m,Match,obj,The pamphlet about Curtis bores,him,5.345282077789307
About,bores,757,757_F_him,f,Mismatch,obj,The pamphlet about Gina bores,him,5.324892520904541
About,bores,757,757_M_his,m,Match,poss,The pamphlet about Curtis bores,his,6.416032791137695
About,bores,757,757_F_his,f,Mismatch,poss,The pamphlet about Gina bores,his,8.616040229797363
About,is hindering,758,758_M_him,m,Match,obj,The brochure about Samuel is hindering,him,5.882452487945557
About,is hindering,758,758_F_him,f,Mismatch,obj,The brochure about Caroline is hindering,him,7.033981800079346
About,is hindering,758,758_M_his,m,Match,poss,The brochure about Samuel is hindering,his,4.642636299133301
About,is hindering,758,758_F_his,f,Mismatch,poss,The brochure about Caroline is hindering,his,6.109755039215088
About,scares,759,759_M_him,m,Match,obj,The play about Robert scares,him,5.64847469329834
About,scares,759,759_F_him,f,Mismatch,obj,The play about Carmen scares,him,5.00191068649292
About,scares,759,759_M_his,m,Match,poss,The play about Robert scares,his,6.144400596618652
About,scares,759,759_F_his,f,Mismatch,poss,The play about Carmen scares,his,7.864758491516113
About,hindered,760,760_M_him,m,Match,obj,The movie about Bill hindered,him,5.044145584106445
About,hindered,760,760_F_him,f,Mismatch,obj,The movie about Kirsten hindered,him,6.824494361877441
About,hindered,760,760_M_his,m,Match,poss,The movie about Bill hindered,his,3.545095205307007
About,hindered,760,760_F_his,f,Mismatch,poss,The movie about Kirsten hindered,his,5.167649269104004
About,wasn't hurting,761,761_M_him,m,Match,obj,The newspaper article about Kevin wasn't hurting,him,2.111635208129883
About,wasn't hurting,761,761_F_him,f,Mismatch,obj,The newspaper article about Julie wasn't hurting,him,3.601267099380493
About,wasn't hurting,761,761_M_his,m,Match,poss,The newspaper article about Kevin wasn't hurting,his,2.7202723026275635
About,wasn't hurting,761,761_F_his,f,Mismatch,poss,The newspaper article about Julie wasn't hurting,his,4.367698669433594
About,has alarmed,762,762_M_him,m,Match,obj,The story about Gregory has alarmed,him,5.219454765319824
About,has alarmed,762,762_F_him,f,Mismatch,obj,The story about Sandra has alarmed,him,6.013204574584961
About,has alarmed,762,762_M_his,m,Match,poss,The story about Gregory has alarmed,his,5.185641288757324
About,has alarmed,762,762_F_his,f,Mismatch,poss,The story about Sandra has alarmed,his,8.380125999450684
About,might astound,763,763_M_him,m,Match,obj,The essay about Daniel might astound,him,6.904466152191162
About,might astound,763,763_F_him,f,Mismatch,obj,The essay about Kristen might astound,him,8.641977310180664
About,might astound,763,763_M_his,m,Match,poss,The essay about Daniel might astound,his,6.825569152832031
About,might astound,763,763_F_his,f,Mismatch,poss,The essay about Kristen might astound,his,8.777230262756348
About,hadn't astounded,764,764_M_him,m,Match,obj,The report about Brian hadn't astounded,him,1.7983587980270386
About,hadn't astounded,764,764_F_him,f,Mismatch,obj,The report about Monica hadn't astounded,him,2.248995542526245
About,hadn't astounded,764,764_M_his,m,Match,poss,The report about Brian hadn't astounded,his,7.805830955505371
About,hadn't astounded,764,764_F_his,f,Mismatch,poss,The report about Monica hadn't astounded,his,8.380449295043945
About,is confusing,765,765_M_him,m,Match,obj,The documentary about Christopher is confusing,him,9.691115379333496
About,is confusing,765,765_F_him,f,Mismatch,obj,The documentary about Pamela is confusing,him,11.791110038757324
About,is confusing,765,765_M_his,m,Match,poss,The documentary about Christopher is confusing,his,11.641007423400879
About,is confusing,765,765_F_his,f,Mismatch,poss,The documentary about Pamela is confusing,his,13.814264297485352
About,disgusts,766,766_M_him,m,Match,obj,The commentary about Roger disgusts,him,6.333451747894287
About,disgusts,766,766_F_him,f,Mismatch,obj,The commentary about Sally disgusts,him,5.157966613769531
About,disgusts,766,766_M_his,m,Match,poss,The commentary about Roger disgusts,his,9.680954933166504
About,disgusts,766,766_F_his,f,Mismatch,poss,The commentary about Sally disgusts,his,8.91122817993164
About,scares,767,767_M_him,m,Match,obj,The show about that grandfather scares,him,5.325347900390625
About,scares,767,767_F_him,f,Mismatch,obj,The show about Samantha scares,him,8.484979629516602
About,scares,767,767_M_his,m,Match,poss,The show about that grandfather scares,his,4.660355567932129
About,scares,767,767_F_his,f,Mismatch,poss,The show about Samantha scares,his,9.984030723571777
About,confused,768,768_M_him,m,Match,obj,The book about Mitchell confused,him,4.0523786544799805
About,confused,768,768_F_him,f,Mismatch,obj,The book about Dawn confused,him,6.517566680908203
About,confused,768,768_M_his,m,Match,poss,The book about Mitchell confused,his,6.5432820320129395
About,confused,768,768_F_his,f,Mismatch,poss,The book about Dawn confused,his,9.955238342285156
About,is hindering,769,769_M_him,m,Match,obj,The pamphlet about Gregory is hindering,him,5.37301778793335
About,is hindering,769,769_F_him,f,Mismatch,obj,The pamphlet about Anna is hindering,him,6.778687953948975
About,is hindering,769,769_M_his,m,Match,poss,The pamphlet about Gregory is hindering,his,4.482604026794434
About,is hindering,769,769_F_his,f,Mismatch,poss,The pamphlet about Anna is hindering,his,5.392347812652588
About,isn't helping,770,770_M_him,m,Match,obj,The brochure about Bill isn't helping,him,6.407684803009033
About,isn't helping,770,770_F_him,f,Mismatch,obj,The brochure about Margaret isn't helping,him,8.102017402648926
About,isn't helping,770,770_M_his,m,Match,poss,The brochure about Bill isn't helping,his,6.757087707519531
About,isn't helping,770,770_F_his,f,Mismatch,poss,The brochure about Margaret isn't helping,his,8.643028259277344
About,disturbs,771,771_M_him,m,Match,obj,The play about Benjamin disturbs,him,7.162339210510254
About,disturbs,771,771_F_him,f,Mismatch,obj,The play about Leslie disturbs,him,4.636683940887451
About,disturbs,771,771_M_his,m,Match,poss,The play about Benjamin disturbs,his,6.328280925750732
About,disturbs,771,771_F_his,f,Mismatch,poss,The play about Leslie disturbs,his,5.459470748901367
About,harms,772,772_M_him,m,Match,obj,The movie about Samuel harms,him,7.853243827819824
About,harms,772,772_F_him,f,Mismatch,obj,The movie about the ex-wife harms,him,6.78584098815918
About,harms,772,772_M_his,m,Match,poss,The movie about Samuel harms,his,5.227087497711182
About,harms,772,772_F_his,f,Mismatch,poss,The movie about the ex-wife harms,his,6.999990940093994
About,can annoy,773,773_M_him,m,Match,obj,The newspaper article about Patrick can annoy,him,3.108351469039917
About,can annoy,773,773_F_him,f,Mismatch,obj,The newspaper article about Stacy can annoy,him,4.402323246002197
About,can annoy,773,773_M_his,m,Match,poss,The newspaper article about Patrick can annoy,his,6.298059463500977
About,can annoy,773,773_F_his,f,Mismatch,poss,The newspaper article about Stacy can annoy,his,7.558218479156494
About,confused,774,774_M_him,m,Match,obj,The story about this ex-boyfriend confused,him,5.9067158699035645
About,confused,774,774_F_him,f,Mismatch,obj,The story about Maria confused,him,4.415274143218994
About,confused,774,774_M_his,m,Match,poss,The story about this ex-boyfriend confused,his,8.386347770690918
About,confused,774,774_F_his,f,Mismatch,poss,The story about Maria confused,his,7.920572280883789
About,wasn't confusing,775,775_M_him,m,Match,obj,The essay about Benjamin wasn't confusing,him,8.278727531433105
About,wasn't confusing,775,775_F_him,f,Mismatch,obj,The essay about Kirsten wasn't confusing,him,9.001346588134766
About,wasn't confusing,775,775_M_his,m,Match,poss,The essay about Benjamin wasn't confusing,his,11.569875717163086
About,wasn't confusing,775,775_F_his,f,Mismatch,poss,The essay about Kirsten wasn't confusing,his,12.179783821105957
About,hadn't scared,776,776_M_him,m,Match,obj,The report about Walter hadn't scared,him,1.499458909034729
About,hadn't scared,776,776_F_him,f,Mismatch,obj,The report about the wife hadn't scared,him,2.022796630859375
About,hadn't scared,776,776_M_his,m,Match,poss,The report about Walter hadn't scared,his,8.690391540527344
About,hadn't scared,776,776_F_his,f,Mismatch,poss,The report about the wife hadn't scared,his,9.213729858398438
About,distracts,777,777_M_him,m,Match,obj,The documentary about Russell distracts,him,7.068784713745117
About,distracts,777,777_F_him,f,Mismatch,obj,The documentary about this wife distracts,him,7.184789657592773
About,distracts,777,777_M_his,m,Match,poss,The documentary about Russell distracts,his,10.021800994873047
About,distracts,777,777_F_his,f,Mismatch,poss,The documentary about this wife distracts,his,9.596795082092285
About,upsets,778,778_M_him,m,Match,obj,The commentary about Travis upsets,him,5.385788440704346
About,upsets,778,778_F_him,f,Mismatch,obj,The commentary about Paula upsets,him,3.9745585918426514
About,upsets,778,778_M_his,m,Match,poss,The commentary about Travis upsets,his,6.614333152770996
About,upsets,778,778_F_his,f,Mismatch,poss,The commentary about Paula upsets,his,7.772903919219971
About,embarrassed,779,779_M_him,m,Match,obj,The show about Brett embarrassed,him,3.2624926567077637
About,embarrassed,779,779_F_him,f,Mismatch,obj,The show about the lady embarrassed,him,9.471315383911133
About,embarrassed,779,779_M_his,m,Match,poss,The show about Brett embarrassed,his,5.212385177612305
About,embarrassed,779,779_F_his,f,Mismatch,poss,The show about the lady embarrassed,his,11.195786476135254
About,confuses,780,780_M_him,m,Match,obj,The book about Richard confuses,him,3.144320249557495
About,confuses,780,780_F_him,f,Mismatch,obj,The book about Janet confuses,him,6.988591194152832
About,confuses,780,780_M_his,m,Match,poss,The book about Richard confuses,his,5.793018341064453
About,confuses,780,780_F_his,f,Mismatch,poss,The book about Janet confuses,his,8.442557334899902
About,does alarm,781,781_M_him,m,Match,obj,The pamphlet about Jeffrey does alarm,him,4.415419101715088
About,does alarm,781,781_F_him,f,Mismatch,obj,The pamphlet about Eva does alarm,him,5.0772624015808105
About,does alarm,781,781_M_his,m,Match,poss,The pamphlet about Jeffrey does alarm,his,7.853090763092041
About,does alarm,781,781_F_his,f,Mismatch,poss,The pamphlet about Eva does alarm,his,8.875608444213867
About,harmed,782,782_M_him,m,Match,obj,The brochure about Carl harmed,him,4.406965732574463
About,harmed,782,782_F_him,f,Mismatch,obj,The brochure about Jennifer harmed,him,4.363705635070801
About,harmed,782,782_M_his,m,Match,poss,The brochure about Carl harmed,his,3.674346923828125
About,harmed,782,782_F_his,f,Mismatch,poss,The brochure about Jennifer harmed,his,4.769463539123535
About,underwhelms,783,783_M_him,m,Match,obj,The play about Samuel underwhelms,him,7.4012322425842285
About,underwhelms,783,783_F_him,f,Mismatch,obj,The play about Veronica underwhelms,him,8.682018280029297
About,underwhelms,783,783_M_his,m,Match,poss,The play about Samuel underwhelms,his,7.604111194610596
About,underwhelms,783,783_F_his,f,Mismatch,poss,The play about Veronica underwhelms,his,9.392094612121582
About,can't bore,784,784_M_him,m,Match,obj,The movie about Peter can't bore,him,5.454690456390381
About,can't bore,784,784_F_him,f,Mismatch,obj,The movie about Ann can't bore,him,6.178515911102295
About,can't bore,784,784_M_his,m,Match,poss,The movie about Peter can't bore,his,7.923051357269287
About,can't bore,784,784_F_his,f,Mismatch,poss,The movie about Ann can't bore,his,9.537290573120117
About,embarrasses,785,785_M_him,m,Match,obj,The newspaper article about Samuel embarrasses,him,2.0911107063293457
About,embarrasses,785,785_F_him,f,Mismatch,obj,The newspaper article about Theresa embarrasses,him,3.9221320152282715
About,embarrasses,785,785_M_his,m,Match,poss,The newspaper article about Samuel embarrasses,his,5.765474796295166
About,embarrasses,785,785_F_his,f,Mismatch,poss,The newspaper article about Theresa embarrasses,his,8.701059341430664
About,underwhelms,786,786_M_him,m,Match,obj,The story about Daniel underwhelms,him,5.338430404663086
About,underwhelms,786,786_F_him,f,Mismatch,obj,The story about Valerie underwhelms,him,5.078310966491699
About,underwhelms,786,786_M_his,m,Match,poss,The story about Daniel underwhelms,his,6.5218915939331055
About,underwhelms,786,786_F_his,f,Mismatch,poss,The story about Valerie underwhelms,his,8.18912124633789
About,annoyed,787,787_M_him,m,Match,obj,The essay about Brett annoyed,him,6.2184014320373535
About,annoyed,787,787_F_him,f,Mismatch,obj,The essay about Nancy annoyed,him,5.561422348022461
About,annoyed,787,787_M_his,m,Match,poss,The essay about Brett annoyed,his,6.951019763946533
About,annoyed,787,787_F_his,f,Mismatch,poss,The essay about Nancy annoyed,his,8.16503620147705
About,bothered,788,788_M_him,m,Match,obj,The report about Robert bothered,him,3.008113384246826
About,bothered,788,788_F_him,f,Mismatch,obj,The report about Ruth bothered,him,2.5987324714660645
About,bothered,788,788_M_his,m,Match,poss,The report about Robert bothered,his,8.305509567260742
About,bothered,788,788_F_his,f,Mismatch,poss,The report about Ruth bothered,his,8.22298812866211
About,doesn't stun,789,789_M_him,m,Match,obj,The documentary about Christopher doesn't stun,him,5.534860610961914
About,doesn't stun,789,789_F_him,f,Mismatch,obj,The documentary about Diana doesn't stun,him,9.11062240600586
About,doesn't stun,789,789_M_his,m,Match,poss,The documentary about Christopher doesn't stun,his,8.465335845947266
About,doesn't stun,789,789_F_his,f,Mismatch,poss,The documentary about Diana doesn't stun,his,10.722383499145508
About,hasn't helped,790,790_M_him,m,Match,obj,The commentary about Jeffrey hasn't helped,him,5.587571620941162
About,hasn't helped,790,790_F_him,f,Mismatch,obj,The commentary about Anne hasn't helped,him,7.210602283477783
About,hasn't helped,790,790_M_his,m,Match,poss,The commentary about Jeffrey hasn't helped,his,5.745366096496582
About,hasn't helped,790,790_F_his,f,Mismatch,poss,The commentary about Anne hasn't helped,his,7.695257663726807
About,was aiding,791,791_M_him,m,Match,obj,The show about Patrick was aiding,him,5.627360820770264
About,was aiding,791,791_F_him,f,Mismatch,obj,The show about Connie was aiding,him,6.528642177581787
About,was aiding,791,791_M_his,m,Match,poss,The show about Patrick was aiding,his,5.4244818687438965
About,was aiding,791,791_F_his,f,Mismatch,poss,The show about Connie was aiding,his,6.449744701385498
About,isn't embarrassing,792,792_M_him,m,Match,obj,The book about Omar isn't embarrassing,him,8.416162490844727
About,isn't embarrassing,792,792_F_him,f,Mismatch,obj,The book about that lady isn't embarrassing,him,10.119510650634766
About,isn't embarrassing,792,792_M_his,m,Match,poss,The book about Omar isn't embarrassing,his,10.929607391357422
About,isn't embarrassing,792,792_F_his,f,Mismatch,poss,The book about that lady isn't embarrassing,his,12.317366600036621
About,is disgusting,793,793_M_him,m,Match,obj,The pamphlet about Thomas is disgusting,him,14.866761207580566
About,is disgusting,793,793_F_him,f,Mismatch,obj,The pamphlet about Naomi is disgusting,him,15.988758087158203
About,is disgusting,793,793_M_his,m,Match,poss,The pamphlet about Thomas is disgusting,his,14.5624418258667
About,is disgusting,793,793_F_his,f,Mismatch,poss,The pamphlet about Naomi is disgusting,his,15.892953872680664
About,should aggravate,794,794_M_him,m,Match,obj,The brochure about David should aggravate,him,3.3215813636779785
About,should aggravate,794,794_F_him,f,Mismatch,obj,The brochure about Sarah should aggravate,him,3.5478463172912598
About,should aggravate,794,794_M_his,m,Match,poss,The brochure about David should aggravate,his,4.200723648071289
About,should aggravate,794,794_F_his,f,Mismatch,poss,The brochure about Sarah should aggravate,his,5.463925361633301
About,had alarmed,795,795_M_him,m,Match,obj,The play about David had alarmed,him,2.321664571762085
About,had alarmed,795,795_F_him,f,Mismatch,obj,The play about Heidi had alarmed,him,2.8637144565582275
About,had alarmed,795,795_M_his,m,Match,poss,The play about David had alarmed,his,4.767483711242676
About,had alarmed,795,795_F_his,f,Mismatch,poss,The play about Heidi had alarmed,his,5.489870071411133
About,hasn't aided,796,796_M_him,m,Match,obj,The movie about Marcus hasn't aided,him,5.153097152709961
About,hasn't aided,796,796_F_him,f,Mismatch,obj,The movie about that daughter hasn't aided,him,5.972832679748535
About,hasn't aided,796,796_M_his,m,Match,poss,The movie about Marcus hasn't aided,his,4.645899772644043
About,hasn't aided,796,796_F_his,f,Mismatch,poss,The movie about that daughter hasn't aided,his,6.3335065841674805
About,had scared,797,797_M_him,m,Match,obj,The newspaper article about this husband had scared,him,3.22107195854187
About,had scared,797,797_F_him,f,Mismatch,obj,The newspaper article about Amy had scared,him,3.0085268020629883
About,had scared,797,797_M_his,m,Match,poss,The newspaper article about this husband had scared,his,5.993751525878906
About,had scared,797,797_F_his,f,Mismatch,poss,The newspaper article about Amy had scared,his,8.40736198425293
About,isn't aiding,798,798_M_him,m,Match,obj,The story about Carl isn't aiding,him,5.380859851837158
About,isn't aiding,798,798_F_him,f,Mismatch,obj,The story about Gina isn't aiding,him,6.521581172943115
About,isn't aiding,798,798_M_his,m,Match,poss,The story about Carl isn't aiding,his,4.332651615142822
About,isn't aiding,798,798_F_his,f,Mismatch,poss,The story about Gina isn't aiding,his,5.924215316772461
About,isn't disturbing,799,799_M_him,m,Match,obj,The essay about that boy isn't disturbing,him,8.578004837036133
About,isn't disturbing,799,799_F_him,f,Mismatch,obj,The essay about Nina isn't disturbing,him,9.633995056152344
About,isn't disturbing,799,799_M_his,m,Match,poss,The essay about that boy isn't disturbing,his,9.761465072631836
About,isn't disturbing,799,799_F_his,f,Mismatch,poss,The essay about Nina isn't disturbing,his,10.434240341186523
