exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
OneEmbedding,wasn't saying,is stunning,866,866_MM_his,mm,MatchMatch,poss,Aaron wasn't saying that Bruce is stunning,his,10.537153244018555
OneEmbedding,wasn't saying,is stunning,866,866_MF_his,mf,MatchMismatch,poss,Aaron wasn't saying that Catherine is stunning,his,14.336298942565918
OneEmbedding,wasn't saying,is stunning,866,866_FM_his,fm,MismatchMatch,poss,Natalie wasn't saying that Bruce is stunning,his,12.243266105651855
OneEmbedding,wasn't saying,is stunning,866,866_FF_his,ff,MismatchMismatch,poss,Natalie wasn't saying that Catherine is stunning,his,18.449447631835938
OneEmbedding,wouldn't agree,hadn't loved,867,867_MM_him,mm,MatchMatch,obj,Theodore wouldn't agree that Lawrence hadn't loved,him,1.7423245906829834
OneEmbedding,wouldn't agree,hadn't loved,867,867_MF_him,mf,MatchMismatch,obj,Theodore wouldn't agree that Jane hadn't loved,him,0.757341742515564
OneEmbedding,wouldn't agree,hadn't loved,867,867_FM_him,fm,MismatchMatch,obj,Amelia wouldn't agree that Lawrence hadn't loved,him,5.437967300415039
OneEmbedding,wouldn't agree,hadn't loved,867,867_FF_him,ff,MismatchMismatch,obj,Amelia wouldn't agree that Jane hadn't loved,him,1.9454883337020874
OneEmbedding,wouldn't agree,hadn't loved,867,867_MM_his,mm,MatchMatch,poss,Theodore wouldn't agree that Lawrence hadn't loved,his,3.9401803016662598
OneEmbedding,wouldn't agree,hadn't loved,867,867_MF_his,mf,MatchMismatch,poss,Theodore wouldn't agree that Jane hadn't loved,his,7.722853183746338
OneEmbedding,wouldn't agree,hadn't loved,867,867_FM_his,fm,MismatchMatch,poss,Amelia wouldn't agree that Lawrence hadn't loved,his,4.851872444152832
OneEmbedding,wouldn't agree,hadn't loved,867,867_FF_his,ff,MismatchMismatch,poss,Amelia wouldn't agree that Jane hadn't loved,his,8.471428871154785
OneEmbedding,doesn't explain,stunned,868,868_MM_him,mm,MatchMatch,obj,Matt doesn't explain that Derek stunned,him,1.6749205589294434
OneEmbedding,doesn't explain,stunned,868,868_MF_him,mf,MatchMismatch,obj,Matt doesn't explain that Deanna stunned,him,1.1609476804733276
OneEmbedding,doesn't explain,stunned,868,868_FM_him,fm,MismatchMatch,obj,Colleen doesn't explain that Derek stunned,him,3.3761494159698486
OneEmbedding,doesn't explain,stunned,868,868_FF_him,ff,MismatchMismatch,obj,Colleen doesn't explain that Deanna stunned,him,2.8605151176452637
OneEmbedding,doesn't explain,stunned,868,868_MM_his,mm,MatchMatch,poss,Matt doesn't explain that Derek stunned,his,5.1914896965026855
OneEmbedding,doesn't explain,stunned,868,868_MF_his,mf,MatchMismatch,poss,Matt doesn't explain that Deanna stunned,his,6.649951457977295
OneEmbedding,doesn't explain,stunned,868,868_FM_his,fm,MismatchMatch,poss,Colleen doesn't explain that Derek stunned,his,5.6303606033325195
OneEmbedding,doesn't explain,stunned,868,868_FF_his,ff,MismatchMismatch,poss,Colleen doesn't explain that Deanna stunned,his,8.315705299377441
OneEmbedding,hopes,finds,869,869_MM_him,mm,MatchMatch,obj,Benjamin hopes that Alexander finds,him,4.39503288269043
OneEmbedding,hopes,finds,869,869_MF_him,mf,MatchMismatch,obj,Benjamin hopes that Kristin finds,him,4.547698497772217
OneEmbedding,hopes,finds,869,869_FM_him,fm,MismatchMatch,obj,Danielle hopes that Alexander finds,him,7.741752624511719
OneEmbedding,hopes,finds,869,869_FF_him,ff,MismatchMismatch,obj,Danielle hopes that Kristin finds,him,7.222667217254639
OneEmbedding,hopes,finds,869,869_MM_his,mm,MatchMatch,poss,Benjamin hopes that Alexander finds,his,3.5722460746765137
OneEmbedding,hopes,finds,869,869_MF_his,mf,MatchMismatch,poss,Benjamin hopes that Kristin finds,his,6.745554447174072
OneEmbedding,hopes,finds,869,869_FM_his,fm,MismatchMatch,poss,Danielle hopes that Alexander finds,his,3.3685834407806396
OneEmbedding,hopes,finds,869,869_FF_his,ff,MismatchMismatch,poss,Danielle hopes that Kristin finds,his,8.620278358459473
OneEmbedding,is suggesting,teaches,870,870_MM_him,mm,MatchMatch,obj,Marcus is suggesting that Samuel teaches,him,5.1520586013793945
OneEmbedding,is suggesting,teaches,870,870_MF_him,mf,MatchMismatch,obj,Marcus is suggesting that Laura teaches,him,4.072278022766113
OneEmbedding,is suggesting,teaches,870,870_FM_him,fm,MismatchMatch,obj,Stacy is suggesting that Samuel teaches,him,6.6017327308654785
OneEmbedding,is suggesting,teaches,870,870_FF_him,ff,MismatchMismatch,obj,Stacy is suggesting that Laura teaches,him,6.570572376251221
OneEmbedding,is suggesting,teaches,870,870_MM_his,mm,MatchMatch,poss,Marcus is suggesting that Samuel teaches,his,4.656132221221924
OneEmbedding,is suggesting,teaches,870,870_MF_his,mf,MatchMismatch,poss,Marcus is suggesting that Laura teaches,his,7.893165588378906
OneEmbedding,is suggesting,teaches,870,870_FM_his,fm,MismatchMatch,poss,Stacy is suggesting that Samuel teaches,his,3.964306354522705
OneEmbedding,is suggesting,teaches,870,870_FF_his,ff,MismatchMismatch,poss,Stacy is suggesting that Laura teaches,his,10.267477989196777
OneEmbedding,can't expect,returned to,871,871_MM_him,mm,MatchMatch,obj,Eric can't expect that this grandson returned to,him,3.625300407409668
OneEmbedding,can't expect,returned to,871,871_MF_him,mf,MatchMismatch,obj,Eric can't expect that Sara returned to,him,2.710977792739868
OneEmbedding,can't expect,returned to,871,871_FM_him,fm,MismatchMatch,obj,The ex-wife can't expect that this grandson returned to,him,5.666456699371338
OneEmbedding,can't expect,returned to,871,871_FF_him,ff,MismatchMismatch,obj,The ex-wife can't expect that Sara returned to,him,3.6699233055114746
OneEmbedding,can't expect,returned to,871,871_MM_his,mm,MatchMatch,poss,Eric can't expect that this grandson returned to,his,3.2871687412261963
OneEmbedding,can't expect,returned to,871,871_MF_his,mf,MatchMismatch,poss,Eric can't expect that Sara returned to,his,5.61890983581543
OneEmbedding,can't expect,returned to,871,871_FM_his,fm,MismatchMatch,poss,The ex-wife can't expect that this grandson returned to,his,3.1530115604400635
OneEmbedding,can't expect,returned to,871,871_FF_his,ff,MismatchMismatch,poss,The ex-wife can't expect that Sara returned to,his,6.8596320152282715
OneEmbedding,was concealing,leads,872,872_MM_him,mm,MatchMatch,obj,Steven was concealing that Todd leads,him,3.860945701599121
OneEmbedding,was concealing,leads,872,872_MF_him,mf,MatchMismatch,obj,Steven was concealing that Laura leads,him,2.282912254333496
OneEmbedding,was concealing,leads,872,872_FM_him,fm,MismatchMatch,obj,The granddaughter was concealing that Todd leads,him,8.79295539855957
OneEmbedding,was concealing,leads,872,872_FF_him,ff,MismatchMismatch,obj,The granddaughter was concealing that Laura leads,him,4.888586521148682
OneEmbedding,was concealing,leads,872,872_MM_his,mm,MatchMatch,poss,Steven was concealing that Todd leads,his,5.720669746398926
OneEmbedding,was concealing,leads,872,872_MF_his,mf,MatchMismatch,poss,Steven was concealing that Laura leads,his,5.83329439163208
OneEmbedding,was concealing,leads,872,872_FM_his,fm,MismatchMatch,poss,The granddaughter was concealing that Todd leads,his,5.9526495933532715
OneEmbedding,was concealing,leads,872,872_FF_his,ff,MismatchMismatch,poss,The granddaughter was concealing that Laura leads,his,7.447115421295166
OneEmbedding,whispered,shook,873,873_MM_him,mm,MatchMatch,obj,Dennis whispered that William shook,him,4.492309093475342
OneEmbedding,whispered,shook,873,873_MF_him,mf,MatchMismatch,obj,Dennis whispered that Rachel shook,him,4.847479343414307
OneEmbedding,whispered,shook,873,873_FM_him,fm,MismatchMatch,obj,Deanna whispered that William shook,him,8.90499210357666
OneEmbedding,whispered,shook,873,873_FF_him,ff,MismatchMismatch,obj,Deanna whispered that Rachel shook,him,8.273941993713379
OneEmbedding,whispered,shook,873,873_MM_his,mm,MatchMatch,poss,Dennis whispered that William shook,his,0.45727112889289856
OneEmbedding,whispered,shook,873,873_MF_his,mf,MatchMismatch,poss,Dennis whispered that Rachel shook,his,5.489929676055908
OneEmbedding,whispered,shook,873,873_FM_his,fm,MismatchMatch,poss,Deanna whispered that William shook,his,0.26009342074394226
OneEmbedding,whispered,shook,873,873_FF_his,ff,MismatchMismatch,poss,Deanna whispered that Rachel shook,his,6.741078853607178
OneEmbedding,has explained,concealed,874,874_MM_him,mm,MatchMatch,obj,Mitchell has explained that the father concealed,him,8.36478328704834
OneEmbedding,has explained,concealed,874,874_MF_him,mf,MatchMismatch,obj,Mitchell has explained that Carol concealed,him,9.817941665649414
OneEmbedding,has explained,concealed,874,874_FM_him,fm,MismatchMatch,obj,Pamela has explained that the father concealed,him,9.291682243347168
OneEmbedding,has explained,concealed,874,874_FF_him,ff,MismatchMismatch,obj,Pamela has explained that Carol concealed,him,11.236565589904785
OneEmbedding,has explained,concealed,874,874_MM_his,mm,MatchMatch,poss,Mitchell has explained that the father concealed,his,1.9064686298370361
OneEmbedding,has explained,concealed,874,874_MF_his,mf,MatchMismatch,poss,Mitchell has explained that Carol concealed,his,6.109764575958252
OneEmbedding,has explained,concealed,874,874_FM_his,fm,MismatchMatch,poss,Pamela has explained that the father concealed,his,2.0894784927368164
OneEmbedding,has explained,concealed,874,874_FF_his,ff,MismatchMismatch,poss,Pamela has explained that Carol concealed,his,8.407530784606934
OneEmbedding,had learned,would return to,875,875_MM_him,mm,MatchMatch,obj,Mark had learned that Guy would return to,him,9.196695327758789
OneEmbedding,had learned,would return to,875,875_MF_him,mf,MatchMismatch,obj,Mark had learned that Dana would return to,him,6.388333797454834
OneEmbedding,had learned,would return to,875,875_FM_him,fm,MismatchMatch,obj,Sara had learned that Guy would return to,him,10.517446517944336
OneEmbedding,had learned,would return to,875,875_FF_him,ff,MismatchMismatch,obj,Sara had learned that Dana would return to,him,7.483020305633545
OneEmbedding,had learned,would return to,875,875_MM_his,mm,MatchMatch,poss,Mark had learned that Guy would return to,his,4.237431526184082
OneEmbedding,had learned,would return to,875,875_MF_his,mf,MatchMismatch,poss,Mark had learned that Dana would return to,his,5.328855037689209
OneEmbedding,had learned,would return to,875,875_FM_his,fm,MismatchMatch,poss,Sara had learned that Guy would return to,his,3.7097294330596924
OneEmbedding,had learned,would return to,875,875_FF_his,ff,MismatchMismatch,poss,Sara had learned that Dana would return to,his,5.961427688598633
OneEmbedding,believes,worries,876,876_MM_him,mm,MatchMatch,obj,Omar believes that Russell worries,him,10.1231050491333
OneEmbedding,believes,worries,876,876_MF_him,mf,MatchMismatch,obj,Omar believes that Bethany worries,him,7.137583255767822
OneEmbedding,believes,worries,876,876_FM_him,fm,MismatchMatch,obj,Veronica believes that Russell worries,him,8.366159439086914
OneEmbedding,believes,worries,876,876_FF_him,ff,MismatchMismatch,obj,Veronica believes that Bethany worries,him,8.89517879486084
OneEmbedding,believes,worries,876,876_MM_his,mm,MatchMatch,poss,Omar believes that Russell worries,his,8.466259956359863
OneEmbedding,believes,worries,876,876_MF_his,mf,MatchMismatch,poss,Omar believes that Bethany worries,his,8.805699348449707
OneEmbedding,believes,worries,876,876_FM_his,fm,MismatchMatch,poss,Veronica believes that Russell worries,his,6.754398345947266
OneEmbedding,believes,worries,876,876_FF_his,ff,MismatchMismatch,poss,Veronica believes that Bethany worries,his,12.253952026367188
OneEmbedding,remembers,fought,877,877_MM_him,mm,MatchMatch,obj,Bruce remembers that Daniel fought,him,4.874678134918213
OneEmbedding,remembers,fought,877,877_MF_him,mf,MatchMismatch,obj,Bruce remembers that Diana fought,him,5.0527167320251465
OneEmbedding,remembers,fought,877,877_FM_him,fm,MismatchMatch,obj,Kirsten remembers that Daniel fought,him,7.444334983825684
OneEmbedding,remembers,fought,877,877_FF_him,ff,MismatchMismatch,obj,Kirsten remembers that Diana fought,him,7.744682788848877
OneEmbedding,remembers,fought,877,877_MM_his,mm,MatchMatch,poss,Bruce remembers that Daniel fought,his,4.987388610839844
OneEmbedding,remembers,fought,877,877_MF_his,mf,MatchMismatch,poss,Bruce remembers that Diana fought,his,8.422761917114258
OneEmbedding,remembers,fought,877,877_FM_his,fm,MismatchMatch,poss,Kirsten remembers that Daniel fought,his,4.716740131378174
OneEmbedding,remembers,fought,877,877_FF_his,ff,MismatchMismatch,poss,Kirsten remembers that Diana fought,his,10.911849021911621
OneEmbedding,isn't whispering,boasted about,878,878_MM_him,mm,MatchMatch,obj,Adam isn't whispering that John boasted about,him,7.2754316329956055
OneEmbedding,isn't whispering,boasted about,878,878_MF_him,mf,MatchMismatch,obj,Adam isn't whispering that Catherine boasted about,him,5.754365921020508
OneEmbedding,isn't whispering,boasted about,878,878_FM_him,fm,MismatchMatch,obj,Karen isn't whispering that John boasted about,him,7.835160255432129
OneEmbedding,isn't whispering,boasted about,878,878_FF_him,ff,MismatchMismatch,obj,Karen isn't whispering that Catherine boasted about,him,7.5308098793029785
OneEmbedding,isn't whispering,boasted about,878,878_MM_his,mm,MatchMatch,poss,Adam isn't whispering that John boasted about,his,2.237269878387451
OneEmbedding,isn't whispering,boasted about,878,878_MF_his,mf,MatchMismatch,poss,Adam isn't whispering that Catherine boasted about,his,4.86395263671875
OneEmbedding,isn't whispering,boasted about,878,878_FM_his,fm,MismatchMatch,poss,Karen isn't whispering that John boasted about,his,2.188361406326294
OneEmbedding,isn't whispering,boasted about,878,878_FF_his,ff,MismatchMismatch,poss,Karen isn't whispering that Catherine boasted about,his,7.249033451080322
OneEmbedding,proposes,hasn't discovered,879,879_MM_him,mm,MatchMatch,obj,Scott proposes that John hasn't discovered,him,6.975081920623779
OneEmbedding,proposes,hasn't discovered,879,879_MF_him,mf,MatchMismatch,obj,Scott proposes that the lady hasn't discovered,him,5.659669876098633
OneEmbedding,proposes,hasn't discovered,879,879_FM_him,fm,MismatchMatch,obj,Emily proposes that John hasn't discovered,him,9.965333938598633
OneEmbedding,proposes,hasn't discovered,879,879_FF_him,ff,MismatchMismatch,obj,Emily proposes that the lady hasn't discovered,him,7.252490520477295
OneEmbedding,proposes,hasn't discovered,879,879_MM_his,mm,MatchMatch,poss,Scott proposes that John hasn't discovered,his,3.458512544631958
OneEmbedding,proposes,hasn't discovered,879,879_MF_his,mf,MatchMismatch,poss,Scott proposes that the lady hasn't discovered,his,5.840006351470947
OneEmbedding,proposes,hasn't discovered,879,879_FM_his,fm,MismatchMatch,poss,Emily proposes that John hasn't discovered,his,3.5633745193481445
OneEmbedding,proposes,hasn't discovered,879,879_FF_his,ff,MismatchMismatch,poss,Emily proposes that the lady hasn't discovered,his,7.331387996673584
OneEmbedding,believed,teaches,880,880_MM_him,mm,MatchMatch,obj,Scott believed that Kenneth teaches,him,4.387694358825684
OneEmbedding,believed,teaches,880,880_MF_him,mf,MatchMismatch,obj,Scott believed that Grace teaches,him,5.219549179077148
OneEmbedding,believed,teaches,880,880_FM_him,fm,MismatchMatch,obj,Marie believed that Kenneth teaches,him,6.407350540161133
OneEmbedding,believed,teaches,880,880_FF_him,ff,MismatchMismatch,obj,Marie believed that Grace teaches,him,6.713086128234863
OneEmbedding,believed,teaches,880,880_MM_his,mm,MatchMatch,poss,Scott believed that Kenneth teaches,his,4.376423358917236
OneEmbedding,believed,teaches,880,880_MF_his,mf,MatchMismatch,poss,Scott believed that Grace teaches,his,6.786226272583008
OneEmbedding,believed,teaches,880,880_FM_his,fm,MismatchMatch,poss,Marie believed that Kenneth teaches,his,4.322205543518066
OneEmbedding,believed,teaches,880,880_FF_his,ff,MismatchMismatch,poss,Marie believed that Grace teaches,his,9.034923553466797
OneEmbedding,has concluded,returned to,881,881_MM_him,mm,MatchMatch,obj,Dennis has concluded that Benjamin returned to,him,10.604161262512207
OneEmbedding,has concluded,returned to,881,881_MF_him,mf,MatchMismatch,obj,Dennis has concluded that Diana returned to,him,7.41868257522583
OneEmbedding,has concluded,returned to,881,881_FM_him,fm,MismatchMatch,obj,Dana has concluded that Benjamin returned to,him,12.120163917541504
OneEmbedding,has concluded,returned to,881,881_FF_him,ff,MismatchMismatch,obj,Dana has concluded that Diana returned to,him,8.088674545288086
OneEmbedding,has concluded,returned to,881,881_MM_his,mm,MatchMatch,poss,Dennis has concluded that Benjamin returned to,his,3.7513601779937744
OneEmbedding,has concluded,returned to,881,881_MF_his,mf,MatchMismatch,poss,Dennis has concluded that Diana returned to,his,9.808146476745605
OneEmbedding,has concluded,returned to,881,881_FM_his,fm,MismatchMatch,poss,Dana has concluded that Benjamin returned to,his,3.644329786300659
OneEmbedding,has concluded,returned to,881,881_FF_his,ff,MismatchMismatch,poss,Dana has concluded that Diana returned to,his,10.962794303894043
OneEmbedding,could write,likes,882,882_MM_him,mm,MatchMatch,obj,Gerald could write that Dennis likes,him,5.3105340003967285
OneEmbedding,could write,likes,882,882_MF_him,mf,MatchMismatch,obj,Gerald could write that Grace likes,him,3.9593608379364014
OneEmbedding,could write,likes,882,882_FM_him,fm,MismatchMatch,obj,The sister could write that Dennis likes,him,6.874336242675781
OneEmbedding,could write,likes,882,882_FF_him,ff,MismatchMismatch,obj,The sister could write that Grace likes,him,4.546712398529053
OneEmbedding,could write,likes,882,882_MM_his,mm,MatchMatch,poss,Gerald could write that Dennis likes,his,5.017486572265625
OneEmbedding,could write,likes,882,882_MF_his,mf,MatchMismatch,poss,Gerald could write that Grace likes,his,6.833480358123779
OneEmbedding,could write,likes,882,882_FM_his,fm,MismatchMatch,poss,The sister could write that Dennis likes,his,5.070967197418213
OneEmbedding,could write,likes,882,882_FF_his,ff,MismatchMismatch,poss,The sister could write that Grace likes,his,8.435226440429688
OneEmbedding,speculates,does think about,883,883_MM_him,mm,MatchMatch,obj,Matt speculates that that grandfather does think about,him,4.28696346282959
OneEmbedding,speculates,does think about,883,883_MF_him,mf,MatchMismatch,obj,Matt speculates that Tamara does think about,him,3.660890817642212
OneEmbedding,speculates,does think about,883,883_FM_him,fm,MismatchMatch,obj,Sheila speculates that that grandfather does think about,him,5.675447463989258
OneEmbedding,speculates,does think about,883,883_FF_him,ff,MismatchMismatch,obj,Sheila speculates that Tamara does think about,him,3.8366634845733643
OneEmbedding,speculates,does think about,883,883_MM_his,mm,MatchMatch,poss,Matt speculates that that grandfather does think about,his,3.047147274017334
OneEmbedding,speculates,does think about,883,883_MF_his,mf,MatchMismatch,poss,Matt speculates that Tamara does think about,his,7.301441669464111
OneEmbedding,speculates,does think about,883,883_FM_his,fm,MismatchMatch,poss,Sheila speculates that that grandfather does think about,his,3.105646848678589
OneEmbedding,speculates,does think about,883,883_FF_his,ff,MismatchMismatch,poss,Sheila speculates that Tamara does think about,his,8.367627143859863
OneEmbedding,doesn't propose,has seen,884,884_MM_him,mm,MatchMatch,obj,Edward doesn't propose that Curtis has seen,him,4.392483711242676
OneEmbedding,doesn't propose,has seen,884,884_MF_him,mf,MatchMismatch,obj,Edward doesn't propose that Erin has seen,him,3.5184977054595947
OneEmbedding,doesn't propose,has seen,884,884_FM_him,fm,MismatchMatch,obj,The girl doesn't propose that Curtis has seen,him,6.162610054016113
OneEmbedding,doesn't propose,has seen,884,884_FF_him,ff,MismatchMismatch,obj,The girl doesn't propose that Erin has seen,him,4.513740539550781
OneEmbedding,doesn't propose,has seen,884,884_MM_his,mm,MatchMatch,poss,Edward doesn't propose that Curtis has seen,his,5.1589155197143555
OneEmbedding,doesn't propose,has seen,884,884_MF_his,mf,MatchMismatch,poss,Edward doesn't propose that Erin has seen,his,5.130258560180664
OneEmbedding,doesn't propose,has seen,884,884_FM_his,fm,MismatchMatch,poss,The girl doesn't propose that Curtis has seen,his,5.632870674133301
OneEmbedding,doesn't propose,has seen,884,884_FF_his,ff,MismatchMismatch,poss,The girl doesn't propose that Erin has seen,his,6.452361583709717
OneEmbedding,concluded,talked about,885,885_MM_him,mm,MatchMatch,obj,Chad concluded that the son talked about,him,6.48897123336792
OneEmbedding,concluded,talked about,885,885_MF_him,mf,MatchMismatch,obj,Chad concluded that Wendy talked about,him,5.881602764129639
OneEmbedding,concluded,talked about,885,885_FM_him,fm,MismatchMatch,obj,Victoria concluded that the son talked about,him,7.899713516235352
OneEmbedding,concluded,talked about,885,885_FF_him,ff,MismatchMismatch,obj,Victoria concluded that Wendy talked about,him,6.882332801818848
OneEmbedding,concluded,talked about,885,885_MM_his,mm,MatchMatch,poss,Chad concluded that the son talked about,his,2.2172415256500244
OneEmbedding,concluded,talked about,885,885_MF_his,mf,MatchMismatch,poss,Chad concluded that Wendy talked about,his,7.3130269050598145
OneEmbedding,concluded,talked about,885,885_FM_his,fm,MismatchMatch,poss,Victoria concluded that the son talked about,his,2.5008785724639893
OneEmbedding,concluded,talked about,885,885_FF_his,ff,MismatchMismatch,poss,Victoria concluded that Wendy talked about,his,8.753328323364258
OneEmbedding,shouldn't dislike,will bore,886,886_MM_him,mm,MatchMatch,obj,Thomas shouldn't dislike that Keith will bore,him,2.0277657508850098
OneEmbedding,shouldn't dislike,will bore,886,886_MF_him,mf,MatchMismatch,obj,Thomas shouldn't dislike that Kirsten will bore,him,2.0881571769714355
OneEmbedding,shouldn't dislike,will bore,886,886_FM_him,fm,MismatchMatch,obj,Nicole shouldn't dislike that Keith will bore,him,6.78697395324707
OneEmbedding,shouldn't dislike,will bore,886,886_FF_him,ff,MismatchMismatch,obj,Nicole shouldn't dislike that Kirsten will bore,him,5.518493175506592
OneEmbedding,shouldn't dislike,will bore,886,886_MM_his,mm,MatchMatch,poss,Thomas shouldn't dislike that Keith will bore,his,5.003324031829834
OneEmbedding,shouldn't dislike,will bore,886,886_MF_his,mf,MatchMismatch,poss,Thomas shouldn't dislike that Kirsten will bore,his,5.334220886230469
OneEmbedding,shouldn't dislike,will bore,886,886_FM_his,fm,MismatchMatch,poss,Nicole shouldn't dislike that Keith will bore,his,5.130128860473633
OneEmbedding,shouldn't dislike,will bore,886,886_FF_his,ff,MismatchMismatch,poss,Nicole shouldn't dislike that Kirsten will bore,his,8.505322456359863
OneEmbedding,hadn't concluded,shoots,887,887_MM_him,mm,MatchMatch,obj,Keith hadn't concluded that Gerald shoots,him,4.400229454040527
OneEmbedding,hadn't concluded,shoots,887,887_MF_him,mf,MatchMismatch,obj,Keith hadn't concluded that Stacey shoots,him,4.303067207336426
OneEmbedding,hadn't concluded,shoots,887,887_FM_him,fm,MismatchMatch,obj,Rachel hadn't concluded that Gerald shoots,him,5.621827125549316
OneEmbedding,hadn't concluded,shoots,887,887_FF_him,ff,MismatchMismatch,obj,Rachel hadn't concluded that Stacey shoots,him,4.975889205932617
OneEmbedding,hadn't concluded,shoots,887,887_MM_his,mm,MatchMatch,poss,Keith hadn't concluded that Gerald shoots,his,3.532358169555664
OneEmbedding,hadn't concluded,shoots,887,887_MF_his,mf,MatchMismatch,poss,Keith hadn't concluded that Stacey shoots,his,4.584843635559082
OneEmbedding,hadn't concluded,shoots,887,887_FM_his,fm,MismatchMatch,poss,Rachel hadn't concluded that Gerald shoots,his,3.6268506050109863
OneEmbedding,hadn't concluded,shoots,887,887_FF_his,ff,MismatchMismatch,poss,Rachel hadn't concluded that Stacey shoots,his,5.280207633972168
OneEmbedding,won't hope,held,888,888_MM_him,mm,MatchMatch,obj,Adam won't hope that Vincent held,him,4.488742828369141
OneEmbedding,won't hope,held,888,888_MF_him,mf,MatchMismatch,obj,Adam won't hope that Denise held,him,4.053938865661621
OneEmbedding,won't hope,held,888,888_FM_him,fm,MismatchMatch,obj,Kathleen won't hope that Vincent held,him,6.826640605926514
OneEmbedding,won't hope,held,888,888_FF_him,ff,MismatchMismatch,obj,Kathleen won't hope that Denise held,him,5.91872501373291
OneEmbedding,won't hope,held,888,888_MM_his,mm,MatchMatch,poss,Adam won't hope that Vincent held,his,3.4743478298187256
OneEmbedding,won't hope,held,888,888_MF_his,mf,MatchMismatch,poss,Adam won't hope that Denise held,his,5.372652530670166
OneEmbedding,won't hope,held,888,888_FM_his,fm,MismatchMatch,poss,Kathleen won't hope that Vincent held,his,3.918708324432373
OneEmbedding,won't hope,held,888,888_FF_his,ff,MismatchMismatch,poss,Kathleen won't hope that Denise held,his,8.015141487121582
OneEmbedding,hasn't thought,discovered,889,889_MM_him,mm,MatchMatch,obj,Daniel hasn't thought that Frank discovered,him,4.515872955322266
OneEmbedding,hasn't thought,discovered,889,889_MF_him,mf,MatchMismatch,obj,Daniel hasn't thought that Katherine discovered,him,4.3346357345581055
OneEmbedding,hasn't thought,discovered,889,889_FM_him,fm,MismatchMatch,obj,Cheryl hasn't thought that Frank discovered,him,9.514738082885742
OneEmbedding,hasn't thought,discovered,889,889_FF_him,ff,MismatchMismatch,obj,Cheryl hasn't thought that Katherine discovered,him,7.931856155395508
OneEmbedding,hasn't thought,discovered,889,889_MM_his,mm,MatchMatch,poss,Daniel hasn't thought that Frank discovered,his,3.3324122428894043
OneEmbedding,hasn't thought,discovered,889,889_MF_his,mf,MatchMismatch,poss,Daniel hasn't thought that Katherine discovered,his,2.9821090698242188
OneEmbedding,hasn't thought,discovered,889,889_FM_his,fm,MismatchMatch,poss,Cheryl hasn't thought that Frank discovered,his,5.7163920402526855
OneEmbedding,hasn't thought,discovered,889,889_FF_his,ff,MismatchMismatch,poss,Cheryl hasn't thought that Katherine discovered,his,6.65822696685791
OneEmbedding,will speculate,hasn't astounded,890,890_MM_him,mm,MatchMatch,obj,Adam will speculate that Gary hasn't astounded,him,2.2329483032226562
OneEmbedding,will speculate,hasn't astounded,890,890_MF_him,mf,MatchMismatch,obj,Adam will speculate that Andrea hasn't astounded,him,1.7244008779525757
OneEmbedding,will speculate,hasn't astounded,890,890_FM_him,fm,MismatchMatch,obj,Tara will speculate that Gary hasn't astounded,him,4.055303573608398
OneEmbedding,will speculate,hasn't astounded,890,890_FF_him,ff,MismatchMismatch,obj,Tara will speculate that Andrea hasn't astounded,him,2.6210193634033203
OneEmbedding,will speculate,hasn't astounded,890,890_MM_his,mm,MatchMatch,poss,Adam will speculate that Gary hasn't astounded,his,4.295551300048828
OneEmbedding,will speculate,hasn't astounded,890,890_MF_his,mf,MatchMismatch,poss,Adam will speculate that Andrea hasn't astounded,his,6.424431324005127
OneEmbedding,will speculate,hasn't astounded,890,890_FM_his,fm,MismatchMatch,poss,Tara will speculate that Gary hasn't astounded,his,4.280725002288818
OneEmbedding,will speculate,hasn't astounded,890,890_FF_his,ff,MismatchMismatch,poss,Tara will speculate that Andrea hasn't astounded,his,6.295383453369141
OneEmbedding,can't pray,wasn't teaching,891,891_MM_him,mm,MatchMatch,obj,Gary can't pray that Joseph wasn't teaching,him,4.4706830978393555
OneEmbedding,can't pray,wasn't teaching,891,891_MF_him,mf,MatchMismatch,obj,Gary can't pray that Sara wasn't teaching,him,3.2033779621124268
OneEmbedding,can't pray,wasn't teaching,891,891_FM_him,fm,MismatchMatch,obj,This woman can't pray that Joseph wasn't teaching,him,8.95764446258545
OneEmbedding,can't pray,wasn't teaching,891,891_FF_him,ff,MismatchMismatch,obj,This woman can't pray that Sara wasn't teaching,him,5.566468715667725
OneEmbedding,can't pray,wasn't teaching,891,891_MM_his,mm,MatchMatch,poss,Gary can't pray that Joseph wasn't teaching,his,4.357972621917725
OneEmbedding,can't pray,wasn't teaching,891,891_MF_his,mf,MatchMismatch,poss,Gary can't pray that Sara wasn't teaching,his,6.934096813201904
OneEmbedding,can't pray,wasn't teaching,891,891_FM_his,fm,MismatchMatch,poss,This woman can't pray that Joseph wasn't teaching,his,5.272008895874023
OneEmbedding,can't pray,wasn't teaching,891,891_FF_his,ff,MismatchMismatch,poss,This woman can't pray that Sara wasn't teaching,his,10.232685089111328
OneEmbedding,has speculated,isn't stunning,892,892_MM_him,mm,MatchMatch,obj,Todd has speculated that Travis isn't stunning,him,7.877624034881592
OneEmbedding,has speculated,isn't stunning,892,892_MF_him,mf,MatchMismatch,obj,Todd has speculated that Judy isn't stunning,him,11.337164878845215
