exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
About,doesn't stun,789,789_M_his,m,Match,poss,The documentary about Christopher doesn't stun,his,9.404435157775879
About,doesn't stun,789,789_F_his,f,Mismatch,poss,The documentary about Diana doesn't stun,his,10.001213073730469
About,hasn't helped,790,790_M_him,m,Match,obj,The commentary about Jeffrey hasn't helped,him,5.003207683563232
About,hasn't helped,790,790_F_him,f,Mismatch,obj,The commentary about Anne hasn't helped,him,6.201241493225098
About,hasn't helped,790,790_M_his,m,Match,poss,The commentary about Jeffrey hasn't helped,his,4.341611385345459
About,hasn't helped,790,790_F_his,f,Mismatch,poss,The commentary about Anne hasn't helped,his,6.167936325073242
About,was aiding,791,791_M_him,m,Match,obj,The show about Patrick was aiding,him,4.9365010261535645
About,was aiding,791,791_F_him,f,Mismatch,obj,The show about Connie was aiding,him,5.774990081787109
About,was aiding,791,791_M_his,m,Match,poss,The show about Patrick was aiding,his,6.018986701965332
About,was aiding,791,791_F_his,f,Mismatch,poss,The show about Connie was aiding,his,6.887380123138428
About,isn't embarrassing,792,792_M_him,m,Match,obj,The book about Omar isn't embarrassing,him,8.152249336242676
About,isn't embarrassing,792,792_F_him,f,Mismatch,obj,The book about that lady isn't embarrassing,him,8.064069747924805
About,isn't embarrassing,792,792_M_his,m,Match,poss,The book about Omar isn't embarrassing,his,11.084583282470703
About,isn't embarrassing,792,792_F_his,f,Mismatch,poss,The book about that lady isn't embarrassing,his,11.775887489318848
About,is disgusting,793,793_M_him,m,Match,obj,The pamphlet about Thomas is disgusting,him,16.74951171875
About,is disgusting,793,793_F_him,f,Mismatch,obj,The pamphlet about Naomi is disgusting,him,17.143707275390625
About,is disgusting,793,793_M_his,m,Match,poss,The pamphlet about Thomas is disgusting,his,15.229782104492188
About,is disgusting,793,793_F_his,f,Mismatch,poss,The pamphlet about Naomi is disgusting,his,15.847989082336426
About,should aggravate,794,794_M_him,m,Match,obj,The brochure about David should aggravate,him,3.6118876934051514
About,should aggravate,794,794_F_him,f,Mismatch,obj,The brochure about Sarah should aggravate,him,4.031208515167236
About,should aggravate,794,794_M_his,m,Match,poss,The brochure about David should aggravate,his,5.147019386291504
About,should aggravate,794,794_F_his,f,Mismatch,poss,The brochure about Sarah should aggravate,his,6.273870468139648
About,had alarmed,795,795_M_him,m,Match,obj,The play about David had alarmed,him,3.0894267559051514
About,had alarmed,795,795_F_him,f,Mismatch,obj,The play about Heidi had alarmed,him,3.570157766342163
About,had alarmed,795,795_M_his,m,Match,poss,The play about David had alarmed,his,4.712479591369629
About,had alarmed,795,795_F_his,f,Mismatch,poss,The play about Heidi had alarmed,his,5.346859931945801
About,hasn't aided,796,796_M_him,m,Match,obj,The movie about Marcus hasn't aided,him,4.372357368469238
About,hasn't aided,796,796_F_him,f,Mismatch,obj,The movie about that daughter hasn't aided,him,5.603166103363037
About,hasn't aided,796,796_M_his,m,Match,poss,The movie about Marcus hasn't aided,his,3.785719156265259
About,hasn't aided,796,796_F_his,f,Mismatch,poss,The movie about that daughter hasn't aided,his,5.5940141677856445
About,had scared,797,797_M_him,m,Match,obj,The newspaper article about this husband had scared,him,4.1760029792785645
About,had scared,797,797_F_him,f,Mismatch,obj,The newspaper article about Amy had scared,him,2.9553771018981934
About,had scared,797,797_M_his,m,Match,poss,The newspaper article about this husband had scared,his,6.121664524078369
About,had scared,797,797_F_his,f,Mismatch,poss,The newspaper article about Amy had scared,his,7.450310230255127
About,isn't aiding,798,798_M_him,m,Match,obj,The story about Carl isn't aiding,him,5.445930480957031
About,isn't aiding,798,798_F_him,f,Mismatch,obj,The story about Gina isn't aiding,him,6.556619644165039
About,isn't aiding,798,798_M_his,m,Match,poss,The story about Carl isn't aiding,his,4.898148536682129
About,isn't aiding,798,798_F_his,f,Mismatch,poss,The story about Gina isn't aiding,his,6.1907243728637695
About,isn't disturbing,799,799_M_him,m,Match,obj,The essay about that boy isn't disturbing,him,8.698431015014648
About,isn't disturbing,799,799_F_him,f,Mismatch,obj,The essay about Nina isn't disturbing,him,10.8291015625
About,isn't disturbing,799,799_M_his,m,Match,poss,The essay about that boy isn't disturbing,his,11.52117919921875
About,isn't disturbing,799,799_F_his,f,Mismatch,poss,The essay about Nina isn't disturbing,his,13.127796173095703
About,had aided,800,800_M_him,m,Match,obj,The report about Guy had aided,him,4.583975791931152
About,had aided,800,800_F_him,f,Mismatch,obj,The report about that niece had aided,him,4.502678871154785
About,had aided,800,800_M_his,m,Match,poss,The report about Guy had aided,his,5.225135326385498
About,had aided,800,800_F_his,f,Mismatch,poss,The report about that niece had aided,his,6.702531814575195
About,had worried,801,801_M_him,m,Match,obj,The documentary about Guy had worried,him,4.003163814544678
About,had worried,801,801_F_him,f,Mismatch,obj,The documentary about Monica had worried,him,4.135333061218262
About,had worried,801,801_M_his,m,Match,poss,The documentary about Guy had worried,his,6.134097099304199
About,had worried,801,801_F_his,f,Mismatch,poss,The documentary about Monica had worried,his,6.781935691833496
About,will aid,802,802_M_him,m,Match,obj,The commentary about Carlos will aid,him,4.899284839630127
About,will aid,802,802_F_him,f,Mismatch,obj,The commentary about Natalie will aid,him,6.823832035064697
About,will aid,802,802_M_his,m,Match,poss,The commentary about Carlos will aid,his,5.500053405761719
About,will aid,802,802_F_his,f,Mismatch,poss,The commentary about Natalie will aid,his,7.6845784187316895
About,alarms,803,803_M_him,m,Match,obj,The show about Michael alarms,him,4.223361968994141
About,alarms,803,803_F_him,f,Mismatch,obj,The show about Janet alarms,him,5.3451080322265625
About,alarms,803,803_M_his,m,Match,poss,The show about Michael alarms,his,4.996026992797852
About,alarms,803,803_F_his,f,Mismatch,poss,The show about Janet alarms,his,7.123285293579102
About,hasn't distracted,804,804_M_him,m,Match,obj,The book about Richard hasn't distracted,him,3.5045406818389893
About,hasn't distracted,804,804_F_him,f,Mismatch,obj,The book about this grandmother hasn't distracted,him,4.374232769012451
About,hasn't distracted,804,804_M_his,m,Match,poss,The book about Richard hasn't distracted,his,8.872315406799316
About,hasn't distracted,804,804_F_his,f,Mismatch,poss,The book about this grandmother hasn't distracted,his,9.286280632019043
About,bothers,805,805_M_him,m,Match,obj,The pamphlet about Bruce bothers,him,5.018343925476074
About,bothers,805,805_F_him,f,Mismatch,obj,The pamphlet about Beth bothers,him,4.391839504241943
About,bothers,805,805_M_his,m,Match,poss,The pamphlet about Bruce bothers,his,7.521746635437012
About,bothers,805,805_F_his,f,Mismatch,poss,The pamphlet about Beth bothers,his,7.11566162109375
About,bores,806,806_M_him,m,Match,obj,The brochure about Brett bores,him,7.4625678062438965
About,bores,806,806_F_him,f,Mismatch,obj,The brochure about Judy bores,him,6.068967819213867
About,bores,806,806_M_his,m,Match,poss,The brochure about Brett bores,his,6.139172554016113
About,bores,806,806_F_his,f,Mismatch,poss,The brochure about Judy bores,his,8.860123634338379
About,worries,807,807_M_him,m,Match,obj,The play about Matt worries,him,3.057441473007202
About,worries,807,807_F_him,f,Mismatch,obj,The play about Brenda worries,him,4.752696990966797
About,worries,807,807_M_his,m,Match,poss,The play about Matt worries,his,5.3062920570373535
About,worries,807,807_F_his,f,Mismatch,poss,The play about Brenda worries,his,7.496531009674072
About,had bothered,808,808_M_him,m,Match,obj,The movie about Joseph had bothered,him,2.235219717025757
About,had bothered,808,808_F_him,f,Mismatch,obj,The movie about Donna had bothered,him,2.737295150756836
About,had bothered,808,808_M_his,m,Match,poss,The movie about Joseph had bothered,his,7.052557945251465
About,had bothered,808,808_F_his,f,Mismatch,poss,The movie about Donna had bothered,his,8.021469116210938
About,had shocked,809,809_M_him,m,Match,obj,The newspaper article about John had shocked,him,3.479323148727417
About,had shocked,809,809_F_him,f,Mismatch,obj,The newspaper article about Paula had shocked,him,3.987523317337036
About,had shocked,809,809_M_his,m,Match,poss,The newspaper article about John had shocked,his,6.668801307678223
About,had shocked,809,809_F_his,f,Mismatch,poss,The newspaper article about Paula had shocked,his,7.306041717529297
About,helped,810,810_M_him,m,Match,obj,The story about Brad helped,him,4.984050273895264
About,helped,810,810_F_him,f,Mismatch,obj,The story about Kendra helped,him,5.536141872406006
About,helped,810,810_M_his,m,Match,poss,The story about Brad helped,his,8.382556915283203
About,helped,810,810_F_his,f,Mismatch,poss,The story about Kendra helped,his,8.845158576965332
About,annoys,811,811_M_him,m,Match,obj,The essay about that boy annoys,him,4.658228874206543
About,annoys,811,811_F_him,f,Mismatch,obj,The essay about Beth annoys,him,5.017114162445068
About,annoys,811,811_M_his,m,Match,poss,The essay about that boy annoys,his,7.849991798400879
About,annoys,811,811_F_his,f,Mismatch,poss,The essay about Beth annoys,his,8.673315048217773
About,was disgusting,812,812_M_him,m,Match,obj,The report about Lawrence was disgusting,him,16.61946678161621
About,was disgusting,812,812_F_him,f,Mismatch,obj,The report about Anne was disgusting,him,16.367631912231445
About,was disgusting,812,812_M_his,m,Match,poss,The report about Lawrence was disgusting,his,15.106342315673828
About,was disgusting,812,812_F_his,f,Mismatch,poss,The report about Anne was disgusting,his,15.234285354614258
About,doesn't help,813,813_M_him,m,Match,obj,The documentary about Stephen doesn't help,him,5.383835792541504
About,doesn't help,813,813_F_him,f,Mismatch,obj,The documentary about Carrie doesn't help,him,7.072826385498047
About,doesn't help,813,813_M_his,m,Match,poss,The documentary about Stephen doesn't help,his,5.55583381652832
About,doesn't help,813,813_F_his,f,Mismatch,poss,The documentary about Carrie doesn't help,his,7.339481353759766
About,hasn't astounded,814,814_M_him,m,Match,obj,The commentary about Alexander hasn't astounded,him,7.142319679260254
About,hasn't astounded,814,814_F_him,f,Mismatch,obj,The commentary about Melissa hasn't astounded,him,8.125118255615234
About,hasn't astounded,814,814_M_his,m,Match,poss,The commentary about Alexander hasn't astounded,his,9.853713989257812
About,hasn't astounded,814,814_F_his,f,Mismatch,poss,The commentary about Melissa hasn't astounded,his,11.796216011047363
About,is aggravating,815,815_M_him,m,Match,obj,The show about Russell is aggravating,him,7.2121686935424805
About,is aggravating,815,815_F_him,f,Mismatch,obj,The show about Judy is aggravating,him,8.61502742767334
About,is aggravating,815,815_M_his,m,Match,poss,The show about Russell is aggravating,his,9.497403144836426
About,is aggravating,815,815_F_his,f,Mismatch,poss,The show about Judy is aggravating,his,10.995040893554688
About,confuses,816,816_M_him,m,Match,obj,The book about Jerry confuses,him,4.046438217163086
About,confuses,816,816_F_him,f,Mismatch,obj,The book about Bethany confuses,him,7.484952449798584
About,confuses,816,816_M_his,m,Match,poss,The book about Jerry confuses,his,5.28425407409668
About,confuses,816,816_F_his,f,Mismatch,poss,The book about Bethany confuses,his,8.40516471862793
About,alarmed,817,817_M_him,m,Match,obj,The pamphlet about Gregory alarmed,him,3.8944342136383057
About,alarmed,817,817_F_him,f,Mismatch,obj,The pamphlet about Deanna alarmed,him,3.3748939037323
About,alarmed,817,817_M_his,m,Match,poss,The pamphlet about Gregory alarmed,his,4.999056816101074
About,alarmed,817,817_F_his,f,Mismatch,poss,The pamphlet about Deanna alarmed,his,5.4350504875183105
About,would bore,818,818_M_him,m,Match,obj,The brochure about Patrick would bore,him,4.80803918838501
About,would bore,818,818_F_him,f,Mismatch,obj,The brochure about Deanna would bore,him,5.570815563201904
About,would bore,818,818_M_his,m,Match,poss,The brochure about Patrick would bore,his,7.087584495544434
About,would bore,818,818_F_his,f,Mismatch,poss,The brochure about Deanna would bore,his,7.9657301902771
About,hadn't hindered,819,819_M_him,m,Match,obj,The play about Phillip hadn't hindered,him,2.6084907054901123
About,hadn't hindered,819,819_F_him,f,Mismatch,obj,The play about Denise hadn't hindered,him,3.856957197189331
About,hadn't hindered,819,819_M_his,m,Match,poss,The play about Phillip hadn't hindered,his,1.9398220777511597
About,hadn't hindered,819,819_F_his,f,Mismatch,poss,The play about Denise hadn't hindered,his,2.9297518730163574
About,underwhelmed,820,820_M_him,m,Match,obj,The movie about David underwhelmed,him,6.775130748748779
About,underwhelmed,820,820_F_him,f,Mismatch,obj,The movie about Ruth underwhelmed,him,6.839723587036133
About,underwhelmed,820,820_M_his,m,Match,poss,The movie about David underwhelmed,his,9.224543571472168
About,underwhelmed,820,820_F_his,f,Mismatch,poss,The movie about Ruth underwhelmed,his,9.143162727355957
About,was scaring,821,821_M_him,m,Match,obj,The newspaper article about Kenneth was scaring,him,4.557989597320557
About,was scaring,821,821_F_him,f,Mismatch,obj,The newspaper article about Lori was scaring,him,4.600905895233154
About,was scaring,821,821_M_his,m,Match,poss,The newspaper article about Kenneth was scaring,his,6.65025520324707
About,was scaring,821,821_F_his,f,Mismatch,poss,The newspaper article about Lori was scaring,his,7.7652587890625
About,overwhelmed,822,822_M_him,m,Match,obj,The story about this brother overwhelmed,him,4.586607456207275
About,overwhelmed,822,822_F_him,f,Mismatch,obj,The story about Diana overwhelmed,him,3.7029459476470947
About,overwhelmed,822,822_M_his,m,Match,poss,The story about this brother overwhelmed,his,6.836655616760254
About,overwhelmed,822,822_F_his,f,Mismatch,poss,The story about Diana overwhelmed,his,7.317270755767822
About,is shocking,823,823_M_him,m,Match,obj,The essay about Todd is shocking,him,15.167591094970703
About,is shocking,823,823_F_him,f,Mismatch,obj,The essay about Grace is shocking,him,15.314676284790039
About,is shocking,823,823_M_his,m,Match,poss,The essay about Todd is shocking,his,14.49756908416748
About,is shocking,823,823_F_his,f,Mismatch,poss,The essay about Grace is shocking,his,14.696664810180664
About,did aggravate,824,824_M_him,m,Match,obj,The report about Richard did aggravate,him,4.746922016143799
About,did aggravate,824,824_F_him,f,Mismatch,obj,The report about Kristin did aggravate,him,4.818221092224121
About,did aggravate,824,824_M_his,m,Match,poss,The report about Richard did aggravate,his,4.847629070281982
About,did aggravate,824,824_F_his,f,Mismatch,poss,The report about Kristin did aggravate,his,5.392488956451416
About,scares,825,825_M_him,m,Match,obj,The documentary about that boy scares,him,4.989037990570068
About,scares,825,825_F_him,f,Mismatch,obj,The documentary about Donna scares,him,5.549644947052002
About,scares,825,825_M_his,m,Match,poss,The documentary about that boy scares,his,7.604837417602539
About,scares,825,825_F_his,f,Mismatch,poss,The documentary about Donna scares,his,8.462745666503906
About,underwhelms,826,826_M_him,m,Match,obj,The commentary about David underwhelms,him,9.202402114868164
About,underwhelms,826,826_F_him,f,Mismatch,obj,The commentary about Sarah underwhelms,him,9.08434009552002
About,underwhelms,826,826_M_his,m,Match,poss,The commentary about David underwhelms,his,10.545377731323242
About,underwhelms,826,826_F_his,f,Mismatch,poss,The commentary about Sarah underwhelms,his,11.031864166259766
About,is hindering,827,827_M_him,m,Match,obj,The show about this husband is hindering,him,4.805240154266357
About,is hindering,827,827_F_him,f,Mismatch,obj,The show about Heidi is hindering,him,5.743107795715332
About,is hindering,827,827_M_his,m,Match,poss,The show about this husband is hindering,his,3.513451337814331
About,is hindering,827,827_F_his,f,Mismatch,poss,The show about Heidi is hindering,his,4.996189117431641
About,shouldn't aggravate,828,828_M_him,m,Match,obj,The book about Adam shouldn't aggravate,him,3.6595959663391113
About,shouldn't aggravate,828,828_F_him,f,Mismatch,obj,The book about Amanda shouldn't aggravate,him,4.592260360717773
About,shouldn't aggravate,828,828_M_his,m,Match,poss,The book about Adam shouldn't aggravate,his,5.842891216278076
About,shouldn't aggravate,828,828_F_his,f,Mismatch,poss,The book about Amanda shouldn't aggravate,his,7.612696170806885
About,annoys,829,829_M_him,m,Match,obj,The pamphlet about Liam annoys,him,2.5151875019073486
About,annoys,829,829_F_him,f,Mismatch,obj,The pamphlet about that daughter annoys,him,3.5569651126861572
About,annoys,829,829_M_his,m,Match,poss,The pamphlet about Liam annoys,his,5.939952373504639
About,annoys,829,829_F_his,f,Mismatch,poss,The pamphlet about that daughter annoys,his,6.9153571128845215
About,astounded,830,830_M_him,m,Match,obj,The brochure about Daniel astounded,him,5.10717248916626
About,astounded,830,830_F_him,f,Mismatch,obj,The brochure about this girl astounded,him,5.748000621795654
About,astounded,830,830_M_his,m,Match,poss,The brochure about Daniel astounded,his,6.636101245880127
About,astounded,830,830_F_his,f,Mismatch,poss,The brochure about this girl astounded,his,9.45877742767334
About,stunned,831,831_M_him,m,Match,obj,The play about James stunned,him,3.7578423023223877
About,stunned,831,831_F_him,f,Mismatch,obj,The play about Grace stunned,him,4.217592239379883
About,stunned,831,831_M_his,m,Match,poss,The play about James stunned,his,5.065813064575195
About,stunned,831,831_F_his,f,Mismatch,poss,The play about Grace stunned,his,6.568551063537598
About,hasn't underwhelmed,832,832_M_him,m,Match,obj,The movie about Travis hasn't underwhelmed,him,7.530115604400635
About,hasn't underwhelmed,832,832_F_him,f,Mismatch,obj,The movie about Anne hasn't underwhelmed,him,8.073310852050781
About,hasn't underwhelmed,832,832_M_his,m,Match,poss,The movie about Travis hasn't underwhelmed,his,10.142768859863281
About,hasn't underwhelmed,832,832_F_his,f,Mismatch,poss,The movie about Anne hasn't underwhelmed,his,11.163932800292969
About,hadn't upset,833,833_M_him,m,Match,obj,The newspaper article about Walter hadn't upset,him,1.7157875299453735
About,hadn't upset,833,833_F_him,f,Mismatch,obj,The newspaper article about Heather hadn't upset,him,2.17216157913208
About,hadn't upset,833,833_M_his,m,Match,poss,The newspaper article about Walter hadn't upset,his,5.69284725189209
About,hadn't upset,833,833_F_his,f,Mismatch,poss,The newspaper article about Heather hadn't upset,his,6.950088024139404
About,might astound,834,834_M_him,m,Match,obj,The story about Charles might astound,him,7.738588333129883
About,might astound,834,834_F_him,f,Mismatch,obj,The story about this girl might astound,him,9.628318786621094
About,might astound,834,834_M_his,m,Match,poss,The story about Charles might astound,his,7.57661771774292
About,might astound,834,834_F_his,f,Mismatch,poss,The story about this girl might astound,his,10.600760459899902
About,isn't confusing,835,835_M_him,m,Match,obj,The essay about Dennis isn't confusing,him,7.325392246246338
About,isn't confusing,835,835_F_him,f,Mismatch,obj,The essay about Bethany isn't confusing,him,8.715108871459961
About,isn't confusing,835,835_M_his,m,Match,poss,The essay about Dennis isn't confusing,his,10.418497085571289
About,isn't confusing,835,835_F_his,f,Mismatch,poss,The essay about Bethany isn't confusing,his,11.854853630065918
About,will disturb,836,836_M_him,m,Match,obj,The report about Russell will disturb,him,4.777263164520264
About,will disturb,836,836_F_him,f,Mismatch,obj,The report about Janice will disturb,him,5.582037448883057
About,will disturb,836,836_M_his,m,Match,poss,The report about Russell will disturb,his,6.413083076477051
About,will disturb,836,836_F_his,f,Mismatch,poss,The report about Janice will disturb,his,7.4418864250183105
About,annoys,837,837_M_him,m,Match,obj,The documentary about Joseph annoys,him,4.358645915985107
About,annoys,837,837_F_him,f,Mismatch,obj,The documentary about Heidi annoys,him,5.677901744842529
About,annoys,837,837_M_his,m,Match,poss,The documentary about Joseph annoys,his,6.800222873687744
About,annoys,837,837_F_his,f,Mismatch,poss,The documentary about Heidi annoys,his,7.577536106109619
About,worries,838,838_M_him,m,Match,obj,The commentary about this husband worries,him,7.657292366027832
About,worries,838,838_F_him,f,Mismatch,obj,The commentary about Diana worries,him,5.617825984954834
About,worries,838,838_M_his,m,Match,poss,The commentary about this husband worries,his,9.53261947631836
About,worries,838,838_F_his,f,Mismatch,poss,The commentary about Diana worries,his,9.410674095153809
About,would bore,839,839_M_him,m,Match,obj,The show about Keith would bore,him,3.797555685043335
About,would bore,839,839_F_him,f,Mismatch,obj,The show about Janice would bore,him,4.877780914306641
About,would bore,839,839_M_his,m,Match,poss,The show about Keith would bore,his,7.628984451293945
About,would bore,839,839_F_his,f,Mismatch,poss,The show about Janice would bore,his,8.391317367553711
About,doesn't bore,840,840_M_him,m,Match,obj,The book about Russell doesn't bore,him,5.803766250610352
About,doesn't bore,840,840_F_him,f,Mismatch,obj,The book about Alice doesn't bore,him,6.273873329162598
About,doesn't bore,840,840_M_his,m,Match,poss,The book about Russell doesn't bore,his,9.52145767211914
About,doesn't bore,840,840_F_his,f,Mismatch,poss,The book about Alice doesn't bore,his,10.693745613098145
About,annoys,841,841_M_him,m,Match,obj,The pamphlet about Larry annoys,him,3.1835315227508545
About,annoys,841,841_F_him,f,Mismatch,obj,The pamphlet about Teresa annoys,him,3.5172488689422607
About,annoys,841,841_M_his,m,Match,poss,The pamphlet about Larry annoys,his,6.432644844055176
About,annoys,841,841_F_his,f,Mismatch,poss,The pamphlet about Teresa annoys,his,7.479288578033447
About,can't disgust,842,842_M_him,m,Match,obj,The brochure about Matt can't disgust,him,5.368744373321533
About,can't disgust,842,842_F_him,f,Mismatch,obj,The brochure about Julia can't disgust,him,6.331944465637207
About,can't disgust,842,842_M_his,m,Match,poss,The brochure about Matt can't disgust,his,8.055131912231445
About,can't disgust,842,842_F_his,f,Mismatch,poss,The brochure about Julia can't disgust,his,9.794184684753418
About,has confused,843,843_M_him,m,Match,obj,The play about Stephen has confused,him,3.8438808917999268
About,has confused,843,843_F_him,f,Mismatch,obj,The play about the actress has confused,him,5.158107757568359
About,has confused,843,843_M_his,m,Match,poss,The play about Stephen has confused,his,5.766868591308594
About,has confused,843,843_F_his,f,Mismatch,poss,The play about the actress has confused,his,7.145423412322998
About,has upset,844,844_M_him,m,Match,obj,The movie about Gary has upset,him,4.5277557373046875
About,has upset,844,844_F_him,f,Mismatch,obj,The movie about Helen has upset,him,4.855494499206543
About,has upset,844,844_M_his,m,Match,poss,The movie about Gary has upset,his,6.833650588989258
About,has upset,844,844_F_his,f,Mismatch,poss,The movie about Helen has upset,his,7.058258056640625
About,aggravated,845,845_M_him,m,Match,obj,The newspaper article about Kenneth aggravated,him,6.360645294189453
About,aggravated,845,845_F_him,f,Mismatch,obj,The newspaper article about Dawn aggravated,him,4.6635422706604
About,aggravated,845,845_M_his,m,Match,poss,The newspaper article about Kenneth aggravated,his,2.923799514770508
About,aggravated,845,845_F_his,f,Mismatch,poss,The newspaper article about Dawn aggravated,his,4.858241558074951
About,had hindered,846,846_M_him,m,Match,obj,The story about Benjamin had hindered,him,3.2850968837738037
About,had hindered,846,846_F_him,f,Mismatch,obj,The story about Cheryl had hindered,him,4.514474391937256
About,had hindered,846,846_M_his,m,Match,poss,The story about Benjamin had hindered,his,2.7875187397003174
About,had hindered,846,846_F_his,f,Mismatch,poss,The story about Cheryl had hindered,his,4.238034725189209
About,can't confuse,847,847_M_him,m,Match,obj,The essay about Roger can't confuse,him,5.274806976318359
About,can't confuse,847,847_F_him,f,Mismatch,obj,The essay about Dana can't confuse,him,5.4400315284729
About,can't confuse,847,847_M_his,m,Match,poss,The essay about Roger can't confuse,his,6.811537265777588
About,can't confuse,847,847_F_his,f,Mismatch,poss,The essay about Dana can't confuse,his,7.381420135498047
About,has astounded,848,848_M_him,m,Match,obj,The report about Frank has astounded,him,7.1444220542907715
About,has astounded,848,848_F_him,f,Mismatch,obj,The report about Ann has astounded,him,7.109264850616455
About,has astounded,848,848_M_his,m,Match,poss,The report about Frank has astounded,his,8.770251274108887
About,has astounded,848,848_F_his,f,Mismatch,poss,The report about Ann has astounded,his,9.682209014892578
About,worried,849,849_M_him,m,Match,obj,The documentary about this boy worried,him,3.514734983444214
About,worried,849,849_F_him,f,Mismatch,obj,The documentary about Paula worried,him,5.085484027862549
About,worried,849,849_M_his,m,Match,poss,The documentary about this boy worried,his,5.205238342285156
About,worried,849,849_F_his,f,Mismatch,poss,The documentary about Paula worried,his,6.9085235595703125
About,hindered,850,850_M_him,m,Match,obj,The commentary about the boyfriend hindered,him,5.156379699707031
About,hindered,850,850_F_him,f,Mismatch,obj,The commentary about Wendy hindered,him,5.379703998565674
About,hindered,850,850_M_his,m,Match,poss,The commentary about the boyfriend hindered,his,3.764479398727417
About,hindered,850,850_F_his,f,Mismatch,poss,The commentary about Wendy hindered,his,4.90261697769165
About,bothered,851,851_M_him,m,Match,obj,The show about Travis bothered,him,3.9705069065093994
About,bothered,851,851_F_him,f,Mismatch,obj,The show about Janice bothered,him,3.610520601272583
About,bothered,851,851_M_his,m,Match,poss,The show about Travis bothered,his,7.6953582763671875
About,bothered,851,851_F_his,f,Mismatch,poss,The show about Janice bothered,his,7.604523658752441
About,was aiding,852,852_M_him,m,Match,obj,The book about Mitchell was aiding,him,4.409139633178711
About,was aiding,852,852_F_him,f,Mismatch,obj,The book about that ex-girlfriend was aiding,him,5.10770320892334
About,was aiding,852,852_M_his,m,Match,poss,The book about Mitchell was aiding,his,5.077929973602295
About,was aiding,852,852_F_his,f,Mismatch,poss,The book about that ex-girlfriend was aiding,his,6.155514717102051
About,isn't underwhelming,853,853_M_him,m,Match,obj,The pamphlet about Joseph isn't underwhelming,him,16.240270614624023
About,isn't underwhelming,853,853_F_him,f,Mismatch,obj,The pamphlet about Tiffany isn't underwhelming,him,16.27354621887207
About,isn't underwhelming,853,853_M_his,m,Match,poss,The pamphlet about Joseph isn't underwhelming,his,15.862149238586426
About,isn't underwhelming,853,853_F_his,f,Mismatch,poss,The pamphlet about Tiffany isn't underwhelming,his,16.44647979736328
About,was aggravating,854,854_M_him,m,Match,obj,The brochure about Bill was aggravating,him,8.292896270751953
About,was aggravating,854,854_F_him,f,Mismatch,obj,The brochure about Claire was aggravating,him,9.178426742553711
About,was aggravating,854,854_M_his,m,Match,poss,The brochure about Bill was aggravating,his,9.821354866027832
About,was aggravating,854,854_F_his,f,Mismatch,poss,The brochure about Claire was aggravating,his,11.38889217376709
About,hadn't upset,855,855_M_him,m,Match,obj,The play about Rodney hadn't upset,him,1.7504230737686157
About,hadn't upset,855,855_F_him,f,Mismatch,obj,The play about Cynthia hadn't upset,him,2.1624248027801514
About,hadn't upset,855,855_M_his,m,Match,poss,The play about Rodney hadn't upset,his,5.258757591247559
About,hadn't upset,855,855_F_his,f,Mismatch,poss,The play about Cynthia hadn't upset,his,5.98134183883667
About,was disturbing,856,856_M_him,m,Match,obj,The movie about this boyfriend was disturbing,him,11.798299789428711
About,was disturbing,856,856_F_him,f,Mismatch,obj,The movie about Samantha was disturbing,him,11.765951156616211
About,was disturbing,856,856_M_his,m,Match,poss,The movie about this boyfriend was disturbing,his,13.068378448486328
About,was disturbing,856,856_F_his,f,Mismatch,poss,The movie about Samantha was disturbing,his,13.08524227142334
About,can't aid,857,857_M_him,m,Match,obj,The newspaper article about Steven can't aid,him,5.11426305770874
About,can't aid,857,857_F_him,f,Mismatch,obj,The newspaper article about Laurie can't aid,him,5.303362846374512
About,can't aid,857,857_M_his,m,Match,poss,The newspaper article about Steven can't aid,his,5.3303937911987305
About,can't aid,857,857_F_his,f,Mismatch,poss,The newspaper article about Laurie can't aid,his,5.779580116271973
About,disturbed,858,858_M_him,m,Match,obj,The story about Jason disturbed,him,3.0132205486297607
About,disturbed,858,858_F_him,f,Mismatch,obj,The story about Judy disturbed,him,2.561077117919922
About,disturbed,858,858_M_his,m,Match,poss,The story about Jason disturbed,his,6.402746677398682
About,disturbed,858,858_F_his,f,Mismatch,poss,The story about Judy disturbed,his,6.3643059730529785
About,hasn't upset,859,859_M_him,m,Match,obj,The essay about James hasn't upset,him,3.8316550254821777
About,hasn't upset,859,859_F_him,f,Mismatch,obj,The essay about Jacqueline hasn't upset,him,4.139657974243164
About,hasn't upset,859,859_M_his,m,Match,poss,The essay about James hasn't upset,his,6.817415714263916
About,hasn't upset,859,859_F_his,f,Mismatch,poss,The essay about Jacqueline hasn't upset,his,7.2790608406066895
About,hadn't alarmed,860,860_M_him,m,Match,obj,The report about Keith hadn't alarmed,him,2.337233543395996
About,hadn't alarmed,860,860_F_him,f,Mismatch,obj,The report about Colleen hadn't alarmed,him,2.6106698513031006
About,hadn't alarmed,860,860_M_his,m,Match,poss,The report about Keith hadn't alarmed,his,5.729410171508789
About,hadn't alarmed,860,860_F_his,f,Mismatch,poss,The report about Colleen hadn't alarmed,his,6.017441749572754
About,isn't hindering,861,861_M_him,m,Match,obj,The documentary about Curtis isn't hindering,him,4.438120365142822
