exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
OneEmbedding,has thought,watches,804,804_MM_him,mm,MatchMatch,obj,Eric has thought that Michael watches,him,3.2620911598205566
OneEmbedding,has thought,watches,804,804_MF_him,mf,MatchMismatch,obj,Eric has thought that Katherine watches,him,3.140296220779419
OneEmbedding,has thought,watches,804,804_FM_him,fm,MismatchMatch,obj,Cynthia has thought that Michael watches,him,4.743249416351318
OneEmbedding,has thought,watches,804,804_FF_him,ff,MismatchMismatch,obj,Cynthia has thought that Katherine watches,him,4.339048385620117
OneEmbedding,has thought,watches,804,804_MM_his,mm,MatchMatch,poss,Eric has thought that Michael watches,his,4.562774658203125
OneEmbedding,has thought,watches,804,804_MF_his,mf,MatchMismatch,poss,Eric has thought that Katherine watches,his,5.594871997833252
OneEmbedding,has thought,watches,804,804_FM_his,fm,MismatchMatch,poss,Cynthia has thought that Michael watches,his,5.705405235290527
OneEmbedding,has thought,watches,804,804_FF_his,ff,MismatchMismatch,poss,Cynthia has thought that Katherine watches,his,7.3849406242370605
OneEmbedding,discovers,wasn't complaining about,805,805_MM_him,mm,MatchMatch,obj,Daniel discovers that Wayne wasn't complaining about,him,6.43646764755249
OneEmbedding,discovers,wasn't complaining about,805,805_MF_him,mf,MatchMismatch,obj,Daniel discovers that Diana wasn't complaining about,him,4.831885814666748
OneEmbedding,discovers,wasn't complaining about,805,805_FM_him,fm,MismatchMatch,obj,The mother discovers that Wayne wasn't complaining about,him,7.146604061126709
OneEmbedding,discovers,wasn't complaining about,805,805_FF_him,ff,MismatchMismatch,obj,The mother discovers that Diana wasn't complaining about,him,5.869468688964844
OneEmbedding,discovers,wasn't complaining about,805,805_MM_his,mm,MatchMatch,poss,Daniel discovers that Wayne wasn't complaining about,his,2.414276361465454
OneEmbedding,discovers,wasn't complaining about,805,805_MF_his,mf,MatchMismatch,poss,Daniel discovers that Diana wasn't complaining about,his,4.543972969055176
OneEmbedding,discovers,wasn't complaining about,805,805_FM_his,fm,MismatchMatch,poss,The mother discovers that Wayne wasn't complaining about,his,2.5948848724365234
OneEmbedding,discovers,wasn't complaining about,805,805_FF_his,ff,MismatchMismatch,poss,The mother discovers that Diana wasn't complaining about,his,5.975141525268555
OneEmbedding,wasn't confessing,flees from,806,806_MM_him,mm,MatchMatch,obj,Wayne wasn't confessing that Walter flees from,him,4.045258045196533
OneEmbedding,wasn't confessing,flees from,806,806_MF_him,mf,MatchMismatch,obj,Wayne wasn't confessing that Emily flees from,him,1.9771287441253662
OneEmbedding,wasn't confessing,flees from,806,806_FM_him,fm,MismatchMatch,obj,Rose wasn't confessing that Walter flees from,him,5.131072998046875
OneEmbedding,wasn't confessing,flees from,806,806_FF_him,ff,MismatchMismatch,obj,Rose wasn't confessing that Emily flees from,him,2.9452242851257324
OneEmbedding,wasn't confessing,flees from,806,806_MM_his,mm,MatchMatch,poss,Wayne wasn't confessing that Walter flees from,his,3.8577637672424316
OneEmbedding,wasn't confessing,flees from,806,806_MF_his,mf,MatchMismatch,poss,Wayne wasn't confessing that Emily flees from,his,6.2100510597229
OneEmbedding,wasn't confessing,flees from,806,806_FM_his,fm,MismatchMatch,poss,Rose wasn't confessing that Walter flees from,his,3.633219003677368
OneEmbedding,wasn't confessing,flees from,806,806_FF_his,ff,MismatchMismatch,poss,Rose wasn't confessing that Emily flees from,his,7.005314350128174
OneEmbedding,isn't whispering,wasn't researching,807,807_MM_him,mm,MatchMatch,obj,Brad isn't whispering that Steve wasn't researching,him,3.9592854976654053
OneEmbedding,isn't whispering,wasn't researching,807,807_MF_him,mf,MatchMismatch,obj,Brad isn't whispering that that woman wasn't researching,him,3.7698609828948975
OneEmbedding,isn't whispering,wasn't researching,807,807_FM_him,fm,MismatchMatch,obj,Dana isn't whispering that Steve wasn't researching,him,4.679693698883057
OneEmbedding,isn't whispering,wasn't researching,807,807_FF_him,ff,MismatchMismatch,obj,Dana isn't whispering that that woman wasn't researching,him,4.713906764984131
OneEmbedding,isn't whispering,wasn't researching,807,807_MM_his,mm,MatchMatch,poss,Brad isn't whispering that Steve wasn't researching,his,3.7447164058685303
OneEmbedding,isn't whispering,wasn't researching,807,807_MF_his,mf,MatchMismatch,poss,Brad isn't whispering that that woman wasn't researching,his,5.48110294342041
OneEmbedding,isn't whispering,wasn't researching,807,807_FM_his,fm,MismatchMatch,poss,Dana isn't whispering that Steve wasn't researching,his,3.7553584575653076
OneEmbedding,isn't whispering,wasn't researching,807,807_FF_his,ff,MismatchMismatch,poss,Dana isn't whispering that that woman wasn't researching,his,6.358252048492432
OneEmbedding,forgets,had disagreed with,808,808_MM_him,mm,MatchMatch,obj,Craig forgets that that father had disagreed with,him,2.007444143295288
OneEmbedding,forgets,had disagreed with,808,808_MF_him,mf,MatchMismatch,obj,Craig forgets that the grandmother had disagreed with,him,2.217250108718872
OneEmbedding,forgets,had disagreed with,808,808_FM_him,fm,MismatchMatch,obj,Anne forgets that that father had disagreed with,him,3.024838447570801
OneEmbedding,forgets,had disagreed with,808,808_FF_him,ff,MismatchMismatch,obj,Anne forgets that the grandmother had disagreed with,him,3.072298288345337
OneEmbedding,forgets,had disagreed with,808,808_MM_his,mm,MatchMatch,poss,Craig forgets that that father had disagreed with,his,2.465977430343628
OneEmbedding,forgets,had disagreed with,808,808_MF_his,mf,MatchMismatch,poss,Craig forgets that the grandmother had disagreed with,his,2.7978360652923584
OneEmbedding,forgets,had disagreed with,808,808_FM_his,fm,MismatchMatch,poss,Anne forgets that that father had disagreed with,his,3.032193660736084
OneEmbedding,forgets,had disagreed with,808,808_FF_his,ff,MismatchMismatch,poss,Anne forgets that the grandmother had disagreed with,his,3.5665228366851807
OneEmbedding,liked,hadn't talked to,809,809_MM_him,mm,MatchMatch,obj,This grandfather liked that Vincent hadn't talked to,him,1.1106524467468262
OneEmbedding,liked,hadn't talked to,809,809_MF_him,mf,MatchMismatch,obj,This grandfather liked that Holly hadn't talked to,him,1.043507695198059
OneEmbedding,liked,hadn't talked to,809,809_FM_him,fm,MismatchMatch,obj,Anna liked that Vincent hadn't talked to,him,3.136600971221924
OneEmbedding,liked,hadn't talked to,809,809_FF_him,ff,MismatchMismatch,obj,Anna liked that Holly hadn't talked to,him,2.415959358215332
OneEmbedding,liked,hadn't talked to,809,809_MM_his,mm,MatchMatch,poss,This grandfather liked that Vincent hadn't talked to,his,4.076655387878418
OneEmbedding,liked,hadn't talked to,809,809_MF_his,mf,MatchMismatch,poss,This grandfather liked that Holly hadn't talked to,his,6.143774032592773
OneEmbedding,liked,hadn't talked to,809,809_FM_his,fm,MismatchMatch,poss,Anna liked that Vincent hadn't talked to,his,5.647576332092285
OneEmbedding,liked,hadn't talked to,809,809_FF_his,ff,MismatchMismatch,poss,Anna liked that Holly hadn't talked to,his,8.066020011901855
OneEmbedding,proposes,didn't examine,810,810_MM_him,mm,MatchMatch,obj,Brian proposes that Stephen didn't examine,him,5.895971775054932
OneEmbedding,proposes,didn't examine,810,810_MF_him,mf,MatchMismatch,obj,Brian proposes that Nina didn't examine,him,4.66630220413208
OneEmbedding,proposes,didn't examine,810,810_FM_him,fm,MismatchMatch,obj,Cindy proposes that Stephen didn't examine,him,6.291224956512451
OneEmbedding,proposes,didn't examine,810,810_FF_him,ff,MismatchMismatch,obj,Cindy proposes that Nina didn't examine,him,5.426432132720947
OneEmbedding,proposes,didn't examine,810,810_MM_his,mm,MatchMatch,poss,Brian proposes that Stephen didn't examine,his,3.6786489486694336
OneEmbedding,proposes,didn't examine,810,810_MF_his,mf,MatchMismatch,poss,Brian proposes that Nina didn't examine,his,5.912356376647949
OneEmbedding,proposes,didn't examine,810,810_FM_his,fm,MismatchMatch,poss,Cindy proposes that Stephen didn't examine,his,3.70918345451355
OneEmbedding,proposes,didn't examine,810,810_FF_his,ff,MismatchMismatch,poss,Cindy proposes that Nina didn't examine,his,6.493001461029053
OneEmbedding,speculates,scanned,811,811_MM_him,mm,MatchMatch,obj,Benjamin speculates that that nephew scanned,him,7.961954593658447
OneEmbedding,speculates,scanned,811,811_MF_him,mf,MatchMismatch,obj,Benjamin speculates that Ellen scanned,him,6.104973793029785
OneEmbedding,speculates,scanned,811,811_FM_him,fm,MismatchMatch,obj,Tiffany speculates that that nephew scanned,him,9.320941925048828
OneEmbedding,speculates,scanned,811,811_FF_him,ff,MismatchMismatch,obj,Tiffany speculates that Ellen scanned,him,7.727163314819336
OneEmbedding,speculates,scanned,811,811_MM_his,mm,MatchMatch,poss,Benjamin speculates that that nephew scanned,his,3.431534767150879
OneEmbedding,speculates,scanned,811,811_MF_his,mf,MatchMismatch,poss,Benjamin speculates that Ellen scanned,his,5.151576042175293
OneEmbedding,speculates,scanned,811,811_FM_his,fm,MismatchMatch,poss,Tiffany speculates that that nephew scanned,his,3.9557154178619385
OneEmbedding,speculates,scanned,811,811_FF_his,ff,MismatchMismatch,poss,Tiffany speculates that Ellen scanned,his,6.187638282775879
OneEmbedding,isn't confessing,can shake,812,812_MM_him,mm,MatchMatch,obj,Brad isn't confessing that Kevin can shake,him,3.235631227493286
OneEmbedding,isn't confessing,can shake,812,812_MF_him,mf,MatchMismatch,obj,Brad isn't confessing that Meredith can shake,him,2.6667492389678955
OneEmbedding,isn't confessing,can shake,812,812_FM_him,fm,MismatchMatch,obj,Rose isn't confessing that Kevin can shake,him,3.6322131156921387
OneEmbedding,isn't confessing,can shake,812,812_FF_him,ff,MismatchMismatch,obj,Rose isn't confessing that Meredith can shake,him,3.376967668533325
OneEmbedding,isn't confessing,can shake,812,812_MM_his,mm,MatchMatch,poss,Brad isn't confessing that Kevin can shake,his,2.4915640354156494
OneEmbedding,isn't confessing,can shake,812,812_MF_his,mf,MatchMismatch,poss,Brad isn't confessing that Meredith can shake,his,4.405529499053955
OneEmbedding,isn't confessing,can shake,812,812_FM_his,fm,MismatchMatch,poss,Rose isn't confessing that Kevin can shake,his,2.579690456390381
OneEmbedding,isn't confessing,can shake,812,812_FF_his,ff,MismatchMismatch,poss,Rose isn't confessing that Meredith can shake,his,5.509317398071289
OneEmbedding,hasn't hoped,was disturbing,813,813_MM_him,mm,MatchMatch,obj,Samuel hasn't hoped that Theodore was disturbing,him,2.086308002471924
OneEmbedding,hasn't hoped,was disturbing,813,813_MF_him,mf,MatchMismatch,obj,Samuel hasn't hoped that Rose was disturbing,him,2.0351035594940186
OneEmbedding,hasn't hoped,was disturbing,813,813_FM_him,fm,MismatchMatch,obj,Nicole hasn't hoped that Theodore was disturbing,him,6.916781425476074
OneEmbedding,hasn't hoped,was disturbing,813,813_FF_him,ff,MismatchMismatch,obj,Nicole hasn't hoped that Rose was disturbing,him,5.31038236618042
OneEmbedding,hasn't hoped,was disturbing,813,813_MM_his,mm,MatchMatch,poss,Samuel hasn't hoped that Theodore was disturbing,his,2.836679458618164
OneEmbedding,hasn't hoped,was disturbing,813,813_MF_his,mf,MatchMismatch,poss,Samuel hasn't hoped that Rose was disturbing,his,2.8222405910491943
OneEmbedding,hasn't hoped,was disturbing,813,813_FM_his,fm,MismatchMatch,poss,Nicole hasn't hoped that Theodore was disturbing,his,5.0062456130981445
OneEmbedding,hasn't hoped,was disturbing,813,813_FF_his,ff,MismatchMismatch,poss,Nicole hasn't hoped that Rose was disturbing,his,5.832775115966797
OneEmbedding,explains,had annoyed,814,814_MM_him,mm,MatchMatch,obj,Jeffrey explains that that nephew had annoyed,him,2.157942771911621
OneEmbedding,explains,had annoyed,814,814_MF_him,mf,MatchMismatch,obj,Jeffrey explains that Kristin had annoyed,him,1.764593243598938
OneEmbedding,explains,had annoyed,814,814_FM_him,fm,MismatchMatch,obj,Melanie explains that that nephew had annoyed,him,4.476293563842773
OneEmbedding,explains,had annoyed,814,814_FF_him,ff,MismatchMismatch,obj,Melanie explains that Kristin had annoyed,him,3.3354218006134033
OneEmbedding,explains,had annoyed,814,814_MM_his,mm,MatchMatch,poss,Jeffrey explains that that nephew had annoyed,his,2.6358261108398438
OneEmbedding,explains,had annoyed,814,814_MF_his,mf,MatchMismatch,poss,Jeffrey explains that Kristin had annoyed,his,5.969425678253174
OneEmbedding,explains,had annoyed,814,814_FM_his,fm,MismatchMatch,poss,Melanie explains that that nephew had annoyed,his,3.463768482208252
OneEmbedding,explains,had annoyed,814,814_FF_his,ff,MismatchMismatch,poss,Melanie explains that Kristin had annoyed,his,7.094509124755859
OneEmbedding,isn't insisting,hasn't helped,815,815_MM_him,mm,MatchMatch,obj,That nephew isn't insisting that Liam hasn't helped,him,1.789235234260559
OneEmbedding,isn't insisting,hasn't helped,815,815_MF_him,mf,MatchMismatch,obj,That nephew isn't insisting that Holly hasn't helped,him,1.6049121618270874
OneEmbedding,isn't insisting,hasn't helped,815,815_FM_him,fm,MismatchMatch,obj,Grace isn't insisting that Liam hasn't helped,him,3.3355748653411865
OneEmbedding,isn't insisting,hasn't helped,815,815_FF_him,ff,MismatchMismatch,obj,Grace isn't insisting that Holly hasn't helped,him,3.1480071544647217
OneEmbedding,isn't insisting,hasn't helped,815,815_MM_his,mm,MatchMatch,poss,That nephew isn't insisting that Liam hasn't helped,his,3.9058821201324463
OneEmbedding,isn't insisting,hasn't helped,815,815_MF_his,mf,MatchMismatch,poss,That nephew isn't insisting that Holly hasn't helped,his,5.7052812576293945
OneEmbedding,isn't insisting,hasn't helped,815,815_FM_his,fm,MismatchMatch,poss,Grace isn't insisting that Liam hasn't helped,his,3.9435322284698486
OneEmbedding,isn't insisting,hasn't helped,815,815_FF_his,ff,MismatchMismatch,poss,Grace isn't insisting that Holly hasn't helped,his,6.685531139373779
OneEmbedding,imagines,was watching,816,816_MM_him,mm,MatchMatch,obj,Guy imagines that Bill was watching,him,2.918504238128662
OneEmbedding,imagines,was watching,816,816_MF_him,mf,MatchMismatch,obj,Guy imagines that Ellen was watching,him,2.116323471069336
OneEmbedding,imagines,was watching,816,816_FM_him,fm,MismatchMatch,obj,Anna imagines that Bill was watching,him,4.326160430908203
OneEmbedding,imagines,was watching,816,816_FF_him,ff,MismatchMismatch,obj,Anna imagines that Ellen was watching,him,3.371250629425049
OneEmbedding,imagines,was watching,816,816_MM_his,mm,MatchMatch,poss,Guy imagines that Bill was watching,his,4.534894943237305
OneEmbedding,imagines,was watching,816,816_MF_his,mf,MatchMismatch,poss,Guy imagines that Ellen was watching,his,5.498566627502441
OneEmbedding,imagines,was watching,816,816_FM_his,fm,MismatchMatch,poss,Anna imagines that Bill was watching,his,5.233246803283691
OneEmbedding,imagines,was watching,816,816_FF_his,ff,MismatchMismatch,poss,Anna imagines that Ellen was watching,his,7.029092311859131
OneEmbedding,believed,led,817,817_MM_him,mm,MatchMatch,obj,That ex-husband believed that that boyfriend led,him,2.064506769180298
OneEmbedding,believed,led,817,817_MF_him,mf,MatchMismatch,obj,That ex-husband believed that Nina led,him,1.9211159944534302
OneEmbedding,believed,led,817,817_FM_him,fm,MismatchMatch,obj,Tracy believed that that boyfriend led,him,3.9778881072998047
OneEmbedding,believed,led,817,817_FF_him,ff,MismatchMismatch,obj,Tracy believed that Nina led,him,2.8716468811035156
OneEmbedding,believed,led,817,817_MM_his,mm,MatchMatch,poss,That ex-husband believed that that boyfriend led,his,4.833094120025635
OneEmbedding,believed,led,817,817_MF_his,mf,MatchMismatch,poss,That ex-husband believed that Nina led,his,6.945086479187012
OneEmbedding,believed,led,817,817_FM_his,fm,MismatchMatch,poss,Tracy believed that that boyfriend led,his,6.446874141693115
OneEmbedding,believed,led,817,817_FF_his,ff,MismatchMismatch,poss,Tracy believed that Nina led,his,8.02951717376709
OneEmbedding,is suggesting,loves,818,818_MM_him,mm,MatchMatch,obj,Brad is suggesting that Scott loves,him,2.982652425765991
OneEmbedding,is suggesting,loves,818,818_MF_him,mf,MatchMismatch,obj,Brad is suggesting that Donna loves,him,2.221712589263916
OneEmbedding,is suggesting,loves,818,818_FM_him,fm,MismatchMatch,obj,Deanna is suggesting that Scott loves,him,3.8585968017578125
OneEmbedding,is suggesting,loves,818,818_FF_him,ff,MismatchMismatch,obj,Deanna is suggesting that Donna loves,him,3.0237298011779785
OneEmbedding,is suggesting,loves,818,818_MM_his,mm,MatchMatch,poss,Brad is suggesting that Scott loves,his,3.322305679321289
OneEmbedding,is suggesting,loves,818,818_MF_his,mf,MatchMismatch,poss,Brad is suggesting that Donna loves,his,6.862924098968506
OneEmbedding,is suggesting,loves,818,818_FM_his,fm,MismatchMatch,poss,Deanna is suggesting that Scott loves,his,4.145671844482422
OneEmbedding,is suggesting,loves,818,818_FF_his,ff,MismatchMismatch,poss,Deanna is suggesting that Donna loves,his,8.419132232666016
OneEmbedding,was shouting,hadn't praised,819,819_MM_him,mm,MatchMatch,obj,Eric was shouting that Edward hadn't praised,him,1.0987980365753174
OneEmbedding,was shouting,hadn't praised,819,819_MF_him,mf,MatchMismatch,obj,Eric was shouting that Christina hadn't praised,him,1.698768973350525
OneEmbedding,was shouting,hadn't praised,819,819_FM_him,fm,MismatchMatch,obj,Helen was shouting that Edward hadn't praised,him,4.1722822189331055
OneEmbedding,was shouting,hadn't praised,819,819_FF_him,ff,MismatchMismatch,obj,Helen was shouting that Christina hadn't praised,him,3.2528886795043945
OneEmbedding,was shouting,hadn't praised,819,819_MM_his,mm,MatchMatch,poss,Eric was shouting that Edward hadn't praised,his,3.5401010513305664
OneEmbedding,was shouting,hadn't praised,819,819_MF_his,mf,MatchMismatch,poss,Eric was shouting that Christina hadn't praised,his,3.6891047954559326
OneEmbedding,was shouting,hadn't praised,819,819_FM_his,fm,MismatchMatch,poss,Helen was shouting that Edward hadn't praised,his,5.0323357582092285
OneEmbedding,was shouting,hadn't praised,819,819_FF_his,ff,MismatchMismatch,poss,Helen was shouting that Christina hadn't praised,his,6.076240062713623
OneEmbedding,discovers,hasn't seen,820,820_MM_him,mm,MatchMatch,obj,Charles discovers that Bruce hasn't seen,him,2.399648427963257
OneEmbedding,discovers,hasn't seen,820,820_MF_him,mf,MatchMismatch,obj,Charles discovers that Bethany hasn't seen,him,1.8568341732025146
OneEmbedding,discovers,hasn't seen,820,820_FM_him,fm,MismatchMatch,obj,Ellen discovers that Bruce hasn't seen,him,3.5967156887054443
OneEmbedding,discovers,hasn't seen,820,820_FF_him,ff,MismatchMismatch,obj,Ellen discovers that Bethany hasn't seen,him,2.506136417388916
OneEmbedding,discovers,hasn't seen,820,820_MM_his,mm,MatchMatch,poss,Charles discovers that Bruce hasn't seen,his,2.3699655532836914
OneEmbedding,discovers,hasn't seen,820,820_MF_his,mf,MatchMismatch,poss,Charles discovers that Bethany hasn't seen,his,4.423791885375977
OneEmbedding,discovers,hasn't seen,820,820_FM_his,fm,MismatchMatch,poss,Ellen discovers that Bruce hasn't seen,his,2.7243287563323975
OneEmbedding,discovers,hasn't seen,820,820_FF_his,ff,MismatchMismatch,poss,Ellen discovers that Bethany hasn't seen,his,5.302077293395996
OneEmbedding,had suggested,should lose,821,821_MM_him,mm,MatchMatch,obj,Aaron had suggested that Kenneth should lose,him,10.976895332336426
OneEmbedding,had suggested,should lose,821,821_MF_him,mf,MatchMismatch,obj,Aaron had suggested that Gina should lose,him,10.798245429992676
OneEmbedding,had suggested,should lose,821,821_FM_him,fm,MismatchMatch,obj,Cynthia had suggested that Kenneth should lose,him,10.539017677307129
OneEmbedding,had suggested,should lose,821,821_FF_him,ff,MismatchMismatch,obj,Cynthia had suggested that Gina should lose,him,11.112918853759766
OneEmbedding,had suggested,should lose,821,821_MM_his,mm,MatchMatch,poss,Aaron had suggested that Kenneth should lose,his,1.413898229598999
OneEmbedding,had suggested,should lose,821,821_MF_his,mf,MatchMismatch,poss,Aaron had suggested that Gina should lose,his,6.538748741149902
OneEmbedding,had suggested,should lose,821,821_FM_his,fm,MismatchMatch,poss,Cynthia had suggested that Kenneth should lose,his,1.532036542892456
OneEmbedding,had suggested,should lose,821,821_FF_his,ff,MismatchMismatch,poss,Cynthia had suggested that Gina should lose,his,8.021933555603027
OneEmbedding,conceals,praised,822,822_MM_him,mm,MatchMatch,obj,That husband conceals that Adam praised,him,2.1074914932250977
OneEmbedding,conceals,praised,822,822_MF_him,mf,MatchMismatch,obj,That husband conceals that Maria praised,him,1.2104253768920898
OneEmbedding,conceals,praised,822,822_FM_him,fm,MismatchMatch,obj,This grandmother conceals that Adam praised,him,6.190708637237549
OneEmbedding,conceals,praised,822,822_FF_him,ff,MismatchMismatch,obj,This grandmother conceals that Maria praised,him,4.046690464019775
OneEmbedding,conceals,praised,822,822_MM_his,mm,MatchMatch,poss,That husband conceals that Adam praised,his,4.1170854568481445
OneEmbedding,conceals,praised,822,822_MF_his,mf,MatchMismatch,poss,That husband conceals that Maria praised,his,2.663344383239746
OneEmbedding,conceals,praised,822,822_FM_his,fm,MismatchMatch,poss,This grandmother conceals that Adam praised,his,4.316005706787109
OneEmbedding,conceals,praised,822,822_FF_his,ff,MismatchMismatch,poss,This grandmother conceals that Maria praised,his,5.989353656768799
OneEmbedding,concluded,worked with,823,823_MM_him,mm,MatchMatch,obj,Vincent concluded that Edward worked with,him,6.978602409362793
OneEmbedding,concluded,worked with,823,823_MF_him,mf,MatchMismatch,obj,Vincent concluded that Paula worked with,him,4.842596530914307
OneEmbedding,concluded,worked with,823,823_FM_him,fm,MismatchMatch,obj,Sharon concluded that Edward worked with,him,7.102149963378906
OneEmbedding,concluded,worked with,823,823_FF_him,ff,MismatchMismatch,obj,Sharon concluded that Paula worked with,him,5.634579658508301
OneEmbedding,concluded,worked with,823,823_MM_his,mm,MatchMatch,poss,Vincent concluded that Edward worked with,his,4.267708778381348
OneEmbedding,concluded,worked with,823,823_MF_his,mf,MatchMismatch,poss,Vincent concluded that Paula worked with,his,7.521268844604492
OneEmbedding,concluded,worked with,823,823_FM_his,fm,MismatchMatch,poss,Sharon concluded that Edward worked with,his,4.520087718963623
OneEmbedding,concluded,worked with,823,823_FF_his,ff,MismatchMismatch,poss,Sharon concluded that Paula worked with,his,8.259033203125
OneEmbedding,did demonstrate,should flee from,824,824_MM_him,mm,MatchMatch,obj,Marcus did demonstrate that Edward should flee from,him,6.10609245300293
OneEmbedding,did demonstrate,should flee from,824,824_MF_him,mf,MatchMismatch,obj,Marcus did demonstrate that Suzanne should flee from,him,4.515865325927734
OneEmbedding,did demonstrate,should flee from,824,824_FM_him,fm,MismatchMatch,obj,Jane did demonstrate that Edward should flee from,him,6.96049690246582
OneEmbedding,did demonstrate,should flee from,824,824_FF_him,ff,MismatchMismatch,obj,Jane did demonstrate that Suzanne should flee from,him,5.53837251663208
OneEmbedding,did demonstrate,should flee from,824,824_MM_his,mm,MatchMatch,poss,Marcus did demonstrate that Edward should flee from,his,3.6456358432769775
OneEmbedding,did demonstrate,should flee from,824,824_MF_his,mf,MatchMismatch,poss,Marcus did demonstrate that Suzanne should flee from,his,6.674784183502197
OneEmbedding,did demonstrate,should flee from,824,824_FM_his,fm,MismatchMatch,poss,Jane did demonstrate that Edward should flee from,his,3.7820351123809814
OneEmbedding,did demonstrate,should flee from,824,824_FF_his,ff,MismatchMismatch,poss,Jane did demonstrate that Suzanne should flee from,his,7.614608287811279
OneEmbedding,whispered,alarms,825,825_MM_him,mm,MatchMatch,obj,The nephew whispered that this grandfather alarms,him,2.188231945037842
OneEmbedding,whispered,alarms,825,825_MF_him,mf,MatchMismatch,obj,The nephew whispered that Bethany alarms,him,2.783956289291382
OneEmbedding,whispered,alarms,825,825_FM_him,fm,MismatchMatch,obj,Kimberley whispered that this grandfather alarms,him,2.516932487487793
OneEmbedding,whispered,alarms,825,825_FF_him,ff,MismatchMismatch,obj,Kimberley whispered that Bethany alarms,him,4.136704444885254
OneEmbedding,whispered,alarms,825,825_MM_his,mm,MatchMatch,poss,The nephew whispered that this grandfather alarms,his,4.1245551109313965
OneEmbedding,whispered,alarms,825,825_MF_his,mf,MatchMismatch,poss,The nephew whispered that Bethany alarms,his,6.088885307312012
OneEmbedding,whispered,alarms,825,825_FM_his,fm,MismatchMatch,poss,Kimberley whispered that this grandfather alarms,his,5.1720099449157715
OneEmbedding,whispered,alarms,825,825_FF_his,ff,MismatchMismatch,poss,Kimberley whispered that Bethany alarms,his,7.4749274253845215
OneEmbedding,thought,could insult,826,826_MM_him,mm,MatchMatch,obj,Aaron thought that James could insult,him,1.4672833681106567
OneEmbedding,thought,could insult,826,826_MF_him,mf,MatchMismatch,obj,Aaron thought that Katherine could insult,him,1.556707501411438
OneEmbedding,thought,could insult,826,826_FM_him,fm,MismatchMatch,obj,Denise thought that James could insult,him,3.722731351852417
OneEmbedding,thought,could insult,826,826_FF_him,ff,MismatchMismatch,obj,Denise thought that Katherine could insult,him,2.7616541385650635
OneEmbedding,thought,could insult,826,826_MM_his,mm,MatchMatch,poss,Aaron thought that James could insult,his,3.6305994987487793
OneEmbedding,thought,could insult,826,826_MF_his,mf,MatchMismatch,poss,Aaron thought that Katherine could insult,his,4.356849193572998
OneEmbedding,thought,could insult,826,826_FM_his,fm,MismatchMatch,poss,Denise thought that James could insult,his,3.6349947452545166
OneEmbedding,thought,could insult,826,826_FF_his,ff,MismatchMismatch,poss,Denise thought that Katherine could insult,his,5.135178089141846
OneEmbedding,asserts,wouldn't approach,827,827_MM_him,mm,MatchMatch,obj,Matt asserts that the grandfather wouldn't approach,him,2.300506353378296
OneEmbedding,asserts,wouldn't approach,827,827_MF_him,mf,MatchMismatch,obj,Matt asserts that Lisa wouldn't approach,him,1.4489612579345703
OneEmbedding,asserts,wouldn't approach,827,827_FM_him,fm,MismatchMatch,obj,Michelle asserts that the grandfather wouldn't approach,him,4.420070171356201
OneEmbedding,asserts,wouldn't approach,827,827_FF_him,ff,MismatchMismatch,obj,Michelle asserts that Lisa wouldn't approach,him,2.6799263954162598
OneEmbedding,asserts,wouldn't approach,827,827_MM_his,mm,MatchMatch,poss,Matt asserts that the grandfather wouldn't approach,his,3.9005231857299805
OneEmbedding,asserts,wouldn't approach,827,827_MF_his,mf,MatchMismatch,poss,Matt asserts that Lisa wouldn't approach,his,6.628392696380615
OneEmbedding,asserts,wouldn't approach,827,827_FM_his,fm,MismatchMatch,poss,Michelle asserts that the grandfather wouldn't approach,his,4.438526630401611
OneEmbedding,asserts,wouldn't approach,827,827_FF_his,ff,MismatchMismatch,poss,Michelle asserts that Lisa wouldn't approach,his,7.748777389526367
OneEmbedding,shouldn't claim,disgusts,828,828_MM_him,mm,MatchMatch,obj,Bradley shouldn't claim that Jerry disgusts,him,1.1281321048736572
OneEmbedding,shouldn't claim,disgusts,828,828_MF_him,mf,MatchMismatch,obj,Bradley shouldn't claim that Nicole disgusts,him,0.7591782808303833
OneEmbedding,shouldn't claim,disgusts,828,828_FM_him,fm,MismatchMatch,obj,Caroline shouldn't claim that Jerry disgusts,him,5.568643569946289
OneEmbedding,shouldn't claim,disgusts,828,828_FF_him,ff,MismatchMismatch,obj,Caroline shouldn't claim that Nicole disgusts,him,5.791847229003906
OneEmbedding,shouldn't claim,disgusts,828,828_MM_his,mm,MatchMatch,poss,Bradley shouldn't claim that Jerry disgusts,his,5.445457458496094
OneEmbedding,shouldn't claim,disgusts,828,828_MF_his,mf,MatchMismatch,poss,Bradley shouldn't claim that Nicole disgusts,his,7.2903594970703125
OneEmbedding,shouldn't claim,disgusts,828,828_FM_his,fm,MismatchMatch,poss,Caroline shouldn't claim that Jerry disgusts,his,7.003297328948975
OneEmbedding,shouldn't claim,disgusts,828,828_FF_his,ff,MismatchMismatch,poss,Caroline shouldn't claim that Nicole disgusts,his,11.184749603271484
OneEmbedding,was liking,helped,829,829_MM_him,mm,MatchMatch,obj,Donald was liking that Marcus helped,him,1.3672447204589844
OneEmbedding,was liking,helped,829,829_MF_him,mf,MatchMismatch,obj,Donald was liking that Laura helped,him,1.2958837747573853
