exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
TwoEmbedding,informs,loses,780,780_FMF_his,fmf,MismatchMatchMismatch,poss,Kristen informs Carlos that Grace loses,his,6.034830093383789
TwoEmbedding,informs,loses,780,780_FFM_his,ffm,MismatchMismatchMatch,poss,Kristen informs Sarah that Bill loses,his,1.0580321550369263
TwoEmbedding,informs,loses,780,780_FFF_his,fff,MismatchMismatchMismatch,poss,Kristen informs Sarah that Grace loses,his,6.149489879608154
TwoEmbedding,informed,had worried,781,781_MMM_him,mmm,MatchMatchMatch,obj,Randolf informed Edward that this boyfriend had worried,him,2.698406219482422
TwoEmbedding,informed,had worried,781,781_MMF_him,mmf,MatchMatchMismatch,obj,Randolf informed Edward that Tara had worried,him,4.387319564819336
TwoEmbedding,informed,had worried,781,781_MFM_him,mfm,MatchMismatchMatch,obj,Randolf informed Carol that this boyfriend had worried,him,3.815319776535034
TwoEmbedding,informed,had worried,781,781_MFF_him,mff,MatchMismatchMismatch,obj,Randolf informed Carol that Tara had worried,him,5.39038610458374
TwoEmbedding,informed,had worried,781,781_FMM_him,fmm,MismatchMatchMatch,obj,Martha informed Edward that this boyfriend had worried,him,6.083174705505371
TwoEmbedding,informed,had worried,781,781_FMF_him,fmf,MismatchMatchMismatch,obj,Martha informed Edward that Tara had worried,him,5.669036388397217
TwoEmbedding,informed,had worried,781,781_FFM_him,ffm,MismatchMismatchMatch,obj,Martha informed Carol that this boyfriend had worried,him,9.321434020996094
TwoEmbedding,informed,had worried,781,781_FFF_him,fff,MismatchMismatchMismatch,obj,Martha informed Carol that Tara had worried,him,9.578835487365723
TwoEmbedding,informed,had worried,781,781_MMM_his,mmm,MatchMatchMatch,poss,Randolf informed Edward that this boyfriend had worried,his,5.635991096496582
TwoEmbedding,informed,had worried,781,781_MMF_his,mmf,MatchMatchMismatch,poss,Randolf informed Edward that Tara had worried,his,9.027297973632812
TwoEmbedding,informed,had worried,781,781_MFM_his,mfm,MatchMismatchMatch,poss,Randolf informed Carol that this boyfriend had worried,his,6.0742316246032715
TwoEmbedding,informed,had worried,781,781_MFF_his,mff,MatchMismatchMismatch,poss,Randolf informed Carol that Tara had worried,his,9.423768997192383
TwoEmbedding,informed,had worried,781,781_FMM_his,fmm,MismatchMatchMatch,poss,Martha informed Edward that this boyfriend had worried,his,7.121243000030518
TwoEmbedding,informed,had worried,781,781_FMF_his,fmf,MismatchMatchMismatch,poss,Martha informed Edward that Tara had worried,his,10.097506523132324
TwoEmbedding,informed,had worried,781,781_FFM_his,ffm,MismatchMismatchMatch,poss,Martha informed Carol that this boyfriend had worried,his,7.6907172203063965
TwoEmbedding,informed,had worried,781,781_FFF_his,fff,MismatchMismatchMismatch,poss,Martha informed Carol that Tara had worried,his,12.698461532592773
TwoEmbedding,alerts,worked with,782,782_MMM_him,mmm,MatchMatchMatch,obj,This ex-boyfriend alerts Carlos that Joel worked with,him,4.526857852935791
TwoEmbedding,alerts,worked with,782,782_MMF_him,mmf,MatchMatchMismatch,obj,This ex-boyfriend alerts Carlos that Beth worked with,him,3.2644834518432617
TwoEmbedding,alerts,worked with,782,782_MFM_him,mfm,MatchMismatchMatch,obj,This ex-boyfriend alerts Monica that Joel worked with,him,6.690387725830078
TwoEmbedding,alerts,worked with,782,782_MFF_him,mff,MatchMismatchMismatch,obj,This ex-boyfriend alerts Monica that Beth worked with,him,3.561124324798584
TwoEmbedding,alerts,worked with,782,782_FMM_him,fmm,MismatchMatchMatch,obj,Tara alerts Carlos that Joel worked with,him,5.339940547943115
TwoEmbedding,alerts,worked with,782,782_FMF_him,fmf,MismatchMatchMismatch,obj,Tara alerts Carlos that Beth worked with,him,4.809202194213867
TwoEmbedding,alerts,worked with,782,782_FFM_him,ffm,MismatchMismatchMatch,obj,Tara alerts Monica that Joel worked with,him,8.023416519165039
TwoEmbedding,alerts,worked with,782,782_FFF_him,fff,MismatchMismatchMismatch,obj,Tara alerts Monica that Beth worked with,him,6.320064544677734
TwoEmbedding,alerts,worked with,782,782_MMM_his,mmm,MatchMatchMatch,poss,This ex-boyfriend alerts Carlos that Joel worked with,his,4.069147109985352
TwoEmbedding,alerts,worked with,782,782_MMF_his,mmf,MatchMatchMismatch,poss,This ex-boyfriend alerts Carlos that Beth worked with,his,4.403831958770752
TwoEmbedding,alerts,worked with,782,782_MFM_his,mfm,MatchMismatchMatch,poss,This ex-boyfriend alerts Monica that Joel worked with,his,4.2787885665893555
TwoEmbedding,alerts,worked with,782,782_MFF_his,mff,MatchMismatchMismatch,poss,This ex-boyfriend alerts Monica that Beth worked with,his,5.631753921508789
TwoEmbedding,alerts,worked with,782,782_FMM_his,fmm,MismatchMatchMatch,poss,Tara alerts Carlos that Joel worked with,his,4.708943843841553
TwoEmbedding,alerts,worked with,782,782_FMF_his,fmf,MismatchMatchMismatch,poss,Tara alerts Carlos that Beth worked with,his,6.116784572601318
TwoEmbedding,alerts,worked with,782,782_FFM_his,ffm,MismatchMismatchMatch,poss,Tara alerts Monica that Joel worked with,his,4.765522480010986
TwoEmbedding,alerts,worked with,782,782_FFF_his,fff,MismatchMismatchMismatch,poss,Tara alerts Monica that Beth worked with,his,8.14593505859375
TwoEmbedding,advises,catches,783,783_MMM_him,mmm,MatchMatchMatch,obj,Thomas advises Michael that Donald catches,him,2.66367244720459
TwoEmbedding,advises,catches,783,783_MMF_him,mmf,MatchMatchMismatch,obj,Thomas advises Michael that Holly catches,him,2.464353322982788
TwoEmbedding,advises,catches,783,783_MFM_him,mfm,MatchMismatchMatch,obj,Thomas advises Judy that Donald catches,him,5.064295768737793
TwoEmbedding,advises,catches,783,783_MFF_him,mff,MatchMismatchMismatch,obj,Thomas advises Judy that Holly catches,him,4.176304340362549
TwoEmbedding,advises,catches,783,783_FMM_him,fmm,MismatchMatchMatch,obj,Connie advises Michael that Donald catches,him,4.040493488311768
TwoEmbedding,advises,catches,783,783_FMF_him,fmf,MismatchMatchMismatch,obj,Connie advises Michael that Holly catches,him,3.036421060562134
TwoEmbedding,advises,catches,783,783_FFM_him,ffm,MismatchMismatchMatch,obj,Connie advises Judy that Donald catches,him,7.658226490020752
TwoEmbedding,advises,catches,783,783_FFF_him,fff,MismatchMismatchMismatch,obj,Connie advises Judy that Holly catches,him,6.944997787475586
TwoEmbedding,advises,catches,783,783_MMM_his,mmm,MatchMatchMatch,poss,Thomas advises Michael that Donald catches,his,3.7485296726226807
TwoEmbedding,advises,catches,783,783_MMF_his,mmf,MatchMatchMismatch,poss,Thomas advises Michael that Holly catches,his,3.2972049713134766
TwoEmbedding,advises,catches,783,783_MFM_his,mfm,MatchMismatchMatch,poss,Thomas advises Judy that Donald catches,his,4.404506683349609
TwoEmbedding,advises,catches,783,783_MFF_his,mff,MatchMismatchMismatch,poss,Thomas advises Judy that Holly catches,his,4.619454860687256
TwoEmbedding,advises,catches,783,783_FMM_his,fmm,MismatchMatchMatch,poss,Connie advises Michael that Donald catches,his,3.8546202182769775
TwoEmbedding,advises,catches,783,783_FMF_his,fmf,MismatchMatchMismatch,poss,Connie advises Michael that Holly catches,his,3.5909929275512695
TwoEmbedding,advises,catches,783,783_FFM_his,ffm,MismatchMismatchMatch,poss,Connie advises Judy that Donald catches,his,4.548315525054932
TwoEmbedding,advises,catches,783,783_FFF_his,fff,MismatchMismatchMismatch,poss,Connie advises Judy that Holly catches,his,6.8738837242126465
TwoEmbedding,informed,hadn't hidden,784,784_MMM_him,mmm,MatchMatchMatch,obj,Rodney informed the ex-husband that Paul hadn't hidden,him,9.689395904541016
TwoEmbedding,informed,hadn't hidden,784,784_MMF_him,mmf,MatchMatchMismatch,obj,Rodney informed the ex-husband that Sara hadn't hidden,him,8.72756290435791
TwoEmbedding,informed,hadn't hidden,784,784_MFM_him,mfm,MatchMismatchMatch,obj,Rodney informed Christina that Paul hadn't hidden,him,9.209190368652344
TwoEmbedding,informed,hadn't hidden,784,784_MFF_him,mff,MatchMismatchMismatch,obj,Rodney informed Christina that Sara hadn't hidden,him,8.561445236206055
TwoEmbedding,informed,hadn't hidden,784,784_FMM_him,fmm,MismatchMatchMatch,obj,Carol informed the ex-husband that Paul hadn't hidden,him,10.317922592163086
TwoEmbedding,informed,hadn't hidden,784,784_FMF_him,fmf,MismatchMatchMismatch,obj,Carol informed the ex-husband that Sara hadn't hidden,him,9.689667701721191
TwoEmbedding,informed,hadn't hidden,784,784_FFM_him,ffm,MismatchMismatchMatch,obj,Carol informed Christina that Paul hadn't hidden,him,9.597116470336914
TwoEmbedding,informed,hadn't hidden,784,784_FFF_him,fff,MismatchMismatchMismatch,obj,Carol informed Christina that Sara hadn't hidden,him,9.651222229003906
TwoEmbedding,informed,hadn't hidden,784,784_MMM_his,mmm,MatchMatchMatch,poss,Rodney informed the ex-husband that Paul hadn't hidden,his,2.6982505321502686
TwoEmbedding,informed,hadn't hidden,784,784_MMF_his,mmf,MatchMatchMismatch,poss,Rodney informed the ex-husband that Sara hadn't hidden,his,6.6088337898254395
TwoEmbedding,informed,hadn't hidden,784,784_MFM_his,mfm,MatchMismatchMatch,poss,Rodney informed Christina that Paul hadn't hidden,his,2.4639265537261963
TwoEmbedding,informed,hadn't hidden,784,784_MFF_his,mff,MatchMismatchMismatch,poss,Rodney informed Christina that Sara hadn't hidden,his,6.370223045349121
TwoEmbedding,informed,hadn't hidden,784,784_FMM_his,fmm,MismatchMatchMatch,poss,Carol informed the ex-husband that Paul hadn't hidden,his,2.8543479442596436
TwoEmbedding,informed,hadn't hidden,784,784_FMF_his,fmf,MismatchMatchMismatch,poss,Carol informed the ex-husband that Sara hadn't hidden,his,7.151465892791748
TwoEmbedding,informed,hadn't hidden,784,784_FFM_his,ffm,MismatchMismatchMatch,poss,Carol informed Christina that Paul hadn't hidden,his,2.4918057918548584
TwoEmbedding,informed,hadn't hidden,784,784_FFF_his,fff,MismatchMismatchMismatch,poss,Carol informed Christina that Sara hadn't hidden,his,7.521482944488525
TwoEmbedding,advises,bored,785,785_MMM_him,mmm,MatchMatchMatch,obj,Randolf advises Mark that Keith bored,him,2.1063809394836426
TwoEmbedding,advises,bored,785,785_MMF_him,mmf,MatchMatchMismatch,obj,Randolf advises Mark that Eva bored,him,1.5665370225906372
TwoEmbedding,advises,bored,785,785_MFM_him,mfm,MatchMismatchMatch,obj,Randolf advises Janice that Keith bored,him,4.716836452484131
TwoEmbedding,advises,bored,785,785_MFF_him,mff,MatchMismatchMismatch,obj,Randolf advises Janice that Eva bored,him,2.0022659301757812
TwoEmbedding,advises,bored,785,785_FMM_him,fmm,MismatchMatchMatch,obj,Suzanne advises Mark that Keith bored,him,3.9544830322265625
TwoEmbedding,advises,bored,785,785_FMF_him,fmf,MismatchMatchMismatch,obj,Suzanne advises Mark that Eva bored,him,1.7148451805114746
TwoEmbedding,advises,bored,785,785_FFM_him,ffm,MismatchMismatchMatch,obj,Suzanne advises Janice that Keith bored,him,7.386858940124512
TwoEmbedding,advises,bored,785,785_FFF_him,fff,MismatchMismatchMismatch,obj,Suzanne advises Janice that Eva bored,him,4.367635726928711
TwoEmbedding,advises,bored,785,785_MMM_his,mmm,MatchMatchMatch,poss,Randolf advises Mark that Keith bored,his,4.137219429016113
TwoEmbedding,advises,bored,785,785_MMF_his,mmf,MatchMatchMismatch,poss,Randolf advises Mark that Eva bored,his,6.414427757263184
TwoEmbedding,advises,bored,785,785_MFM_his,mfm,MatchMismatchMatch,poss,Randolf advises Janice that Keith bored,his,4.262106895446777
TwoEmbedding,advises,bored,785,785_MFF_his,mff,MatchMismatchMismatch,poss,Randolf advises Janice that Eva bored,his,6.926466464996338
TwoEmbedding,advises,bored,785,785_FMM_his,fmm,MismatchMatchMatch,poss,Suzanne advises Mark that Keith bored,his,3.99714994430542
TwoEmbedding,advises,bored,785,785_FMF_his,fmf,MismatchMatchMismatch,poss,Suzanne advises Mark that Eva bored,his,6.619220733642578
TwoEmbedding,advises,bored,785,785_FFM_his,ffm,MismatchMismatchMatch,poss,Suzanne advises Janice that Keith bored,his,4.156962871551514
TwoEmbedding,advises,bored,785,785_FFF_his,fff,MismatchMismatchMismatch,poss,Suzanne advises Janice that Eva bored,his,9.417439460754395
TwoEmbedding,warned,didn't write,786,786_MMM_him,mmm,MatchMatchMatch,obj,Travis warned Brad that Patrick didn't write,him,8.054269790649414
TwoEmbedding,warned,didn't write,786,786_MMF_him,mmf,MatchMatchMismatch,obj,Travis warned Brad that Kristen didn't write,him,5.863731384277344
TwoEmbedding,warned,didn't write,786,786_MFM_him,mfm,MatchMismatchMatch,obj,Travis warned Margaret that Patrick didn't write,him,9.37966537475586
TwoEmbedding,warned,didn't write,786,786_MFF_him,mff,MatchMismatchMismatch,obj,Travis warned Margaret that Kristen didn't write,him,7.341918468475342
TwoEmbedding,warned,didn't write,786,786_FMM_him,fmm,MismatchMatchMatch,obj,Connie warned Brad that Patrick didn't write,him,7.619502067565918
TwoEmbedding,warned,didn't write,786,786_FMF_him,fmf,MismatchMatchMismatch,obj,Connie warned Brad that Kristen didn't write,him,5.688044548034668
TwoEmbedding,warned,didn't write,786,786_FFM_him,ffm,MismatchMismatchMatch,obj,Connie warned Margaret that Patrick didn't write,him,9.807281494140625
TwoEmbedding,warned,didn't write,786,786_FFF_him,fff,MismatchMismatchMismatch,obj,Connie warned Margaret that Kristen didn't write,him,8.416129112243652
TwoEmbedding,warned,didn't write,786,786_MMM_his,mmm,MatchMatchMatch,poss,Travis warned Brad that Patrick didn't write,his,4.238034248352051
TwoEmbedding,warned,didn't write,786,786_MMF_his,mmf,MatchMatchMismatch,poss,Travis warned Brad that Kristen didn't write,his,5.7851738929748535
TwoEmbedding,warned,didn't write,786,786_MFM_his,mfm,MatchMismatchMatch,poss,Travis warned Margaret that Patrick didn't write,his,4.4077677726745605
TwoEmbedding,warned,didn't write,786,786_MFF_his,mff,MatchMismatchMismatch,poss,Travis warned Margaret that Kristen didn't write,his,6.4309821128845215
TwoEmbedding,warned,didn't write,786,786_FMM_his,fmm,MismatchMatchMatch,poss,Connie warned Brad that Patrick didn't write,his,4.525251388549805
TwoEmbedding,warned,didn't write,786,786_FMF_his,fmf,MismatchMatchMismatch,poss,Connie warned Brad that Kristen didn't write,his,6.156764984130859
TwoEmbedding,warned,didn't write,786,786_FFM_his,ffm,MismatchMismatchMatch,poss,Connie warned Margaret that Patrick didn't write,his,5.093262195587158
TwoEmbedding,warned,didn't write,786,786_FFF_his,fff,MismatchMismatchMismatch,poss,Connie warned Margaret that Kristen didn't write,his,7.592674732208252
TwoEmbedding,informs,wasn't examining,787,787_MMM_him,mmm,MatchMatchMatch,obj,Guy informs Curtis that Daniel wasn't examining,him,4.3513336181640625
TwoEmbedding,informs,wasn't examining,787,787_MMF_him,mmf,MatchMatchMismatch,obj,Guy informs Curtis that Tracy wasn't examining,him,3.2686221599578857
TwoEmbedding,informs,wasn't examining,787,787_MFM_him,mfm,MatchMismatchMatch,obj,Guy informs Nina that Daniel wasn't examining,him,5.7066779136657715
TwoEmbedding,informs,wasn't examining,787,787_MFF_him,mff,MatchMismatchMismatch,obj,Guy informs Nina that Tracy wasn't examining,him,4.287535667419434
TwoEmbedding,informs,wasn't examining,787,787_FMM_him,fmm,MismatchMatchMatch,obj,Emily informs Curtis that Daniel wasn't examining,him,4.566638469696045
TwoEmbedding,informs,wasn't examining,787,787_FMF_him,fmf,MismatchMatchMismatch,obj,Emily informs Curtis that Tracy wasn't examining,him,3.8353006839752197
TwoEmbedding,informs,wasn't examining,787,787_FFM_him,ffm,MismatchMismatchMatch,obj,Emily informs Nina that Daniel wasn't examining,him,7.058631420135498
TwoEmbedding,informs,wasn't examining,787,787_FFF_him,fff,MismatchMismatchMismatch,obj,Emily informs Nina that Tracy wasn't examining,him,5.8839335441589355
TwoEmbedding,informs,wasn't examining,787,787_MMM_his,mmm,MatchMatchMatch,poss,Guy informs Curtis that Daniel wasn't examining,his,3.8161556720733643
TwoEmbedding,informs,wasn't examining,787,787_MMF_his,mmf,MatchMatchMismatch,poss,Guy informs Curtis that Tracy wasn't examining,his,4.0689897537231445
TwoEmbedding,informs,wasn't examining,787,787_MFM_his,mfm,MatchMismatchMatch,poss,Guy informs Nina that Daniel wasn't examining,his,3.806732654571533
TwoEmbedding,informs,wasn't examining,787,787_MFF_his,mff,MatchMismatchMismatch,poss,Guy informs Nina that Tracy wasn't examining,his,4.544254302978516
TwoEmbedding,informs,wasn't examining,787,787_FMM_his,fmm,MismatchMatchMatch,poss,Emily informs Curtis that Daniel wasn't examining,his,4.068971157073975
TwoEmbedding,informs,wasn't examining,787,787_FMF_his,fmf,MismatchMatchMismatch,poss,Emily informs Curtis that Tracy wasn't examining,his,5.1566996574401855
TwoEmbedding,informs,wasn't examining,787,787_FFM_his,ffm,MismatchMismatchMatch,poss,Emily informs Nina that Daniel wasn't examining,his,4.037810802459717
TwoEmbedding,informs,wasn't examining,787,787_FFF_his,fff,MismatchMismatchMismatch,poss,Emily informs Nina that Tracy wasn't examining,his,5.979383945465088
TwoEmbedding,shows,hurt,788,788_MMM_him,mmm,MatchMatchMatch,obj,Scott shows Jerry that Kenneth hurt,him,2.302703619003296
TwoEmbedding,shows,hurt,788,788_MMF_him,mmf,MatchMatchMismatch,obj,Scott shows Jerry that Tracy hurt,him,2.206869602203369
TwoEmbedding,shows,hurt,788,788_MFM_him,mfm,MatchMismatchMatch,obj,Scott shows Valerie that Kenneth hurt,him,3.6882669925689697
TwoEmbedding,shows,hurt,788,788_MFF_him,mff,MatchMismatchMismatch,obj,Scott shows Valerie that Tracy hurt,him,2.481245994567871
TwoEmbedding,shows,hurt,788,788_FMM_him,fmm,MismatchMatchMatch,obj,Jane shows Jerry that Kenneth hurt,him,4.434360504150391
TwoEmbedding,shows,hurt,788,788_FMF_him,fmf,MismatchMatchMismatch,obj,Jane shows Jerry that Tracy hurt,him,3.4056639671325684
TwoEmbedding,shows,hurt,788,788_FFM_him,ffm,MismatchMismatchMatch,obj,Jane shows Valerie that Kenneth hurt,him,5.50225305557251
TwoEmbedding,shows,hurt,788,788_FFF_him,fff,MismatchMismatchMismatch,obj,Jane shows Valerie that Tracy hurt,him,4.16334342956543
TwoEmbedding,shows,hurt,788,788_MMM_his,mmm,MatchMatchMatch,poss,Scott shows Jerry that Kenneth hurt,his,2.1029515266418457
TwoEmbedding,shows,hurt,788,788_MMF_his,mmf,MatchMatchMismatch,poss,Scott shows Jerry that Tracy hurt,his,2.1868321895599365
TwoEmbedding,shows,hurt,788,788_MFM_his,mfm,MatchMismatchMatch,poss,Scott shows Valerie that Kenneth hurt,his,2.767528772354126
TwoEmbedding,shows,hurt,788,788_MFF_his,mff,MatchMismatchMismatch,poss,Scott shows Valerie that Tracy hurt,his,3.383410930633545
TwoEmbedding,shows,hurt,788,788_FMM_his,fmm,MismatchMatchMatch,poss,Jane shows Jerry that Kenneth hurt,his,2.6489627361297607
TwoEmbedding,shows,hurt,788,788_FMF_his,fmf,MismatchMatchMismatch,poss,Jane shows Jerry that Tracy hurt,his,3.3822593688964844
TwoEmbedding,shows,hurt,788,788_FFM_his,ffm,MismatchMismatchMatch,poss,Jane shows Valerie that Kenneth hurt,his,2.9011759757995605
TwoEmbedding,shows,hurt,788,788_FFF_his,fff,MismatchMismatchMismatch,poss,Jane shows Valerie that Tracy hurt,his,4.129599094390869
TwoEmbedding,told,could forget,789,789_MMM_him,mmm,MatchMatchMatch,obj,Bill told Bradley that Mark could forget,him,6.183114051818848
TwoEmbedding,told,could forget,789,789_MMF_him,mmf,MatchMatchMismatch,obj,Bill told Bradley that Barbara could forget,him,5.121197700500488
TwoEmbedding,told,could forget,789,789_MFM_him,mfm,MatchMismatchMatch,obj,Bill told Brenda that Mark could forget,him,6.7679643630981445
TwoEmbedding,told,could forget,789,789_MFF_him,mff,MatchMismatchMismatch,obj,Bill told Brenda that Barbara could forget,him,5.625471115112305
TwoEmbedding,told,could forget,789,789_FMM_him,fmm,MismatchMatchMatch,obj,Julia told Bradley that Mark could forget,him,6.21991491317749
TwoEmbedding,told,could forget,789,789_FMF_him,fmf,MismatchMatchMismatch,obj,Julia told Bradley that Barbara could forget,him,5.275587558746338
TwoEmbedding,told,could forget,789,789_FFM_him,ffm,MismatchMismatchMatch,obj,Julia told Brenda that Mark could forget,him,6.980383396148682
TwoEmbedding,told,could forget,789,789_FFF_him,fff,MismatchMismatchMismatch,obj,Julia told Brenda that Barbara could forget,him,6.535243034362793
TwoEmbedding,told,could forget,789,789_MMM_his,mmm,MatchMatchMatch,poss,Bill told Bradley that Mark could forget,his,3.786538600921631
TwoEmbedding,told,could forget,789,789_MMF_his,mmf,MatchMatchMismatch,poss,Bill told Bradley that Barbara could forget,his,5.942190170288086
TwoEmbedding,told,could forget,789,789_MFM_his,mfm,MatchMismatchMatch,poss,Bill told Brenda that Mark could forget,his,3.6886367797851562
TwoEmbedding,told,could forget,789,789_MFF_his,mff,MatchMismatchMismatch,poss,Bill told Brenda that Barbara could forget,his,6.511356830596924
TwoEmbedding,told,could forget,789,789_FMM_his,fmm,MismatchMatchMatch,poss,Julia told Bradley that Mark could forget,his,3.715651512145996
TwoEmbedding,told,could forget,789,789_FMF_his,fmf,MismatchMatchMismatch,poss,Julia told Bradley that Barbara could forget,his,6.332357883453369
TwoEmbedding,told,could forget,789,789_FFM_his,ffm,MismatchMismatchMatch,poss,Julia told Brenda that Mark could forget,his,3.661487579345703
TwoEmbedding,told,could forget,789,789_FFF_his,fff,MismatchMismatchMismatch,poss,Julia told Brenda that Barbara could forget,his,7.712464332580566
TwoEmbedding,warns,hears,790,790_MMM_him,mmm,MatchMatchMatch,obj,Phillip warns that grandfather that Adam hears,him,3.7456204891204834
TwoEmbedding,warns,hears,790,790_MMF_him,mmf,MatchMatchMismatch,obj,Phillip warns that grandfather that the girlfriend hears,him,4.341329097747803
TwoEmbedding,warns,hears,790,790_MFM_him,mfm,MatchMismatchMatch,obj,Phillip warns Margaret that Adam hears,him,6.164760589599609
TwoEmbedding,warns,hears,790,790_MFF_him,mff,MatchMismatchMismatch,obj,Phillip warns Margaret that the girlfriend hears,him,5.39919900894165
TwoEmbedding,warns,hears,790,790_FMM_him,fmm,MismatchMatchMatch,obj,Anna warns that grandfather that Adam hears,him,4.162137508392334
TwoEmbedding,warns,hears,790,790_FMF_him,fmf,MismatchMatchMismatch,obj,Anna warns that grandfather that the girlfriend hears,him,4.729979515075684
TwoEmbedding,warns,hears,790,790_FFM_him,ffm,MismatchMismatchMatch,obj,Anna warns Margaret that Adam hears,him,7.6930155754089355
TwoEmbedding,warns,hears,790,790_FFF_him,fff,MismatchMismatchMismatch,obj,Anna warns Margaret that the girlfriend hears,him,6.8602094650268555
TwoEmbedding,warns,hears,790,790_MMM_his,mmm,MatchMatchMatch,poss,Phillip warns that grandfather that Adam hears,his,3.388317584991455
TwoEmbedding,warns,hears,790,790_MMF_his,mmf,MatchMatchMismatch,poss,Phillip warns that grandfather that the girlfriend hears,his,4.798469066619873
TwoEmbedding,warns,hears,790,790_MFM_his,mfm,MatchMismatchMatch,poss,Phillip warns Margaret that Adam hears,his,4.927328109741211
TwoEmbedding,warns,hears,790,790_MFF_his,mff,MatchMismatchMismatch,poss,Phillip warns Margaret that the girlfriend hears,his,5.363101482391357
TwoEmbedding,warns,hears,790,790_FMM_his,fmm,MismatchMatchMatch,poss,Anna warns that grandfather that Adam hears,his,3.674139976501465
TwoEmbedding,warns,hears,790,790_FMF_his,fmf,MismatchMatchMismatch,poss,Anna warns that grandfather that the girlfriend hears,his,4.961604595184326
TwoEmbedding,warns,hears,790,790_FFM_his,ffm,MismatchMismatchMatch,poss,Anna warns Margaret that Adam hears,his,5.630827903747559
TwoEmbedding,warns,hears,790,790_FFF_his,fff,MismatchMismatchMismatch,poss,Anna warns Margaret that the girlfriend hears,his,6.683411598205566
TwoEmbedding,told,hasn't harmed,791,791_MMM_him,mmm,MatchMatchMatch,obj,Raymond told the husband that that nephew hasn't harmed,him,4.360616207122803
TwoEmbedding,told,hasn't harmed,791,791_MMF_him,mmf,MatchMatchMismatch,obj,Raymond told the husband that Alice hasn't harmed,him,2.7911646366119385
TwoEmbedding,told,hasn't harmed,791,791_MFM_him,mfm,MatchMismatchMatch,obj,Raymond told Kathleen that that nephew hasn't harmed,him,6.035160064697266
TwoEmbedding,told,hasn't harmed,791,791_MFF_him,mff,MatchMismatchMismatch,obj,Raymond told Kathleen that Alice hasn't harmed,him,3.8625967502593994
TwoEmbedding,told,hasn't harmed,791,791_FMM_him,fmm,MismatchMatchMatch,obj,Erin told the husband that that nephew hasn't harmed,him,4.705132484436035
TwoEmbedding,told,hasn't harmed,791,791_FMF_him,fmf,MismatchMatchMismatch,obj,Erin told the husband that Alice hasn't harmed,him,2.9512522220611572
TwoEmbedding,told,hasn't harmed,791,791_FFM_him,ffm,MismatchMismatchMatch,obj,Erin told Kathleen that that nephew hasn't harmed,him,6.251338005065918
TwoEmbedding,told,hasn't harmed,791,791_FFF_him,fff,MismatchMismatchMismatch,obj,Erin told Kathleen that Alice hasn't harmed,him,4.1115593910217285
TwoEmbedding,told,hasn't harmed,791,791_MMM_his,mmm,MatchMatchMatch,poss,Raymond told the husband that that nephew hasn't harmed,his,5.817190170288086
TwoEmbedding,told,hasn't harmed,791,791_MMF_his,mmf,MatchMatchMismatch,poss,Raymond told the husband that Alice hasn't harmed,his,6.61885404586792
TwoEmbedding,told,hasn't harmed,791,791_MFM_his,mfm,MatchMismatchMatch,poss,Raymond told Kathleen that that nephew hasn't harmed,his,6.9827961921691895
TwoEmbedding,told,hasn't harmed,791,791_MFF_his,mff,MatchMismatchMismatch,poss,Raymond told Kathleen that Alice hasn't harmed,his,7.962837219238281
TwoEmbedding,told,hasn't harmed,791,791_FMM_his,fmm,MismatchMatchMatch,poss,Erin told the husband that that nephew hasn't harmed,his,5.439037799835205
TwoEmbedding,told,hasn't harmed,791,791_FMF_his,fmf,MismatchMatchMismatch,poss,Erin told the husband that Alice hasn't harmed,his,6.312240123748779
TwoEmbedding,told,hasn't harmed,791,791_FFM_his,ffm,MismatchMismatchMatch,poss,Erin told Kathleen that that nephew hasn't harmed,his,6.918121814727783
TwoEmbedding,told,hasn't harmed,791,791_FFF_his,fff,MismatchMismatchMismatch,poss,Erin told Kathleen that Alice hasn't harmed,his,8.346935272216797
TwoEmbedding,informed,confuses,792,792_MMM_him,mmm,MatchMatchMatch,obj,Todd informed Mitchell that James confuses,him,4.186238765716553
TwoEmbedding,informed,confuses,792,792_MMF_him,mmf,MatchMatchMismatch,obj,Todd informed Mitchell that Nicole confuses,him,3.0336458683013916
TwoEmbedding,informed,confuses,792,792_MFM_him,mfm,MatchMismatchMatch,obj,Todd informed Sabrina that James confuses,him,6.377671241760254
TwoEmbedding,informed,confuses,792,792_MFF_him,mff,MatchMismatchMismatch,obj,Todd informed Sabrina that Nicole confuses,him,3.6730539798736572
TwoEmbedding,informed,confuses,792,792_FMM_him,fmm,MismatchMatchMatch,obj,Kristen informed Mitchell that James confuses,him,4.853686809539795
TwoEmbedding,informed,confuses,792,792_FMF_him,fmf,MismatchMatchMismatch,obj,Kristen informed Mitchell that Nicole confuses,him,3.647495746612549
TwoEmbedding,informed,confuses,792,792_FFM_him,ffm,MismatchMismatchMatch,obj,Kristen informed Sabrina that James confuses,him,7.600656986236572
TwoEmbedding,informed,confuses,792,792_FFF_him,fff,MismatchMismatchMismatch,obj,Kristen informed Sabrina that Nicole confuses,him,5.347458362579346
TwoEmbedding,informed,confuses,792,792_MMM_his,mmm,MatchMatchMatch,poss,Todd informed Mitchell that James confuses,his,3.951772928237915
