exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
About,hasn't bothered,738,738_M_him,m,Match,obj,The story about Mitchell hasn't bothered,him,3.8005571365356445
About,hasn't bothered,738,738_F_him,f,Mismatch,obj,The story about Renee hasn't bothered,him,5.0374531745910645
About,hasn't bothered,738,738_M_his,m,Match,poss,The story about Mitchell hasn't bothered,his,7.9414591789245605
About,hasn't bothered,738,738_F_his,f,Mismatch,poss,The story about Renee hasn't bothered,his,9.952668190002441
About,overwhelmed,739,739_M_him,m,Match,obj,The essay about Adam overwhelmed,him,5.404421329498291
About,overwhelmed,739,739_F_him,f,Mismatch,obj,The essay about Claire overwhelmed,him,5.5625386238098145
About,overwhelmed,739,739_M_his,m,Match,poss,The essay about Adam overwhelmed,his,5.2740888595581055
About,overwhelmed,739,739_F_his,f,Mismatch,poss,The essay about Claire overwhelmed,his,6.476660251617432
About,hadn't underwhelmed,740,740_M_him,m,Match,obj,The report about this grandfather hadn't underwhelmed,him,3.886451482772827
About,hadn't underwhelmed,740,740_F_him,f,Mismatch,obj,The report about Jessica hadn't underwhelmed,him,3.696836233139038
About,hadn't underwhelmed,740,740_M_his,m,Match,poss,The report about this grandfather hadn't underwhelmed,his,6.510108947753906
About,hadn't underwhelmed,740,740_F_his,f,Mismatch,poss,The report about Jessica hadn't underwhelmed,his,6.542238712310791
About,was disturbing,741,741_M_him,m,Match,obj,The documentary about Alan was disturbing,him,14.396263122558594
About,was disturbing,741,741_F_him,f,Mismatch,obj,The documentary about Donna was disturbing,him,14.884064674377441
About,was disturbing,741,741_M_his,m,Match,poss,The documentary about Alan was disturbing,his,12.653179168701172
About,was disturbing,741,741_F_his,f,Mismatch,poss,The documentary about Donna was disturbing,his,13.307394027709961
About,can't harm,742,742_M_him,m,Match,obj,The commentary about that grandson can't harm,him,3.350956439971924
About,can't harm,742,742_F_him,f,Mismatch,obj,The commentary about Danielle can't harm,him,5.746845245361328
About,can't harm,742,742_M_his,m,Match,poss,The commentary about that grandson can't harm,his,3.9465506076812744
About,can't harm,742,742_F_his,f,Mismatch,poss,The commentary about Danielle can't harm,his,5.8203277587890625
About,wasn't alarming,743,743_M_him,m,Match,obj,The show about Lawrence wasn't alarming,him,8.133038520812988
About,wasn't alarming,743,743_F_him,f,Mismatch,obj,The show about Connie wasn't alarming,him,7.010003089904785
About,wasn't alarming,743,743_M_his,m,Match,poss,The show about Lawrence wasn't alarming,his,10.349418640136719
About,wasn't alarming,743,743_F_his,f,Mismatch,poss,The show about Connie wasn't alarming,his,10.019133567810059
About,is distracting,744,744_M_him,m,Match,obj,The book about Russell is distracting,him,8.275221824645996
About,is distracting,744,744_F_him,f,Mismatch,obj,The book about Ellen is distracting,him,8.614065170288086
About,is distracting,744,744_M_his,m,Match,poss,The book about Russell is distracting,his,10.212390899658203
About,is distracting,744,744_F_his,f,Mismatch,poss,The book about Ellen is distracting,his,11.236776351928711
About,is harming,745,745_M_him,m,Match,obj,The pamphlet about Paul is harming,him,4.118453502655029
About,is harming,745,745_F_him,f,Mismatch,obj,The pamphlet about Nancy is harming,him,6.566500663757324
About,is harming,745,745_M_his,m,Match,poss,The pamphlet about Paul is harming,his,3.2033956050872803
About,is harming,745,745_F_his,f,Mismatch,poss,The pamphlet about Nancy is harming,his,6.57027530670166
About,wouldn't harm,746,746_M_him,m,Match,obj,The brochure about Dan wouldn't harm,him,4.355779647827148
About,wouldn't harm,746,746_F_him,f,Mismatch,obj,The brochure about Susan wouldn't harm,him,5.843129634857178
About,wouldn't harm,746,746_M_his,m,Match,poss,The brochure about Dan wouldn't harm,his,3.922152280807495
About,wouldn't harm,746,746_F_his,f,Mismatch,poss,The brochure about Susan wouldn't harm,his,6.5008463859558105
About,won't help,747,747_M_him,m,Match,obj,The play about David won't help,him,5.222805500030518
About,won't help,747,747_F_him,f,Mismatch,obj,The play about Ruth won't help,him,6.473970890045166
About,won't help,747,747_M_his,m,Match,poss,The play about David won't help,his,5.745236396789551
About,won't help,747,747_F_his,f,Mismatch,poss,The play about Ruth won't help,his,6.741437911987305
About,bothered,748,748_M_him,m,Match,obj,The movie about Carl bothered,him,5.82273006439209
About,bothered,748,748_F_him,f,Mismatch,obj,The movie about Ann bothered,him,5.418134689331055
About,bothered,748,748_M_his,m,Match,poss,The movie about Carl bothered,his,7.887038230895996
About,bothered,748,748_F_his,f,Mismatch,poss,The movie about Ann bothered,his,8.157506942749023
About,might worry,749,749_M_him,m,Match,obj,The newspaper article about this grandfather might worry,him,5.689007759094238
About,might worry,749,749_F_him,f,Mismatch,obj,The newspaper article about Emily might worry,him,6.241822719573975
About,might worry,749,749_M_his,m,Match,poss,The newspaper article about this grandfather might worry,his,7.082116603851318
About,might worry,749,749_F_his,f,Mismatch,poss,The newspaper article about Emily might worry,his,8.559213638305664
About,aids,750,750_M_him,m,Match,obj,The story about Walter aids,him,5.2433180809021
About,aids,750,750_F_him,f,Mismatch,obj,The story about Cheryl aids,him,6.029376029968262
About,aids,750,750_M_his,m,Match,poss,The story about Walter aids,his,4.25047492980957
About,aids,750,750_F_his,f,Mismatch,poss,The story about Cheryl aids,his,7.0517730712890625
About,underwhelms,751,751_M_him,m,Match,obj,The essay about Joseph underwhelms,him,7.050551891326904
About,underwhelms,751,751_F_him,f,Mismatch,obj,The essay about Nina underwhelms,him,7.104639053344727
About,underwhelms,751,751_M_his,m,Match,poss,The essay about Joseph underwhelms,his,4.096203327178955
About,underwhelms,751,751_F_his,f,Mismatch,poss,The essay about Nina underwhelms,his,6.994482040405273
About,isn't hurting,752,752_M_him,m,Match,obj,The report about George isn't hurting,him,4.226322174072266
About,isn't hurting,752,752_F_him,f,Mismatch,obj,The report about Sandra isn't hurting,him,6.679895401000977
About,isn't hurting,752,752_M_his,m,Match,poss,The report about George isn't hurting,his,3.41858172416687
About,isn't hurting,752,752_F_his,f,Mismatch,poss,The report about Sandra isn't hurting,his,6.497258186340332
About,alarms,753,753_M_him,m,Match,obj,The documentary about Guy alarms,him,8.421372413635254
About,alarms,753,753_F_him,f,Mismatch,obj,The documentary about Melanie alarms,him,6.662128925323486
About,alarms,753,753_M_his,m,Match,poss,The documentary about Guy alarms,his,4.280800819396973
About,alarms,753,753_F_his,f,Mismatch,poss,The documentary about Melanie alarms,his,5.953054904937744
About,harmed,754,754_M_him,m,Match,obj,The commentary about Larry harmed,him,4.623565673828125
About,harmed,754,754_F_him,f,Mismatch,obj,The commentary about Paula harmed,him,4.743663787841797
About,harmed,754,754_M_his,m,Match,poss,The commentary about Larry harmed,his,3.896670341491699
About,harmed,754,754_F_his,f,Mismatch,poss,The commentary about Paula harmed,his,5.1885294914245605
About,embarrassed,755,755_M_him,m,Match,obj,The show about Richard embarrassed,him,4.013448238372803
About,embarrassed,755,755_F_him,f,Mismatch,obj,The show about Caroline embarrassed,him,3.967118263244629
About,embarrassed,755,755_M_his,m,Match,poss,The show about Richard embarrassed,his,4.723832607269287
About,embarrassed,755,755_F_his,f,Mismatch,poss,The show about Caroline embarrassed,his,5.99724006652832
About,couldn't shock,756,756_M_him,m,Match,obj,The book about Rodney couldn't shock,him,5.464977741241455
About,couldn't shock,756,756_F_him,f,Mismatch,obj,The book about the mother couldn't shock,him,4.9897780418396
About,couldn't shock,756,756_M_his,m,Match,poss,The book about Rodney couldn't shock,his,7.700234889984131
About,couldn't shock,756,756_F_his,f,Mismatch,poss,The book about the mother couldn't shock,his,8.23460865020752
About,bores,757,757_M_him,m,Match,obj,The pamphlet about Curtis bores,him,6.392283916473389
About,bores,757,757_F_him,f,Mismatch,obj,The pamphlet about Gina bores,him,7.604063034057617
About,bores,757,757_M_his,m,Match,poss,The pamphlet about Curtis bores,his,4.98366641998291
About,bores,757,757_F_his,f,Mismatch,poss,The pamphlet about Gina bores,his,7.361019611358643
About,is hindering,758,758_M_him,m,Match,obj,The brochure about Samuel is hindering,him,6.271721363067627
About,is hindering,758,758_F_him,f,Mismatch,obj,The brochure about Caroline is hindering,him,7.885074138641357
About,is hindering,758,758_M_his,m,Match,poss,The brochure about Samuel is hindering,his,3.820795774459839
About,is hindering,758,758_F_his,f,Mismatch,poss,The brochure about Caroline is hindering,his,6.118644714355469
About,scares,759,759_M_him,m,Match,obj,The play about Robert scares,him,6.290524005889893
About,scares,759,759_F_him,f,Mismatch,obj,The play about Carmen scares,him,6.919061660766602
About,scares,759,759_M_his,m,Match,poss,The play about Robert scares,his,7.481051445007324
About,scares,759,759_F_his,f,Mismatch,poss,The play about Carmen scares,his,9.203695297241211
About,hindered,760,760_M_him,m,Match,obj,The movie about Bill hindered,him,5.336561679840088
About,hindered,760,760_F_him,f,Mismatch,obj,The movie about Kirsten hindered,him,6.349593162536621
About,hindered,760,760_M_his,m,Match,poss,The movie about Bill hindered,his,3.48236346244812
About,hindered,760,760_F_his,f,Mismatch,poss,The movie about Kirsten hindered,his,5.714540481567383
About,wasn't hurting,761,761_M_him,m,Match,obj,The newspaper article about Kevin wasn't hurting,him,2.7608702182769775
About,wasn't hurting,761,761_F_him,f,Mismatch,obj,The newspaper article about Julie wasn't hurting,him,5.163777828216553
About,wasn't hurting,761,761_M_his,m,Match,poss,The newspaper article about Kevin wasn't hurting,his,2.3910715579986572
About,wasn't hurting,761,761_F_his,f,Mismatch,poss,The newspaper article about Julie wasn't hurting,his,5.352050304412842
About,has alarmed,762,762_M_him,m,Match,obj,The story about Gregory has alarmed,him,7.120476722717285
About,has alarmed,762,762_F_him,f,Mismatch,obj,The story about Sandra has alarmed,him,7.349804878234863
About,has alarmed,762,762_M_his,m,Match,poss,The story about Gregory has alarmed,his,7.168280124664307
About,has alarmed,762,762_F_his,f,Mismatch,poss,The story about Sandra has alarmed,his,7.901162147521973
About,might astound,763,763_M_him,m,Match,obj,The essay about Daniel might astound,him,8.44126033782959
About,might astound,763,763_F_him,f,Mismatch,obj,The essay about Kristen might astound,him,9.838249206542969
About,might astound,763,763_M_his,m,Match,poss,The essay about Daniel might astound,his,8.858718872070312
About,might astound,763,763_F_his,f,Mismatch,poss,The essay about Kristen might astound,his,11.058891296386719
About,hadn't astounded,764,764_M_him,m,Match,obj,The report about Brian hadn't astounded,him,3.630105972290039
About,hadn't astounded,764,764_F_him,f,Mismatch,obj,The report about Monica hadn't astounded,him,4.116135597229004
About,hadn't astounded,764,764_M_his,m,Match,poss,The report about Brian hadn't astounded,his,6.772946357727051
About,hadn't astounded,764,764_F_his,f,Mismatch,poss,The report about Monica hadn't astounded,his,7.805787563323975
About,is confusing,765,765_M_him,m,Match,obj,The documentary about Christopher is confusing,him,9.32142162322998
About,is confusing,765,765_F_him,f,Mismatch,obj,The documentary about Pamela is confusing,him,9.366408348083496
About,is confusing,765,765_M_his,m,Match,poss,The documentary about Christopher is confusing,his,9.173279762268066
About,is confusing,765,765_F_his,f,Mismatch,poss,The documentary about Pamela is confusing,his,9.8811674118042
About,disgusts,766,766_M_him,m,Match,obj,The commentary about Roger disgusts,him,5.857023239135742
About,disgusts,766,766_F_him,f,Mismatch,obj,The commentary about Sally disgusts,him,5.968392372131348
About,disgusts,766,766_M_his,m,Match,poss,The commentary about Roger disgusts,his,7.322216987609863
About,disgusts,766,766_F_his,f,Mismatch,poss,The commentary about Sally disgusts,his,8.842785835266113
About,scares,767,767_M_him,m,Match,obj,The show about that grandfather scares,him,6.593639373779297
About,scares,767,767_F_him,f,Mismatch,obj,The show about Samantha scares,him,6.426543712615967
About,scares,767,767_M_his,m,Match,poss,The show about that grandfather scares,his,7.7105207443237305
About,scares,767,767_F_his,f,Mismatch,poss,The show about Samantha scares,his,8.258861541748047
About,confused,768,768_M_him,m,Match,obj,The book about Mitchell confused,him,5.219954490661621
About,confused,768,768_F_him,f,Mismatch,obj,The book about Dawn confused,him,5.63784646987915
About,confused,768,768_M_his,m,Match,poss,The book about Mitchell confused,his,5.96240234375
About,confused,768,768_F_his,f,Mismatch,poss,The book about Dawn confused,his,6.830685138702393
About,is hindering,769,769_M_him,m,Match,obj,The pamphlet about Gregory is hindering,him,5.752657413482666
About,is hindering,769,769_F_him,f,Mismatch,obj,The pamphlet about Anna is hindering,him,7.448462009429932
About,is hindering,769,769_M_his,m,Match,poss,The pamphlet about Gregory is hindering,his,3.610551357269287
About,is hindering,769,769_F_his,f,Mismatch,poss,The pamphlet about Anna is hindering,his,5.782227993011475
About,isn't helping,770,770_M_him,m,Match,obj,The brochure about Bill isn't helping,him,5.471537113189697
About,isn't helping,770,770_F_him,f,Mismatch,obj,The brochure about Margaret isn't helping,him,7.141504287719727
About,isn't helping,770,770_M_his,m,Match,poss,The brochure about Bill isn't helping,his,4.984592437744141
About,isn't helping,770,770_F_his,f,Mismatch,poss,The brochure about Margaret isn't helping,his,6.922279357910156
About,disturbs,771,771_M_him,m,Match,obj,The play about Benjamin disturbs,him,5.7867207527160645
About,disturbs,771,771_F_him,f,Mismatch,obj,The play about Leslie disturbs,him,5.946904182434082
About,disturbs,771,771_M_his,m,Match,poss,The play about Benjamin disturbs,his,7.0241923332214355
About,disturbs,771,771_F_his,f,Mismatch,poss,The play about Leslie disturbs,his,7.827760696411133
About,harms,772,772_M_him,m,Match,obj,The movie about Samuel harms,him,5.470450401306152
About,harms,772,772_F_him,f,Mismatch,obj,The movie about the ex-wife harms,him,4.713498115539551
About,harms,772,772_M_his,m,Match,poss,The movie about Samuel harms,his,4.268167495727539
About,harms,772,772_F_his,f,Mismatch,poss,The movie about the ex-wife harms,his,4.306584358215332
About,can annoy,773,773_M_him,m,Match,obj,The newspaper article about Patrick can annoy,him,4.103692531585693
About,can annoy,773,773_F_him,f,Mismatch,obj,The newspaper article about Stacy can annoy,him,4.932357311248779
About,can annoy,773,773_M_his,m,Match,poss,The newspaper article about Patrick can annoy,his,5.823563098907471
About,can annoy,773,773_F_his,f,Mismatch,poss,The newspaper article about Stacy can annoy,his,7.514276027679443
About,confused,774,774_M_him,m,Match,obj,The story about this ex-boyfriend confused,him,3.896406650543213
About,confused,774,774_F_him,f,Mismatch,obj,The story about Maria confused,him,4.840407848358154
About,confused,774,774_M_his,m,Match,poss,The story about this ex-boyfriend confused,his,6.178135395050049
About,confused,774,774_F_his,f,Mismatch,poss,The story about Maria confused,his,7.029601097106934
About,wasn't confusing,775,775_M_him,m,Match,obj,The essay about Benjamin wasn't confusing,him,4.545949459075928
About,wasn't confusing,775,775_F_him,f,Mismatch,obj,The essay about Kirsten wasn't confusing,him,7.4034528732299805
About,wasn't confusing,775,775_M_his,m,Match,poss,The essay about Benjamin wasn't confusing,his,5.966134548187256
About,wasn't confusing,775,775_F_his,f,Mismatch,poss,The essay about Kirsten wasn't confusing,his,9.738653182983398
About,hadn't scared,776,776_M_him,m,Match,obj,The report about Walter hadn't scared,him,2.6038308143615723
About,hadn't scared,776,776_F_him,f,Mismatch,obj,The report about the wife hadn't scared,him,2.8593008518218994
About,hadn't scared,776,776_M_his,m,Match,poss,The report about Walter hadn't scared,his,6.949582099914551
About,hadn't scared,776,776_F_his,f,Mismatch,poss,The report about the wife hadn't scared,his,7.796308994293213
About,distracts,777,777_M_him,m,Match,obj,The documentary about Russell distracts,him,6.944704532623291
About,distracts,777,777_F_him,f,Mismatch,obj,The documentary about this wife distracts,him,7.960397720336914
About,distracts,777,777_M_his,m,Match,poss,The documentary about Russell distracts,his,7.263453483581543
About,distracts,777,777_F_his,f,Mismatch,poss,The documentary about this wife distracts,his,8.825770378112793
About,upsets,778,778_M_him,m,Match,obj,The commentary about Travis upsets,him,3.9581332206726074
About,upsets,778,778_F_him,f,Mismatch,obj,The commentary about Paula upsets,him,4.036073207855225
About,upsets,778,778_M_his,m,Match,poss,The commentary about Travis upsets,his,4.613901615142822
About,upsets,778,778_F_his,f,Mismatch,poss,The commentary about Paula upsets,his,7.245164394378662
About,embarrassed,779,779_M_him,m,Match,obj,The show about Brett embarrassed,him,4.440704345703125
About,embarrassed,779,779_F_him,f,Mismatch,obj,The show about the lady embarrassed,him,7.55709981918335
About,embarrassed,779,779_M_his,m,Match,poss,The show about Brett embarrassed,his,4.16041374206543
About,embarrassed,779,779_F_his,f,Mismatch,poss,The show about the lady embarrassed,his,8.36447811126709
About,confuses,780,780_M_him,m,Match,obj,The book about Richard confuses,him,6.235384464263916
About,confuses,780,780_F_him,f,Mismatch,obj,The book about Janet confuses,him,7.931321144104004
About,confuses,780,780_M_his,m,Match,poss,The book about Richard confuses,his,6.012627124786377
About,confuses,780,780_F_his,f,Mismatch,poss,The book about Janet confuses,his,9.827301979064941
About,does alarm,781,781_M_him,m,Match,obj,The pamphlet about Jeffrey does alarm,him,5.606692314147949
About,does alarm,781,781_F_him,f,Mismatch,obj,The pamphlet about Eva does alarm,him,6.543586730957031
About,does alarm,781,781_M_his,m,Match,poss,The pamphlet about Jeffrey does alarm,his,7.553788661956787
About,does alarm,781,781_F_his,f,Mismatch,poss,The pamphlet about Eva does alarm,his,8.962857246398926
About,harmed,782,782_M_him,m,Match,obj,The brochure about Carl harmed,him,5.744123935699463
About,harmed,782,782_F_him,f,Mismatch,obj,The brochure about Jennifer harmed,him,7.458309650421143
About,harmed,782,782_M_his,m,Match,poss,The brochure about Carl harmed,his,3.882176399230957
About,harmed,782,782_F_his,f,Mismatch,poss,The brochure about Jennifer harmed,his,7.622268199920654
About,underwhelms,783,783_M_him,m,Match,obj,The play about Samuel underwhelms,him,6.185670852661133
About,underwhelms,783,783_F_him,f,Mismatch,obj,The play about Veronica underwhelms,him,7.7639570236206055
About,underwhelms,783,783_M_his,m,Match,poss,The play about Samuel underwhelms,his,6.508205890655518
About,underwhelms,783,783_F_his,f,Mismatch,poss,The play about Veronica underwhelms,his,8.950753211975098
About,can't bore,784,784_M_him,m,Match,obj,The movie about Peter can't bore,him,6.527508735656738
About,can't bore,784,784_F_him,f,Mismatch,obj,The movie about Ann can't bore,him,6.543847560882568
About,can't bore,784,784_M_his,m,Match,poss,The movie about Peter can't bore,his,6.938197135925293
About,can't bore,784,784_F_his,f,Mismatch,poss,The movie about Ann can't bore,his,8.401139259338379
About,embarrasses,785,785_M_him,m,Match,obj,The newspaper article about Samuel embarrasses,him,3.1369388103485107
About,embarrasses,785,785_F_him,f,Mismatch,obj,The newspaper article about Theresa embarrasses,him,3.998014211654663
About,embarrasses,785,785_M_his,m,Match,poss,The newspaper article about Samuel embarrasses,his,4.323470592498779
About,embarrasses,785,785_F_his,f,Mismatch,poss,The newspaper article about Theresa embarrasses,his,6.381797790527344
About,underwhelms,786,786_M_him,m,Match,obj,The story about Daniel underwhelms,him,6.898060321807861
About,underwhelms,786,786_F_him,f,Mismatch,obj,The story about Valerie underwhelms,him,7.084779739379883
About,underwhelms,786,786_M_his,m,Match,poss,The story about Daniel underwhelms,his,6.1330485343933105
About,underwhelms,786,786_F_his,f,Mismatch,poss,The story about Valerie underwhelms,his,8.192314147949219
About,annoyed,787,787_M_him,m,Match,obj,The essay about Brett annoyed,him,5.804311752319336
About,annoyed,787,787_F_him,f,Mismatch,obj,The essay about Nancy annoyed,him,5.648653030395508
About,annoyed,787,787_M_his,m,Match,poss,The essay about Brett annoyed,his,6.6300272941589355
About,annoyed,787,787_F_his,f,Mismatch,poss,The essay about Nancy annoyed,his,8.059073448181152
About,bothered,788,788_M_him,m,Match,obj,The report about Robert bothered,him,4.62739372253418
About,bothered,788,788_F_him,f,Mismatch,obj,The report about Ruth bothered,him,4.563706874847412
About,bothered,788,788_M_his,m,Match,poss,The report about Robert bothered,his,6.354099273681641
About,bothered,788,788_F_his,f,Mismatch,poss,The report about Ruth bothered,his,7.289177894592285
About,doesn't stun,789,789_M_him,m,Match,obj,The documentary about Christopher doesn't stun,him,6.281429767608643
About,doesn't stun,789,789_F_him,f,Mismatch,obj,The documentary about Diana doesn't stun,him,7.294276714324951
About,doesn't stun,789,789_M_his,m,Match,poss,The documentary about Christopher doesn't stun,his,6.798291206359863
About,doesn't stun,789,789_F_his,f,Mismatch,poss,The documentary about Diana doesn't stun,his,8.713592529296875
About,hasn't helped,790,790_M_him,m,Match,obj,The commentary about Jeffrey hasn't helped,him,4.807025909423828
About,hasn't helped,790,790_F_him,f,Mismatch,obj,The commentary about Anne hasn't helped,him,6.036971569061279
About,hasn't helped,790,790_M_his,m,Match,poss,The commentary about Jeffrey hasn't helped,his,4.051138877868652
About,hasn't helped,790,790_F_his,f,Mismatch,poss,The commentary about Anne hasn't helped,his,5.166688919067383
About,was aiding,791,791_M_him,m,Match,obj,The show about Patrick was aiding,him,4.826603412628174
About,was aiding,791,791_F_him,f,Mismatch,obj,The show about Connie was aiding,him,4.988072395324707
About,was aiding,791,791_M_his,m,Match,poss,The show about Patrick was aiding,his,4.726077556610107
About,was aiding,791,791_F_his,f,Mismatch,poss,The show about Connie was aiding,his,6.302889823913574
About,isn't embarrassing,792,792_M_him,m,Match,obj,The book about Omar isn't embarrassing,him,8.061744689941406
About,isn't embarrassing,792,792_F_him,f,Mismatch,obj,The book about that lady isn't embarrassing,him,5.724478244781494
About,isn't embarrassing,792,792_M_his,m,Match,poss,The book about Omar isn't embarrassing,his,9.979453086853027
About,isn't embarrassing,792,792_F_his,f,Mismatch,poss,The book about that lady isn't embarrassing,his,9.385281562805176
About,is disgusting,793,793_M_him,m,Match,obj,The pamphlet about Thomas is disgusting,him,16.631624221801758
About,is disgusting,793,793_F_him,f,Mismatch,obj,The pamphlet about Naomi is disgusting,him,17.291179656982422
About,is disgusting,793,793_M_his,m,Match,poss,The pamphlet about Thomas is disgusting,his,15.387758255004883
About,is disgusting,793,793_F_his,f,Mismatch,poss,The pamphlet about Naomi is disgusting,his,16.270456314086914
About,should aggravate,794,794_M_him,m,Match,obj,The brochure about David should aggravate,him,5.737400531768799
About,should aggravate,794,794_F_him,f,Mismatch,obj,The brochure about Sarah should aggravate,him,6.675224304199219
About,should aggravate,794,794_M_his,m,Match,poss,The brochure about David should aggravate,his,4.853458881378174
About,should aggravate,794,794_F_his,f,Mismatch,poss,The brochure about Sarah should aggravate,his,6.609238147735596
About,had alarmed,795,795_M_him,m,Match,obj,The play about David had alarmed,him,5.391036033630371
About,had alarmed,795,795_F_him,f,Mismatch,obj,The play about Heidi had alarmed,him,5.534370422363281
About,had alarmed,795,795_M_his,m,Match,poss,The play about David had alarmed,his,5.7201972007751465
About,had alarmed,795,795_F_his,f,Mismatch,poss,The play about Heidi had alarmed,his,6.432565212249756
About,hasn't aided,796,796_M_him,m,Match,obj,The movie about Marcus hasn't aided,him,3.10369873046875
About,hasn't aided,796,796_F_him,f,Mismatch,obj,The movie about that daughter hasn't aided,him,5.011436939239502
About,hasn't aided,796,796_M_his,m,Match,poss,The movie about Marcus hasn't aided,his,3.260953664779663
About,hasn't aided,796,796_F_his,f,Mismatch,poss,The movie about that daughter hasn't aided,his,5.427332878112793
About,had scared,797,797_M_him,m,Match,obj,The newspaper article about this husband had scared,him,3.899085283279419
About,had scared,797,797_F_him,f,Mismatch,obj,The newspaper article about Amy had scared,him,3.8276169300079346
About,had scared,797,797_M_his,m,Match,poss,The newspaper article about this husband had scared,his,5.273736000061035
About,had scared,797,797_F_his,f,Mismatch,poss,The newspaper article about Amy had scared,his,6.673569202423096
About,isn't aiding,798,798_M_him,m,Match,obj,The story about Carl isn't aiding,him,3.9000775814056396
About,isn't aiding,798,798_F_him,f,Mismatch,obj,The story about Gina isn't aiding,him,6.514699935913086
About,isn't aiding,798,798_M_his,m,Match,poss,The story about Carl isn't aiding,his,4.027988433837891
About,isn't aiding,798,798_F_his,f,Mismatch,poss,The story about Gina isn't aiding,his,7.202630519866943
About,isn't disturbing,799,799_M_him,m,Match,obj,The essay about that boy isn't disturbing,him,9.258614540100098
About,isn't disturbing,799,799_F_him,f,Mismatch,obj,The essay about Nina isn't disturbing,him,10.555643081665039
About,isn't disturbing,799,799_M_his,m,Match,poss,The essay about that boy isn't disturbing,his,10.322022438049316
About,isn't disturbing,799,799_F_his,f,Mismatch,poss,The essay about Nina isn't disturbing,his,10.930559158325195
About,had aided,800,800_M_him,m,Match,obj,The report about Guy had aided,him,3.554189920425415
About,had aided,800,800_F_him,f,Mismatch,obj,The report about that niece had aided,him,3.878732919692993
About,had aided,800,800_M_his,m,Match,poss,The report about Guy had aided,his,4.743242263793945
About,had aided,800,800_F_his,f,Mismatch,poss,The report about that niece had aided,his,6.02168607711792
About,had worried,801,801_M_him,m,Match,obj,The documentary about Guy had worried,him,3.104292392730713
About,had worried,801,801_F_him,f,Mismatch,obj,The documentary about Monica had worried,him,3.531546115875244
About,had worried,801,801_M_his,m,Match,poss,The documentary about Guy had worried,his,5.577827453613281
About,had worried,801,801_F_his,f,Mismatch,poss,The documentary about Monica had worried,his,7.019342422485352
About,will aid,802,802_M_him,m,Match,obj,The commentary about Carlos will aid,him,5.282571315765381
About,will aid,802,802_F_him,f,Mismatch,obj,The commentary about Natalie will aid,him,7.689305782318115
About,will aid,802,802_M_his,m,Match,poss,The commentary about Carlos will aid,his,4.913411617279053
About,will aid,802,802_F_his,f,Mismatch,poss,The commentary about Natalie will aid,his,7.870160102844238
About,alarms,803,803_M_him,m,Match,obj,The show about Michael alarms,him,7.015477657318115
About,alarms,803,803_F_him,f,Mismatch,obj,The show about Janet alarms,him,6.588960647583008
About,alarms,803,803_M_his,m,Match,poss,The show about Michael alarms,his,5.048942565917969
About,alarms,803,803_F_his,f,Mismatch,poss,The show about Janet alarms,his,6.91264009475708
About,hasn't distracted,804,804_M_him,m,Match,obj,The book about Richard hasn't distracted,him,5.5188679695129395
About,hasn't distracted,804,804_F_him,f,Mismatch,obj,The book about this grandmother hasn't distracted,him,6.615312576293945
About,hasn't distracted,804,804_M_his,m,Match,poss,The book about Richard hasn't distracted,his,8.581050872802734
About,hasn't distracted,804,804_F_his,f,Mismatch,poss,The book about this grandmother hasn't distracted,his,9.964862823486328
About,bothers,805,805_M_him,m,Match,obj,The pamphlet about Bruce bothers,him,5.225033283233643
About,bothers,805,805_F_him,f,Mismatch,obj,The pamphlet about Beth bothers,him,5.031695365905762
About,bothers,805,805_M_his,m,Match,poss,The pamphlet about Bruce bothers,his,7.80236291885376
About,bothers,805,805_F_his,f,Mismatch,poss,The pamphlet about Beth bothers,his,8.614338874816895
About,bores,806,806_M_him,m,Match,obj,The brochure about Brett bores,him,6.9838480949401855
About,bores,806,806_F_him,f,Mismatch,obj,The brochure about Judy bores,him,6.843892574310303
About,bores,806,806_M_his,m,Match,poss,The brochure about Brett bores,his,5.014440536499023
About,bores,806,806_F_his,f,Mismatch,poss,The brochure about Judy bores,his,7.579472064971924
About,worries,807,807_M_him,m,Match,obj,The play about Matt worries,him,7.201965808868408
About,worries,807,807_F_him,f,Mismatch,obj,The play about Brenda worries,him,6.788599491119385
About,worries,807,807_M_his,m,Match,poss,The play about Matt worries,his,6.914873123168945
About,worries,807,807_F_his,f,Mismatch,poss,The play about Brenda worries,his,7.772912502288818
About,had bothered,808,808_M_him,m,Match,obj,The movie about Joseph had bothered,him,4.418352127075195
About,had bothered,808,808_F_him,f,Mismatch,obj,The movie about Donna had bothered,him,5.19752836227417
About,had bothered,808,808_M_his,m,Match,poss,The movie about Joseph had bothered,his,8.203533172607422
About,had bothered,808,808_F_his,f,Mismatch,poss,The movie about Donna had bothered,his,9.551446914672852
About,had shocked,809,809_M_him,m,Match,obj,The newspaper article about John had shocked,him,3.8169305324554443
About,had shocked,809,809_F_him,f,Mismatch,obj,The newspaper article about Paula had shocked,him,4.022727966308594
About,had shocked,809,809_M_his,m,Match,poss,The newspaper article about John had shocked,his,4.688467025756836
About,had shocked,809,809_F_his,f,Mismatch,poss,The newspaper article about Paula had shocked,his,5.470959663391113
About,helped,810,810_M_him,m,Match,obj,The story about Brad helped,him,5.239322662353516
