exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
About,hadn't annoyed,720,720_M_him,m,Match,obj,The book about Phillip hadn't annoyed,him,2.620197057723999
About,hadn't annoyed,720,720_F_him,f,Mismatch,obj,The book about Margaret hadn't annoyed,him,4.046256065368652
About,hadn't annoyed,720,720_M_his,m,Match,poss,The book about Phillip hadn't annoyed,his,7.975339889526367
About,hadn't annoyed,720,720_F_his,f,Mismatch,poss,The book about Margaret hadn't annoyed,his,10.602646827697754
About,underwhelms,721,721_M_him,m,Match,obj,The pamphlet about Michael underwhelms,him,3.0026135444641113
About,underwhelms,721,721_F_him,f,Mismatch,obj,The pamphlet about Barbara underwhelms,him,5.723618507385254
About,underwhelms,721,721_M_his,m,Match,poss,The pamphlet about Michael underwhelms,his,4.851735591888428
About,underwhelms,721,721_F_his,f,Mismatch,poss,The pamphlet about Barbara underwhelms,his,10.250957489013672
About,would distract,722,722_M_him,m,Match,obj,The brochure about Richard would distract,him,3.587968111038208
About,would distract,722,722_F_him,f,Mismatch,obj,The brochure about Christine would distract,him,3.8899176120758057
About,would distract,722,722_M_his,m,Match,poss,The brochure about Richard would distract,his,5.583811283111572
About,would distract,722,722_F_his,f,Mismatch,poss,The brochure about Christine would distract,his,7.852059364318848
About,wasn't confusing,723,723_M_him,m,Match,obj,The play about Steven wasn't confusing,him,17.574140548706055
About,wasn't confusing,723,723_F_him,f,Mismatch,obj,The play about Andrea wasn't confusing,him,19.41204071044922
About,wasn't confusing,723,723_M_his,m,Match,poss,The play about Steven wasn't confusing,his,16.47402572631836
About,wasn't confusing,723,723_F_his,f,Mismatch,poss,The play about Andrea wasn't confusing,his,19.093753814697266
About,is aggravating,724,724_M_him,m,Match,obj,The movie about Travis is aggravating,him,9.694565773010254
About,is aggravating,724,724_F_him,f,Mismatch,obj,The movie about Dana is aggravating,him,12.618355751037598
About,is aggravating,724,724_M_his,m,Match,poss,The movie about Travis is aggravating,his,13.101438522338867
About,is aggravating,724,724_F_his,f,Mismatch,poss,The movie about Dana is aggravating,his,16.17405128479004
About,didn't bore,725,725_M_him,m,Match,obj,The newspaper article about Timothy didn't bore,him,3.6354076862335205
About,didn't bore,725,725_F_him,f,Mismatch,obj,The newspaper article about Diana didn't bore,him,7.004682540893555
About,didn't bore,725,725_M_his,m,Match,poss,The newspaper article about Timothy didn't bore,his,7.312509059906006
About,didn't bore,725,725_F_his,f,Mismatch,poss,The newspaper article about Diana didn't bore,his,14.426176071166992
About,wasn't underwhelming,726,726_M_him,m,Match,obj,The story about Chad wasn't underwhelming,him,18.97565460205078
About,wasn't underwhelming,726,726_F_him,f,Mismatch,obj,The story about Valerie wasn't underwhelming,him,19.34417724609375
About,wasn't underwhelming,726,726_M_his,m,Match,poss,The story about Chad wasn't underwhelming,his,19.225074768066406
About,wasn't underwhelming,726,726_F_his,f,Mismatch,poss,The story about Valerie wasn't underwhelming,his,21.610857009887695
About,isn't hurting,727,727_M_him,m,Match,obj,The essay about David isn't hurting,him,5.5806169509887695
About,isn't hurting,727,727_F_him,f,Mismatch,obj,The essay about Emily isn't hurting,him,7.241639137268066
About,isn't hurting,727,727_M_his,m,Match,poss,The essay about David isn't hurting,his,5.683490753173828
About,isn't hurting,727,727_F_his,f,Mismatch,poss,The essay about Emily isn't hurting,his,8.455065727233887
About,bores,728,728_M_him,m,Match,obj,The report about Aaron bores,him,7.7168145179748535
About,bores,728,728_F_him,f,Mismatch,obj,The report about Victoria bores,him,7.315401554107666
About,bores,728,728_M_his,m,Match,poss,The report about Aaron bores,his,8.902179718017578
About,bores,728,728_F_his,f,Mismatch,poss,The report about Victoria bores,his,12.692420959472656
About,won't alarm,729,729_M_him,m,Match,obj,The documentary about Andrew won't alarm,him,4.777156352996826
About,won't alarm,729,729_F_him,f,Mismatch,obj,The documentary about Jodi won't alarm,him,7.457669734954834
About,won't alarm,729,729_M_his,m,Match,poss,The documentary about Andrew won't alarm,his,4.472712993621826
About,won't alarm,729,729_F_his,f,Mismatch,poss,The documentary about Jodi won't alarm,his,9.818248748779297
About,would embarrass,730,730_M_him,m,Match,obj,The commentary about Stephen would embarrass,him,4.308111667633057
About,would embarrass,730,730_F_him,f,Mismatch,obj,The commentary about Catherine would embarrass,him,7.271604537963867
About,would embarrass,730,730_M_his,m,Match,poss,The commentary about Stephen would embarrass,his,5.597199440002441
About,would embarrass,730,730_F_his,f,Mismatch,poss,The commentary about Catherine would embarrass,his,9.198521614074707
About,did stun,731,731_M_him,m,Match,obj,The show about Charles did stun,him,6.448523044586182
About,did stun,731,731_F_him,f,Mismatch,obj,The show about Carol did stun,him,6.6889495849609375
About,did stun,731,731_M_his,m,Match,poss,The show about Charles did stun,his,8.735298156738281
About,did stun,731,731_F_his,f,Mismatch,poss,The show about Carol did stun,his,10.311408042907715
About,harmed,732,732_M_him,m,Match,obj,The book about Joseph harmed,him,3.7499592304229736
About,harmed,732,732_F_him,f,Mismatch,obj,The book about Laurie harmed,him,4.0913567543029785
About,harmed,732,732_M_his,m,Match,poss,The book about Joseph harmed,his,3.442964792251587
About,harmed,732,732_F_his,f,Mismatch,poss,The book about Laurie harmed,his,4.275528907775879
About,stuns,733,733_M_him,m,Match,obj,The pamphlet about Stephen stuns,him,3.236454725265503
About,stuns,733,733_F_him,f,Mismatch,obj,The pamphlet about Michelle stuns,him,6.380100727081299
About,stuns,733,733_M_his,m,Match,poss,The pamphlet about Stephen stuns,his,4.327365398406982
About,stuns,733,733_F_his,f,Mismatch,poss,The pamphlet about Michelle stuns,his,9.414737701416016
About,has hurt,734,734_M_him,m,Match,obj,The brochure about Brad has hurt,him,3.6204235553741455
About,has hurt,734,734_F_him,f,Mismatch,obj,The brochure about Wendy has hurt,him,9.056255340576172
About,has hurt,734,734_M_his,m,Match,poss,The brochure about Brad has hurt,his,1.5484158992767334
About,has hurt,734,734_F_his,f,Mismatch,poss,The brochure about Wendy has hurt,his,8.309455871582031
About,harms,735,735_M_him,m,Match,obj,The play about this nephew harms,him,3.8610668182373047
About,harms,735,735_F_him,f,Mismatch,obj,The play about Suzanne harms,him,9.248010635375977
About,harms,735,735_M_his,m,Match,poss,The play about this nephew harms,his,3.300964593887329
About,harms,735,735_F_his,f,Mismatch,poss,The play about Suzanne harms,his,9.075181007385254
About,won't distract,736,736_M_him,m,Match,obj,The movie about Dennis won't distract,him,3.5044045448303223
About,won't distract,736,736_F_him,f,Mismatch,obj,The movie about Ann won't distract,him,5.346545219421387
About,won't distract,736,736_M_his,m,Match,poss,The movie about Dennis won't distract,his,8.019511222839355
About,won't distract,736,736_F_his,f,Mismatch,poss,The movie about Ann won't distract,his,10.788201332092285
About,hurts,737,737_M_him,m,Match,obj,The newspaper article about Eric hurts,him,2.881624698638916
About,hurts,737,737_F_him,f,Mismatch,obj,The newspaper article about Deanna hurts,him,6.142818450927734
About,hurts,737,737_M_his,m,Match,poss,The newspaper article about Eric hurts,his,2.3504605293273926
About,hurts,737,737_F_his,f,Mismatch,poss,The newspaper article about Deanna hurts,his,7.346079349517822
About,hasn't bothered,738,738_M_him,m,Match,obj,The story about Mitchell hasn't bothered,him,4.159097671508789
About,hasn't bothered,738,738_F_him,f,Mismatch,obj,The story about Renee hasn't bothered,him,6.013530731201172
About,hasn't bothered,738,738_M_his,m,Match,poss,The story about Mitchell hasn't bothered,his,8.427663803100586
About,hasn't bothered,738,738_F_his,f,Mismatch,poss,The story about Renee hasn't bothered,his,12.358521461486816
About,overwhelmed,739,739_M_him,m,Match,obj,The essay about Adam overwhelmed,him,3.4221668243408203
About,overwhelmed,739,739_F_him,f,Mismatch,obj,The essay about Claire overwhelmed,him,3.756587028503418
About,overwhelmed,739,739_M_his,m,Match,poss,The essay about Adam overwhelmed,his,5.33960485458374
About,overwhelmed,739,739_F_his,f,Mismatch,poss,The essay about Claire overwhelmed,his,8.866623878479004
About,hadn't underwhelmed,740,740_M_him,m,Match,obj,The report about this grandfather hadn't underwhelmed,him,4.525431156158447
About,hadn't underwhelmed,740,740_F_him,f,Mismatch,obj,The report about Jessica hadn't underwhelmed,him,2.5427491664886475
About,hadn't underwhelmed,740,740_M_his,m,Match,poss,The report about this grandfather hadn't underwhelmed,his,6.4219465255737305
About,hadn't underwhelmed,740,740_F_his,f,Mismatch,poss,The report about Jessica hadn't underwhelmed,his,9.346336364746094
About,was disturbing,741,741_M_him,m,Match,obj,The documentary about Alan was disturbing,him,14.53958511352539
About,was disturbing,741,741_F_him,f,Mismatch,obj,The documentary about Donna was disturbing,him,15.839066505432129
About,was disturbing,741,741_M_his,m,Match,poss,The documentary about Alan was disturbing,his,13.773829460144043
About,was disturbing,741,741_F_his,f,Mismatch,poss,The documentary about Donna was disturbing,his,15.59614372253418
About,can't harm,742,742_M_him,m,Match,obj,The commentary about that grandson can't harm,him,1.7954373359680176
About,can't harm,742,742_F_him,f,Mismatch,obj,The commentary about Danielle can't harm,him,8.841853141784668
About,can't harm,742,742_M_his,m,Match,poss,The commentary about that grandson can't harm,his,4.088468551635742
About,can't harm,742,742_F_his,f,Mismatch,poss,The commentary about Danielle can't harm,his,9.919198989868164
About,wasn't alarming,743,743_M_him,m,Match,obj,The show about Lawrence wasn't alarming,him,14.19660472869873
About,wasn't alarming,743,743_F_him,f,Mismatch,obj,The show about Connie wasn't alarming,him,16.319347381591797
About,wasn't alarming,743,743_M_his,m,Match,poss,The show about Lawrence wasn't alarming,his,15.184869766235352
About,wasn't alarming,743,743_F_his,f,Mismatch,poss,The show about Connie wasn't alarming,his,17.712299346923828
About,is distracting,744,744_M_him,m,Match,obj,The book about Russell is distracting,him,7.826693534851074
About,is distracting,744,744_F_him,f,Mismatch,obj,The book about Ellen is distracting,him,12.054737091064453
About,is distracting,744,744_M_his,m,Match,poss,The book about Russell is distracting,his,12.499486923217773
About,is distracting,744,744_F_his,f,Mismatch,poss,The book about Ellen is distracting,his,17.485837936401367
About,is harming,745,745_M_him,m,Match,obj,The pamphlet about Paul is harming,him,4.139254093170166
About,is harming,745,745_F_him,f,Mismatch,obj,The pamphlet about Nancy is harming,him,11.204390525817871
About,is harming,745,745_M_his,m,Match,poss,The pamphlet about Paul is harming,his,0.8082500100135803
About,is harming,745,745_F_his,f,Mismatch,poss,The pamphlet about Nancy is harming,his,8.376709938049316
About,wouldn't harm,746,746_M_him,m,Match,obj,The brochure about Dan wouldn't harm,him,1.8387733697891235
About,wouldn't harm,746,746_F_him,f,Mismatch,obj,The brochure about Susan wouldn't harm,him,6.063408851623535
About,wouldn't harm,746,746_M_his,m,Match,poss,The brochure about Dan wouldn't harm,his,2.6042096614837646
About,wouldn't harm,746,746_F_his,f,Mismatch,poss,The brochure about Susan wouldn't harm,his,7.834366321563721
About,won't help,747,747_M_him,m,Match,obj,The play about David won't help,him,4.291359901428223
About,won't help,747,747_F_him,f,Mismatch,obj,The play about Ruth won't help,him,6.095746040344238
About,won't help,747,747_M_his,m,Match,poss,The play about David won't help,his,3.6624603271484375
About,won't help,747,747_F_his,f,Mismatch,poss,The play about Ruth won't help,his,7.140644073486328
About,bothered,748,748_M_him,m,Match,obj,The movie about Carl bothered,him,3.1615993976593018
About,bothered,748,748_F_him,f,Mismatch,obj,The movie about Ann bothered,him,4.288005828857422
About,bothered,748,748_M_his,m,Match,poss,The movie about Carl bothered,his,7.7963056564331055
About,bothered,748,748_F_his,f,Mismatch,poss,The movie about Ann bothered,his,10.276178359985352
About,might worry,749,749_M_him,m,Match,obj,The newspaper article about this grandfather might worry,him,5.037271022796631
About,might worry,749,749_F_him,f,Mismatch,obj,The newspaper article about Emily might worry,him,11.760147094726562
About,might worry,749,749_M_his,m,Match,poss,The newspaper article about this grandfather might worry,his,4.589349746704102
About,might worry,749,749_F_his,f,Mismatch,poss,The newspaper article about Emily might worry,his,12.621195793151855
About,aids,750,750_M_him,m,Match,obj,The story about Walter aids,him,6.678593158721924
About,aids,750,750_F_him,f,Mismatch,obj,The story about Cheryl aids,him,8.384237289428711
About,aids,750,750_M_his,m,Match,poss,The story about Walter aids,his,4.892323970794678
About,aids,750,750_F_his,f,Mismatch,poss,The story about Cheryl aids,his,7.177708148956299
About,underwhelms,751,751_M_him,m,Match,obj,The essay about Joseph underwhelms,him,7.407352447509766
About,underwhelms,751,751_F_him,f,Mismatch,obj,The essay about Nina underwhelms,him,7.042088508605957
About,underwhelms,751,751_M_his,m,Match,poss,The essay about Joseph underwhelms,his,8.829586029052734
About,underwhelms,751,751_F_his,f,Mismatch,poss,The essay about Nina underwhelms,his,9.837135314941406
About,isn't hurting,752,752_M_him,m,Match,obj,The report about George isn't hurting,him,2.1675453186035156
About,isn't hurting,752,752_F_him,f,Mismatch,obj,The report about Sandra isn't hurting,him,5.451771259307861
About,isn't hurting,752,752_M_his,m,Match,poss,The report about George isn't hurting,his,1.780276894569397
About,isn't hurting,752,752_F_his,f,Mismatch,poss,The report about Sandra isn't hurting,his,6.27949333190918
About,alarms,753,753_M_him,m,Match,obj,The documentary about Guy alarms,him,4.449771881103516
About,alarms,753,753_F_him,f,Mismatch,obj,The documentary about Melanie alarms,him,9.347322463989258
About,alarms,753,753_M_his,m,Match,poss,The documentary about Guy alarms,his,4.173696517944336
About,alarms,753,753_F_his,f,Mismatch,poss,The documentary about Melanie alarms,his,10.169968605041504
About,harmed,754,754_M_him,m,Match,obj,The commentary about Larry harmed,him,3.1376864910125732
About,harmed,754,754_F_him,f,Mismatch,obj,The commentary about Paula harmed,him,7.76133394241333
About,harmed,754,754_M_his,m,Match,poss,The commentary about Larry harmed,his,3.4377939701080322
About,harmed,754,754_F_his,f,Mismatch,poss,The commentary about Paula harmed,his,7.4050679206848145
About,embarrassed,755,755_M_him,m,Match,obj,The show about Richard embarrassed,him,2.23048996925354
About,embarrassed,755,755_F_him,f,Mismatch,obj,The show about Caroline embarrassed,him,7.4123640060424805
About,embarrassed,755,755_M_his,m,Match,poss,The show about Richard embarrassed,his,3.847655773162842
About,embarrassed,755,755_F_his,f,Mismatch,poss,The show about Caroline embarrassed,his,9.823664665222168
About,couldn't shock,756,756_M_him,m,Match,obj,The book about Rodney couldn't shock,him,4.49383544921875
About,couldn't shock,756,756_F_him,f,Mismatch,obj,The book about the mother couldn't shock,him,6.399087905883789
About,couldn't shock,756,756_M_his,m,Match,poss,The book about Rodney couldn't shock,his,6.22932767868042
About,couldn't shock,756,756_F_his,f,Mismatch,poss,The book about the mother couldn't shock,his,10.826727867126465
About,bores,757,757_M_him,m,Match,obj,The pamphlet about Curtis bores,him,5.150502681732178
About,bores,757,757_F_him,f,Mismatch,obj,The pamphlet about Gina bores,him,6.858784198760986
About,bores,757,757_M_his,m,Match,poss,The pamphlet about Curtis bores,his,7.388237953186035
About,bores,757,757_F_his,f,Mismatch,poss,The pamphlet about Gina bores,his,11.189288139343262
About,is hindering,758,758_M_him,m,Match,obj,The brochure about Samuel is hindering,him,4.17329216003418
About,is hindering,758,758_F_him,f,Mismatch,obj,The brochure about Caroline is hindering,him,6.98975133895874
About,is hindering,758,758_M_his,m,Match,poss,The brochure about Samuel is hindering,his,2.3534128665924072
About,is hindering,758,758_F_his,f,Mismatch,poss,The brochure about Caroline is hindering,his,5.7092461585998535
About,scares,759,759_M_him,m,Match,obj,The play about Robert scares,him,4.374716758728027
About,scares,759,759_F_him,f,Mismatch,obj,The play about Carmen scares,him,6.710092067718506
About,scares,759,759_M_his,m,Match,poss,The play about Robert scares,his,6.288049697875977
About,scares,759,759_F_his,f,Mismatch,poss,The play about Carmen scares,his,10.42259407043457
About,hindered,760,760_M_him,m,Match,obj,The movie about Bill hindered,him,5.162017345428467
About,hindered,760,760_F_him,f,Mismatch,obj,The movie about Kirsten hindered,him,6.446311950683594
About,hindered,760,760_M_his,m,Match,poss,The movie about Bill hindered,his,1.7710729837417603
About,hindered,760,760_F_his,f,Mismatch,poss,The movie about Kirsten hindered,his,5.372029781341553
About,wasn't hurting,761,761_M_him,m,Match,obj,The newspaper article about Kevin wasn't hurting,him,1.944826602935791
About,wasn't hurting,761,761_F_him,f,Mismatch,obj,The newspaper article about Julie wasn't hurting,him,7.161503314971924
About,wasn't hurting,761,761_M_his,m,Match,poss,The newspaper article about Kevin wasn't hurting,his,1.9858345985412598
About,wasn't hurting,761,761_F_his,f,Mismatch,poss,The newspaper article about Julie wasn't hurting,his,7.495640277862549
About,has alarmed,762,762_M_him,m,Match,obj,The story about Gregory has alarmed,him,9.839510917663574
About,has alarmed,762,762_F_him,f,Mismatch,obj,The story about Sandra has alarmed,him,11.22823715209961
About,has alarmed,762,762_M_his,m,Match,poss,The story about Gregory has alarmed,his,6.496262073516846
About,has alarmed,762,762_F_his,f,Mismatch,poss,The story about Sandra has alarmed,his,10.490543365478516
About,might astound,763,763_M_him,m,Match,obj,The essay about Daniel might astound,him,6.86946439743042
About,might astound,763,763_F_him,f,Mismatch,obj,The essay about Kristen might astound,him,8.10958480834961
About,might astound,763,763_M_his,m,Match,poss,The essay about Daniel might astound,his,7.534849643707275
About,might astound,763,763_F_his,f,Mismatch,poss,The essay about Kristen might astound,his,10.108745574951172
About,hadn't astounded,764,764_M_him,m,Match,obj,The report about Brian hadn't astounded,him,3.81207275390625
About,hadn't astounded,764,764_F_him,f,Mismatch,obj,The report about Monica hadn't astounded,him,2.8010218143463135
About,hadn't astounded,764,764_M_his,m,Match,poss,The report about Brian hadn't astounded,his,6.957006931304932
About,hadn't astounded,764,764_F_his,f,Mismatch,poss,The report about Monica hadn't astounded,his,9.667121887207031
About,is confusing,765,765_M_him,m,Match,obj,The documentary about Christopher is confusing,him,9.060748100280762
About,is confusing,765,765_F_him,f,Mismatch,obj,The documentary about Pamela is confusing,him,12.93132209777832
About,is confusing,765,765_M_his,m,Match,poss,The documentary about Christopher is confusing,his,9.331853866577148
About,is confusing,765,765_F_his,f,Mismatch,poss,The documentary about Pamela is confusing,his,13.682452201843262
About,disgusts,766,766_M_him,m,Match,obj,The commentary about Roger disgusts,him,8.002765655517578
About,disgusts,766,766_F_him,f,Mismatch,obj,The commentary about Sally disgusts,him,6.116412162780762
About,disgusts,766,766_M_his,m,Match,poss,The commentary about Roger disgusts,his,11.587616920471191
About,disgusts,766,766_F_his,f,Mismatch,poss,The commentary about Sally disgusts,his,11.739651679992676
About,scares,767,767_M_him,m,Match,obj,The show about that grandfather scares,him,7.5363664627075195
About,scares,767,767_F_him,f,Mismatch,obj,The show about Samantha scares,him,6.289883613586426
About,scares,767,767_M_his,m,Match,poss,The show about that grandfather scares,his,7.367440223693848
About,scares,767,767_F_his,f,Mismatch,poss,The show about Samantha scares,his,11.164962768554688
About,confused,768,768_M_him,m,Match,obj,The book about Mitchell confused,him,4.054199695587158
About,confused,768,768_F_him,f,Mismatch,obj,The book about Dawn confused,him,6.738574028015137
About,confused,768,768_M_his,m,Match,poss,The book about Mitchell confused,his,5.54203462600708
About,confused,768,768_F_his,f,Mismatch,poss,The book about Dawn confused,his,10.685066223144531
About,is hindering,769,769_M_him,m,Match,obj,The pamphlet about Gregory is hindering,him,5.523609161376953
About,is hindering,769,769_F_him,f,Mismatch,obj,The pamphlet about Anna is hindering,him,7.545516014099121
About,is hindering,769,769_M_his,m,Match,poss,The pamphlet about Gregory is hindering,his,2.975085496902466
About,is hindering,769,769_F_his,f,Mismatch,poss,The pamphlet about Anna is hindering,his,6.809818267822266
About,isn't helping,770,770_M_him,m,Match,obj,The brochure about Bill isn't helping,him,1.5662225484848022
About,isn't helping,770,770_F_him,f,Mismatch,obj,The brochure about Margaret isn't helping,him,6.3109025955200195
About,isn't helping,770,770_M_his,m,Match,poss,The brochure about Bill isn't helping,his,3.4704320430755615
About,isn't helping,770,770_F_his,f,Mismatch,poss,The brochure about Margaret isn't helping,his,9.403908729553223
About,disturbs,771,771_M_him,m,Match,obj,The play about Benjamin disturbs,him,3.98606276512146
About,disturbs,771,771_F_him,f,Mismatch,obj,The play about Leslie disturbs,him,5.449609279632568
About,disturbs,771,771_M_his,m,Match,poss,The play about Benjamin disturbs,his,5.813961505889893
About,disturbs,771,771_F_his,f,Mismatch,poss,The play about Leslie disturbs,his,6.558018207550049
About,harms,772,772_M_him,m,Match,obj,The movie about Samuel harms,him,3.297940254211426
About,harms,772,772_F_him,f,Mismatch,obj,The movie about the ex-wife harms,him,4.161674499511719
About,harms,772,772_M_his,m,Match,poss,The movie about Samuel harms,his,3.536200523376465
About,harms,772,772_F_his,f,Mismatch,poss,The movie about the ex-wife harms,his,3.6134207248687744
About,can annoy,773,773_M_him,m,Match,obj,The newspaper article about Patrick can annoy,him,3.16941499710083
About,can annoy,773,773_F_him,f,Mismatch,obj,The newspaper article about Stacy can annoy,him,6.273672580718994
About,can annoy,773,773_M_his,m,Match,poss,The newspaper article about Patrick can annoy,his,4.183673858642578
About,can annoy,773,773_F_his,f,Mismatch,poss,The newspaper article about Stacy can annoy,his,7.9619011878967285
About,confused,774,774_M_him,m,Match,obj,The story about this ex-boyfriend confused,him,7.809593200683594
About,confused,774,774_F_him,f,Mismatch,obj,The story about Maria confused,him,7.408794403076172
About,confused,774,774_M_his,m,Match,poss,The story about this ex-boyfriend confused,his,9.078031539916992
About,confused,774,774_F_his,f,Mismatch,poss,The story about Maria confused,his,10.607672691345215
About,wasn't confusing,775,775_M_him,m,Match,obj,The essay about Benjamin wasn't confusing,him,13.825483322143555
About,wasn't confusing,775,775_F_him,f,Mismatch,obj,The essay about Kirsten wasn't confusing,him,18.960739135742188
About,wasn't confusing,775,775_M_his,m,Match,poss,The essay about Benjamin wasn't confusing,his,14.075730323791504
About,wasn't confusing,775,775_F_his,f,Mismatch,poss,The essay about Kirsten wasn't confusing,his,18.6712703704834
About,hadn't scared,776,776_M_him,m,Match,obj,The report about Walter hadn't scared,him,3.6122031211853027
About,hadn't scared,776,776_F_him,f,Mismatch,obj,The report about the wife hadn't scared,him,1.7498573064804077
About,hadn't scared,776,776_M_his,m,Match,poss,The report about Walter hadn't scared,his,7.987930774688721
About,hadn't scared,776,776_F_his,f,Mismatch,poss,The report about the wife hadn't scared,his,8.737761497497559
About,distracts,777,777_M_him,m,Match,obj,The documentary about Russell distracts,him,4.669188022613525
About,distracts,777,777_F_him,f,Mismatch,obj,The documentary about this wife distracts,him,5.2291579246521
About,distracts,777,777_M_his,m,Match,poss,The documentary about Russell distracts,his,7.773386478424072
About,distracts,777,777_F_his,f,Mismatch,poss,The documentary about this wife distracts,his,6.460480690002441
About,upsets,778,778_M_him,m,Match,obj,The commentary about Travis upsets,him,4.424124240875244
About,upsets,778,778_F_him,f,Mismatch,obj,The commentary about Paula upsets,him,6.60537052154541
About,upsets,778,778_M_his,m,Match,poss,The commentary about Travis upsets,his,6.515041351318359
About,upsets,778,778_F_his,f,Mismatch,poss,The commentary about Paula upsets,his,10.292024612426758
About,embarrassed,779,779_M_him,m,Match,obj,The show about Brett embarrassed,him,1.9343911409378052
About,embarrassed,779,779_F_him,f,Mismatch,obj,The show about the lady embarrassed,him,10.221231460571289
About,embarrassed,779,779_M_his,m,Match,poss,The show about Brett embarrassed,his,4.568909168243408
About,embarrassed,779,779_F_his,f,Mismatch,poss,The show about the lady embarrassed,his,12.308377265930176
About,confuses,780,780_M_him,m,Match,obj,The book about Richard confuses,him,3.065840721130371
About,confuses,780,780_F_him,f,Mismatch,obj,The book about Janet confuses,him,7.761723041534424
About,confuses,780,780_M_his,m,Match,poss,The book about Richard confuses,his,4.7417192459106445
About,confuses,780,780_F_his,f,Mismatch,poss,The book about Janet confuses,his,10.376477241516113
About,does alarm,781,781_M_him,m,Match,obj,The pamphlet about Jeffrey does alarm,him,4.817392826080322
About,does alarm,781,781_F_him,f,Mismatch,obj,The pamphlet about Eva does alarm,him,6.040188312530518
About,does alarm,781,781_M_his,m,Match,poss,The pamphlet about Jeffrey does alarm,his,7.618844032287598
About,does alarm,781,781_F_his,f,Mismatch,poss,The pamphlet about Eva does alarm,his,10.712958335876465
About,harmed,782,782_M_him,m,Match,obj,The brochure about Carl harmed,him,2.957627534866333
About,harmed,782,782_F_him,f,Mismatch,obj,The brochure about Jennifer harmed,him,8.849438667297363
About,harmed,782,782_M_his,m,Match,poss,The brochure about Carl harmed,his,1.8541239500045776
About,harmed,782,782_F_his,f,Mismatch,poss,The brochure about Jennifer harmed,his,7.930348873138428
About,underwhelms,783,783_M_him,m,Match,obj,The play about Samuel underwhelms,him,6.867892742156982
About,underwhelms,783,783_F_him,f,Mismatch,obj,The play about Veronica underwhelms,him,9.715731620788574
About,underwhelms,783,783_M_his,m,Match,poss,The play about Samuel underwhelms,his,8.752466201782227
About,underwhelms,783,783_F_his,f,Mismatch,poss,The play about Veronica underwhelms,his,12.00564956665039
About,can't bore,784,784_M_him,m,Match,obj,The movie about Peter can't bore,him,5.703131675720215
About,can't bore,784,784_F_him,f,Mismatch,obj,The movie about Ann can't bore,him,9.1368408203125
About,can't bore,784,784_M_his,m,Match,poss,The movie about Peter can't bore,his,7.702177047729492
About,can't bore,784,784_F_his,f,Mismatch,poss,The movie about Ann can't bore,his,13.899515151977539
About,embarrasses,785,785_M_him,m,Match,obj,The newspaper article about Samuel embarrasses,him,1.4010093212127686
About,embarrasses,785,785_F_him,f,Mismatch,obj,The newspaper article about Theresa embarrasses,him,9.290075302124023
About,embarrasses,785,785_M_his,m,Match,poss,The newspaper article about Samuel embarrasses,his,3.387312173843384
About,embarrasses,785,785_F_his,f,Mismatch,poss,The newspaper article about Theresa embarrasses,his,10.652678489685059
About,underwhelms,786,786_M_him,m,Match,obj,The story about Daniel underwhelms,him,6.672943115234375
About,underwhelms,786,786_F_him,f,Mismatch,obj,The story about Valerie underwhelms,him,6.907615661621094
About,underwhelms,786,786_M_his,m,Match,poss,The story about Daniel underwhelms,his,8.220272064208984
About,underwhelms,786,786_F_his,f,Mismatch,poss,The story about Valerie underwhelms,his,11.24902629852295
About,annoyed,787,787_M_him,m,Match,obj,The essay about Brett annoyed,him,3.5201869010925293
About,annoyed,787,787_F_him,f,Mismatch,obj,The essay about Nancy annoyed,him,4.755572319030762
About,annoyed,787,787_M_his,m,Match,poss,The essay about Brett annoyed,his,4.952898025512695
About,annoyed,787,787_F_his,f,Mismatch,poss,The essay about Nancy annoyed,his,7.867425918579102
About,bothered,788,788_M_him,m,Match,obj,The report about Robert bothered,him,3.3401939868927
About,bothered,788,788_F_him,f,Mismatch,obj,The report about Ruth bothered,him,3.4798831939697266
About,bothered,788,788_M_his,m,Match,poss,The report about Robert bothered,his,8.7249755859375
About,bothered,788,788_F_his,f,Mismatch,poss,The report about Ruth bothered,his,9.825509071350098
About,doesn't stun,789,789_M_him,m,Match,obj,The documentary about Christopher doesn't stun,him,9.01152229309082
About,doesn't stun,789,789_F_him,f,Mismatch,obj,The documentary about Diana doesn't stun,him,9.800033569335938
About,doesn't stun,789,789_M_his,m,Match,poss,The documentary about Christopher doesn't stun,his,11.238210678100586
About,doesn't stun,789,789_F_his,f,Mismatch,poss,The documentary about Diana doesn't stun,his,12.393272399902344
About,hasn't helped,790,790_M_him,m,Match,obj,The commentary about Jeffrey hasn't helped,him,3.025245428085327
About,hasn't helped,790,790_F_him,f,Mismatch,obj,The commentary about Anne hasn't helped,him,7.980640411376953
About,hasn't helped,790,790_M_his,m,Match,poss,The commentary about Jeffrey hasn't helped,his,2.5473368167877197
About,hasn't helped,790,790_F_his,f,Mismatch,poss,The commentary about Anne hasn't helped,his,7.391536235809326
About,was aiding,791,791_M_him,m,Match,obj,The show about Patrick was aiding,him,4.12321662902832
About,was aiding,791,791_F_him,f,Mismatch,obj,The show about Connie was aiding,him,6.347438812255859
About,was aiding,791,791_M_his,m,Match,poss,The show about Patrick was aiding,his,4.177895545959473
About,was aiding,791,791_F_his,f,Mismatch,poss,The show about Connie was aiding,his,5.782279014587402
