exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
TwoEmbedding,shows,was insulting,929,929_FFF_him,fff,MismatchMismatchMismatch,obj,Melanie shows Claire that Eva was insulting,him,4.335057735443115
TwoEmbedding,shows,was insulting,929,929_MMM_his,mmm,MatchMatchMatch,poss,Brian shows Lawrence that the ex-husband was insulting,his,3.22119140625
TwoEmbedding,shows,was insulting,929,929_MMF_his,mmf,MatchMatchMismatch,poss,Brian shows Lawrence that Eva was insulting,his,3.4140281677246094
TwoEmbedding,shows,was insulting,929,929_MFM_his,mfm,MatchMismatchMatch,poss,Brian shows Claire that the ex-husband was insulting,his,5.209782123565674
TwoEmbedding,shows,was insulting,929,929_MFF_his,mff,MatchMismatchMismatch,poss,Brian shows Claire that Eva was insulting,his,4.504995346069336
TwoEmbedding,shows,was insulting,929,929_FMM_his,fmm,MismatchMatchMatch,poss,Melanie shows Lawrence that the ex-husband was insulting,his,4.056987285614014
TwoEmbedding,shows,was insulting,929,929_FMF_his,fmf,MismatchMatchMismatch,poss,Melanie shows Lawrence that Eva was insulting,his,3.7584736347198486
TwoEmbedding,shows,was insulting,929,929_FFM_his,ffm,MismatchMismatchMatch,poss,Melanie shows Claire that the ex-husband was insulting,his,6.868124961853027
TwoEmbedding,shows,was insulting,929,929_FFF_his,fff,MismatchMismatchMismatch,poss,Melanie shows Claire that Eva was insulting,his,6.531151294708252
TwoEmbedding,advises,wasn't boasting about,930,930_MMM_him,mmm,MatchMatchMatch,obj,Eric advises this ex-husband that Alan wasn't boasting about,him,7.4430623054504395
TwoEmbedding,advises,wasn't boasting about,930,930_MMF_him,mmf,MatchMatchMismatch,obj,Eric advises this ex-husband that Brenda wasn't boasting about,him,5.860234260559082
TwoEmbedding,advises,wasn't boasting about,930,930_MFM_him,mfm,MatchMismatchMatch,obj,Eric advises Sonia that Alan wasn't boasting about,him,7.553893566131592
TwoEmbedding,advises,wasn't boasting about,930,930_MFF_him,mff,MatchMismatchMismatch,obj,Eric advises Sonia that Brenda wasn't boasting about,him,7.769893169403076
TwoEmbedding,advises,wasn't boasting about,930,930_FMM_him,fmm,MismatchMatchMatch,obj,Melissa advises this ex-husband that Alan wasn't boasting about,him,7.658980846405029
TwoEmbedding,advises,wasn't boasting about,930,930_FMF_him,fmf,MismatchMatchMismatch,obj,Melissa advises this ex-husband that Brenda wasn't boasting about,him,5.747267246246338
TwoEmbedding,advises,wasn't boasting about,930,930_FFM_him,ffm,MismatchMismatchMatch,obj,Melissa advises Sonia that Alan wasn't boasting about,him,7.274535655975342
TwoEmbedding,advises,wasn't boasting about,930,930_FFF_him,fff,MismatchMismatchMismatch,obj,Melissa advises Sonia that Brenda wasn't boasting about,him,7.878232002258301
TwoEmbedding,advises,wasn't boasting about,930,930_MMM_his,mmm,MatchMatchMatch,poss,Eric advises this ex-husband that Alan wasn't boasting about,his,1.5582808256149292
TwoEmbedding,advises,wasn't boasting about,930,930_MMF_his,mmf,MatchMatchMismatch,poss,Eric advises this ex-husband that Brenda wasn't boasting about,his,4.160363674163818
TwoEmbedding,advises,wasn't boasting about,930,930_MFM_his,mfm,MatchMismatchMatch,poss,Eric advises Sonia that Alan wasn't boasting about,his,1.7240411043167114
TwoEmbedding,advises,wasn't boasting about,930,930_MFF_his,mff,MatchMismatchMismatch,poss,Eric advises Sonia that Brenda wasn't boasting about,his,6.044654369354248
TwoEmbedding,advises,wasn't boasting about,930,930_FMM_his,fmm,MismatchMatchMatch,poss,Melissa advises this ex-husband that Alan wasn't boasting about,his,1.594144344329834
TwoEmbedding,advises,wasn't boasting about,930,930_FMF_his,fmf,MismatchMatchMismatch,poss,Melissa advises this ex-husband that Brenda wasn't boasting about,his,4.254857063293457
TwoEmbedding,advises,wasn't boasting about,930,930_FFM_his,ffm,MismatchMismatchMatch,poss,Melissa advises Sonia that Alan wasn't boasting about,his,1.7606041431427002
TwoEmbedding,advises,wasn't boasting about,930,930_FFF_his,fff,MismatchMismatchMismatch,poss,Melissa advises Sonia that Brenda wasn't boasting about,his,6.388956069946289
TwoEmbedding,showed,has found,931,931_MMM_him,mmm,MatchMatchMatch,obj,Daniel showed Alan that Bruce has found,him,5.75536584854126
TwoEmbedding,showed,has found,931,931_MMF_him,mmf,MatchMatchMismatch,obj,Daniel showed Alan that Melanie has found,him,5.064719200134277
TwoEmbedding,showed,has found,931,931_MFM_him,mfm,MatchMismatchMatch,obj,Daniel showed Tiffany that Bruce has found,him,6.623876571655273
TwoEmbedding,showed,has found,931,931_MFF_him,mff,MatchMismatchMismatch,obj,Daniel showed Tiffany that Melanie has found,him,6.119171619415283
TwoEmbedding,showed,has found,931,931_FMM_him,fmm,MismatchMatchMatch,obj,Martha showed Alan that Bruce has found,him,6.336069107055664
TwoEmbedding,showed,has found,931,931_FMF_him,fmf,MismatchMatchMismatch,obj,Martha showed Alan that Melanie has found,him,5.651400566101074
TwoEmbedding,showed,has found,931,931_FFM_him,ffm,MismatchMismatchMatch,obj,Martha showed Tiffany that Bruce has found,him,7.462316036224365
TwoEmbedding,showed,has found,931,931_FFF_him,fff,MismatchMismatchMismatch,obj,Martha showed Tiffany that Melanie has found,him,7.729389190673828
TwoEmbedding,showed,has found,931,931_MMM_his,mmm,MatchMatchMatch,poss,Daniel showed Alan that Bruce has found,his,3.4647090435028076
TwoEmbedding,showed,has found,931,931_MMF_his,mmf,MatchMatchMismatch,poss,Daniel showed Alan that Melanie has found,his,6.060387134552002
TwoEmbedding,showed,has found,931,931_MFM_his,mfm,MatchMismatchMatch,poss,Daniel showed Tiffany that Bruce has found,his,3.5264203548431396
TwoEmbedding,showed,has found,931,931_MFF_his,mff,MatchMismatchMismatch,poss,Daniel showed Tiffany that Melanie has found,his,6.743809700012207
TwoEmbedding,showed,has found,931,931_FMM_his,fmm,MismatchMatchMatch,poss,Martha showed Alan that Bruce has found,his,2.6578145027160645
TwoEmbedding,showed,has found,931,931_FMF_his,fmf,MismatchMatchMismatch,poss,Martha showed Alan that Melanie has found,his,7.238750457763672
TwoEmbedding,showed,has found,931,931_FFM_his,ffm,MismatchMismatchMatch,poss,Martha showed Tiffany that Bruce has found,his,2.9882724285125732
TwoEmbedding,showed,has found,931,931_FFF_his,fff,MismatchMismatchMismatch,poss,Martha showed Tiffany that Melanie has found,his,8.272232055664062
TwoEmbedding,warns,was aiding,932,932_MMM_him,mmm,MatchMatchMatch,obj,Derek warns Wayne that Wayne was aiding,him,4.7502665519714355
TwoEmbedding,warns,was aiding,932,932_MMF_him,mmf,MatchMatchMismatch,obj,Derek warns Wayne that Tamara was aiding,him,3.6510746479034424
TwoEmbedding,warns,was aiding,932,932_MFM_him,mfm,MatchMismatchMatch,obj,Derek warns Julie that Wayne was aiding,him,5.403181552886963
TwoEmbedding,warns,was aiding,932,932_MFF_him,mff,MatchMismatchMismatch,obj,Derek warns Julie that Tamara was aiding,him,4.490342617034912
TwoEmbedding,warns,was aiding,932,932_FMM_him,fmm,MismatchMatchMatch,obj,The waitress warns Wayne that Wayne was aiding,him,6.245345115661621
TwoEmbedding,warns,was aiding,932,932_FMF_him,fmf,MismatchMatchMismatch,obj,The waitress warns Wayne that Tamara was aiding,him,3.6611995697021484
TwoEmbedding,warns,was aiding,932,932_FFM_him,ffm,MismatchMismatchMatch,obj,The waitress warns Julie that Wayne was aiding,him,6.116199493408203
TwoEmbedding,warns,was aiding,932,932_FFF_him,fff,MismatchMismatchMismatch,obj,The waitress warns Julie that Tamara was aiding,him,4.881319999694824
TwoEmbedding,warns,was aiding,932,932_MMM_his,mmm,MatchMatchMatch,poss,Derek warns Wayne that Wayne was aiding,his,4.412263870239258
TwoEmbedding,warns,was aiding,932,932_MMF_his,mmf,MatchMatchMismatch,poss,Derek warns Wayne that Tamara was aiding,his,4.894768714904785
TwoEmbedding,warns,was aiding,932,932_MFM_his,mfm,MatchMismatchMatch,poss,Derek warns Julie that Wayne was aiding,his,4.49194860458374
TwoEmbedding,warns,was aiding,932,932_MFF_his,mff,MatchMismatchMismatch,poss,Derek warns Julie that Tamara was aiding,his,5.970395565032959
TwoEmbedding,warns,was aiding,932,932_FMM_his,fmm,MismatchMatchMatch,poss,The waitress warns Wayne that Wayne was aiding,his,4.209724426269531
TwoEmbedding,warns,was aiding,932,932_FMF_his,fmf,MismatchMatchMismatch,poss,The waitress warns Wayne that Tamara was aiding,his,4.950084209442139
TwoEmbedding,warns,was aiding,932,932_FFM_his,ffm,MismatchMismatchMatch,poss,The waitress warns Julie that Wayne was aiding,his,4.074381351470947
TwoEmbedding,warns,was aiding,932,932_FFF_his,fff,MismatchMismatchMismatch,poss,The waitress warns Julie that Tamara was aiding,his,6.619029998779297
TwoEmbedding,advised,hasn't approached,933,933_MMM_him,mmm,MatchMatchMatch,obj,Bradley advised Mitchell that Jerry hasn't approached,him,1.038002610206604
TwoEmbedding,advised,hasn't approached,933,933_MMF_him,mmf,MatchMatchMismatch,obj,Bradley advised Mitchell that Ellen hasn't approached,him,1.225406527519226
TwoEmbedding,advised,hasn't approached,933,933_MFM_him,mfm,MatchMismatchMatch,obj,Bradley advised Laurie that Jerry hasn't approached,him,1.3044066429138184
TwoEmbedding,advised,hasn't approached,933,933_MFF_him,mff,MatchMismatchMismatch,obj,Bradley advised Laurie that Ellen hasn't approached,him,1.2905439138412476
TwoEmbedding,advised,hasn't approached,933,933_FMM_him,fmm,MismatchMatchMatch,obj,Julia advised Mitchell that Jerry hasn't approached,him,1.0137771368026733
TwoEmbedding,advised,hasn't approached,933,933_FMF_him,fmf,MismatchMatchMismatch,obj,Julia advised Mitchell that Ellen hasn't approached,him,1.3068556785583496
TwoEmbedding,advised,hasn't approached,933,933_FFM_him,ffm,MismatchMismatchMatch,obj,Julia advised Laurie that Jerry hasn't approached,him,2.0493733882904053
TwoEmbedding,advised,hasn't approached,933,933_FFF_him,fff,MismatchMismatchMismatch,obj,Julia advised Laurie that Ellen hasn't approached,him,2.0026257038116455
TwoEmbedding,advised,hasn't approached,933,933_MMM_his,mmm,MatchMatchMatch,poss,Bradley advised Mitchell that Jerry hasn't approached,his,5.17782735824585
TwoEmbedding,advised,hasn't approached,933,933_MMF_his,mmf,MatchMatchMismatch,poss,Bradley advised Mitchell that Ellen hasn't approached,his,5.98162317276001
TwoEmbedding,advised,hasn't approached,933,933_MFM_his,mfm,MatchMismatchMatch,poss,Bradley advised Laurie that Jerry hasn't approached,his,5.234200477600098
TwoEmbedding,advised,hasn't approached,933,933_MFF_his,mff,MatchMismatchMismatch,poss,Bradley advised Laurie that Ellen hasn't approached,his,6.771241188049316
TwoEmbedding,advised,hasn't approached,933,933_FMM_his,fmm,MismatchMatchMatch,poss,Julia advised Mitchell that Jerry hasn't approached,his,5.468847274780273
TwoEmbedding,advised,hasn't approached,933,933_FMF_his,fmf,MismatchMatchMismatch,poss,Julia advised Mitchell that Ellen hasn't approached,his,6.448988914489746
TwoEmbedding,advised,hasn't approached,933,933_FFM_his,ffm,MismatchMismatchMatch,poss,Julia advised Laurie that Jerry hasn't approached,his,5.831480979919434
TwoEmbedding,advised,hasn't approached,933,933_FFF_his,fff,MismatchMismatchMismatch,poss,Julia advised Laurie that Ellen hasn't approached,his,7.840385437011719
TwoEmbedding,alerted,has stunned,934,934_MMM_him,mmm,MatchMatchMatch,obj,Thomas alerted James that this husband has stunned,him,2.4958581924438477
TwoEmbedding,alerted,has stunned,934,934_MMF_him,mmf,MatchMatchMismatch,obj,Thomas alerted James that Pamela has stunned,him,1.3611440658569336
TwoEmbedding,alerted,has stunned,934,934_MFM_him,mfm,MatchMismatchMatch,obj,Thomas alerted Theresa that this husband has stunned,him,6.938124179840088
TwoEmbedding,alerted,has stunned,934,934_MFF_him,mff,MatchMismatchMismatch,obj,Thomas alerted Theresa that Pamela has stunned,him,2.8687267303466797
TwoEmbedding,alerted,has stunned,934,934_FMM_him,fmm,MismatchMatchMatch,obj,Diana alerted James that this husband has stunned,him,4.326841831207275
TwoEmbedding,alerted,has stunned,934,934_FMF_him,fmf,MismatchMatchMismatch,obj,Diana alerted James that Pamela has stunned,him,1.7478711605072021
TwoEmbedding,alerted,has stunned,934,934_FFM_him,ffm,MismatchMismatchMatch,obj,Diana alerted Theresa that this husband has stunned,him,8.339134216308594
TwoEmbedding,alerted,has stunned,934,934_FFF_him,fff,MismatchMismatchMismatch,obj,Diana alerted Theresa that Pamela has stunned,him,5.769253730773926
TwoEmbedding,alerted,has stunned,934,934_MMM_his,mmm,MatchMatchMatch,poss,Thomas alerted James that this husband has stunned,his,2.8725359439849854
TwoEmbedding,alerted,has stunned,934,934_MMF_his,mmf,MatchMatchMismatch,poss,Thomas alerted James that Pamela has stunned,his,5.245387554168701
TwoEmbedding,alerted,has stunned,934,934_MFM_his,mfm,MatchMismatchMatch,poss,Thomas alerted Theresa that this husband has stunned,his,3.815685510635376
TwoEmbedding,alerted,has stunned,934,934_MFF_his,mff,MatchMismatchMismatch,poss,Thomas alerted Theresa that Pamela has stunned,his,6.625469207763672
TwoEmbedding,alerted,has stunned,934,934_FMM_his,fmm,MismatchMatchMatch,poss,Diana alerted James that this husband has stunned,his,3.390296697616577
TwoEmbedding,alerted,has stunned,934,934_FMF_his,fmf,MismatchMatchMismatch,poss,Diana alerted James that Pamela has stunned,his,6.09948205947876
TwoEmbedding,alerted,has stunned,934,934_FFM_his,ffm,MismatchMismatchMatch,poss,Diana alerted Theresa that this husband has stunned,his,4.3489556312561035
TwoEmbedding,alerted,has stunned,934,934_FFF_his,fff,MismatchMismatchMismatch,poss,Diana alerted Theresa that Pamela has stunned,his,9.231954574584961
TwoEmbedding,told,hasn't hidden,935,935_MMM_him,mmm,MatchMatchMatch,obj,Scott told Robert that that father hasn't hidden,him,7.197815895080566
TwoEmbedding,told,hasn't hidden,935,935_MMF_him,mmf,MatchMatchMismatch,obj,Scott told Robert that Allison hasn't hidden,him,8.015969276428223
TwoEmbedding,told,hasn't hidden,935,935_MFM_him,mfm,MatchMismatchMatch,obj,Scott told Irene that that father hasn't hidden,him,6.98553466796875
TwoEmbedding,told,hasn't hidden,935,935_MFF_him,mff,MatchMismatchMismatch,obj,Scott told Irene that Allison hasn't hidden,him,7.984451770782471
TwoEmbedding,told,hasn't hidden,935,935_FMM_him,fmm,MismatchMatchMatch,obj,Holly told Robert that that father hasn't hidden,him,7.120840549468994
TwoEmbedding,told,hasn't hidden,935,935_FMF_him,fmf,MismatchMatchMismatch,obj,Holly told Robert that Allison hasn't hidden,him,8.661953926086426
TwoEmbedding,told,hasn't hidden,935,935_FFM_him,ffm,MismatchMismatchMatch,obj,Holly told Irene that that father hasn't hidden,him,7.005571365356445
TwoEmbedding,told,hasn't hidden,935,935_FFF_him,fff,MismatchMismatchMismatch,obj,Holly told Irene that Allison hasn't hidden,him,8.597238540649414
TwoEmbedding,told,hasn't hidden,935,935_MMM_his,mmm,MatchMatchMatch,poss,Scott told Robert that that father hasn't hidden,his,2.2254698276519775
TwoEmbedding,told,hasn't hidden,935,935_MMF_his,mmf,MatchMatchMismatch,poss,Scott told Robert that Allison hasn't hidden,his,4.67868709564209
TwoEmbedding,told,hasn't hidden,935,935_MFM_his,mfm,MatchMismatchMatch,poss,Scott told Irene that that father hasn't hidden,his,2.4464006423950195
TwoEmbedding,told,hasn't hidden,935,935_MFF_his,mff,MatchMismatchMismatch,poss,Scott told Irene that Allison hasn't hidden,his,5.148412227630615
TwoEmbedding,told,hasn't hidden,935,935_FMM_his,fmm,MismatchMatchMatch,poss,Holly told Robert that that father hasn't hidden,his,2.4053220748901367
TwoEmbedding,told,hasn't hidden,935,935_FMF_his,fmf,MismatchMatchMismatch,poss,Holly told Robert that Allison hasn't hidden,his,5.85700798034668
TwoEmbedding,told,hasn't hidden,935,935_FFM_his,ffm,MismatchMismatchMatch,poss,Holly told Irene that that father hasn't hidden,his,2.5855789184570312
TwoEmbedding,told,hasn't hidden,935,935_FFF_his,fff,MismatchMismatchMismatch,poss,Holly told Irene that Allison hasn't hidden,his,5.829768657684326
TwoEmbedding,alerted,talks about,936,936_MMM_him,mmm,MatchMatchMatch,obj,Paul alerted Phillip that Russell talks about,him,4.569821357727051
TwoEmbedding,alerted,talks about,936,936_MMF_him,mmf,MatchMatchMismatch,obj,Paul alerted Phillip that Dana talks about,him,3.6539981365203857
TwoEmbedding,alerted,talks about,936,936_MFM_him,mfm,MatchMismatchMatch,obj,Paul alerted Brenda that Russell talks about,him,5.309848785400391
TwoEmbedding,alerted,talks about,936,936_MFF_him,mff,MatchMismatchMismatch,obj,Paul alerted Brenda that Dana talks about,him,4.422628402709961
TwoEmbedding,alerted,talks about,936,936_FMM_him,fmm,MismatchMatchMatch,obj,Diane alerted Phillip that Russell talks about,him,4.639766693115234
TwoEmbedding,alerted,talks about,936,936_FMF_him,fmf,MismatchMatchMismatch,obj,Diane alerted Phillip that Dana talks about,him,3.7835052013397217
TwoEmbedding,alerted,talks about,936,936_FFM_him,ffm,MismatchMismatchMatch,obj,Diane alerted Brenda that Russell talks about,him,5.696975231170654
TwoEmbedding,alerted,talks about,936,936_FFF_him,fff,MismatchMismatchMismatch,obj,Diane alerted Brenda that Dana talks about,him,5.370571613311768
TwoEmbedding,alerted,talks about,936,936_MMM_his,mmm,MatchMatchMatch,poss,Paul alerted Phillip that Russell talks about,his,3.589901924133301
TwoEmbedding,alerted,talks about,936,936_MMF_his,mmf,MatchMatchMismatch,poss,Paul alerted Phillip that Dana talks about,his,5.409578323364258
TwoEmbedding,alerted,talks about,936,936_MFM_his,mfm,MatchMismatchMatch,poss,Paul alerted Brenda that Russell talks about,his,3.6428565979003906
TwoEmbedding,alerted,talks about,936,936_MFF_his,mff,MatchMismatchMismatch,poss,Paul alerted Brenda that Dana talks about,his,5.515644073486328
TwoEmbedding,alerted,talks about,936,936_FMM_his,fmm,MismatchMatchMatch,poss,Diane alerted Phillip that Russell talks about,his,3.7752952575683594
TwoEmbedding,alerted,talks about,936,936_FMF_his,fmf,MismatchMatchMismatch,poss,Diane alerted Phillip that Dana talks about,his,6.407188892364502
TwoEmbedding,alerted,talks about,936,936_FFM_his,ffm,MismatchMismatchMatch,poss,Diane alerted Brenda that Russell talks about,his,3.9695611000061035
TwoEmbedding,alerted,talks about,936,936_FFF_his,fff,MismatchMismatchMismatch,poss,Diane alerted Brenda that Dana talks about,his,6.480026721954346
TwoEmbedding,advised,cures,937,937_MMM_him,mmm,MatchMatchMatch,obj,Dennis advised Gerald that Dennis cures,him,4.764735698699951
TwoEmbedding,advised,cures,937,937_MMF_him,mmf,MatchMatchMismatch,obj,Dennis advised Gerald that Martha cures,him,3.612192392349243
TwoEmbedding,advised,cures,937,937_MFM_him,mfm,MatchMismatchMatch,obj,Dennis advised Janice that Dennis cures,him,7.281363010406494
TwoEmbedding,advised,cures,937,937_MFF_him,mff,MatchMismatchMismatch,obj,Dennis advised Janice that Martha cures,him,5.207915782928467
TwoEmbedding,advised,cures,937,937_FMM_him,fmm,MismatchMatchMatch,obj,Leslie advised Gerald that Dennis cures,him,3.739565849304199
TwoEmbedding,advised,cures,937,937_FMF_him,fmf,MismatchMatchMismatch,obj,Leslie advised Gerald that Martha cures,him,3.4951865673065186
TwoEmbedding,advised,cures,937,937_FFM_him,ffm,MismatchMismatchMatch,obj,Leslie advised Janice that Dennis cures,him,5.61738920211792
TwoEmbedding,advised,cures,937,937_FFF_him,fff,MismatchMismatchMismatch,obj,Leslie advised Janice that Martha cures,him,5.245614051818848
TwoEmbedding,advised,cures,937,937_MMM_his,mmm,MatchMatchMatch,poss,Dennis advised Gerald that Dennis cures,his,4.618906497955322
TwoEmbedding,advised,cures,937,937_MMF_his,mmf,MatchMatchMismatch,poss,Dennis advised Gerald that Martha cures,his,4.677006244659424
TwoEmbedding,advised,cures,937,937_MFM_his,mfm,MatchMismatchMatch,poss,Dennis advised Janice that Dennis cures,his,4.5321173667907715
TwoEmbedding,advised,cures,937,937_MFF_his,mff,MatchMismatchMismatch,poss,Dennis advised Janice that Martha cures,his,6.157172203063965
TwoEmbedding,advised,cures,937,937_FMM_his,fmm,MismatchMatchMatch,poss,Leslie advised Gerald that Dennis cures,his,3.8144471645355225
TwoEmbedding,advised,cures,937,937_FMF_his,fmf,MismatchMatchMismatch,poss,Leslie advised Gerald that Martha cures,his,5.347660064697266
TwoEmbedding,advised,cures,937,937_FFM_his,ffm,MismatchMismatchMatch,poss,Leslie advised Janice that Dennis cures,his,3.791761636734009
TwoEmbedding,advised,cures,937,937_FFF_his,fff,MismatchMismatchMismatch,poss,Leslie advised Janice that Martha cures,his,7.219285488128662
TwoEmbedding,told,wasn't complaining about,938,938_MMM_him,mmm,MatchMatchMatch,obj,That man told Samuel that Andrew wasn't complaining about,him,5.279499053955078
TwoEmbedding,told,wasn't complaining about,938,938_MMF_him,mmf,MatchMatchMismatch,obj,That man told Samuel that the woman wasn't complaining about,him,5.613155841827393
TwoEmbedding,told,wasn't complaining about,938,938_MFM_him,mfm,MatchMismatchMatch,obj,That man told this girlfriend that Andrew wasn't complaining about,him,6.583252429962158
TwoEmbedding,told,wasn't complaining about,938,938_MFF_him,mff,MatchMismatchMismatch,obj,That man told this girlfriend that the woman wasn't complaining about,him,4.711708068847656
TwoEmbedding,told,wasn't complaining about,938,938_FMM_him,fmm,MismatchMatchMatch,obj,This dancer told Samuel that Andrew wasn't complaining about,him,5.9040117263793945
TwoEmbedding,told,wasn't complaining about,938,938_FMF_him,fmf,MismatchMatchMismatch,obj,This dancer told Samuel that the woman wasn't complaining about,him,5.7317047119140625
TwoEmbedding,told,wasn't complaining about,938,938_FFM_him,ffm,MismatchMismatchMatch,obj,This dancer told this girlfriend that Andrew wasn't complaining about,him,7.23653507232666
TwoEmbedding,told,wasn't complaining about,938,938_FFF_him,fff,MismatchMismatchMismatch,obj,This dancer told this girlfriend that the woman wasn't complaining about,him,6.213492393493652
TwoEmbedding,told,wasn't complaining about,938,938_MMM_his,mmm,MatchMatchMatch,poss,That man told Samuel that Andrew wasn't complaining about,his,2.292815685272217
TwoEmbedding,told,wasn't complaining about,938,938_MMF_his,mmf,MatchMatchMismatch,poss,That man told Samuel that the woman wasn't complaining about,his,4.791374206542969
TwoEmbedding,told,wasn't complaining about,938,938_MFM_his,mfm,MatchMismatchMatch,poss,That man told this girlfriend that Andrew wasn't complaining about,his,2.370217800140381
TwoEmbedding,told,wasn't complaining about,938,938_MFF_his,mff,MatchMismatchMismatch,poss,That man told this girlfriend that the woman wasn't complaining about,his,3.9296298027038574
TwoEmbedding,told,wasn't complaining about,938,938_FMM_his,fmm,MismatchMatchMatch,poss,This dancer told Samuel that Andrew wasn't complaining about,his,2.41167950630188
TwoEmbedding,told,wasn't complaining about,938,938_FMF_his,fmf,MismatchMatchMismatch,poss,This dancer told Samuel that the woman wasn't complaining about,his,4.785659313201904
TwoEmbedding,told,wasn't complaining about,938,938_FFM_his,ffm,MismatchMismatchMatch,poss,This dancer told this girlfriend that Andrew wasn't complaining about,his,2.4986274242401123
TwoEmbedding,told,wasn't complaining about,938,938_FFF_his,fff,MismatchMismatchMismatch,poss,This dancer told this girlfriend that the woman wasn't complaining about,his,5.321112632751465
TwoEmbedding,alerts,insults,939,939_MMM_him,mmm,MatchMatchMatch,obj,Frank alerts Paul that Curtis insults,him,2.056769847869873
TwoEmbedding,alerts,insults,939,939_MMF_him,mmf,MatchMatchMismatch,obj,Frank alerts Paul that Carol insults,him,1.4600341320037842
TwoEmbedding,alerts,insults,939,939_MFM_him,mfm,MatchMismatchMatch,obj,Frank alerts Tara that Curtis insults,him,3.420255661010742
TwoEmbedding,alerts,insults,939,939_MFF_him,mff,MatchMismatchMismatch,obj,Frank alerts Tara that Carol insults,him,2.224088668823242
TwoEmbedding,alerts,insults,939,939_FMM_him,fmm,MismatchMatchMatch,obj,Bethany alerts Paul that Curtis insults,him,2.759139060974121
TwoEmbedding,alerts,insults,939,939_FMF_him,fmf,MismatchMatchMismatch,obj,Bethany alerts Paul that Carol insults,him,1.6478108167648315
TwoEmbedding,alerts,insults,939,939_FFM_him,ffm,MismatchMismatchMatch,obj,Bethany alerts Tara that Curtis insults,him,5.9000372886657715
TwoEmbedding,alerts,insults,939,939_FFF_him,fff,MismatchMismatchMismatch,obj,Bethany alerts Tara that Carol insults,him,5.430019855499268
TwoEmbedding,alerts,insults,939,939_MMM_his,mmm,MatchMatchMatch,poss,Frank alerts Paul that Curtis insults,his,2.7353086471557617
TwoEmbedding,alerts,insults,939,939_MMF_his,mmf,MatchMatchMismatch,poss,Frank alerts Paul that Carol insults,his,2.7260754108428955
TwoEmbedding,alerts,insults,939,939_MFM_his,mfm,MatchMismatchMatch,poss,Frank alerts Tara that Curtis insults,his,3.8569183349609375
TwoEmbedding,alerts,insults,939,939_MFF_his,mff,MatchMismatchMismatch,poss,Frank alerts Tara that Carol insults,his,4.198417663574219
TwoEmbedding,alerts,insults,939,939_FMM_his,fmm,MismatchMatchMatch,poss,Bethany alerts Paul that Curtis insults,his,3.336883783340454
TwoEmbedding,alerts,insults,939,939_FMF_his,fmf,MismatchMatchMismatch,poss,Bethany alerts Paul that Carol insults,his,3.20426344871521
TwoEmbedding,alerts,insults,939,939_FFM_his,ffm,MismatchMismatchMatch,poss,Bethany alerts Tara that Curtis insults,his,5.396707534790039
TwoEmbedding,alerts,insults,939,939_FFF_his,fff,MismatchMismatchMismatch,poss,Bethany alerts Tara that Carol insults,his,7.455389976501465
TwoEmbedding,informs,hindered,940,940_MMM_him,mmm,MatchMatchMatch,obj,Samuel informs this ex-husband that that father hindered,him,2.1422054767608643
TwoEmbedding,informs,hindered,940,940_MMF_him,mmf,MatchMatchMismatch,obj,Samuel informs this ex-husband that Martha hindered,him,2.787447690963745
TwoEmbedding,informs,hindered,940,940_MFM_him,mfm,MatchMismatchMatch,obj,Samuel informs Stacy that that father hindered,him,3.6671805381774902
TwoEmbedding,informs,hindered,940,940_MFF_him,mff,MatchMismatchMismatch,obj,Samuel informs Stacy that Martha hindered,him,3.501965284347534
TwoEmbedding,informs,hindered,940,940_FMM_him,fmm,MismatchMatchMatch,obj,Karen informs this ex-husband that that father hindered,him,4.128124713897705
TwoEmbedding,informs,hindered,940,940_FMF_him,fmf,MismatchMatchMismatch,obj,Karen informs this ex-husband that Martha hindered,him,3.8811228275299072
TwoEmbedding,informs,hindered,940,940_FFM_him,ffm,MismatchMismatchMatch,obj,Karen informs Stacy that that father hindered,him,7.315821170806885
TwoEmbedding,informs,hindered,940,940_FFF_him,fff,MismatchMismatchMismatch,obj,Karen informs Stacy that Martha hindered,him,6.133472442626953
TwoEmbedding,informs,hindered,940,940_MMM_his,mmm,MatchMatchMatch,poss,Samuel informs this ex-husband that that father hindered,his,1.760077953338623
TwoEmbedding,informs,hindered,940,940_MMF_his,mmf,MatchMatchMismatch,poss,Samuel informs this ex-husband that Martha hindered,his,1.624430775642395
TwoEmbedding,informs,hindered,940,940_MFM_his,mfm,MatchMismatchMatch,poss,Samuel informs Stacy that that father hindered,his,1.9797776937484741
TwoEmbedding,informs,hindered,940,940_MFF_his,mff,MatchMismatchMismatch,poss,Samuel informs Stacy that Martha hindered,his,1.7762185335159302
TwoEmbedding,informs,hindered,940,940_FMM_his,fmm,MismatchMatchMatch,poss,Karen informs this ex-husband that that father hindered,his,2.7638509273529053
TwoEmbedding,informs,hindered,940,940_FMF_his,fmf,MismatchMatchMismatch,poss,Karen informs this ex-husband that Martha hindered,his,2.4642016887664795
TwoEmbedding,informs,hindered,940,940_FFM_his,ffm,MismatchMismatchMatch,poss,Karen informs Stacy that that father hindered,his,4.706228256225586
TwoEmbedding,informs,hindered,940,940_FFF_his,fff,MismatchMismatchMismatch,poss,Karen informs Stacy that Martha hindered,his,4.380566120147705
