exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
TwoEmbedding,informed,can attack,760,760_MFF_his,mff,MatchMismatchMismatch,poss,Wayne informed Sabrina that Sharon can attack,his,7.493119716644287
TwoEmbedding,informed,can attack,760,760_FMM_his,fmm,MismatchMatchMatch,poss,The girlfriend informed that guy that Rodney can attack,his,5.507955551147461
TwoEmbedding,informed,can attack,760,760_FMF_his,fmf,MismatchMatchMismatch,poss,The girlfriend informed that guy that Sharon can attack,his,6.415656089782715
TwoEmbedding,informed,can attack,760,760_FFM_his,ffm,MismatchMismatchMatch,poss,The girlfriend informed Sabrina that Rodney can attack,his,5.878602027893066
TwoEmbedding,informed,can attack,760,760_FFF_his,fff,MismatchMismatchMismatch,poss,The girlfriend informed Sabrina that Sharon can attack,his,7.77313756942749
TwoEmbedding,alerts,fires,761,761_MMM_him,mmm,MatchMatchMatch,obj,This ex-boyfriend alerts Mark that Carl fires,him,1.9293605089187622
TwoEmbedding,alerts,fires,761,761_MMF_him,mmf,MatchMatchMismatch,obj,This ex-boyfriend alerts Mark that Wendy fires,him,1.0837024450302124
TwoEmbedding,alerts,fires,761,761_MFM_him,mfm,MatchMismatchMatch,obj,This ex-boyfriend alerts Jessica that Carl fires,him,2.2060563564300537
TwoEmbedding,alerts,fires,761,761_MFF_him,mff,MatchMismatchMismatch,obj,This ex-boyfriend alerts Jessica that Wendy fires,him,1.356070637702942
TwoEmbedding,alerts,fires,761,761_FMM_him,fmm,MismatchMatchMatch,obj,Jodi alerts Mark that Carl fires,him,5.992220878601074
TwoEmbedding,alerts,fires,761,761_FMF_him,fmf,MismatchMatchMismatch,obj,Jodi alerts Mark that Wendy fires,him,4.569430351257324
TwoEmbedding,alerts,fires,761,761_FFM_him,ffm,MismatchMismatchMatch,obj,Jodi alerts Jessica that Carl fires,him,5.111246585845947
TwoEmbedding,alerts,fires,761,761_FFF_him,fff,MismatchMismatchMismatch,obj,Jodi alerts Jessica that Wendy fires,him,5.227808952331543
TwoEmbedding,alerts,fires,761,761_MMM_his,mmm,MatchMatchMatch,poss,This ex-boyfriend alerts Mark that Carl fires,his,4.157430171966553
TwoEmbedding,alerts,fires,761,761_MMF_his,mmf,MatchMatchMismatch,poss,This ex-boyfriend alerts Mark that Wendy fires,his,5.4987311363220215
TwoEmbedding,alerts,fires,761,761_MFM_his,mfm,MatchMismatchMatch,poss,This ex-boyfriend alerts Jessica that Carl fires,his,4.959452152252197
TwoEmbedding,alerts,fires,761,761_MFF_his,mff,MatchMismatchMismatch,poss,This ex-boyfriend alerts Jessica that Wendy fires,his,5.861300945281982
TwoEmbedding,alerts,fires,761,761_FMM_his,fmm,MismatchMatchMatch,poss,Jodi alerts Mark that Carl fires,his,3.5797083377838135
TwoEmbedding,alerts,fires,761,761_FMF_his,fmf,MismatchMatchMismatch,poss,Jodi alerts Mark that Wendy fires,his,5.528878688812256
TwoEmbedding,alerts,fires,761,761_FFM_his,ffm,MismatchMismatchMatch,poss,Jodi alerts Jessica that Carl fires,his,4.034475803375244
TwoEmbedding,alerts,fires,761,761_FFF_his,fff,MismatchMismatchMismatch,poss,Jodi alerts Jessica that Wendy fires,his,6.788244724273682
TwoEmbedding,tells,was referencing,762,762_MMM_him,mmm,MatchMatchMatch,obj,Wayne tells Ronald that John was referencing,him,5.524846076965332
TwoEmbedding,tells,was referencing,762,762_MMF_him,mmf,MatchMatchMismatch,obj,Wayne tells Ronald that Sarah was referencing,him,5.113425254821777
TwoEmbedding,tells,was referencing,762,762_MFM_him,mfm,MatchMismatchMatch,obj,Wayne tells Jennifer that John was referencing,him,5.856280326843262
TwoEmbedding,tells,was referencing,762,762_MFF_him,mff,MatchMismatchMismatch,obj,Wayne tells Jennifer that Sarah was referencing,him,6.642771244049072
TwoEmbedding,tells,was referencing,762,762_FMM_him,fmm,MismatchMatchMatch,obj,Anne tells Ronald that John was referencing,him,5.87774658203125
TwoEmbedding,tells,was referencing,762,762_FMF_him,fmf,MismatchMatchMismatch,obj,Anne tells Ronald that Sarah was referencing,him,5.788431644439697
TwoEmbedding,tells,was referencing,762,762_FFM_him,ffm,MismatchMismatchMatch,obj,Anne tells Jennifer that John was referencing,him,6.254052639007568
TwoEmbedding,tells,was referencing,762,762_FFF_him,fff,MismatchMismatchMismatch,obj,Anne tells Jennifer that Sarah was referencing,him,7.091483116149902
TwoEmbedding,tells,was referencing,762,762_MMM_his,mmm,MatchMatchMatch,poss,Wayne tells Ronald that John was referencing,his,3.2912237644195557
TwoEmbedding,tells,was referencing,762,762_MMF_his,mmf,MatchMatchMismatch,poss,Wayne tells Ronald that Sarah was referencing,his,3.8296215534210205
TwoEmbedding,tells,was referencing,762,762_MFM_his,mfm,MatchMismatchMatch,poss,Wayne tells Jennifer that John was referencing,his,3.4013214111328125
TwoEmbedding,tells,was referencing,762,762_MFF_his,mff,MatchMismatchMismatch,poss,Wayne tells Jennifer that Sarah was referencing,his,5.745419025421143
TwoEmbedding,tells,was referencing,762,762_FMM_his,fmm,MismatchMatchMatch,poss,Anne tells Ronald that John was referencing,his,3.5734760761260986
TwoEmbedding,tells,was referencing,762,762_FMF_his,fmf,MismatchMatchMismatch,poss,Anne tells Ronald that Sarah was referencing,his,4.415818214416504
TwoEmbedding,tells,was referencing,762,762_FFM_his,ffm,MismatchMismatchMatch,poss,Anne tells Jennifer that John was referencing,his,3.552349328994751
TwoEmbedding,tells,was referencing,762,762_FFF_his,fff,MismatchMismatchMismatch,poss,Anne tells Jennifer that Sarah was referencing,his,5.866343975067139
TwoEmbedding,advises,scares,763,763_MMM_him,mmm,MatchMatchMatch,obj,Gerald advises Mark that the nephew scares,him,2.0919625759124756
TwoEmbedding,advises,scares,763,763_MMF_him,mmf,MatchMatchMismatch,obj,Gerald advises Mark that Dawn scares,him,1.3477669954299927
TwoEmbedding,advises,scares,763,763_MFM_him,mfm,MatchMismatchMatch,obj,Gerald advises Cynthia that the nephew scares,him,3.1839044094085693
TwoEmbedding,advises,scares,763,763_MFF_him,mff,MatchMismatchMismatch,obj,Gerald advises Cynthia that Dawn scares,him,3.0848679542541504
TwoEmbedding,advises,scares,763,763_FMM_him,fmm,MismatchMatchMatch,obj,Stacey advises Mark that the nephew scares,him,2.283355474472046
TwoEmbedding,advises,scares,763,763_FMF_him,fmf,MismatchMatchMismatch,obj,Stacey advises Mark that Dawn scares,him,1.3347368240356445
TwoEmbedding,advises,scares,763,763_FFM_him,ffm,MismatchMismatchMatch,obj,Stacey advises Cynthia that the nephew scares,him,3.753718376159668
TwoEmbedding,advises,scares,763,763_FFF_him,fff,MismatchMismatchMismatch,obj,Stacey advises Cynthia that Dawn scares,him,4.239494323730469
TwoEmbedding,advises,scares,763,763_MMM_his,mmm,MatchMatchMatch,poss,Gerald advises Mark that the nephew scares,his,4.541424751281738
TwoEmbedding,advises,scares,763,763_MMF_his,mmf,MatchMatchMismatch,poss,Gerald advises Mark that Dawn scares,his,6.223092555999756
TwoEmbedding,advises,scares,763,763_MFM_his,mfm,MatchMismatchMatch,poss,Gerald advises Cynthia that the nephew scares,his,4.842345714569092
TwoEmbedding,advises,scares,763,763_MFF_his,mff,MatchMismatchMismatch,poss,Gerald advises Cynthia that Dawn scares,his,8.220770835876465
TwoEmbedding,advises,scares,763,763_FMM_his,fmm,MismatchMatchMatch,poss,Stacey advises Mark that the nephew scares,his,4.503632068634033
TwoEmbedding,advises,scares,763,763_FMF_his,fmf,MismatchMatchMismatch,poss,Stacey advises Mark that Dawn scares,his,6.741551876068115
TwoEmbedding,advises,scares,763,763_FFM_his,ffm,MismatchMismatchMatch,poss,Stacey advises Cynthia that the nephew scares,his,5.533774375915527
TwoEmbedding,advises,scares,763,763_FFF_his,fff,MismatchMismatchMismatch,poss,Stacey advises Cynthia that Dawn scares,his,10.146352767944336
TwoEmbedding,told,can care for,764,764_MMM_him,mmm,MatchMatchMatch,obj,Matt told Patrick that Dan can care for,him,2.973996639251709
TwoEmbedding,told,can care for,764,764_MMF_him,mmf,MatchMatchMismatch,obj,Matt told Patrick that Caroline can care for,him,3.9352829456329346
TwoEmbedding,told,can care for,764,764_MFM_him,mfm,MatchMismatchMatch,obj,Matt told Lori that Dan can care for,him,3.1436822414398193
TwoEmbedding,told,can care for,764,764_MFF_him,mff,MatchMismatchMismatch,obj,Matt told Lori that Caroline can care for,him,4.2922258377075195
TwoEmbedding,told,can care for,764,764_FMM_him,fmm,MismatchMatchMatch,obj,Natalie told Patrick that Dan can care for,him,2.984886884689331
TwoEmbedding,told,can care for,764,764_FMF_him,fmf,MismatchMatchMismatch,obj,Natalie told Patrick that Caroline can care for,him,4.270483016967773
TwoEmbedding,told,can care for,764,764_FFM_him,ffm,MismatchMismatchMatch,obj,Natalie told Lori that Dan can care for,him,3.112201452255249
TwoEmbedding,told,can care for,764,764_FFF_him,fff,MismatchMismatchMismatch,obj,Natalie told Lori that Caroline can care for,him,4.76950740814209
TwoEmbedding,told,can care for,764,764_MMM_his,mmm,MatchMatchMatch,poss,Matt told Patrick that Dan can care for,his,2.531651735305786
TwoEmbedding,told,can care for,764,764_MMF_his,mmf,MatchMatchMismatch,poss,Matt told Patrick that Caroline can care for,his,6.080294609069824
TwoEmbedding,told,can care for,764,764_MFM_his,mfm,MatchMismatchMatch,poss,Matt told Lori that Dan can care for,his,2.7666521072387695
TwoEmbedding,told,can care for,764,764_MFF_his,mff,MatchMismatchMismatch,poss,Matt told Lori that Caroline can care for,his,6.566293239593506
TwoEmbedding,told,can care for,764,764_FMM_his,fmm,MismatchMatchMatch,poss,Natalie told Patrick that Dan can care for,his,3.1912989616394043
TwoEmbedding,told,can care for,764,764_FMF_his,fmf,MismatchMatchMismatch,poss,Natalie told Patrick that Caroline can care for,his,7.194727420806885
TwoEmbedding,told,can care for,764,764_FFM_his,ffm,MismatchMismatchMatch,poss,Natalie told Lori that Dan can care for,his,3.4851808547973633
TwoEmbedding,told,can care for,764,764_FFF_his,fff,MismatchMismatchMismatch,poss,Natalie told Lori that Caroline can care for,his,7.8453168869018555
TwoEmbedding,informed,wasn't firing,765,765_MMM_him,mmm,MatchMatchMatch,obj,Charles informed Russell that that grandfather wasn't firing,him,3.114142894744873
TwoEmbedding,informed,wasn't firing,765,765_MMF_him,mmf,MatchMatchMismatch,obj,Charles informed Russell that Bethany wasn't firing,him,2.254441022872925
TwoEmbedding,informed,wasn't firing,765,765_MFM_him,mfm,MatchMismatchMatch,obj,Charles informed Florence that that grandfather wasn't firing,him,4.103117942810059
TwoEmbedding,informed,wasn't firing,765,765_MFF_him,mff,MatchMismatchMismatch,obj,Charles informed Florence that Bethany wasn't firing,him,4.110806465148926
TwoEmbedding,informed,wasn't firing,765,765_FMM_him,fmm,MismatchMatchMatch,obj,Karen informed Russell that that grandfather wasn't firing,him,2.919787883758545
TwoEmbedding,informed,wasn't firing,765,765_FMF_him,fmf,MismatchMatchMismatch,obj,Karen informed Russell that Bethany wasn't firing,him,2.416193962097168
TwoEmbedding,informed,wasn't firing,765,765_FFM_him,ffm,MismatchMismatchMatch,obj,Karen informed Florence that that grandfather wasn't firing,him,4.061781883239746
TwoEmbedding,informed,wasn't firing,765,765_FFF_him,fff,MismatchMismatchMismatch,obj,Karen informed Florence that Bethany wasn't firing,him,4.224778652191162
TwoEmbedding,informed,wasn't firing,765,765_MMM_his,mmm,MatchMatchMatch,poss,Charles informed Russell that that grandfather wasn't firing,his,4.897468090057373
TwoEmbedding,informed,wasn't firing,765,765_MMF_his,mmf,MatchMatchMismatch,poss,Charles informed Russell that Bethany wasn't firing,his,7.26221227645874
TwoEmbedding,informed,wasn't firing,765,765_MFM_his,mfm,MatchMismatchMatch,poss,Charles informed Florence that that grandfather wasn't firing,his,4.597657680511475
TwoEmbedding,informed,wasn't firing,765,765_MFF_his,mff,MatchMismatchMismatch,poss,Charles informed Florence that Bethany wasn't firing,his,8.834094047546387
TwoEmbedding,informed,wasn't firing,765,765_FMM_his,fmm,MismatchMatchMatch,poss,Karen informed Russell that that grandfather wasn't firing,his,4.988466739654541
TwoEmbedding,informed,wasn't firing,765,765_FMF_his,fmf,MismatchMatchMismatch,poss,Karen informed Russell that Bethany wasn't firing,his,7.382568359375
TwoEmbedding,informed,wasn't firing,765,765_FFM_his,ffm,MismatchMismatchMatch,poss,Karen informed Florence that that grandfather wasn't firing,his,4.537598609924316
TwoEmbedding,informed,wasn't firing,765,765_FFF_his,fff,MismatchMismatchMismatch,poss,Karen informed Florence that Bethany wasn't firing,his,8.833099365234375
TwoEmbedding,shows,doesn't notice,766,766_MMM_him,mmm,MatchMatchMatch,obj,Theodore shows Douglas that the man doesn't notice,him,3.2697417736053467
TwoEmbedding,shows,doesn't notice,766,766_MMF_him,mmf,MatchMatchMismatch,obj,Theodore shows Douglas that Amanda doesn't notice,him,2.528809070587158
TwoEmbedding,shows,doesn't notice,766,766_MFM_him,mfm,MatchMismatchMatch,obj,Theodore shows Sabrina that the man doesn't notice,him,3.537280321121216
TwoEmbedding,shows,doesn't notice,766,766_MFF_him,mff,MatchMismatchMismatch,obj,Theodore shows Sabrina that Amanda doesn't notice,him,3.4977469444274902
TwoEmbedding,shows,doesn't notice,766,766_FMM_him,fmm,MismatchMatchMatch,obj,Tracy shows Douglas that the man doesn't notice,him,3.2810208797454834
TwoEmbedding,shows,doesn't notice,766,766_FMF_him,fmf,MismatchMatchMismatch,obj,Tracy shows Douglas that Amanda doesn't notice,him,2.678731918334961
TwoEmbedding,shows,doesn't notice,766,766_FFM_him,ffm,MismatchMismatchMatch,obj,Tracy shows Sabrina that the man doesn't notice,him,4.16513204574585
TwoEmbedding,shows,doesn't notice,766,766_FFF_him,fff,MismatchMismatchMismatch,obj,Tracy shows Sabrina that Amanda doesn't notice,him,5.013105869293213
TwoEmbedding,shows,doesn't notice,766,766_MMM_his,mmm,MatchMatchMatch,poss,Theodore shows Douglas that the man doesn't notice,his,3.6750924587249756
TwoEmbedding,shows,doesn't notice,766,766_MMF_his,mmf,MatchMatchMismatch,poss,Theodore shows Douglas that Amanda doesn't notice,his,4.457479953765869
TwoEmbedding,shows,doesn't notice,766,766_MFM_his,mfm,MatchMismatchMatch,poss,Theodore shows Sabrina that the man doesn't notice,his,4.258022308349609
TwoEmbedding,shows,doesn't notice,766,766_MFF_his,mff,MatchMismatchMismatch,poss,Theodore shows Sabrina that Amanda doesn't notice,his,6.054086208343506
TwoEmbedding,shows,doesn't notice,766,766_FMM_his,fmm,MismatchMatchMatch,poss,Tracy shows Douglas that the man doesn't notice,his,3.394942283630371
TwoEmbedding,shows,doesn't notice,766,766_FMF_his,fmf,MismatchMatchMismatch,poss,Tracy shows Douglas that Amanda doesn't notice,his,4.646840572357178
TwoEmbedding,shows,doesn't notice,766,766_FFM_his,ffm,MismatchMismatchMatch,poss,Tracy shows Sabrina that the man doesn't notice,his,4.983417510986328
TwoEmbedding,shows,doesn't notice,766,766_FFF_his,fff,MismatchMismatchMismatch,poss,Tracy shows Sabrina that Amanda doesn't notice,his,7.546077251434326
TwoEmbedding,warns,disagreed with,767,767_MMM_him,mmm,MatchMatchMatch,obj,That guy warns Christopher that the ex-boyfriend disagreed with,him,1.1697239875793457
TwoEmbedding,warns,disagreed with,767,767_MMF_him,mmf,MatchMatchMismatch,obj,That guy warns Christopher that the grandmother disagreed with,him,1.044789433479309
TwoEmbedding,warns,disagreed with,767,767_MFM_him,mfm,MatchMismatchMatch,obj,That guy warns Sonia that the ex-boyfriend disagreed with,him,2.416935443878174
TwoEmbedding,warns,disagreed with,767,767_MFF_him,mff,MatchMismatchMismatch,obj,That guy warns Sonia that the grandmother disagreed with,him,1.8257745504379272
TwoEmbedding,warns,disagreed with,767,767_FMM_him,fmm,MismatchMatchMatch,obj,Marie warns Christopher that the ex-boyfriend disagreed with,him,2.287442445755005
TwoEmbedding,warns,disagreed with,767,767_FMF_him,fmf,MismatchMatchMismatch,obj,Marie warns Christopher that the grandmother disagreed with,him,1.9677298069000244
TwoEmbedding,warns,disagreed with,767,767_FFM_him,ffm,MismatchMismatchMatch,obj,Marie warns Sonia that the ex-boyfriend disagreed with,him,4.324090957641602
TwoEmbedding,warns,disagreed with,767,767_FFF_him,fff,MismatchMismatchMismatch,obj,Marie warns Sonia that the grandmother disagreed with,him,4.416271686553955
TwoEmbedding,warns,disagreed with,767,767_MMM_his,mmm,MatchMatchMatch,poss,That guy warns Christopher that the ex-boyfriend disagreed with,his,2.3618581295013428
TwoEmbedding,warns,disagreed with,767,767_MMF_his,mmf,MatchMatchMismatch,poss,That guy warns Christopher that the grandmother disagreed with,his,2.8055615425109863
TwoEmbedding,warns,disagreed with,767,767_MFM_his,mfm,MatchMismatchMatch,poss,That guy warns Sonia that the ex-boyfriend disagreed with,his,3.678842306137085
TwoEmbedding,warns,disagreed with,767,767_MFF_his,mff,MatchMismatchMismatch,poss,That guy warns Sonia that the grandmother disagreed with,his,4.063056945800781
TwoEmbedding,warns,disagreed with,767,767_FMM_his,fmm,MismatchMatchMatch,poss,Marie warns Christopher that the ex-boyfriend disagreed with,his,2.4273180961608887
TwoEmbedding,warns,disagreed with,767,767_FMF_his,fmf,MismatchMatchMismatch,poss,Marie warns Christopher that the grandmother disagreed with,his,2.6579389572143555
TwoEmbedding,warns,disagreed with,767,767_FFM_his,ffm,MismatchMismatchMatch,poss,Marie warns Sonia that the ex-boyfriend disagreed with,his,4.3888773918151855
TwoEmbedding,warns,disagreed with,767,767_FFF_his,fff,MismatchMismatchMismatch,poss,Marie warns Sonia that the grandmother disagreed with,his,5.4968180656433105
TwoEmbedding,warns,didn't examine,768,768_MMM_him,mmm,MatchMatchMatch,obj,Phillip warns Keith that Joel didn't examine,him,4.410532474517822
TwoEmbedding,warns,didn't examine,768,768_MMF_him,mmf,MatchMatchMismatch,obj,Phillip warns Keith that Carol didn't examine,him,3.027221441268921
TwoEmbedding,warns,didn't examine,768,768_MFM_him,mfm,MatchMismatchMatch,obj,Phillip warns Dana that Joel didn't examine,him,4.574131488800049
TwoEmbedding,warns,didn't examine,768,768_MFF_him,mff,MatchMismatchMismatch,obj,Phillip warns Dana that Carol didn't examine,him,4.078887939453125
TwoEmbedding,warns,didn't examine,768,768_FMM_him,fmm,MismatchMatchMatch,obj,Jennifer warns Keith that Joel didn't examine,him,4.243562698364258
TwoEmbedding,warns,didn't examine,768,768_FMF_him,fmf,MismatchMatchMismatch,obj,Jennifer warns Keith that Carol didn't examine,him,3.080754518508911
TwoEmbedding,warns,didn't examine,768,768_FFM_him,ffm,MismatchMismatchMatch,obj,Jennifer warns Dana that Joel didn't examine,him,4.424612522125244
TwoEmbedding,warns,didn't examine,768,768_FFF_him,fff,MismatchMismatchMismatch,obj,Jennifer warns Dana that Carol didn't examine,him,4.26124906539917
TwoEmbedding,warns,didn't examine,768,768_MMM_his,mmm,MatchMatchMatch,poss,Phillip warns Keith that Joel didn't examine,his,2.54892635345459
TwoEmbedding,warns,didn't examine,768,768_MMF_his,mmf,MatchMatchMismatch,poss,Phillip warns Keith that Carol didn't examine,his,3.3743786811828613
TwoEmbedding,warns,didn't examine,768,768_MFM_his,mfm,MatchMismatchMatch,poss,Phillip warns Dana that Joel didn't examine,his,2.625295639038086
TwoEmbedding,warns,didn't examine,768,768_MFF_his,mff,MatchMismatchMismatch,poss,Phillip warns Dana that Carol didn't examine,his,4.391164302825928
TwoEmbedding,warns,didn't examine,768,768_FMM_his,fmm,MismatchMatchMatch,poss,Jennifer warns Keith that Joel didn't examine,his,2.7716224193573
TwoEmbedding,warns,didn't examine,768,768_FMF_his,fmf,MismatchMatchMismatch,poss,Jennifer warns Keith that Carol didn't examine,his,3.8632121086120605
TwoEmbedding,warns,didn't examine,768,768_FFM_his,ffm,MismatchMismatchMatch,poss,Jennifer warns Dana that Joel didn't examine,his,2.962721586227417
TwoEmbedding,warns,didn't examine,768,768_FFF_his,fff,MismatchMismatchMismatch,poss,Jennifer warns Dana that Carol didn't examine,his,5.004456520080566
TwoEmbedding,warned,loses,769,769_MMM_him,mmm,MatchMatchMatch,obj,The son warned this nephew that Marcus loses,him,6.707124710083008
TwoEmbedding,warned,loses,769,769_MMF_him,mmf,MatchMatchMismatch,obj,The son warned this nephew that Ann loses,him,4.967817783355713
TwoEmbedding,warned,loses,769,769_MFM_him,mfm,MatchMismatchMatch,obj,The son warned Kristen that Marcus loses,him,6.021579742431641
TwoEmbedding,warned,loses,769,769_MFF_him,mff,MatchMismatchMismatch,obj,The son warned Kristen that Ann loses,him,4.903866291046143
TwoEmbedding,warned,loses,769,769_FMM_him,fmm,MismatchMatchMatch,obj,Catherine warned this nephew that Marcus loses,him,6.83739709854126
TwoEmbedding,warned,loses,769,769_FMF_him,fmf,MismatchMatchMismatch,obj,Catherine warned this nephew that Ann loses,him,5.644689083099365
TwoEmbedding,warned,loses,769,769_FFM_him,ffm,MismatchMismatchMatch,obj,Catherine warned Kristen that Marcus loses,him,6.7451066970825195
TwoEmbedding,warned,loses,769,769_FFF_him,fff,MismatchMismatchMismatch,obj,Catherine warned Kristen that Ann loses,him,7.261561393737793
TwoEmbedding,warned,loses,769,769_MMM_his,mmm,MatchMatchMatch,poss,The son warned this nephew that Marcus loses,his,1.0000414848327637
TwoEmbedding,warned,loses,769,769_MMF_his,mmf,MatchMatchMismatch,poss,The son warned this nephew that Ann loses,his,2.260167360305786
TwoEmbedding,warned,loses,769,769_MFM_his,mfm,MatchMismatchMatch,poss,The son warned Kristen that Marcus loses,his,1.4319820404052734
TwoEmbedding,warned,loses,769,769_MFF_his,mff,MatchMismatchMismatch,poss,The son warned Kristen that Ann loses,his,3.359445333480835
TwoEmbedding,warned,loses,769,769_FMM_his,fmm,MismatchMatchMatch,poss,Catherine warned this nephew that Marcus loses,his,1.2150118350982666
TwoEmbedding,warned,loses,769,769_FMF_his,fmf,MismatchMatchMismatch,poss,Catherine warned this nephew that Ann loses,his,3.1434836387634277
TwoEmbedding,warned,loses,769,769_FFM_his,ffm,MismatchMismatchMatch,poss,Catherine warned Kristen that Marcus loses,his,2.499375104904175
TwoEmbedding,warned,loses,769,769_FFF_his,fff,MismatchMismatchMismatch,poss,Catherine warned Kristen that Ann loses,his,5.694983959197998
TwoEmbedding,warned,does hide,770,770_MMM_him,mmm,MatchMatchMatch,obj,Liam warned the nephew that Brett does hide,him,9.030211448669434
TwoEmbedding,warned,does hide,770,770_MMF_him,mmf,MatchMatchMismatch,obj,Liam warned the nephew that Nina does hide,him,7.778669357299805
TwoEmbedding,warned,does hide,770,770_MFM_him,mfm,MatchMismatchMatch,obj,Liam warned Gina that Brett does hide,him,9.746822357177734
TwoEmbedding,warned,does hide,770,770_MFF_him,mff,MatchMismatchMismatch,obj,Liam warned Gina that Nina does hide,him,10.59293270111084
TwoEmbedding,warned,does hide,770,770_FMM_him,fmm,MismatchMatchMatch,obj,Brenda warned the nephew that Brett does hide,him,9.168447494506836
TwoEmbedding,warned,does hide,770,770_FMF_him,fmf,MismatchMatchMismatch,obj,Brenda warned the nephew that Nina does hide,him,8.670769691467285
TwoEmbedding,warned,does hide,770,770_FFM_him,ffm,MismatchMismatchMatch,obj,Brenda warned Gina that Brett does hide,him,9.310400009155273
TwoEmbedding,warned,does hide,770,770_FFF_him,fff,MismatchMismatchMismatch,obj,Brenda warned Gina that Nina does hide,him,10.129266738891602
TwoEmbedding,warned,does hide,770,770_MMM_his,mmm,MatchMatchMatch,poss,Liam warned the nephew that Brett does hide,his,2.500683069229126
TwoEmbedding,warned,does hide,770,770_MMF_his,mmf,MatchMatchMismatch,poss,Liam warned the nephew that Nina does hide,his,4.5673651695251465
TwoEmbedding,warned,does hide,770,770_MFM_his,mfm,MatchMismatchMatch,poss,Liam warned Gina that Brett does hide,his,3.267782211303711
TwoEmbedding,warned,does hide,770,770_MFF_his,mff,MatchMismatchMismatch,poss,Liam warned Gina that Nina does hide,his,7.340925216674805
TwoEmbedding,warned,does hide,770,770_FMM_his,fmm,MismatchMatchMatch,poss,Brenda warned the nephew that Brett does hide,his,2.4392201900482178
TwoEmbedding,warned,does hide,770,770_FMF_his,fmf,MismatchMatchMismatch,poss,Brenda warned the nephew that Nina does hide,his,5.278105735778809
TwoEmbedding,warned,does hide,770,770_FFM_his,ffm,MismatchMismatchMatch,poss,Brenda warned Gina that Brett does hide,his,2.806748628616333
TwoEmbedding,warned,does hide,770,770_FFF_his,fff,MismatchMismatchMismatch,poss,Brenda warned Gina that Nina does hide,his,6.83141565322876
TwoEmbedding,warns,isn't alarming,771,771_MMM_him,mmm,MatchMatchMatch,obj,Eric warns Alexander that this man isn't alarming,him,3.2904374599456787
TwoEmbedding,warns,isn't alarming,771,771_MMF_him,mmf,MatchMatchMismatch,obj,Eric warns Alexander that Tiffany isn't alarming,him,2.077735662460327
TwoEmbedding,warns,isn't alarming,771,771_MFM_him,mfm,MatchMismatchMatch,obj,Eric warns Gina that this man isn't alarming,him,5.18525505065918
TwoEmbedding,warns,isn't alarming,771,771_MFF_him,mff,MatchMismatchMismatch,obj,Eric warns Gina that Tiffany isn't alarming,him,4.8254923820495605
TwoEmbedding,warns,isn't alarming,771,771_FMM_him,fmm,MismatchMatchMatch,obj,This mother warns Alexander that this man isn't alarming,him,2.7151553630828857
TwoEmbedding,warns,isn't alarming,771,771_FMF_him,fmf,MismatchMatchMismatch,obj,This mother warns Alexander that Tiffany isn't alarming,him,1.9291328191757202
TwoEmbedding,warns,isn't alarming,771,771_FFM_him,ffm,MismatchMismatchMatch,obj,This mother warns Gina that this man isn't alarming,him,5.574466705322266
TwoEmbedding,warns,isn't alarming,771,771_FFF_him,fff,MismatchMismatchMismatch,obj,This mother warns Gina that Tiffany isn't alarming,him,5.752296447753906
TwoEmbedding,warns,isn't alarming,771,771_MMM_his,mmm,MatchMatchMatch,poss,Eric warns Alexander that this man isn't alarming,his,5.661981582641602
TwoEmbedding,warns,isn't alarming,771,771_MMF_his,mmf,MatchMatchMismatch,poss,Eric warns Alexander that Tiffany isn't alarming,his,5.99084997177124
TwoEmbedding,warns,isn't alarming,771,771_MFM_his,mfm,MatchMismatchMatch,poss,Eric warns Gina that this man isn't alarming,his,6.97111177444458
TwoEmbedding,warns,isn't alarming,771,771_MFF_his,mff,MatchMismatchMismatch,poss,Eric warns Gina that Tiffany isn't alarming,his,9.157341957092285
TwoEmbedding,warns,isn't alarming,771,771_FMM_his,fmm,MismatchMatchMatch,poss,This mother warns Alexander that this man isn't alarming,his,5.325582504272461
TwoEmbedding,warns,isn't alarming,771,771_FMF_his,fmf,MismatchMatchMismatch,poss,This mother warns Alexander that Tiffany isn't alarming,his,6.412525177001953
TwoEmbedding,warns,isn't alarming,771,771_FFM_his,ffm,MismatchMismatchMatch,poss,This mother warns Gina that this man isn't alarming,his,7.801567554473877
TwoEmbedding,warns,isn't alarming,771,771_FFF_his,fff,MismatchMismatchMismatch,poss,This mother warns Gina that Tiffany isn't alarming,his,10.605377197265625
TwoEmbedding,alerts,had astounded,772,772_MMM_him,mmm,MatchMatchMatch,obj,Gregory alerts Jerry that Rodney had astounded,him,1.1980425119400024
TwoEmbedding,alerts,had astounded,772,772_MMF_him,mmf,MatchMatchMismatch,obj,Gregory alerts Jerry that Sara had astounded,him,0.6227617859840393
TwoEmbedding,alerts,had astounded,772,772_MFM_him,mfm,MatchMismatchMatch,obj,Gregory alerts Jane that Rodney had astounded,him,2.727299213409424
TwoEmbedding,alerts,had astounded,772,772_MFF_him,mff,MatchMismatchMismatch,obj,Gregory alerts Jane that Sara had astounded,him,2.3279099464416504
TwoEmbedding,alerts,had astounded,772,772_FMM_him,fmm,MismatchMatchMatch,obj,Deanna alerts Jerry that Rodney had astounded,him,2.187347650527954
