exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
About,wouldn't disturb,876,876_M_his,m,Match,poss,The book about Thomas wouldn't disturb,his,4.696887493133545
About,wouldn't disturb,876,876_F_his,f,Mismatch,poss,The book about Jacqueline wouldn't disturb,his,5.356773853302002
About,is shocking,877,877_M_him,m,Match,obj,The pamphlet about John is shocking,him,12.600727081298828
About,is shocking,877,877_F_him,f,Mismatch,obj,The pamphlet about the lady is shocking,him,13.023833274841309
About,is shocking,877,877_M_his,m,Match,poss,The pamphlet about John is shocking,his,13.052484512329102
About,is shocking,877,877_F_his,f,Mismatch,poss,The pamphlet about the lady is shocking,his,14.003622055053711
About,impressed,878,878_M_him,m,Match,obj,The brochure about the man impressed,him,3.1575400829315186
About,impressed,878,878_F_him,f,Mismatch,obj,The brochure about Meredith impressed,him,3.2361645698547363
About,impressed,878,878_M_his,m,Match,poss,The brochure about the man impressed,his,6.926591396331787
About,impressed,878,878_F_his,f,Mismatch,poss,The brochure about Meredith impressed,his,7.29033899307251
About,astounds,879,879_M_him,m,Match,obj,The play about Samuel astounds,him,5.2661638259887695
About,astounds,879,879_F_him,f,Mismatch,obj,The play about the waitress astounds,him,5.731077194213867
About,astounds,879,879_M_his,m,Match,poss,The play about Samuel astounds,his,5.3918561935424805
About,astounds,879,879_F_his,f,Mismatch,poss,The play about the waitress astounds,his,7.7768731117248535
About,won't impress,880,880_M_him,m,Match,obj,The movie about Bruce won't impress,him,5.995024681091309
About,won't impress,880,880_F_him,f,Mismatch,obj,The movie about Margaret won't impress,him,5.745015621185303
About,won't impress,880,880_M_his,m,Match,poss,The movie about Bruce won't impress,his,7.973963260650635
About,won't impress,880,880_F_his,f,Mismatch,poss,The movie about Margaret won't impress,his,8.53209400177002
About,aided,881,881_M_him,m,Match,obj,The newspaper article about Derek aided,him,4.591109275817871
About,aided,881,881_F_him,f,Mismatch,obj,The newspaper article about Barbara aided,him,4.493343353271484
About,aided,881,881_M_his,m,Match,poss,The newspaper article about Derek aided,his,4.645409107208252
About,aided,881,881_F_his,f,Mismatch,poss,The newspaper article about Barbara aided,his,4.867625713348389
About,disturbs,882,882_M_him,m,Match,obj,The story about Kenneth disturbs,him,3.781268358230591
About,disturbs,882,882_F_him,f,Mismatch,obj,The story about Rose disturbs,him,3.6689646244049072
About,disturbs,882,882_M_his,m,Match,poss,The story about Kenneth disturbs,his,7.227085113525391
About,disturbs,882,882_F_his,f,Mismatch,poss,The story about Rose disturbs,his,7.095686435699463
About,overwhelms,883,883_M_him,m,Match,obj,The essay about Aaron overwhelms,him,5.753451824188232
About,overwhelms,883,883_F_him,f,Mismatch,obj,The essay about Vanessa overwhelms,him,5.704198360443115
About,overwhelms,883,883_M_his,m,Match,poss,The essay about Aaron overwhelms,his,5.980168342590332
About,overwhelms,883,883_F_his,f,Mismatch,poss,The essay about Vanessa overwhelms,his,6.765829563140869
About,had confused,884,884_M_him,m,Match,obj,The report about Carlos had confused,him,2.3813490867614746
About,had confused,884,884_F_him,f,Mismatch,obj,The report about Kirsten had confused,him,3.123291492462158
About,had confused,884,884_M_his,m,Match,poss,The report about Carlos had confused,his,6.233515739440918
About,had confused,884,884_F_his,f,Mismatch,poss,The report about Kirsten had confused,his,7.3107147216796875
About,doesn't worry,885,885_M_him,m,Match,obj,The documentary about Derek doesn't worry,him,5.006760120391846
About,doesn't worry,885,885_F_him,f,Mismatch,obj,The documentary about Patricia doesn't worry,him,5.334961414337158
About,doesn't worry,885,885_M_his,m,Match,poss,The documentary about Derek doesn't worry,his,9.202691078186035
About,doesn't worry,885,885_F_his,f,Mismatch,poss,The documentary about Patricia doesn't worry,his,9.976889610290527
About,disturbs,886,886_M_him,m,Match,obj,The commentary about Gary disturbs,him,5.6618332862854
About,disturbs,886,886_F_him,f,Mismatch,obj,The commentary about that granddaughter disturbs,him,4.32645320892334
About,disturbs,886,886_M_his,m,Match,poss,The commentary about Gary disturbs,his,7.992592811584473
About,disturbs,886,886_F_his,f,Mismatch,poss,The commentary about that granddaughter disturbs,his,7.590255260467529
About,disgusts,887,887_M_him,m,Match,obj,The show about Jerry disgusts,him,5.173980236053467
About,disgusts,887,887_F_him,f,Mismatch,obj,The show about Lisa disgusts,him,5.637452125549316
About,disgusts,887,887_M_his,m,Match,poss,The show about Jerry disgusts,his,9.483920097351074
About,disgusts,887,887_F_his,f,Mismatch,poss,The show about Lisa disgusts,his,10.030287742614746
About,might annoy,888,888_M_him,m,Match,obj,The book about Kevin might annoy,him,4.652695655822754
About,might annoy,888,888_F_him,f,Mismatch,obj,The book about Sara might annoy,him,4.562498569488525
About,might annoy,888,888_M_his,m,Match,poss,The book about Kevin might annoy,his,6.525741100311279
About,might annoy,888,888_F_his,f,Mismatch,poss,The book about Sara might annoy,his,7.193471431732178
About,helps,889,889_M_him,m,Match,obj,The pamphlet about that son helps,him,7.275965213775635
About,helps,889,889_F_him,f,Mismatch,obj,The pamphlet about Gina helps,him,6.879096984863281
About,helps,889,889_M_his,m,Match,poss,The pamphlet about that son helps,his,8.677389144897461
About,helps,889,889_F_his,f,Mismatch,poss,The pamphlet about Gina helps,his,9.331132888793945
About,had upset,890,890_M_him,m,Match,obj,The brochure about William had upset,him,2.493736505508423
About,had upset,890,890_F_him,f,Mismatch,obj,The brochure about Leslie had upset,him,2.2230594158172607
About,had upset,890,890_M_his,m,Match,poss,The brochure about William had upset,his,5.959993839263916
About,had upset,890,890_F_his,f,Mismatch,poss,The brochure about Leslie had upset,his,6.199908256530762
About,worries,891,891_M_him,m,Match,obj,The play about Paul worries,him,3.7610909938812256
About,worries,891,891_F_him,f,Mismatch,obj,The play about Linda worries,him,4.390332221984863
About,worries,891,891_M_his,m,Match,poss,The play about Paul worries,his,6.106678009033203
About,worries,891,891_F_his,f,Mismatch,poss,The play about Linda worries,his,7.234559535980225
About,wasn't worrying,892,892_M_him,m,Match,obj,The movie about Steve wasn't worrying,him,6.111410140991211
About,wasn't worrying,892,892_F_him,f,Mismatch,obj,The movie about Brenda wasn't worrying,him,5.068594932556152
About,wasn't worrying,892,892_M_his,m,Match,poss,The movie about Steve wasn't worrying,his,8.486096382141113
About,wasn't worrying,892,892_F_his,f,Mismatch,poss,The movie about Brenda wasn't worrying,his,8.844112396240234
About,wasn't aggravating,893,893_M_him,m,Match,obj,The newspaper article about Steve wasn't aggravating,him,6.537059307098389
About,wasn't aggravating,893,893_F_him,f,Mismatch,obj,The newspaper article about Margaret wasn't aggravating,him,6.546570301055908
About,wasn't aggravating,893,893_M_his,m,Match,poss,The newspaper article about Steve wasn't aggravating,his,7.685504913330078
About,wasn't aggravating,893,893_F_his,f,Mismatch,poss,The newspaper article about Margaret wasn't aggravating,his,7.98464822769165
About,has bothered,894,894_M_him,m,Match,obj,The story about Jerry has bothered,him,4.480830192565918
About,has bothered,894,894_F_him,f,Mismatch,obj,The story about Margaret has bothered,him,4.49472713470459
About,has bothered,894,894_M_his,m,Match,poss,The story about Jerry has bothered,his,9.402863502502441
About,has bothered,894,894_F_his,f,Mismatch,poss,The story about Margaret has bothered,his,10.103750228881836
About,won't disgust,895,895_M_him,m,Match,obj,The essay about Edward won't disgust,him,3.7410829067230225
About,won't disgust,895,895_F_him,f,Mismatch,obj,The essay about Rose won't disgust,him,4.1336669921875
About,won't disgust,895,895_M_his,m,Match,poss,The essay about Edward won't disgust,his,8.188300132751465
About,won't disgust,895,895_F_his,f,Mismatch,poss,The essay about Rose won't disgust,his,9.068320274353027
About,scared,896,896_M_him,m,Match,obj,The report about Bradley scared,him,4.424526214599609
About,scared,896,896_F_him,f,Mismatch,obj,The report about Mary scared,him,4.053738594055176
About,scared,896,896_M_his,m,Match,poss,The report about Bradley scared,his,7.986550331115723
About,scared,896,896_F_his,f,Mismatch,poss,The report about Mary scared,his,8.641045570373535
About,hadn't helped,897,897_M_him,m,Match,obj,The documentary about Brad hadn't helped,him,4.688042163848877
About,hadn't helped,897,897_F_him,f,Mismatch,obj,The documentary about Debra hadn't helped,him,5.6316609382629395
About,hadn't helped,897,897_M_his,m,Match,poss,The documentary about Brad hadn't helped,his,3.832286834716797
About,hadn't helped,897,897_F_his,f,Mismatch,poss,The documentary about Debra hadn't helped,his,5.396763801574707
About,impressed,898,898_M_him,m,Match,obj,The commentary about Roger impressed,him,3.7078235149383545
About,impressed,898,898_F_him,f,Mismatch,obj,The commentary about Vanessa impressed,him,3.541797637939453
About,impressed,898,898_M_his,m,Match,poss,The commentary about Roger impressed,his,6.841285228729248
About,impressed,898,898_F_his,f,Mismatch,poss,The commentary about Vanessa impressed,his,7.317872047424316
About,upsets,899,899_M_him,m,Match,obj,The show about Lawrence upsets,him,3.9831900596618652
About,upsets,899,899_F_him,f,Mismatch,obj,The show about Diane upsets,him,4.571518421173096
About,upsets,899,899_M_his,m,Match,poss,The show about Lawrence upsets,his,5.970576286315918
About,upsets,899,899_F_his,f,Mismatch,poss,The show about Diane upsets,his,7.130279064178467
About,couldn't scare,900,900_M_him,m,Match,obj,The book about Todd couldn't scare,him,3.225529432296753
About,couldn't scare,900,900_F_him,f,Mismatch,obj,The book about that wife couldn't scare,him,4.078144073486328
About,couldn't scare,900,900_M_his,m,Match,poss,The book about Todd couldn't scare,his,8.850067138671875
About,couldn't scare,900,900_F_his,f,Mismatch,poss,The book about that wife couldn't scare,his,9.874635696411133
About,is underwhelming,901,901_M_him,m,Match,obj,The pamphlet about Timothy is underwhelming,him,15.758105278015137
About,is underwhelming,901,901_F_him,f,Mismatch,obj,The pamphlet about this grandmother is underwhelming,him,17.845134735107422
About,is underwhelming,901,901_M_his,m,Match,poss,The pamphlet about Timothy is underwhelming,his,15.622474670410156
About,is underwhelming,901,901_F_his,f,Mismatch,poss,The pamphlet about this grandmother is underwhelming,his,18.072311401367188
About,does disturb,902,902_M_him,m,Match,obj,The brochure about Kevin does disturb,him,4.64097261428833
About,does disturb,902,902_F_him,f,Mismatch,obj,The brochure about Janice does disturb,him,4.023290634155273
About,does disturb,902,902_M_his,m,Match,poss,The brochure about Kevin does disturb,his,8.482723236083984
About,does disturb,902,902_F_his,f,Mismatch,poss,The brochure about Janice does disturb,his,7.802825927734375
About,hinders,903,903_M_him,m,Match,obj,The play about Walter hinders,him,5.1197028160095215
About,hinders,903,903_F_him,f,Mismatch,obj,The play about Valerie hinders,him,5.889390468597412
About,hinders,903,903_M_his,m,Match,poss,The play about Walter hinders,his,4.052717685699463
About,hinders,903,903_F_his,f,Mismatch,poss,The play about Valerie hinders,his,5.060698986053467
About,hurt,904,904_M_him,m,Match,obj,The movie about Bill hurt,him,4.841968536376953
About,hurt,904,904_F_him,f,Mismatch,obj,The movie about Stacey hurt,him,5.163885116577148
About,hurt,904,904_M_his,m,Match,poss,The movie about Bill hurt,his,3.280153512954712
About,hurt,904,904_F_his,f,Mismatch,poss,The movie about Stacey hurt,his,5.112091064453125
About,was worrying,905,905_M_him,m,Match,obj,The newspaper article about Gregory was worrying,him,4.690562725067139
About,was worrying,905,905_F_him,f,Mismatch,obj,The newspaper article about Meredith was worrying,him,4.912950038909912
About,was worrying,905,905_M_his,m,Match,poss,The newspaper article about Gregory was worrying,his,8.634054183959961
About,was worrying,905,905_F_his,f,Mismatch,poss,The newspaper article about Meredith was worrying,his,8.946633338928223
About,hasn't hindered,906,906_M_him,m,Match,obj,The story about Paul hasn't hindered,him,3.949967384338379
About,hasn't hindered,906,906_F_him,f,Mismatch,obj,The story about Jodi hasn't hindered,him,4.98616886138916
About,hasn't hindered,906,906_M_his,m,Match,poss,The story about Paul hasn't hindered,his,3.060971975326538
About,hasn't hindered,906,906_F_his,f,Mismatch,poss,The story about Jodi hasn't hindered,his,3.802070379257202
About,had stunned,907,907_M_him,m,Match,obj,The essay about Curtis had stunned,him,1.9306175708770752
About,had stunned,907,907_F_him,f,Mismatch,obj,The essay about Sara had stunned,him,2.485245943069458
About,had stunned,907,907_M_his,m,Match,poss,The essay about Curtis had stunned,his,6.064627647399902
About,had stunned,907,907_F_his,f,Mismatch,poss,The essay about Sara had stunned,his,7.272658348083496
About,disturbs,908,908_M_him,m,Match,obj,The report about Paul disturbs,him,5.588409900665283
About,disturbs,908,908_F_him,f,Mismatch,obj,The report about Sheila disturbs,him,5.339320659637451
About,disturbs,908,908_M_his,m,Match,poss,The report about Paul disturbs,his,7.269286155700684
About,disturbs,908,908_F_his,f,Mismatch,poss,The report about Sheila disturbs,his,7.603572368621826
About,did shock,909,909_M_him,m,Match,obj,The documentary about Walter did shock,him,5.6820526123046875
About,did shock,909,909_F_him,f,Mismatch,obj,The documentary about Elaine did shock,him,6.745840072631836
About,did shock,909,909_M_his,m,Match,poss,The documentary about Walter did shock,his,8.55962085723877
About,did shock,909,909_F_his,f,Mismatch,poss,The documentary about Elaine did shock,his,10.03758716583252
About,hurts,910,910_M_him,m,Match,obj,The commentary about Randolf hurts,him,4.722455978393555
About,hurts,910,910_F_him,f,Mismatch,obj,The commentary about Theresa hurts,him,7.113271236419678
About,hurts,910,910_M_his,m,Match,poss,The commentary about Randolf hurts,his,4.426875114440918
About,hurts,910,910_F_his,f,Mismatch,poss,The commentary about Theresa hurts,his,7.274721622467041
About,is confusing,911,911_M_him,m,Match,obj,The show about Bradley is confusing,him,8.557045936584473
About,is confusing,911,911_F_him,f,Mismatch,obj,The show about Cindy is confusing,him,10.571295738220215
About,is confusing,911,911_M_his,m,Match,poss,The show about Bradley is confusing,his,10.818817138671875
About,is confusing,911,911_F_his,f,Mismatch,poss,The show about Cindy is confusing,his,13.149576187133789
About,couldn't distract,912,912_M_him,m,Match,obj,The book about Samuel couldn't distract,him,2.0845303535461426
About,couldn't distract,912,912_F_him,f,Mismatch,obj,The book about Cheryl couldn't distract,him,2.3521037101745605
About,couldn't distract,912,912_M_his,m,Match,poss,The book about Samuel couldn't distract,his,6.769575595855713
About,couldn't distract,912,912_F_his,f,Mismatch,poss,The book about Cheryl couldn't distract,his,7.70363187789917
About,shocked,913,913_M_him,m,Match,obj,The pamphlet about William shocked,him,2.9867844581604004
About,shocked,913,913_F_him,f,Mismatch,obj,The pamphlet about this woman shocked,him,3.922686815261841
About,shocked,913,913_M_his,m,Match,poss,The pamphlet about William shocked,his,5.1424102783203125
About,shocked,913,913_F_his,f,Mismatch,poss,The pamphlet about this woman shocked,his,7.110305309295654
About,bothered,914,914_M_him,m,Match,obj,The brochure about Raymond bothered,him,2.685959577560425
About,bothered,914,914_F_him,f,Mismatch,obj,The brochure about that ex-wife bothered,him,3.5362308025360107
About,bothered,914,914_M_his,m,Match,poss,The brochure about Raymond bothered,his,7.59713077545166
About,bothered,914,914_F_his,f,Mismatch,poss,The brochure about that ex-wife bothered,his,8.598888397216797
About,can't underwhelm,915,915_M_him,m,Match,obj,The play about Martin can't underwhelm,him,7.6842041015625
About,can't underwhelm,915,915_F_him,f,Mismatch,obj,The play about Elizabeth can't underwhelm,him,7.324490547180176
About,can't underwhelm,915,915_M_his,m,Match,poss,The play about Martin can't underwhelm,his,7.959418773651123
About,can't underwhelm,915,915_F_his,f,Mismatch,poss,The play about Elizabeth can't underwhelm,his,8.112869262695312
About,overwhelms,916,916_M_him,m,Match,obj,The movie about Roger overwhelms,him,5.816608428955078
About,overwhelms,916,916_F_him,f,Mismatch,obj,The movie about Carrie overwhelms,him,6.693786144256592
About,overwhelms,916,916_M_his,m,Match,poss,The movie about Roger overwhelms,his,5.978024482727051
About,overwhelms,916,916_F_his,f,Mismatch,poss,The movie about Carrie overwhelms,his,7.601194381713867
About,confuses,917,917_M_him,m,Match,obj,The newspaper article about Matt confuses,him,4.363247871398926
About,confuses,917,917_F_him,f,Mismatch,obj,The newspaper article about Patricia confuses,him,6.791664123535156
About,confuses,917,917_M_his,m,Match,poss,The newspaper article about Matt confuses,his,6.238977909088135
About,confuses,917,917_F_his,f,Mismatch,poss,The newspaper article about Patricia confuses,his,8.757501602172852
About,had distracted,918,918_M_him,m,Match,obj,The story about Alan had distracted,him,2.138728618621826
About,had distracted,918,918_F_him,f,Mismatch,obj,The story about Marie had distracted,him,1.9579455852508545
About,had distracted,918,918_M_his,m,Match,poss,The story about Alan had distracted,his,5.880605220794678
About,had distracted,918,918_F_his,f,Mismatch,poss,The story about Marie had distracted,his,5.840234756469727
About,hasn't annoyed,919,919_M_him,m,Match,obj,The essay about Adam hasn't annoyed,him,4.061112880706787
About,hasn't annoyed,919,919_F_him,f,Mismatch,obj,The essay about Andrea hasn't annoyed,him,4.039341449737549
About,hasn't annoyed,919,919_M_his,m,Match,poss,The essay about Adam hasn't annoyed,his,7.992302894592285
About,hasn't annoyed,919,919_F_his,f,Mismatch,poss,The essay about Andrea hasn't annoyed,his,9.135009765625
About,is stunning,920,920_M_him,m,Match,obj,The report about Carl is stunning,him,15.90143871307373
About,is stunning,920,920_F_him,f,Mismatch,obj,The report about Allison is stunning,him,16.654008865356445
About,is stunning,920,920_M_his,m,Match,poss,The report about Carl is stunning,his,16.12338638305664
About,is stunning,920,920_F_his,f,Mismatch,poss,The report about Allison is stunning,his,17.788394927978516
About,helped,921,921_M_him,m,Match,obj,The documentary about Michael helped,him,4.225440502166748
About,helped,921,921_F_him,f,Mismatch,obj,The documentary about Catherine helped,him,5.410914421081543
About,helped,921,921_M_his,m,Match,poss,The documentary about Michael helped,his,8.143820762634277
About,helped,921,921_F_his,f,Mismatch,poss,The documentary about Catherine helped,his,9.280388832092285
About,harmed,922,922_M_him,m,Match,obj,The commentary about Carlos harmed,him,4.469451904296875
About,harmed,922,922_F_him,f,Mismatch,obj,The commentary about Theresa harmed,him,5.821106433868408
About,harmed,922,922_M_his,m,Match,poss,The commentary about Carlos harmed,his,3.3480515480041504
About,harmed,922,922_F_his,f,Mismatch,poss,The commentary about Theresa harmed,his,4.309471607208252
About,is confusing,923,923_M_him,m,Match,obj,The show about Russell is confusing,him,7.71290922164917
About,is confusing,923,923_F_him,f,Mismatch,obj,The show about Sarah is confusing,him,11.049800872802734
About,is confusing,923,923_M_his,m,Match,poss,The show about Russell is confusing,his,9.331871032714844
About,is confusing,923,923_F_his,f,Mismatch,poss,The show about Sarah is confusing,his,13.778117179870605
About,overwhelms,924,924_M_him,m,Match,obj,The book about Brad overwhelms,him,5.874030113220215
About,overwhelms,924,924_F_him,f,Mismatch,obj,The book about Katherine overwhelms,him,5.595776081085205
About,overwhelms,924,924_M_his,m,Match,poss,The book about Brad overwhelms,his,7.120837211608887
About,overwhelms,924,924_F_his,f,Mismatch,poss,The book about Katherine overwhelms,his,7.487989902496338
About,might upset,925,925_M_him,m,Match,obj,The pamphlet about Bradley might upset,him,3.2139525413513184
About,might upset,925,925_F_him,f,Mismatch,obj,The pamphlet about Debra might upset,him,3.2264556884765625
About,might upset,925,925_M_his,m,Match,poss,The pamphlet about Bradley might upset,his,4.79559850692749
About,might upset,925,925_F_his,f,Mismatch,poss,The pamphlet about Debra might upset,his,5.346944808959961
About,bothers,926,926_M_him,m,Match,obj,The brochure about Gregory bothers,him,4.433109283447266
About,bothers,926,926_F_him,f,Mismatch,obj,The brochure about Sabrina bothers,him,4.208401203155518
About,bothers,926,926_M_his,m,Match,poss,The brochure about Gregory bothers,his,9.168549537658691
About,bothers,926,926_F_his,f,Mismatch,poss,The brochure about Sabrina bothers,his,9.700499534606934
About,has distracted,927,927_M_him,m,Match,obj,The play about Peter has distracted,him,3.269230604171753
About,has distracted,927,927_F_him,f,Mismatch,obj,The play about Holly has distracted,him,3.828300714492798
About,has distracted,927,927_M_his,m,Match,poss,The play about Peter has distracted,his,6.537182807922363
About,has distracted,927,927_F_his,f,Mismatch,poss,The play about Holly has distracted,his,7.477909564971924
About,embarrassed,928,928_M_him,m,Match,obj,The movie about Rodney embarrassed,him,3.370823860168457
About,embarrassed,928,928_F_him,f,Mismatch,obj,The movie about Lori embarrassed,him,4.080419540405273
About,embarrassed,928,928_M_his,m,Match,poss,The movie about Rodney embarrassed,his,5.27332878112793
About,embarrassed,928,928_F_his,f,Mismatch,poss,The movie about Lori embarrassed,his,6.793032646179199
About,bored,929,929_M_him,m,Match,obj,The newspaper article about Dan bored,him,4.527810096740723
About,bored,929,929_F_him,f,Mismatch,obj,The newspaper article about Sara bored,him,3.7631304264068604
About,bored,929,929_M_his,m,Match,poss,The newspaper article about Dan bored,his,6.902111053466797
About,bored,929,929_F_his,f,Mismatch,poss,The newspaper article about Sara bored,his,7.17044734954834
About,stunned,930,930_M_him,m,Match,obj,The story about this son stunned,him,4.699599742889404
About,stunned,930,930_F_him,f,Mismatch,obj,The story about that daughter stunned,him,4.246845722198486
About,stunned,930,930_M_his,m,Match,poss,The story about this son stunned,his,5.204680442810059
About,stunned,930,930_F_his,f,Mismatch,poss,The story about that daughter stunned,his,7.429042816162109
About,isn't hindering,931,931_M_him,m,Match,obj,The essay about Rodney isn't hindering,him,5.52500581741333
About,isn't hindering,931,931_F_him,f,Mismatch,obj,The essay about Amy isn't hindering,him,6.335692405700684
About,isn't hindering,931,931_M_his,m,Match,poss,The essay about Rodney isn't hindering,his,4.781952857971191
About,isn't hindering,931,931_F_his,f,Mismatch,poss,The essay about Amy isn't hindering,his,5.456911563873291
About,has confused,932,932_M_him,m,Match,obj,The report about Bill has confused,him,5.527744770050049
About,has confused,932,932_F_him,f,Mismatch,obj,The report about Melissa has confused,him,6.333411693572998
About,has confused,932,932_M_his,m,Match,poss,The report about Bill has confused,his,7.690502643585205
About,has confused,932,932_F_his,f,Mismatch,poss,The report about Melissa has confused,his,8.977054595947266
About,should alarm,933,933_M_him,m,Match,obj,The documentary about this ex-husband should alarm,him,7.895280838012695
About,should alarm,933,933_F_him,f,Mismatch,obj,The documentary about Pamela should alarm,him,7.69260835647583
About,should alarm,933,933_M_his,m,Match,poss,The documentary about this ex-husband should alarm,his,8.250495910644531
About,should alarm,933,933_F_his,f,Mismatch,poss,The documentary about Pamela should alarm,his,9.085622787475586
About,wouldn't hinder,934,934_M_him,m,Match,obj,The commentary about Joseph wouldn't hinder,him,4.258269786834717
About,wouldn't hinder,934,934_F_him,f,Mismatch,obj,The commentary about the ex-wife wouldn't hinder,him,4.443414688110352
About,wouldn't hinder,934,934_M_his,m,Match,poss,The commentary about Joseph wouldn't hinder,his,4.066670894622803
About,wouldn't hinder,934,934_F_his,f,Mismatch,poss,The commentary about the ex-wife wouldn't hinder,his,3.784127950668335
About,had hurt,935,935_M_him,m,Match,obj,The show about Brian had hurt,him,2.912166118621826
About,had hurt,935,935_F_him,f,Mismatch,obj,The show about Cynthia had hurt,him,3.578263998031616
About,had hurt,935,935_M_his,m,Match,poss,The show about Brian had hurt,his,2.6961417198181152
About,had hurt,935,935_F_his,f,Mismatch,poss,The show about Cynthia had hurt,his,3.702110767364502
About,isn't worrying,936,936_M_him,m,Match,obj,The book about Eric isn't worrying,him,6.439379692077637
About,isn't worrying,936,936_F_him,f,Mismatch,obj,The book about Melissa isn't worrying,him,6.651717185974121
About,isn't worrying,936,936_M_his,m,Match,poss,The book about Eric isn't worrying,his,8.937996864318848
About,isn't worrying,936,936_F_his,f,Mismatch,poss,The book about Melissa isn't worrying,his,9.977686882019043
About,helped,937,937_M_him,m,Match,obj,The pamphlet about this nephew helped,him,4.67955207824707
About,helped,937,937_F_him,f,Mismatch,obj,The pamphlet about Beth helped,him,4.3455376625061035
About,helped,937,937_M_his,m,Match,poss,The pamphlet about this nephew helped,his,7.773410797119141
About,helped,937,937_F_his,f,Mismatch,poss,The pamphlet about Beth helped,his,8.58110237121582
About,wasn't shocking,938,938_M_him,m,Match,obj,The brochure about Kenneth wasn't shocking,him,10.32659912109375
About,wasn't shocking,938,938_F_him,f,Mismatch,obj,The brochure about April wasn't shocking,him,10.877056121826172
About,wasn't shocking,938,938_M_his,m,Match,poss,The brochure about Kenneth wasn't shocking,his,13.616525650024414
About,wasn't shocking,938,938_F_his,f,Mismatch,poss,The brochure about April wasn't shocking,his,14.36247730255127
About,shocks,939,939_M_him,m,Match,obj,The play about Richard shocks,him,4.666668891906738
About,shocks,939,939_F_him,f,Mismatch,obj,The play about Heidi shocks,him,5.720189571380615
About,shocks,939,939_M_his,m,Match,poss,The play about Richard shocks,his,4.3059000968933105
About,shocks,939,939_F_his,f,Mismatch,poss,The play about Heidi shocks,his,7.724279880523682
About,hindered,940,940_M_him,m,Match,obj,The movie about Noah hindered,him,6.072103500366211
About,hindered,940,940_F_him,f,Mismatch,obj,The movie about Nicole hindered,him,6.5442657470703125
About,hindered,940,940_M_his,m,Match,poss,The movie about Noah hindered,his,4.196568489074707
About,hindered,940,940_F_his,f,Mismatch,poss,The movie about Nicole hindered,his,4.458255290985107
About,did astound,941,941_M_him,m,Match,obj,The newspaper article about Rodney did astound,him,4.073977470397949
About,did astound,941,941_F_him,f,Mismatch,obj,The newspaper article about Renee did astound,him,4.220915794372559
About,did astound,941,941_M_his,m,Match,poss,The newspaper article about Rodney did astound,his,8.28531265258789
About,did astound,941,941_F_his,f,Mismatch,poss,The newspaper article about Renee did astound,his,9.310917854309082
About,aggravates,942,942_M_him,m,Match,obj,The story about that grandson aggravates,him,5.777182102203369
About,aggravates,942,942_F_him,f,Mismatch,obj,The story about Claire aggravates,him,4.025811195373535
About,aggravates,942,942_M_his,m,Match,poss,The story about that grandson aggravates,his,7.575115203857422
About,aggravates,942,942_F_his,f,Mismatch,poss,The story about Claire aggravates,his,6.055629253387451
About,is worrying,943,943_M_him,m,Match,obj,The essay about Derek is worrying,him,7.2161970138549805
About,is worrying,943,943_F_him,f,Mismatch,obj,The essay about this woman is worrying,him,8.990238189697266
About,is worrying,943,943_M_his,m,Match,poss,The essay about Derek is worrying,his,9.731367111206055
About,is worrying,943,943_F_his,f,Mismatch,poss,The essay about this woman is worrying,his,11.95845890045166
About,has overwhelmed,944,944_M_him,m,Match,obj,The report about Frank has overwhelmed,him,3.4865496158599854
About,has overwhelmed,944,944_F_him,f,Mismatch,obj,The report about Gina has overwhelmed,him,4.607522964477539
About,has overwhelmed,944,944_M_his,m,Match,poss,The report about Frank has overwhelmed,his,6.171903610229492
About,has overwhelmed,944,944_F_his,f,Mismatch,poss,The report about Gina has overwhelmed,his,7.560969352722168
About,was distracting,945,945_M_him,m,Match,obj,The documentary about Douglas was distracting,him,5.396466255187988
About,was distracting,945,945_F_him,f,Mismatch,obj,The documentary about Stephanie was distracting,him,6.647231101989746
About,was distracting,945,945_M_his,m,Match,poss,The documentary about Douglas was distracting,his,8.208091735839844
About,was distracting,945,945_F_his,f,Mismatch,poss,The documentary about Stephanie was distracting,his,10.107739448547363
About,can underwhelm,946,946_M_him,m,Match,obj,The commentary about Michael can underwhelm,him,8.330273628234863
About,can underwhelm,946,946_F_him,f,Mismatch,obj,The commentary about Cynthia can underwhelm,him,9.116504669189453
About,can underwhelm,946,946_M_his,m,Match,poss,The commentary about Michael can underwhelm,his,8.839303970336914
About,can underwhelm,946,946_F_his,f,Mismatch,poss,The commentary about Cynthia can underwhelm,his,9.63830280303955
About,stunned,947,947_M_him,m,Match,obj,The show about Walter stunned,him,5.109035015106201
About,stunned,947,947_F_him,f,Mismatch,obj,The show about Deanna stunned,him,6.052047252655029
About,stunned,947,947_M_his,m,Match,poss,The show about Walter stunned,his,6.203887939453125
About,stunned,947,947_F_his,f,Mismatch,poss,The show about Deanna stunned,his,7.33309268951416
About,hurt,948,948_M_him,m,Match,obj,The book about Eric hurt,him,4.818821907043457
About,hurt,948,948_F_him,f,Mismatch,obj,The book about Rachel hurt,him,4.192613124847412
About,hurt,948,948_M_his,m,Match,poss,The book about Eric hurt,his,5.167218208312988
About,hurt,948,948_F_his,f,Mismatch,poss,The book about Rachel hurt,his,5.7659077644348145
