exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
simple,had upset,711,711_M_him,m,Match,obj,Scott had upset,him,3.3812255859375
simple,had upset,711,711_M_his,m,Match,poss,Scott had upset,his,4.107819557189941
simple,had upset,711,711_F_him,f,Mismatch,obj,Linda had upset,him,3.3932578563690186
simple,had upset,711,711_F_his,f,Mismatch,poss,Linda had upset,his,4.641135215759277
simple,had talked about,712,712_M_him,m,Match,obj,Christopher had talked about,him,5.431973457336426
simple,had talked about,712,712_M_his,m,Match,poss,Christopher had talked about,his,4.61181116104126
simple,had talked about,712,712_F_him,f,Mismatch,obj,Nina had talked about,him,5.652989387512207
simple,had talked about,712,712_F_his,f,Mismatch,poss,Nina had talked about,his,5.50712776184082
simple,concealed,713,713_M_him,m,Match,obj,Noah concealed,him,6.285725116729736
simple,concealed,713,713_M_his,m,Match,poss,Noah concealed,his,4.959753036499023
simple,concealed,713,713_F_him,f,Mismatch,obj,Dana concealed,him,5.806434154510498
simple,concealed,713,713_F_his,f,Mismatch,poss,Dana concealed,his,4.257808685302734
simple,doesn't bore,714,714_M_him,m,Match,obj,Christopher doesn't bore,him,3.7949767112731934
simple,doesn't bore,714,714_M_his,m,Match,poss,Christopher doesn't bore,his,5.545266628265381
simple,doesn't bore,714,714_F_him,f,Mismatch,obj,Ellen doesn't bore,him,3.9715147018432617
simple,doesn't bore,714,714_F_his,f,Mismatch,poss,Ellen doesn't bore,his,6.0767412185668945
simple,does embarrass,715,715_M_him,m,Match,obj,Derek does embarrass,him,5.048289775848389
simple,does embarrass,715,715_M_his,m,Match,poss,Derek does embarrass,his,5.189593315124512
simple,does embarrass,715,715_F_him,f,Mismatch,obj,Amelia does embarrass,him,3.7377824783325195
simple,does embarrass,715,715_F_his,f,Mismatch,poss,Amelia does embarrass,his,7.0144829750061035
simple,didn't describe,716,716_M_him,m,Match,obj,Kenneth didn't describe,him,4.950791835784912
simple,didn't describe,716,716_M_his,m,Match,poss,Kenneth didn't describe,his,4.726686477661133
simple,didn't describe,716,716_F_him,f,Mismatch,obj,Rachel didn't describe,him,4.893948554992676
simple,didn't describe,716,716_F_his,f,Mismatch,poss,Rachel didn't describe,his,3.9478135108947754
simple,talked to,717,717_M_him,m,Match,obj,Dennis talked to,him,3.5617034435272217
simple,talked to,717,717_M_his,m,Match,poss,Dennis talked to,his,4.704881191253662
simple,talked to,717,717_F_him,f,Mismatch,obj,Cynthia talked to,him,3.1428966522216797
simple,talked to,717,717_F_his,f,Mismatch,poss,Cynthia talked to,his,6.112391471862793
simple,kissed,718,718_M_him,m,Match,obj,Matt kissed,him,2.9322855472564697
simple,kissed,718,718_M_his,m,Match,poss,Matt kissed,his,3.447934627532959
simple,kissed,718,718_F_him,f,Mismatch,obj,Stacey kissed,him,1.9891518354415894
simple,kissed,718,718_F_his,f,Mismatch,poss,Stacey kissed,his,4.145599842071533
simple,couldn't hate,719,719_M_him,m,Match,obj,The boy couldn't hate,him,3.0882394313812256
simple,couldn't hate,719,719_M_his,m,Match,poss,The boy couldn't hate,his,4.8076372146606445
simple,couldn't hate,719,719_F_him,f,Mismatch,obj,Caroline couldn't hate,him,4.108737468719482
simple,couldn't hate,719,719_F_his,f,Mismatch,poss,Caroline couldn't hate,his,6.211829662322998
simple,is hearing,720,720_M_him,m,Match,obj,Samuel is hearing,him,7.905300140380859
simple,is hearing,720,720_M_his,m,Match,poss,Samuel is hearing,his,4.375813007354736
simple,is hearing,720,720_F_him,f,Mismatch,obj,Jessica is hearing,him,7.456381797790527
simple,is hearing,720,720_F_his,f,Mismatch,poss,Jessica is hearing,his,6.121886253356934
simple,might worry,721,721_M_him,m,Match,obj,Omar might worry,him,5.021131992340088
simple,might worry,721,721_M_his,m,Match,poss,Omar might worry,his,7.307538032531738
simple,might worry,721,721_F_him,f,Mismatch,obj,This wife might worry,him,6.060230255126953
simple,might worry,721,721_F_his,f,Mismatch,poss,This wife might worry,his,9.817933082580566
simple,has liked,722,722_M_him,m,Match,obj,Mark has liked,him,4.693021297454834
simple,has liked,722,722_M_his,m,Match,poss,Mark has liked,his,5.654512882232666
simple,has liked,722,722_F_him,f,Mismatch,obj,Karen has liked,him,4.575028896331787
simple,has liked,722,722_F_his,f,Mismatch,poss,Karen has liked,his,4.997894763946533
simple,admired,723,723_M_him,m,Match,obj,Alexander admired,him,5.4409942626953125
simple,admired,723,723_M_his,m,Match,poss,Alexander admired,his,4.107865333557129
simple,admired,723,723_F_him,f,Mismatch,obj,Nina admired,him,5.235503196716309
simple,admired,723,723_F_his,f,Mismatch,poss,Nina admired,his,5.966602802276611
simple,cared for,724,724_M_him,m,Match,obj,That guy cared for,him,3.8936595916748047
simple,cared for,724,724_M_his,m,Match,poss,That guy cared for,his,4.238645553588867
simple,cared for,724,724_F_him,f,Mismatch,obj,Monica cared for,him,3.7124085426330566
simple,cared for,724,724_F_his,f,Mismatch,poss,Monica cared for,his,5.969780445098877
simple,shouldn't scare,725,725_M_him,m,Match,obj,Gerald shouldn't scare,him,4.171785354614258
simple,shouldn't scare,725,725_M_his,m,Match,poss,Gerald shouldn't scare,his,7.4763264656066895
simple,shouldn't scare,725,725_F_him,f,Mismatch,obj,Jacqueline shouldn't scare,him,5.081691741943359
simple,shouldn't scare,725,725_F_his,f,Mismatch,poss,Jacqueline shouldn't scare,his,9.066182136535645
simple,hadn't upset,726,726_M_him,m,Match,obj,Roger hadn't upset,him,2.669137954711914
simple,hadn't upset,726,726_M_his,m,Match,poss,Roger hadn't upset,his,3.766839027404785
simple,hadn't upset,726,726_F_him,f,Mismatch,obj,Denise hadn't upset,him,2.438051462173462
simple,hadn't upset,726,726_F_his,f,Mismatch,poss,Denise hadn't upset,his,4.7115864753723145
simple,has hired,727,727_M_him,m,Match,obj,Benjamin has hired,him,4.935727119445801
simple,has hired,727,727_M_his,m,Match,poss,Benjamin has hired,his,5.037304878234863
simple,has hired,727,727_F_him,f,Mismatch,obj,Michelle has hired,him,5.193376541137695
simple,has hired,727,727_F_his,f,Mismatch,poss,Michelle has hired,his,7.115845203399658
simple,wrote,728,728_M_him,m,Match,obj,Lawrence wrote,him,10.955599784851074
simple,wrote,728,728_M_his,m,Match,poss,Lawrence wrote,his,6.941664695739746
simple,wrote,728,728_F_him,f,Mismatch,obj,Marie wrote,him,10.372294425964355
simple,wrote,728,728_F_his,f,Mismatch,poss,Marie wrote,his,8.336763381958008
simple,hinders,729,729_M_him,m,Match,obj,Alexander hinders,him,7.746750831604004
simple,hinders,729,729_M_his,m,Match,poss,Alexander hinders,his,5.111111164093018
simple,hinders,729,729_F_him,f,Mismatch,obj,Judy hinders,him,7.6711344718933105
simple,hinders,729,729_F_his,f,Mismatch,poss,Judy hinders,his,5.795983791351318
simple,hasn't hindered,730,730_M_him,m,Match,obj,Phillip hasn't hindered,him,4.422818183898926
simple,hasn't hindered,730,730_M_his,m,Match,poss,Phillip hasn't hindered,his,3.1578924655914307
simple,hasn't hindered,730,730_F_him,f,Mismatch,obj,Denise hasn't hindered,him,4.422341823577881
simple,hasn't hindered,730,730_F_his,f,Mismatch,poss,Denise hasn't hindered,his,4.347398281097412
simple,disagreed with,731,731_M_him,m,Match,obj,This grandfather disagreed with,him,4.391602993011475
simple,disagreed with,731,731_M_his,m,Match,poss,This grandfather disagreed with,his,4.118553638458252
simple,disagreed with,731,731_F_him,f,Mismatch,obj,That ex-wife disagreed with,him,2.3724565505981445
simple,disagreed with,731,731_F_his,f,Mismatch,poss,That ex-wife disagreed with,his,5.05423641204834
simple,is disgusting,732,732_M_him,m,Match,obj,Steve is disgusting,him,12.922859191894531
simple,is disgusting,732,732_M_his,m,Match,poss,Steve is disgusting,his,13.288385391235352
simple,is disgusting,732,732_F_him,f,Mismatch,obj,Alice is disgusting,him,13.413741111755371
simple,is disgusting,732,732_F_his,f,Mismatch,poss,Alice is disgusting,his,14.322490692138672
simple,exposed,733,733_M_him,m,Match,obj,Charles exposed,him,12.822172164916992
simple,exposed,733,733_M_his,m,Match,poss,Charles exposed,his,12.289497375488281
simple,exposed,733,733_F_him,f,Mismatch,obj,Suzanne exposed,him,6.350989818572998
simple,exposed,733,733_F_his,f,Mismatch,poss,Suzanne exposed,his,4.377475261688232
simple,did fire,734,734_M_him,m,Match,obj,John did fire,him,5.752214431762695
simple,did fire,734,734_M_his,m,Match,poss,John did fire,his,5.216323375701904
simple,did fire,734,734_F_him,f,Mismatch,obj,Sara did fire,him,7.1762189865112305
simple,did fire,734,734_F_his,f,Mismatch,poss,Sara did fire,his,5.147642135620117
simple,was holding,735,735_M_him,m,Match,obj,Adam was holding,him,7.33912992477417
simple,was holding,735,735_M_his,m,Match,poss,Adam was holding,his,3.6917712688446045
simple,was holding,735,735_F_him,f,Mismatch,obj,Victoria was holding,him,5.940298557281494
simple,was holding,735,735_F_his,f,Mismatch,poss,Victoria was holding,his,5.748189926147461
simple,is observing,736,736_M_him,m,Match,obj,The ex-boyfriend is observing,him,3.037564992904663
simple,is observing,736,736_M_his,m,Match,poss,The ex-boyfriend is observing,his,4.360747337341309
simple,is observing,736,736_F_him,f,Mismatch,obj,Nicole is observing,him,8.706212043762207
simple,is observing,736,736_F_his,f,Mismatch,poss,Nicole is observing,his,8.951313972473145
simple,hasn't distracted,737,737_M_him,m,Match,obj,Alan hasn't distracted,him,4.182812690734863
simple,hasn't distracted,737,737_M_his,m,Match,poss,Alan hasn't distracted,his,4.91084623336792
simple,hasn't distracted,737,737_F_him,f,Mismatch,obj,Mary hasn't distracted,him,5.442512512207031
simple,hasn't distracted,737,737_F_his,f,Mismatch,poss,Mary hasn't distracted,his,7.629385471343994
simple,scares,738,738_M_him,m,Match,obj,Benjamin scares,him,4.997404098510742
simple,scares,738,738_M_his,m,Match,poss,Benjamin scares,his,5.078063011169434
simple,scares,738,738_F_him,f,Mismatch,obj,Janet scares,him,4.465138912200928
simple,scares,738,738_F_his,f,Mismatch,poss,Janet scares,his,6.600058555603027
simple,shouldn't examine,739,739_M_him,m,Match,obj,Kenneth shouldn't examine,him,5.7392754554748535
simple,shouldn't examine,739,739_M_his,m,Match,poss,Kenneth shouldn't examine,his,4.863468647003174
simple,shouldn't examine,739,739_F_him,f,Mismatch,obj,This dancer shouldn't examine,him,4.72181510925293
simple,shouldn't examine,739,739_F_his,f,Mismatch,poss,This dancer shouldn't examine,his,3.7942287921905518
simple,hasn't cured,740,740_M_him,m,Match,obj,That man hasn't cured,him,3.5598859786987305
simple,hasn't cured,740,740_M_his,m,Match,poss,That man hasn't cured,his,2.6432502269744873
simple,hasn't cured,740,740_F_him,f,Mismatch,obj,Ann hasn't cured,him,4.387256622314453
simple,hasn't cured,740,740_F_his,f,Mismatch,poss,Ann hasn't cured,his,2.8243441581726074
simple,questioned,741,741_M_him,m,Match,obj,Wayne questioned,him,3.413572072982788
simple,questioned,741,741_M_his,m,Match,poss,Wayne questioned,his,4.70584774017334
simple,questioned,741,741_F_him,f,Mismatch,obj,This wife questioned,him,2.8121330738067627
simple,questioned,741,741_F_his,f,Mismatch,poss,This wife questioned,his,5.482863426208496
simple,did embarrass,742,742_M_him,m,Match,obj,Douglas did embarrass,him,3.6152567863464355
simple,did embarrass,742,742_M_his,m,Match,poss,Douglas did embarrass,his,3.8217692375183105
simple,did embarrass,742,742_F_him,f,Mismatch,obj,April did embarrass,him,2.779825210571289
simple,did embarrass,742,742_F_his,f,Mismatch,poss,April did embarrass,his,4.459710121154785
simple,hurts,743,743_M_him,m,Match,obj,That boy hurts,him,4.502317905426025
simple,hurts,743,743_M_his,m,Match,poss,That boy hurts,his,2.7519524097442627
simple,hurts,743,743_F_him,f,Mismatch,obj,Allison hurts,him,5.82061767578125
simple,hurts,743,743_F_his,f,Mismatch,poss,Allison hurts,his,6.448009014129639
simple,chooses,744,744_M_him,m,Match,obj,Russell chooses,him,8.366768836975098
simple,chooses,744,744_M_his,m,Match,poss,Russell chooses,his,4.694695472717285
simple,chooses,744,744_F_him,f,Mismatch,obj,That wife chooses,him,8.989021301269531
simple,chooses,744,744_F_his,f,Mismatch,poss,That wife chooses,his,9.987347602844238
simple,remembers,745,745_M_him,m,Match,obj,Charles remembers,him,6.4080376625061035
simple,remembers,745,745_M_his,m,Match,poss,Charles remembers,his,5.211101055145264
simple,remembers,745,745_F_him,f,Mismatch,obj,Vanessa remembers,him,6.039608955383301
simple,remembers,745,745_F_his,f,Mismatch,poss,Vanessa remembers,his,7.538079261779785
simple,was striking,746,746_M_him,m,Match,obj,This ex-husband was striking,him,5.411657810211182
simple,was striking,746,746_M_his,m,Match,poss,This ex-husband was striking,his,4.827221393585205
simple,was striking,746,746_F_him,f,Mismatch,obj,Lisa was striking,him,6.6083807945251465
simple,was striking,746,746_F_his,f,Mismatch,poss,Lisa was striking,his,6.486413478851318
simple,has fired,747,747_M_him,m,Match,obj,Gerald has fired,him,5.713003635406494
simple,has fired,747,747_M_his,m,Match,poss,Gerald has fired,his,4.748734474182129
simple,has fired,747,747_F_him,f,Mismatch,obj,Paula has fired,him,7.326217174530029
simple,has fired,747,747_F_his,f,Mismatch,poss,Paula has fired,his,6.002444744110107
simple,draws,748,748_M_him,m,Match,obj,Gregory draws,him,10.720658302307129
simple,draws,748,748_M_his,m,Match,poss,Gregory draws,his,9.690924644470215
simple,draws,748,748_F_him,f,Mismatch,obj,Theresa draws,him,8.333656311035156
simple,draws,748,748_F_his,f,Mismatch,poss,Theresa draws,his,5.263296127319336
simple,loses,749,749_M_him,m,Match,obj,Omar loses,him,7.524044036865234
simple,loses,749,749_M_his,m,Match,poss,Omar loses,his,5.120782375335693
simple,loses,749,749_F_him,f,Mismatch,obj,Diana loses,him,7.082100868225098
simple,loses,749,749_F_his,f,Mismatch,poss,Diana loses,his,4.77208948135376
simple,did discuss,750,750_M_him,m,Match,obj,The son did discuss,him,6.301844120025635
simple,did discuss,750,750_M_his,m,Match,poss,The son did discuss,his,3.474526882171631
simple,did discuss,750,750_F_him,f,Mismatch,obj,The girl did discuss,him,5.375532627105713
simple,did discuss,750,750_F_his,f,Mismatch,poss,The girl did discuss,his,5.452395439147949
simple,was hurting,751,751_M_him,m,Match,obj,Jeffrey was hurting,him,5.456058502197266
simple,was hurting,751,751_M_his,m,Match,poss,Jeffrey was hurting,his,2.6242153644561768
simple,was hurting,751,751_F_him,f,Mismatch,obj,Martha was hurting,him,5.570337295532227
simple,was hurting,751,751_F_his,f,Mismatch,poss,Martha was hurting,his,5.5243425369262695
simple,didn't visit,752,752_M_him,m,Match,obj,Paul didn't visit,him,5.040503025054932
simple,didn't visit,752,752_M_his,m,Match,poss,Paul didn't visit,his,4.859580993652344
simple,didn't visit,752,752_F_him,f,Mismatch,obj,Carol didn't visit,him,4.780959129333496
simple,didn't visit,752,752_F_his,f,Mismatch,poss,Carol didn't visit,his,4.618694305419922
simple,returns to,753,753_M_him,m,Match,obj,Raymond returns to,him,6.732790470123291
simple,returns to,753,753_M_his,m,Match,poss,Raymond returns to,his,3.3649306297302246
simple,returns to,753,753_F_him,f,Mismatch,obj,Sonia returns to,him,5.967939853668213
simple,returns to,753,753_F_his,f,Mismatch,poss,Sonia returns to,his,6.400197982788086
simple,had shocked,754,754_M_him,m,Match,obj,Bruce had shocked,him,3.777275562286377
simple,had shocked,754,754_M_his,m,Match,poss,Bruce had shocked,his,4.714329242706299
simple,had shocked,754,754_F_him,f,Mismatch,obj,Amelia had shocked,him,3.275542736053467
simple,had shocked,754,754_F_his,f,Mismatch,poss,Amelia had shocked,his,5.190374851226807
simple,works with,755,755_M_him,m,Match,obj,Todd works with,him,7.226871967315674
simple,works with,755,755_M_his,m,Match,poss,Todd works with,his,6.708421230316162
simple,works with,755,755_F_him,f,Mismatch,obj,Claire works with,him,8.3956880569458
simple,works with,755,755_F_his,f,Mismatch,poss,Claire works with,his,7.229147434234619
simple,has attacked,756,756_M_him,m,Match,obj,That father has attacked,him,3.528921604156494
simple,has attacked,756,756_M_his,m,Match,poss,That father has attacked,his,3.0899524688720703
simple,has attacked,756,756_F_him,f,Mismatch,obj,Cheryl has attacked,him,8.621359825134277
simple,has attacked,756,756_F_his,f,Mismatch,poss,Cheryl has attacked,his,7.68339729309082
simple,should visit,757,757_M_him,m,Match,obj,Paul should visit,him,5.270370960235596
simple,should visit,757,757_M_his,m,Match,poss,Paul should visit,his,4.8775458335876465
simple,should visit,757,757_F_him,f,Mismatch,obj,Deanna should visit,him,5.177239894866943
simple,should visit,757,757_F_his,f,Mismatch,poss,Deanna should visit,his,6.456934928894043
simple,is talking about,758,758_M_him,m,Match,obj,That grandson is talking about,him,6.049655914306641
simple,is talking about,758,758_M_his,m,Match,poss,That grandson is talking about,his,4.560745716094971
simple,is talking about,758,758_F_him,f,Mismatch,obj,Erin is talking about,him,8.389445304870605
simple,is talking about,758,758_F_his,f,Mismatch,poss,Erin is talking about,his,5.139689922332764
simple,couldn't confuse,759,759_M_him,m,Match,obj,James couldn't confuse,him,2.5243163108825684
simple,couldn't confuse,759,759_M_his,m,Match,poss,James couldn't confuse,his,4.8572282791137695
simple,couldn't confuse,759,759_F_him,f,Mismatch,obj,Vanessa couldn't confuse,him,2.009312868118286
simple,couldn't confuse,759,759_F_his,f,Mismatch,poss,Vanessa couldn't confuse,his,5.488370895385742
simple,can attack,760,760_M_him,m,Match,obj,Rodney can attack,him,5.279330730438232
simple,can attack,760,760_M_his,m,Match,poss,Rodney can attack,his,6.46933650970459
simple,can attack,760,760_F_him,f,Mismatch,obj,Sharon can attack,him,5.603316307067871
simple,can attack,760,760_F_his,f,Mismatch,poss,Sharon can attack,his,6.080893516540527
simple,fires,761,761_M_him,m,Match,obj,Carl fires,him,11.754548072814941
simple,fires,761,761_M_his,m,Match,poss,Carl fires,his,11.440957069396973
simple,fires,761,761_F_him,f,Mismatch,obj,Wendy fires,him,9.152432441711426
simple,fires,761,761_F_his,f,Mismatch,poss,Wendy fires,his,6.162210464477539
simple,was referencing,762,762_M_him,m,Match,obj,John was referencing,him,6.779561996459961
simple,was referencing,762,762_M_his,m,Match,poss,John was referencing,his,5.2349958419799805
simple,was referencing,762,762_F_him,f,Mismatch,obj,Sarah was referencing,him,6.836682319641113
simple,was referencing,762,762_F_his,f,Mismatch,poss,Sarah was referencing,his,5.615120887756348
simple,scares,763,763_M_him,m,Match,obj,The nephew scares,him,5.311607837677002
simple,scares,763,763_M_his,m,Match,poss,The nephew scares,his,6.58834171295166
simple,scares,763,763_F_him,f,Mismatch,obj,Dawn scares,him,5.674640655517578
simple,scares,763,763_F_his,f,Mismatch,poss,Dawn scares,his,7.75993537902832
simple,can care for,764,764_M_him,m,Match,obj,Dan can care for,him,5.663050174713135
simple,can care for,764,764_M_his,m,Match,poss,Dan can care for,his,4.677382469177246
simple,can care for,764,764_F_him,f,Mismatch,obj,Caroline can care for,him,9.945216178894043
simple,can care for,764,764_F_his,f,Mismatch,poss,Caroline can care for,his,9.029046058654785
simple,wasn't firing,765,765_M_him,m,Match,obj,That grandfather wasn't firing,him,4.584727764129639
simple,wasn't firing,765,765_M_his,m,Match,poss,That grandfather wasn't firing,his,4.344325065612793
simple,wasn't firing,765,765_F_him,f,Mismatch,obj,Bethany wasn't firing,him,5.658235549926758
simple,wasn't firing,765,765_F_his,f,Mismatch,poss,Bethany wasn't firing,his,7.620134353637695
simple,doesn't notice,766,766_M_him,m,Match,obj,The man doesn't notice,him,5.694732666015625
simple,doesn't notice,766,766_M_his,m,Match,poss,The man doesn't notice,his,5.5420823097229
simple,doesn't notice,766,766_F_him,f,Mismatch,obj,Amanda doesn't notice,him,6.303041458129883
simple,doesn't notice,766,766_F_his,f,Mismatch,poss,Amanda doesn't notice,his,5.809895038604736
simple,disagreed with,767,767_M_him,m,Match,obj,The ex-boyfriend disagreed with,him,2.5744011402130127
simple,disagreed with,767,767_M_his,m,Match,poss,The ex-boyfriend disagreed with,his,3.6000425815582275
simple,disagreed with,767,767_F_him,f,Mismatch,obj,The grandmother disagreed with,him,2.63240909576416
simple,disagreed with,767,767_F_his,f,Mismatch,poss,The grandmother disagreed with,his,4.790983200073242
simple,didn't examine,768,768_M_him,m,Match,obj,Joel didn't examine,him,4.572737216949463
simple,didn't examine,768,768_M_his,m,Match,poss,Joel didn't examine,his,3.0899415016174316
simple,didn't examine,768,768_F_him,f,Mismatch,obj,Carol didn't examine,him,5.273503303527832
simple,didn't examine,768,768_F_his,f,Mismatch,poss,Carol didn't examine,his,3.641002655029297
simple,loses,769,769_M_him,m,Match,obj,Marcus loses,him,7.568042278289795
simple,loses,769,769_M_his,m,Match,poss,Marcus loses,his,3.8749566078186035
simple,loses,769,769_F_him,f,Mismatch,obj,Ann loses,him,6.727166175842285
simple,loses,769,769_F_his,f,Mismatch,poss,Ann loses,his,3.9674336910247803
simple,does hide,770,770_M_him,m,Match,obj,Brett does hide,him,8.986210823059082
simple,does hide,770,770_M_his,m,Match,poss,Brett does hide,his,5.168972492218018
simple,does hide,770,770_F_him,f,Mismatch,obj,Nina does hide,him,6.973719120025635
simple,does hide,770,770_F_his,f,Mismatch,poss,Nina does hide,his,5.688652038574219
simple,isn't alarming,771,771_M_him,m,Match,obj,This man isn't alarming,him,6.965289115905762
simple,isn't alarming,771,771_M_his,m,Match,poss,This man isn't alarming,his,7.934831619262695
simple,isn't alarming,771,771_F_him,f,Mismatch,obj,Tiffany isn't alarming,him,8.973613739013672
simple,isn't alarming,771,771_F_his,f,Mismatch,poss,Tiffany isn't alarming,his,11.494392395019531
simple,had astounded,772,772_M_him,m,Match,obj,Rodney had astounded,him,2.4717273712158203
simple,had astounded,772,772_M_his,m,Match,poss,Rodney had astounded,his,5.065020561218262
simple,had astounded,772,772_F_him,f,Mismatch,obj,Sara had astounded,him,2.8180932998657227
simple,had astounded,772,772_F_his,f,Mismatch,poss,Sara had astounded,his,5.741778373718262
simple,investigates,773,773_M_him,m,Match,obj,Guy investigates,him,7.7162299156188965
simple,investigates,773,773_M_his,m,Match,poss,Guy investigates,his,5.372310638427734
simple,investigates,773,773_F_him,f,Mismatch,obj,Teresa investigates,him,9.156960487365723
simple,investigates,773,773_F_his,f,Mismatch,poss,Teresa investigates,his,7.363292694091797
simple,exposes,774,774_M_him,m,Match,obj,Martin exposes,him,6.4813008308410645
simple,exposes,774,774_M_his,m,Match,poss,Martin exposes,his,4.061520099639893
simple,exposes,774,774_F_him,f,Mismatch,obj,Valerie exposes,him,7.545632839202881
simple,exposes,774,774_F_his,f,Mismatch,poss,Valerie exposes,his,7.497817516326904
simple,investigated,775,775_M_him,m,Match,obj,Randolf investigated,him,9.753713607788086
simple,investigated,775,775_M_his,m,Match,poss,Randolf investigated,his,5.6113457679748535
simple,investigated,775,775_F_him,f,Mismatch,obj,Janet investigated,him,8.087440490722656
simple,investigated,775,775_F_his,f,Mismatch,poss,Janet investigated,his,6.65257453918457
simple,underwhelms,776,776_M_him,m,Match,obj,Martin underwhelms,him,9.205957412719727
simple,underwhelms,776,776_M_his,m,Match,poss,Martin underwhelms,his,7.729073524475098
simple,underwhelms,776,776_F_him,f,Mismatch,obj,Nina underwhelms,him,10.41845703125
simple,underwhelms,776,776_F_his,f,Mismatch,poss,Nina underwhelms,his,9.841364860534668
simple,isn't listening to,777,777_M_him,m,Match,obj,Randolf isn't listening to,him,4.457454681396484
simple,isn't listening to,777,777_M_his,m,Match,poss,Randolf isn't listening to,his,4.737894058227539
simple,isn't listening to,777,777_F_him,f,Mismatch,obj,Ruth isn't listening to,him,4.424071788787842
simple,isn't listening to,777,777_F_his,f,Mismatch,poss,Ruth isn't listening to,his,5.341284275054932
simple,wouldn't disgust,778,778_M_him,m,Match,obj,This brother wouldn't disgust,him,4.045099258422852
simple,wouldn't disgust,778,778_M_his,m,Match,poss,This brother wouldn't disgust,his,5.90922737121582
simple,wouldn't disgust,778,778_F_him,f,Mismatch,obj,Catherine wouldn't disgust,him,2.876706838607788
simple,wouldn't disgust,778,778_F_his,f,Mismatch,poss,Catherine wouldn't disgust,his,7.187213897705078
simple,worked with,779,779_M_him,m,Match,obj,This nephew worked with,him,3.896868944168091
simple,worked with,779,779_M_his,m,Match,poss,This nephew worked with,his,5.6195149421691895
simple,worked with,779,779_F_him,f,Mismatch,obj,Cheryl worked with,him,5.437255382537842
simple,worked with,779,779_F_his,f,Mismatch,poss,Cheryl worked with,his,5.296717643737793
simple,loses,780,780_M_him,m,Match,obj,Bill loses,him,6.952428817749023
simple,loses,780,780_M_his,m,Match,poss,Bill loses,his,5.3249430656433105
simple,loses,780,780_F_him,f,Mismatch,obj,Grace loses,him,8.266812324523926
simple,loses,780,780_F_his,f,Mismatch,poss,Grace loses,his,6.036992073059082
simple,had worried,781,781_M_him,m,Match,obj,This boyfriend had worried,him,4.027482032775879
simple,had worried,781,781_M_his,m,Match,poss,This boyfriend had worried,his,5.493700981140137
simple,had worried,781,781_F_him,f,Mismatch,obj,Tara had worried,him,5.129399299621582
simple,had worried,781,781_F_his,f,Mismatch,poss,Tara had worried,his,7.319695949554443
simple,worked with,782,782_M_him,m,Match,obj,Joel worked with,him,4.4397735595703125
simple,worked with,782,782_M_his,m,Match,poss,Joel worked with,his,5.78874397277832
simple,worked with,782,782_F_him,f,Mismatch,obj,Beth worked with,him,4.782304763793945
simple,worked with,782,782_F_his,f,Mismatch,poss,Beth worked with,his,5.7020792961120605
simple,catches,783,783_M_him,m,Match,obj,Donald catches,him,5.033994197845459
simple,catches,783,783_M_his,m,Match,poss,Donald catches,his,4.503769397735596
simple,catches,783,783_F_him,f,Mismatch,obj,Holly catches,him,4.627281188964844
simple,catches,783,783_F_his,f,Mismatch,poss,Holly catches,his,4.247308254241943
simple,hadn't hidden,784,784_M_him,m,Match,obj,Paul hadn't hidden,him,6.351877212524414
simple,hadn't hidden,784,784_M_his,m,Match,poss,Paul hadn't hidden,his,2.2950780391693115
simple,hadn't hidden,784,784_F_him,f,Mismatch,obj,Sara hadn't hidden,him,6.854400157928467
simple,hadn't hidden,784,784_F_his,f,Mismatch,poss,Sara hadn't hidden,his,3.779383659362793
simple,bored,785,785_M_him,m,Match,obj,Keith bored,him,5.532838821411133
simple,bored,785,785_M_his,m,Match,poss,Keith bored,his,5.806164264678955
simple,bored,785,785_F_him,f,Mismatch,obj,Eva bored,him,3.5616745948791504
simple,bored,785,785_F_his,f,Mismatch,poss,Eva bored,his,5.290274143218994
simple,didn't write,786,786_M_him,m,Match,obj,Patrick didn't write,him,6.595860481262207
simple,didn't write,786,786_M_his,m,Match,poss,Patrick didn't write,his,5.710046768188477
simple,didn't write,786,786_F_him,f,Mismatch,obj,Kristen didn't write,him,6.970566749572754
simple,didn't write,786,786_F_his,f,Mismatch,poss,Kristen didn't write,his,5.731409072875977
simple,wasn't examining,787,787_M_him,m,Match,obj,Daniel wasn't examining,him,4.720406532287598
simple,wasn't examining,787,787_M_his,m,Match,poss,Daniel wasn't examining,his,3.0588619709014893
simple,wasn't examining,787,787_F_him,f,Mismatch,obj,Tracy wasn't examining,him,5.077895641326904
simple,wasn't examining,787,787_F_his,f,Mismatch,poss,Tracy wasn't examining,his,4.62393856048584
simple,hurt,788,788_M_him,m,Match,obj,Kenneth hurt,him,10.177194595336914
simple,hurt,788,788_M_his,m,Match,poss,Kenneth hurt,his,12.771666526794434
simple,hurt,788,788_F_him,f,Mismatch,obj,Tracy hurt,him,6.2457356452941895
simple,hurt,788,788_F_his,f,Mismatch,poss,Tracy hurt,his,6.820117950439453
simple,could forget,789,789_M_him,m,Match,obj,Mark could forget,him,6.421457290649414
simple,could forget,789,789_M_his,m,Match,poss,Mark could forget,his,5.301501274108887
simple,could forget,789,789_F_him,f,Mismatch,obj,Barbara could forget,him,6.505527019500732
