exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
About,was embarrassing,717,717_F_him,f,Mismatch,obj,The documentary about Jennifer was embarrassing,him,10.552982330322266
About,was embarrassing,717,717_M_his,m,Match,poss,The documentary about this son was embarrassing,his,12.006757736206055
About,was embarrassing,717,717_F_his,f,Mismatch,poss,The documentary about Jennifer was embarrassing,his,12.093613624572754
About,has underwhelmed,718,718_M_him,m,Match,obj,The commentary about Charles has underwhelmed,him,5.504447937011719
About,has underwhelmed,718,718_F_him,f,Mismatch,obj,The commentary about Carla has underwhelmed,him,7.014586925506592
About,has underwhelmed,718,718_M_his,m,Match,poss,The commentary about Charles has underwhelmed,his,7.77665376663208
About,has underwhelmed,718,718_F_his,f,Mismatch,poss,The commentary about Carla has underwhelmed,his,9.836993217468262
About,had embarrassed,719,719_M_him,m,Match,obj,The show about the ex-husband had embarrassed,him,3.290750503540039
About,had embarrassed,719,719_F_him,f,Mismatch,obj,The show about Sandra had embarrassed,him,2.105186939239502
About,had embarrassed,719,719_M_his,m,Match,poss,The show about the ex-husband had embarrassed,his,3.583625078201294
About,had embarrassed,719,719_F_his,f,Mismatch,poss,The show about Sandra had embarrassed,his,6.276179313659668
About,hadn't annoyed,720,720_M_him,m,Match,obj,The book about Phillip hadn't annoyed,him,1.8676414489746094
About,hadn't annoyed,720,720_F_him,f,Mismatch,obj,The book about Margaret hadn't annoyed,him,2.0291709899902344
About,hadn't annoyed,720,720_M_his,m,Match,poss,The book about Phillip hadn't annoyed,his,5.586495399475098
About,hadn't annoyed,720,720_F_his,f,Mismatch,poss,The book about Margaret hadn't annoyed,his,6.670106887817383
About,underwhelms,721,721_M_him,m,Match,obj,The pamphlet about Michael underwhelms,him,3.688819646835327
About,underwhelms,721,721_F_him,f,Mismatch,obj,The pamphlet about Barbara underwhelms,him,4.7686543464660645
About,underwhelms,721,721_M_his,m,Match,poss,The pamphlet about Michael underwhelms,his,6.183425426483154
About,underwhelms,721,721_F_his,f,Mismatch,poss,The pamphlet about Barbara underwhelms,his,8.284191131591797
About,would distract,722,722_M_him,m,Match,obj,The brochure about Richard would distract,him,2.883911609649658
About,would distract,722,722_F_him,f,Mismatch,obj,The brochure about Christine would distract,him,3.861679792404175
About,would distract,722,722_M_his,m,Match,poss,The brochure about Richard would distract,his,5.5494771003723145
About,would distract,722,722_F_his,f,Mismatch,poss,The brochure about Christine would distract,his,6.876232147216797
About,wasn't confusing,723,723_M_him,m,Match,obj,The play about Steven wasn't confusing,him,5.446292877197266
About,wasn't confusing,723,723_F_him,f,Mismatch,obj,The play about Andrea wasn't confusing,him,6.275353908538818
About,wasn't confusing,723,723_M_his,m,Match,poss,The play about Steven wasn't confusing,his,8.880465507507324
About,wasn't confusing,723,723_F_his,f,Mismatch,poss,The play about Andrea wasn't confusing,his,9.796743392944336
About,is aggravating,724,724_M_him,m,Match,obj,The movie about Travis is aggravating,him,6.1530866622924805
About,is aggravating,724,724_F_him,f,Mismatch,obj,The movie about Dana is aggravating,him,6.214566707611084
About,is aggravating,724,724_M_his,m,Match,poss,The movie about Travis is aggravating,his,6.171375751495361
About,is aggravating,724,724_F_his,f,Mismatch,poss,The movie about Dana is aggravating,his,6.849947929382324
About,didn't bore,725,725_M_him,m,Match,obj,The newspaper article about Timothy didn't bore,him,4.342869281768799
About,didn't bore,725,725_F_him,f,Mismatch,obj,The newspaper article about Diana didn't bore,him,4.736362457275391
About,didn't bore,725,725_M_his,m,Match,poss,The newspaper article about Timothy didn't bore,his,7.107832431793213
About,didn't bore,725,725_F_his,f,Mismatch,poss,The newspaper article about Diana didn't bore,his,8.401737213134766
About,wasn't underwhelming,726,726_M_him,m,Match,obj,The story about Chad wasn't underwhelming,him,14.510052680969238
About,wasn't underwhelming,726,726_F_him,f,Mismatch,obj,The story about Valerie wasn't underwhelming,him,15.675505638122559
About,wasn't underwhelming,726,726_M_his,m,Match,poss,The story about Chad wasn't underwhelming,his,14.117806434631348
About,wasn't underwhelming,726,726_F_his,f,Mismatch,poss,The story about Valerie wasn't underwhelming,his,15.680025100708008
About,isn't hurting,727,727_M_him,m,Match,obj,The essay about David isn't hurting,him,3.517817735671997
About,isn't hurting,727,727_F_him,f,Mismatch,obj,The essay about Emily isn't hurting,him,5.0975341796875
About,isn't hurting,727,727_M_his,m,Match,poss,The essay about David isn't hurting,his,4.420585632324219
About,isn't hurting,727,727_F_his,f,Mismatch,poss,The essay about Emily isn't hurting,his,6.495993137359619
About,bores,728,728_M_him,m,Match,obj,The report about Aaron bores,him,6.270206928253174
About,bores,728,728_F_him,f,Mismatch,obj,The report about Victoria bores,him,6.011770248413086
About,bores,728,728_M_his,m,Match,poss,The report about Aaron bores,his,4.557882308959961
About,bores,728,728_F_his,f,Mismatch,poss,The report about Victoria bores,his,7.322739124298096
About,won't alarm,729,729_M_him,m,Match,obj,The documentary about Andrew won't alarm,him,5.63172721862793
About,won't alarm,729,729_F_him,f,Mismatch,obj,The documentary about Jodi won't alarm,him,7.006267070770264
About,won't alarm,729,729_M_his,m,Match,poss,The documentary about Andrew won't alarm,his,6.4927144050598145
About,won't alarm,729,729_F_his,f,Mismatch,poss,The documentary about Jodi won't alarm,his,8.830581665039062
About,would embarrass,730,730_M_him,m,Match,obj,The commentary about Stephen would embarrass,him,2.691206932067871
About,would embarrass,730,730_F_him,f,Mismatch,obj,The commentary about Catherine would embarrass,him,3.211473226547241
About,would embarrass,730,730_M_his,m,Match,poss,The commentary about Stephen would embarrass,his,4.7841291427612305
About,would embarrass,730,730_F_his,f,Mismatch,poss,The commentary about Catherine would embarrass,his,5.664652347564697
About,did stun,731,731_M_him,m,Match,obj,The show about Charles did stun,him,2.2909324169158936
About,did stun,731,731_F_him,f,Mismatch,obj,The show about Carol did stun,him,3.0353341102600098
About,did stun,731,731_M_his,m,Match,poss,The show about Charles did stun,his,6.200245380401611
About,did stun,731,731_F_his,f,Mismatch,poss,The show about Carol did stun,his,6.87487268447876
About,harmed,732,732_M_him,m,Match,obj,The book about Joseph harmed,him,3.6402692794799805
About,harmed,732,732_F_him,f,Mismatch,obj,The book about Laurie harmed,him,4.102982997894287
About,harmed,732,732_M_his,m,Match,poss,The book about Joseph harmed,his,3.2474381923675537
About,harmed,732,732_F_his,f,Mismatch,poss,The book about Laurie harmed,his,4.227572917938232
About,stuns,733,733_M_him,m,Match,obj,The pamphlet about Stephen stuns,him,5.587918758392334
About,stuns,733,733_F_him,f,Mismatch,obj,The pamphlet about Michelle stuns,him,4.881060600280762
About,stuns,733,733_M_his,m,Match,poss,The pamphlet about Stephen stuns,his,4.564204216003418
About,stuns,733,733_F_his,f,Mismatch,poss,The pamphlet about Michelle stuns,his,6.9058051109313965
About,has hurt,734,734_M_him,m,Match,obj,The brochure about Brad has hurt,him,4.078976631164551
About,has hurt,734,734_F_him,f,Mismatch,obj,The brochure about Wendy has hurt,him,4.7405242919921875
About,has hurt,734,734_M_his,m,Match,poss,The brochure about Brad has hurt,his,3.935471296310425
About,has hurt,734,734_F_his,f,Mismatch,poss,The brochure about Wendy has hurt,his,5.278141498565674
About,harms,735,735_M_him,m,Match,obj,The play about this nephew harms,him,4.832433700561523
About,harms,735,735_F_him,f,Mismatch,obj,The play about Suzanne harms,him,5.526575565338135
About,harms,735,735_M_his,m,Match,poss,The play about this nephew harms,his,2.957408905029297
About,harms,735,735_F_his,f,Mismatch,poss,The play about Suzanne harms,his,4.9080915451049805
About,won't distract,736,736_M_him,m,Match,obj,The movie about Dennis won't distract,him,4.37465238571167
About,won't distract,736,736_F_him,f,Mismatch,obj,The movie about Ann won't distract,him,5.021329402923584
About,won't distract,736,736_M_his,m,Match,poss,The movie about Dennis won't distract,his,7.815495491027832
About,won't distract,736,736_F_his,f,Mismatch,poss,The movie about Ann won't distract,his,8.633354187011719
About,hurts,737,737_M_him,m,Match,obj,The newspaper article about Eric hurts,him,4.412440299987793
About,hurts,737,737_F_him,f,Mismatch,obj,The newspaper article about Deanna hurts,him,4.3332343101501465
About,hurts,737,737_M_his,m,Match,poss,The newspaper article about Eric hurts,his,3.6364612579345703
About,hurts,737,737_F_his,f,Mismatch,poss,The newspaper article about Deanna hurts,his,4.364817142486572
About,hasn't bothered,738,738_M_him,m,Match,obj,The story about Mitchell hasn't bothered,him,3.111109972000122
About,hasn't bothered,738,738_F_him,f,Mismatch,obj,The story about Renee hasn't bothered,him,4.534847736358643
About,hasn't bothered,738,738_M_his,m,Match,poss,The story about Mitchell hasn't bothered,his,8.709870338439941
About,hasn't bothered,738,738_F_his,f,Mismatch,poss,The story about Renee hasn't bothered,his,10.643494606018066
About,overwhelmed,739,739_M_him,m,Match,obj,The essay about Adam overwhelmed,him,4.484471797943115
About,overwhelmed,739,739_F_him,f,Mismatch,obj,The essay about Claire overwhelmed,him,3.658267021179199
About,overwhelmed,739,739_M_his,m,Match,poss,The essay about Adam overwhelmed,his,5.272629737854004
About,overwhelmed,739,739_F_his,f,Mismatch,poss,The essay about Claire overwhelmed,his,5.800745487213135
About,hadn't underwhelmed,740,740_M_him,m,Match,obj,The report about this grandfather hadn't underwhelmed,him,3.4139084815979004
About,hadn't underwhelmed,740,740_F_him,f,Mismatch,obj,The report about Jessica hadn't underwhelmed,him,3.8011481761932373
About,hadn't underwhelmed,740,740_M_his,m,Match,poss,The report about this grandfather hadn't underwhelmed,his,6.308344841003418
About,hadn't underwhelmed,740,740_F_his,f,Mismatch,poss,The report about Jessica hadn't underwhelmed,his,7.696429252624512
About,was disturbing,741,741_M_him,m,Match,obj,The documentary about Alan was disturbing,him,12.339198112487793
About,was disturbing,741,741_F_him,f,Mismatch,obj,The documentary about Donna was disturbing,him,12.654409408569336
About,was disturbing,741,741_M_his,m,Match,poss,The documentary about Alan was disturbing,his,12.032885551452637
About,was disturbing,741,741_F_his,f,Mismatch,poss,The documentary about Donna was disturbing,his,12.579647064208984
About,can't harm,742,742_M_him,m,Match,obj,The commentary about that grandson can't harm,him,3.0063488483428955
About,can't harm,742,742_F_him,f,Mismatch,obj,The commentary about Danielle can't harm,him,4.9862871170043945
About,can't harm,742,742_M_his,m,Match,poss,The commentary about that grandson can't harm,his,3.5321357250213623
About,can't harm,742,742_F_his,f,Mismatch,poss,The commentary about Danielle can't harm,his,5.926787376403809
About,wasn't alarming,743,743_M_him,m,Match,obj,The show about Lawrence wasn't alarming,him,6.618293285369873
About,wasn't alarming,743,743_F_him,f,Mismatch,obj,The show about Connie wasn't alarming,him,8.014457702636719
About,wasn't alarming,743,743_M_his,m,Match,poss,The show about Lawrence wasn't alarming,his,10.064475059509277
About,wasn't alarming,743,743_F_his,f,Mismatch,poss,The show about Connie wasn't alarming,his,11.72658920288086
About,is distracting,744,744_M_him,m,Match,obj,The book about Russell is distracting,him,6.019828796386719
About,is distracting,744,744_F_him,f,Mismatch,obj,The book about Ellen is distracting,him,6.3733954429626465
About,is distracting,744,744_M_his,m,Match,poss,The book about Russell is distracting,his,9.334073066711426
About,is distracting,744,744_F_his,f,Mismatch,poss,The book about Ellen is distracting,his,10.48438835144043
About,is harming,745,745_M_him,m,Match,obj,The pamphlet about Paul is harming,him,4.830911636352539
About,is harming,745,745_F_him,f,Mismatch,obj,The pamphlet about Nancy is harming,him,6.000387191772461
About,is harming,745,745_M_his,m,Match,poss,The pamphlet about Paul is harming,his,3.6980905532836914
About,is harming,745,745_F_his,f,Mismatch,poss,The pamphlet about Nancy is harming,his,5.529061317443848
About,wouldn't harm,746,746_M_him,m,Match,obj,The brochure about Dan wouldn't harm,him,4.560629844665527
About,wouldn't harm,746,746_F_him,f,Mismatch,obj,The brochure about Susan wouldn't harm,him,5.290286540985107
About,wouldn't harm,746,746_M_his,m,Match,poss,The brochure about Dan wouldn't harm,his,4.234126091003418
About,wouldn't harm,746,746_F_his,f,Mismatch,poss,The brochure about Susan wouldn't harm,his,6.295973777770996
About,won't help,747,747_M_him,m,Match,obj,The play about David won't help,him,4.2833943367004395
About,won't help,747,747_F_him,f,Mismatch,obj,The play about Ruth won't help,him,4.363384246826172
About,won't help,747,747_M_his,m,Match,poss,The play about David won't help,his,7.318629264831543
About,won't help,747,747_F_his,f,Mismatch,poss,The play about Ruth won't help,his,8.061403274536133
About,bothered,748,748_M_him,m,Match,obj,The movie about Carl bothered,him,4.423800468444824
About,bothered,748,748_F_him,f,Mismatch,obj,The movie about Ann bothered,him,3.312476634979248
About,bothered,748,748_M_his,m,Match,poss,The movie about Carl bothered,his,6.63560676574707
About,bothered,748,748_F_his,f,Mismatch,poss,The movie about Ann bothered,his,6.865763187408447
About,might worry,749,749_M_him,m,Match,obj,The newspaper article about this grandfather might worry,him,3.6465165615081787
About,might worry,749,749_F_him,f,Mismatch,obj,The newspaper article about Emily might worry,him,3.251039505004883
About,might worry,749,749_M_his,m,Match,poss,The newspaper article about this grandfather might worry,his,6.807373046875
About,might worry,749,749_F_his,f,Mismatch,poss,The newspaper article about Emily might worry,his,7.913205146789551
About,aids,750,750_M_him,m,Match,obj,The story about Walter aids,him,3.8444931507110596
About,aids,750,750_F_him,f,Mismatch,obj,The story about Cheryl aids,him,4.11558723449707
About,aids,750,750_M_his,m,Match,poss,The story about Walter aids,his,3.220294713973999
About,aids,750,750_F_his,f,Mismatch,poss,The story about Cheryl aids,his,5.586533069610596
About,underwhelms,751,751_M_him,m,Match,obj,The essay about Joseph underwhelms,him,3.9760901927948
About,underwhelms,751,751_F_him,f,Mismatch,obj,The essay about Nina underwhelms,him,4.858081817626953
About,underwhelms,751,751_M_his,m,Match,poss,The essay about Joseph underwhelms,his,6.829858303070068
About,underwhelms,751,751_F_his,f,Mismatch,poss,The essay about Nina underwhelms,his,8.850403785705566
About,isn't hurting,752,752_M_him,m,Match,obj,The report about George isn't hurting,him,3.1776316165924072
About,isn't hurting,752,752_F_him,f,Mismatch,obj,The report about Sandra isn't hurting,him,5.050544261932373
About,isn't hurting,752,752_M_his,m,Match,poss,The report about George isn't hurting,his,4.284562110900879
About,isn't hurting,752,752_F_his,f,Mismatch,poss,The report about Sandra isn't hurting,his,7.3929219245910645
About,alarms,753,753_M_him,m,Match,obj,The documentary about Guy alarms,him,3.83986759185791
About,alarms,753,753_F_him,f,Mismatch,obj,The documentary about Melanie alarms,him,3.6738765239715576
About,alarms,753,753_M_his,m,Match,poss,The documentary about Guy alarms,his,5.455440998077393
About,alarms,753,753_F_his,f,Mismatch,poss,The documentary about Melanie alarms,his,5.882938861846924
About,harmed,754,754_M_him,m,Match,obj,The commentary about Larry harmed,him,3.4459214210510254
About,harmed,754,754_F_him,f,Mismatch,obj,The commentary about Paula harmed,him,3.7968485355377197
About,harmed,754,754_M_his,m,Match,poss,The commentary about Larry harmed,his,3.3368794918060303
About,harmed,754,754_F_his,f,Mismatch,poss,The commentary about Paula harmed,his,4.4769182205200195
About,embarrassed,755,755_M_him,m,Match,obj,The show about Richard embarrassed,him,3.024251699447632
About,embarrassed,755,755_F_him,f,Mismatch,obj,The show about Caroline embarrassed,him,2.9057435989379883
About,embarrassed,755,755_M_his,m,Match,poss,The show about Richard embarrassed,his,4.492986679077148
About,embarrassed,755,755_F_his,f,Mismatch,poss,The show about Caroline embarrassed,his,6.710071563720703
About,couldn't shock,756,756_M_him,m,Match,obj,The book about Rodney couldn't shock,him,3.363657236099243
About,couldn't shock,756,756_F_him,f,Mismatch,obj,The book about the mother couldn't shock,him,3.3469433784484863
About,couldn't shock,756,756_M_his,m,Match,poss,The book about Rodney couldn't shock,his,6.847218036651611
About,couldn't shock,756,756_F_his,f,Mismatch,poss,The book about the mother couldn't shock,his,6.763792037963867
About,bores,757,757_M_him,m,Match,obj,The pamphlet about Curtis bores,him,5.369999408721924
About,bores,757,757_F_him,f,Mismatch,obj,The pamphlet about Gina bores,him,5.621587753295898
About,bores,757,757_M_his,m,Match,poss,The pamphlet about Curtis bores,his,4.205226898193359
About,bores,757,757_F_his,f,Mismatch,poss,The pamphlet about Gina bores,his,7.648246765136719
About,is hindering,758,758_M_him,m,Match,obj,The brochure about Samuel is hindering,him,4.564722061157227
About,is hindering,758,758_F_him,f,Mismatch,obj,The brochure about Caroline is hindering,him,5.397083759307861
About,is hindering,758,758_M_his,m,Match,poss,The brochure about Samuel is hindering,his,4.606829643249512
About,is hindering,758,758_F_his,f,Mismatch,poss,The brochure about Caroline is hindering,his,6.252421855926514
About,scares,759,759_M_him,m,Match,obj,The play about Robert scares,him,3.749337673187256
About,scares,759,759_F_him,f,Mismatch,obj,The play about Carmen scares,him,4.039133071899414
About,scares,759,759_M_his,m,Match,poss,The play about Robert scares,his,6.241440773010254
About,scares,759,759_F_his,f,Mismatch,poss,The play about Carmen scares,his,7.8687357902526855
About,hindered,760,760_M_him,m,Match,obj,The movie about Bill hindered,him,3.522304058074951
About,hindered,760,760_F_him,f,Mismatch,obj,The movie about Kirsten hindered,him,4.356770992279053
About,hindered,760,760_M_his,m,Match,poss,The movie about Bill hindered,his,3.0370898246765137
About,hindered,760,760_F_his,f,Mismatch,poss,The movie about Kirsten hindered,his,4.2194504737854
About,wasn't hurting,761,761_M_him,m,Match,obj,The newspaper article about Kevin wasn't hurting,him,2.789053201675415
About,wasn't hurting,761,761_F_him,f,Mismatch,obj,The newspaper article about Julie wasn't hurting,him,3.5634193420410156
About,wasn't hurting,761,761_M_his,m,Match,poss,The newspaper article about Kevin wasn't hurting,his,3.519454002380371
About,wasn't hurting,761,761_F_his,f,Mismatch,poss,The newspaper article about Julie wasn't hurting,his,5.205054759979248
About,has alarmed,762,762_M_him,m,Match,obj,The story about Gregory has alarmed,him,5.42734432220459
About,has alarmed,762,762_F_him,f,Mismatch,obj,The story about Sandra has alarmed,him,5.725987434387207
About,has alarmed,762,762_M_his,m,Match,poss,The story about Gregory has alarmed,his,6.838718891143799
About,has alarmed,762,762_F_his,f,Mismatch,poss,The story about Sandra has alarmed,his,7.843752861022949
About,might astound,763,763_M_him,m,Match,obj,The essay about Daniel might astound,him,5.203862190246582
About,might astound,763,763_F_him,f,Mismatch,obj,The essay about Kristen might astound,him,6.499885559082031
About,might astound,763,763_M_his,m,Match,poss,The essay about Daniel might astound,his,8.249940872192383
About,might astound,763,763_F_his,f,Mismatch,poss,The essay about Kristen might astound,his,9.440193176269531
About,hadn't astounded,764,764_M_him,m,Match,obj,The report about Brian hadn't astounded,him,2.4261791706085205
About,hadn't astounded,764,764_F_him,f,Mismatch,obj,The report about Monica hadn't astounded,him,2.60101056098938
About,hadn't astounded,764,764_M_his,m,Match,poss,The report about Brian hadn't astounded,his,7.372647285461426
About,hadn't astounded,764,764_F_his,f,Mismatch,poss,The report about Monica hadn't astounded,his,7.426273822784424
About,is confusing,765,765_M_him,m,Match,obj,The documentary about Christopher is confusing,him,6.722694396972656
About,is confusing,765,765_F_him,f,Mismatch,obj,The documentary about Pamela is confusing,him,8.034659385681152
About,is confusing,765,765_M_his,m,Match,poss,The documentary about Christopher is confusing,his,8.340970039367676
About,is confusing,765,765_F_his,f,Mismatch,poss,The documentary about Pamela is confusing,his,9.959877967834473
About,disgusts,766,766_M_him,m,Match,obj,The commentary about Roger disgusts,him,4.418602466583252
About,disgusts,766,766_F_him,f,Mismatch,obj,The commentary about Sally disgusts,him,4.086230754852295
About,disgusts,766,766_M_his,m,Match,poss,The commentary about Roger disgusts,his,6.291182994842529
About,disgusts,766,766_F_his,f,Mismatch,poss,The commentary about Sally disgusts,his,7.629858016967773
About,scares,767,767_M_him,m,Match,obj,The show about that grandfather scares,him,5.679141521453857
About,scares,767,767_F_him,f,Mismatch,obj,The show about Samantha scares,him,3.8657302856445312
About,scares,767,767_M_his,m,Match,poss,The show about that grandfather scares,his,6.810043811798096
About,scares,767,767_F_his,f,Mismatch,poss,The show about Samantha scares,his,8.213020324707031
About,confused,768,768_M_him,m,Match,obj,The book about Mitchell confused,him,3.284313201904297
About,confused,768,768_F_him,f,Mismatch,obj,The book about Dawn confused,him,3.623257637023926
About,confused,768,768_M_his,m,Match,poss,The book about Mitchell confused,his,5.7082295417785645
About,confused,768,768_F_his,f,Mismatch,poss,The book about Dawn confused,his,6.809591770172119
About,is hindering,769,769_M_him,m,Match,obj,The pamphlet about Gregory is hindering,him,4.7561211585998535
About,is hindering,769,769_F_him,f,Mismatch,obj,The pamphlet about Anna is hindering,him,5.2231221199035645
About,is hindering,769,769_M_his,m,Match,poss,The pamphlet about Gregory is hindering,his,4.452995300292969
About,is hindering,769,769_F_his,f,Mismatch,poss,The pamphlet about Anna is hindering,his,5.655981540679932
About,isn't helping,770,770_M_him,m,Match,obj,The brochure about Bill isn't helping,him,3.6527841091156006
About,isn't helping,770,770_F_him,f,Mismatch,obj,The brochure about Margaret isn't helping,him,4.631957530975342
About,isn't helping,770,770_M_his,m,Match,poss,The brochure about Bill isn't helping,his,6.214954853057861
About,isn't helping,770,770_F_his,f,Mismatch,poss,The brochure about Margaret isn't helping,his,7.661025047302246
About,disturbs,771,771_M_him,m,Match,obj,The play about Benjamin disturbs,him,5.63936185836792
About,disturbs,771,771_F_him,f,Mismatch,obj,The play about Leslie disturbs,him,5.338636875152588
About,disturbs,771,771_M_his,m,Match,poss,The play about Benjamin disturbs,his,4.266978740692139
About,disturbs,771,771_F_his,f,Mismatch,poss,The play about Leslie disturbs,his,5.025302886962891
About,harms,772,772_M_him,m,Match,obj,The movie about Samuel harms,him,5.1512603759765625
About,harms,772,772_F_him,f,Mismatch,obj,The movie about the ex-wife harms,him,6.959929943084717
About,harms,772,772_M_his,m,Match,poss,The movie about Samuel harms,his,3.1520230770111084
About,harms,772,772_F_his,f,Mismatch,poss,The movie about the ex-wife harms,his,4.448501110076904
About,can annoy,773,773_M_him,m,Match,obj,The newspaper article about Patrick can annoy,him,5.126676082611084
About,can annoy,773,773_F_him,f,Mismatch,obj,The newspaper article about Stacy can annoy,him,5.987133026123047
About,can annoy,773,773_M_his,m,Match,poss,The newspaper article about Patrick can annoy,his,6.572744846343994
About,can annoy,773,773_F_his,f,Mismatch,poss,The newspaper article about Stacy can annoy,his,8.041407585144043
About,confused,774,774_M_him,m,Match,obj,The story about this ex-boyfriend confused,him,3.40130877494812
About,confused,774,774_F_him,f,Mismatch,obj,The story about Maria confused,him,2.7774651050567627
About,confused,774,774_M_his,m,Match,poss,The story about this ex-boyfriend confused,his,6.153339862823486
About,confused,774,774_F_his,f,Mismatch,poss,The story about Maria confused,his,6.687817573547363
About,wasn't confusing,775,775_M_him,m,Match,obj,The essay about Benjamin wasn't confusing,him,6.351756572723389
About,wasn't confusing,775,775_F_him,f,Mismatch,obj,The essay about Kirsten wasn't confusing,him,7.454142093658447
About,wasn't confusing,775,775_M_his,m,Match,poss,The essay about Benjamin wasn't confusing,his,8.35915756225586
About,wasn't confusing,775,775_F_his,f,Mismatch,poss,The essay about Kirsten wasn't confusing,his,9.727952003479004
About,hadn't scared,776,776_M_him,m,Match,obj,The report about Walter hadn't scared,him,2.6287291049957275
About,hadn't scared,776,776_F_him,f,Mismatch,obj,The report about the wife hadn't scared,him,2.3050224781036377
About,hadn't scared,776,776_M_his,m,Match,poss,The report about Walter hadn't scared,his,5.801225185394287
About,hadn't scared,776,776_F_his,f,Mismatch,poss,The report about the wife hadn't scared,his,6.735788345336914
About,distracts,777,777_M_him,m,Match,obj,The documentary about Russell distracts,him,4.6397576332092285
About,distracts,777,777_F_him,f,Mismatch,obj,The documentary about this wife distracts,him,4.520034313201904
About,distracts,777,777_M_his,m,Match,poss,The documentary about Russell distracts,his,7.101809978485107
About,distracts,777,777_F_his,f,Mismatch,poss,The documentary about this wife distracts,his,8.142240524291992
About,upsets,778,778_M_him,m,Match,obj,The commentary about Travis upsets,him,4.346412181854248
About,upsets,778,778_F_him,f,Mismatch,obj,The commentary about Paula upsets,him,3.390944719314575
About,upsets,778,778_M_his,m,Match,poss,The commentary about Travis upsets,his,4.4846978187561035
About,upsets,778,778_F_his,f,Mismatch,poss,The commentary about Paula upsets,his,6.328603744506836
About,embarrassed,779,779_M_him,m,Match,obj,The show about Brett embarrassed,him,3.994549512863159
About,embarrassed,779,779_F_him,f,Mismatch,obj,The show about the lady embarrassed,him,3.3712856769561768
About,embarrassed,779,779_M_his,m,Match,poss,The show about Brett embarrassed,his,4.599886894226074
About,embarrassed,779,779_F_his,f,Mismatch,poss,The show about the lady embarrassed,his,7.09702205657959
About,confuses,780,780_M_him,m,Match,obj,The book about Richard confuses,him,6.637198448181152
About,confuses,780,780_F_him,f,Mismatch,obj,The book about Janet confuses,him,8.05226993560791
About,confuses,780,780_M_his,m,Match,poss,The book about Richard confuses,his,4.4009881019592285
About,confuses,780,780_F_his,f,Mismatch,poss,The book about Janet confuses,his,7.788013458251953
About,does alarm,781,781_M_him,m,Match,obj,The pamphlet about Jeffrey does alarm,him,5.24017858505249
About,does alarm,781,781_F_him,f,Mismatch,obj,The pamphlet about Eva does alarm,him,5.511378765106201
About,does alarm,781,781_M_his,m,Match,poss,The pamphlet about Jeffrey does alarm,his,7.50749397277832
About,does alarm,781,781_F_his,f,Mismatch,poss,The pamphlet about Eva does alarm,his,8.34792423248291
About,harmed,782,782_M_him,m,Match,obj,The brochure about Carl harmed,him,4.503429412841797
About,harmed,782,782_F_him,f,Mismatch,obj,The brochure about Jennifer harmed,him,5.380542278289795
About,harmed,782,782_M_his,m,Match,poss,The brochure about Carl harmed,his,3.1362340450286865
About,harmed,782,782_F_his,f,Mismatch,poss,The brochure about Jennifer harmed,his,5.1564249992370605
About,underwhelms,783,783_M_him,m,Match,obj,The play about Samuel underwhelms,him,3.7775492668151855
About,underwhelms,783,783_F_him,f,Mismatch,obj,The play about Veronica underwhelms,him,4.532358646392822
About,underwhelms,783,783_M_his,m,Match,poss,The play about Samuel underwhelms,his,7.265446186065674
About,underwhelms,783,783_F_his,f,Mismatch,poss,The play about Veronica underwhelms,his,9.441797256469727
About,can't bore,784,784_M_him,m,Match,obj,The movie about Peter can't bore,him,4.414722919464111
About,can't bore,784,784_F_him,f,Mismatch,obj,The movie about Ann can't bore,him,4.288992881774902
About,can't bore,784,784_M_his,m,Match,poss,The movie about Peter can't bore,his,7.5354323387146
About,can't bore,784,784_F_his,f,Mismatch,poss,The movie about Ann can't bore,his,8.143643379211426
About,embarrasses,785,785_M_him,m,Match,obj,The newspaper article about Samuel embarrasses,him,3.000145435333252
About,embarrasses,785,785_F_him,f,Mismatch,obj,The newspaper article about Theresa embarrasses,him,3.643329381942749
About,embarrasses,785,785_M_his,m,Match,poss,The newspaper article about Samuel embarrasses,his,5.571208477020264
About,embarrasses,785,785_F_his,f,Mismatch,poss,The newspaper article about Theresa embarrasses,his,6.651243209838867
About,underwhelms,786,786_M_him,m,Match,obj,The story about Daniel underwhelms,him,4.283515930175781
About,underwhelms,786,786_F_him,f,Mismatch,obj,The story about Valerie underwhelms,him,5.0430521965026855
About,underwhelms,786,786_M_his,m,Match,poss,The story about Daniel underwhelms,his,8.1618013381958
About,underwhelms,786,786_F_his,f,Mismatch,poss,The story about Valerie underwhelms,his,8.39811897277832
About,annoyed,787,787_M_him,m,Match,obj,The essay about Brett annoyed,him,3.1706621646881104
About,annoyed,787,787_F_him,f,Mismatch,obj,The essay about Nancy annoyed,him,3.116511344909668
About,annoyed,787,787_M_his,m,Match,poss,The essay about Brett annoyed,his,5.88543176651001
About,annoyed,787,787_F_his,f,Mismatch,poss,The essay about Nancy annoyed,his,6.420777320861816
About,bothered,788,788_M_him,m,Match,obj,The report about Robert bothered,him,3.4388651847839355
About,bothered,788,788_F_him,f,Mismatch,obj,The report about Ruth bothered,him,2.948376178741455
About,bothered,788,788_M_his,m,Match,poss,The report about Robert bothered,his,6.169118881225586
About,bothered,788,788_F_his,f,Mismatch,poss,The report about Ruth bothered,his,7.067734241485596
