exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,model,surp
About,worried,394,394_F_him,f,Mismatch,obj,The commentary about Nicole worried,him,gpt-j-6B,5.242517948150635
About,worried,394,394_M_his,m,Match,poss,The commentary about Kevin worried,his,gpt-j-6B,7.686861515045166
About,worried,394,394_F_his,f,Mismatch,poss,The commentary about Nicole worried,his,gpt-j-6B,9.46916389465332
About,wasn't hindering,395,395_M_him,m,Match,obj,The show about Andrew wasn't hindering,him,gpt-j-6B,5.021409511566162
About,wasn't hindering,395,395_F_him,f,Mismatch,obj,The show about Karen wasn't hindering,him,gpt-j-6B,5.944440364837647
About,wasn't hindering,395,395_M_his,m,Match,poss,The show about Andrew wasn't hindering,his,gpt-j-6B,3.736509561538696
About,wasn't hindering,395,395_F_his,f,Mismatch,poss,The show about Karen wasn't hindering,his,gpt-j-6B,4.760979652404785
About,upsets,396,396_M_him,m,Match,obj,The book about Keith upsets,him,gpt-j-6B,4.415748119354248
About,upsets,396,396_F_him,f,Mismatch,obj,The book about Jane upsets,him,gpt-j-6B,4.440352439880371
About,upsets,396,396_M_his,m,Match,poss,The book about Keith upsets,his,gpt-j-6B,5.238534927368164
About,upsets,396,396_F_his,f,Mismatch,poss,The book about Jane upsets,his,gpt-j-6B,7.032695293426514
About,was harming,397,397_M_him,m,Match,obj,The pamphlet about Ronald was harming,him,gpt-j-6B,3.203386068344116
About,was harming,397,397_F_him,f,Mismatch,obj,The pamphlet about Connie was harming,him,gpt-j-6B,4.288894176483154
About,was harming,397,397_M_his,m,Match,poss,The pamphlet about Ronald was harming,his,gpt-j-6B,2.459496259689331
About,was harming,397,397_F_his,f,Mismatch,poss,The pamphlet about Connie was harming,his,gpt-j-6B,3.973304748535156
About,distracted,398,398_M_him,m,Match,obj,The brochure about Raymond distracted,him,gpt-j-6B,2.3437952995300293
About,distracted,398,398_F_him,f,Mismatch,obj,The brochure about Ruth distracted,him,gpt-j-6B,2.200596809387207
About,distracted,398,398_M_his,m,Match,poss,The brochure about Raymond distracted,his,gpt-j-6B,6.942385673522949
About,distracted,398,398_F_his,f,Mismatch,poss,The brochure about Ruth distracted,his,gpt-j-6B,6.641392230987549
About,had scared,399,399_M_him,m,Match,obj,The play about this man had scared,him,gpt-j-6B,2.311267852783203
About,had scared,399,399_F_him,f,Mismatch,obj,The play about Maria had scared,him,gpt-j-6B,2.204313039779663
About,had scared,399,399_M_his,m,Match,poss,The play about this man had scared,his,gpt-j-6B,7.045111179351807
About,had scared,399,399_F_his,f,Mismatch,poss,The play about Maria had scared,his,gpt-j-6B,8.020176887512207
About,might hurt,400,400_M_him,m,Match,obj,The movie about Marcus might hurt,him,gpt-j-6B,2.9187746047973637
About,might hurt,400,400_F_him,f,Mismatch,obj,The movie about Cynthia might hurt,him,gpt-j-6B,4.816910743713379
About,might hurt,400,400_M_his,m,Match,poss,The movie about Marcus might hurt,his,gpt-j-6B,1.9269216060638428
About,might hurt,400,400_F_his,f,Mismatch,poss,The movie about Cynthia might hurt,his,gpt-j-6B,4.275899887084961
About,should alarm,401,401_M_him,m,Match,obj,The newspaper article about Brad should alarm,him,gpt-j-6B,4.006484508514404
About,should alarm,401,401_F_him,f,Mismatch,obj,The newspaper article about Kirsten should alarm,him,gpt-j-6B,3.9111874103546143
About,should alarm,401,401_M_his,m,Match,poss,The newspaper article about Brad should alarm,his,gpt-j-6B,6.925687789916992
About,should alarm,401,401_F_his,f,Mismatch,poss,The newspaper article about Kirsten should alarm,his,gpt-j-6B,8.34071159362793
About,will help,402,402_M_him,m,Match,obj,The story about Todd will help,him,gpt-j-6B,4.736155033111572
About,will help,402,402_F_him,f,Mismatch,obj,The story about Rachel will help,him,gpt-j-6B,6.0177321434021
About,will help,402,402_M_his,m,Match,poss,The story about Todd will help,his,gpt-j-6B,7.339768886566162
About,will help,402,402_F_his,f,Mismatch,poss,The story about Rachel will help,his,gpt-j-6B,9.376506805419922
About,can impress,403,403_M_him,m,Match,obj,The essay about Patrick can impress,him,gpt-j-6B,6.655550956726074
About,can impress,403,403_F_him,f,Mismatch,obj,The essay about Caroline can impress,him,gpt-j-6B,6.268030166625977
About,can impress,403,403_M_his,m,Match,poss,The essay about Patrick can impress,his,gpt-j-6B,4.536592483520508
About,can impress,403,403_F_his,f,Mismatch,poss,The essay about Caroline can impress,his,gpt-j-6B,6.639975070953369
About,didn't upset,404,404_M_him,m,Match,obj,The report about Edward didn't upset,him,gpt-j-6B,3.198582172393799
About,didn't upset,404,404_F_him,f,Mismatch,obj,The report about Donna didn't upset,him,gpt-j-6B,4.162548065185547
About,didn't upset,404,404_M_his,m,Match,poss,The report about Edward didn't upset,his,gpt-j-6B,8.879194259643555
About,didn't upset,404,404_F_his,f,Mismatch,poss,The report about Donna didn't upset,his,gpt-j-6B,10.226375579833984
About,confused,405,405_M_him,m,Match,obj,The documentary about Roger confused,him,gpt-j-6B,3.558271169662476
About,confused,405,405_F_him,f,Mismatch,obj,The documentary about Tracy confused,him,gpt-j-6B,4.440889358520508
About,confused,405,405_M_his,m,Match,poss,The documentary about Roger confused,his,gpt-j-6B,5.316555500030518
About,confused,405,405_F_his,f,Mismatch,poss,The documentary about Tracy confused,his,gpt-j-6B,6.447136878967285
About,overwhelmed,406,406_M_him,m,Match,obj,The commentary about that ex-husband overwhelmed,him,gpt-j-6B,4.991724491119385
About,overwhelmed,406,406_F_him,f,Mismatch,obj,The commentary about Jennifer overwhelmed,him,gpt-j-6B,4.099559783935547
About,overwhelmed,406,406_M_his,m,Match,poss,The commentary about that ex-husband overwhelmed,his,gpt-j-6B,7.561525344848633
About,overwhelmed,406,406_F_his,f,Mismatch,poss,The commentary about Jennifer overwhelmed,his,gpt-j-6B,7.751381874084473
About,has aided,407,407_M_him,m,Match,obj,The show about Douglas has aided,him,gpt-j-6B,6.478180408477783
About,has aided,407,407_F_him,f,Mismatch,obj,The show about Tiffany has aided,him,gpt-j-6B,7.024214267730713
About,has aided,407,407_M_his,m,Match,poss,The show about Douglas has aided,his,gpt-j-6B,5.779375076293945
About,has aided,407,407_F_his,f,Mismatch,poss,The show about Tiffany has aided,his,gpt-j-6B,6.979130268096924
About,has distracted,408,408_M_him,m,Match,obj,The book about Todd has distracted,him,gpt-j-6B,4.357817649841309
About,has distracted,408,408_F_him,f,Mismatch,obj,The book about Elaine has distracted,him,gpt-j-6B,4.663027286529541
About,has distracted,408,408_M_his,m,Match,poss,The book about Todd has distracted,his,gpt-j-6B,8.426668167114258
About,has distracted,408,408_F_his,f,Mismatch,poss,The book about Elaine has distracted,his,gpt-j-6B,9.532123565673828
About,astounds,409,409_M_him,m,Match,obj,The pamphlet about the husband astounds,him,gpt-j-6B,4.893101692199707
About,astounds,409,409_F_him,f,Mismatch,obj,The pamphlet about Karen astounds,him,gpt-j-6B,6.681610584259033
About,astounds,409,409_M_his,m,Match,poss,The pamphlet about the husband astounds,his,gpt-j-6B,6.71901273727417
About,astounds,409,409_F_his,f,Mismatch,poss,The pamphlet about Karen astounds,his,gpt-j-6B,9.56700038909912
About,has embarrassed,410,410_M_him,m,Match,obj,The brochure about Gregory has embarrassed,him,gpt-j-6B,4.024197101593018
About,has embarrassed,410,410_F_him,f,Mismatch,obj,The brochure about Nancy has embarrassed,him,gpt-j-6B,5.221605777740479
About,has embarrassed,410,410_M_his,m,Match,poss,The brochure about Gregory has embarrassed,his,gpt-j-6B,6.109342575073242
About,has embarrassed,410,410_F_his,f,Mismatch,poss,The brochure about Nancy has embarrassed,his,gpt-j-6B,9.673672676086426
About,is impressing,411,411_M_him,m,Match,obj,The play about Ronald is impressing,him,gpt-j-6B,5.531929016113281
About,is impressing,411,411_F_him,f,Mismatch,obj,The play about Janet is impressing,him,gpt-j-6B,5.478241920471191
About,is impressing,411,411_M_his,m,Match,poss,The play about Ronald is impressing,his,gpt-j-6B,6.6703057289123535
About,is impressing,411,411_F_his,f,Mismatch,poss,The play about Janet is impressing,his,gpt-j-6B,6.999834060668945
About,will help,412,412_M_him,m,Match,obj,The movie about that husband will help,him,gpt-j-6B,4.461205005645752
About,will help,412,412_F_him,f,Mismatch,obj,The movie about Eva will help,him,gpt-j-6B,6.93084716796875
About,will help,412,412_M_his,m,Match,poss,The movie about that husband will help,his,gpt-j-6B,7.504389762878418
About,will help,412,412_F_his,f,Mismatch,poss,The movie about Eva will help,his,gpt-j-6B,9.320310592651367
About,could upset,413,413_M_him,m,Match,obj,The newspaper article about the husband could upset,him,gpt-j-6B,3.852021217346192
About,could upset,413,413_F_him,f,Mismatch,obj,The newspaper article about Irene could upset,him,gpt-j-6B,3.5300815105438232
About,could upset,413,413_M_his,m,Match,poss,The newspaper article about the husband could upset,his,gpt-j-6B,4.393032073974609
About,could upset,413,413_F_his,f,Mismatch,poss,The newspaper article about Irene could upset,his,gpt-j-6B,4.600831508636475
About,won't bother,414,414_M_him,m,Match,obj,The story about Michael won't bother,him,gpt-j-6B,3.979741334915161
About,won't bother,414,414_F_him,f,Mismatch,obj,The story about the mother won't bother,him,gpt-j-6B,4.788167476654053
About,won't bother,414,414_M_his,m,Match,poss,The story about Michael won't bother,his,gpt-j-6B,9.468745231628418
About,won't bother,414,414_F_his,f,Mismatch,poss,The story about the mother won't bother,his,gpt-j-6B,11.07741641998291
About,shouldn't overwhelm,415,415_M_him,m,Match,obj,The essay about Marcus shouldn't overwhelm,him,gpt-j-6B,6.225852966308594
About,shouldn't overwhelm,415,415_F_him,f,Mismatch,obj,The essay about Nina shouldn't overwhelm,him,gpt-j-6B,7.348077774047852
About,shouldn't overwhelm,415,415_M_his,m,Match,poss,The essay about Marcus shouldn't overwhelm,his,gpt-j-6B,6.31602144241333
About,shouldn't overwhelm,415,415_F_his,f,Mismatch,poss,The essay about Nina shouldn't overwhelm,his,gpt-j-6B,8.385014533996582
About,has confused,416,416_M_him,m,Match,obj,The report about Aaron has confused,him,gpt-j-6B,6.999002933502197
About,has confused,416,416_F_him,f,Mismatch,obj,The report about the wife has confused,him,gpt-j-6B,5.434750080108643
About,has confused,416,416_M_his,m,Match,poss,The report about Aaron has confused,his,gpt-j-6B,8.847455978393555
About,has confused,416,416_F_his,f,Mismatch,poss,The report about the wife has confused,his,gpt-j-6B,8.81606674194336
About,has helped,417,417_M_him,m,Match,obj,The documentary about Richard has helped,him,gpt-j-6B,5.580419063568115
About,has helped,417,417_F_him,f,Mismatch,obj,The documentary about Katherine has helped,him,gpt-j-6B,6.997089862823486
About,has helped,417,417_M_his,m,Match,poss,The documentary about Richard has helped,his,gpt-j-6B,8.341827392578125
About,has helped,417,417_F_his,f,Mismatch,poss,The documentary about Katherine has helped,his,gpt-j-6B,9.769769668579102
About,isn't embarrassing,418,418_M_him,m,Match,obj,The commentary about Carl isn't embarrassing,him,gpt-j-6B,8.87317943572998
About,isn't embarrassing,418,418_F_him,f,Mismatch,obj,The commentary about the grandmother isn't embarrassing,him,gpt-j-6B,11.26128387451172
About,isn't embarrassing,418,418_M_his,m,Match,poss,The commentary about Carl isn't embarrassing,his,gpt-j-6B,11.352810859680176
About,isn't embarrassing,418,418_F_his,f,Mismatch,poss,The commentary about the grandmother isn't embarrassing,his,gpt-j-6B,13.583120346069336
About,wasn't aiding,419,419_M_him,m,Match,obj,The show about Donald wasn't aiding,him,gpt-j-6B,5.075970649719238
About,wasn't aiding,419,419_F_him,f,Mismatch,obj,The show about the dancer wasn't aiding,him,gpt-j-6B,5.00789737701416
About,wasn't aiding,419,419_M_his,m,Match,poss,The show about Donald wasn't aiding,his,gpt-j-6B,4.095388889312744
About,wasn't aiding,419,419_F_his,f,Mismatch,poss,The show about the dancer wasn't aiding,his,gpt-j-6B,3.5313892364501958
About,annoyed,420,420_M_him,m,Match,obj,The book about Kevin annoyed,him,gpt-j-6B,5.076886177062988
About,annoyed,420,420_F_him,f,Mismatch,obj,The book about Katherine annoyed,him,gpt-j-6B,4.331685543060303
About,annoyed,420,420_M_his,m,Match,poss,The book about Kevin annoyed,his,gpt-j-6B,5.798233985900879
About,annoyed,420,420_F_his,f,Mismatch,poss,The book about Katherine annoyed,his,gpt-j-6B,7.927152156829834
About,hurt,421,421_M_him,m,Match,obj,The pamphlet about Joseph hurt,him,gpt-j-6B,3.457326650619507
About,hurt,421,421_F_him,f,Mismatch,obj,The pamphlet about Carla hurt,him,gpt-j-6B,3.6012656688690186
About,hurt,421,421_M_his,m,Match,poss,The pamphlet about Joseph hurt,his,gpt-j-6B,3.198092222213745
About,hurt,421,421_F_his,f,Mismatch,poss,The pamphlet about Carla hurt,his,gpt-j-6B,3.770331621170044
About,alarmed,422,422_M_him,m,Match,obj,The brochure about Omar alarmed,him,gpt-j-6B,3.6104929447174072
About,alarmed,422,422_F_him,f,Mismatch,obj,The brochure about Nicole alarmed,him,gpt-j-6B,2.663032054901123
About,alarmed,422,422_M_his,m,Match,poss,The brochure about Omar alarmed,his,gpt-j-6B,6.6649489402771
About,alarmed,422,422_F_his,f,Mismatch,poss,The brochure about Nicole alarmed,his,gpt-j-6B,7.960428237915039
About,overwhelms,423,423_M_him,m,Match,obj,The play about the man overwhelms,him,gpt-j-6B,5.287124156951904
About,overwhelms,423,423_F_him,f,Mismatch,obj,The play about Andrea overwhelms,him,gpt-j-6B,5.525291919708252
About,overwhelms,423,423_M_his,m,Match,poss,The play about the man overwhelms,his,gpt-j-6B,6.053555488586426
About,overwhelms,423,423_F_his,f,Mismatch,poss,The play about Andrea overwhelms,his,gpt-j-6B,7.035613536834717
About,did worry,424,424_M_him,m,Match,obj,The movie about Scott did worry,him,gpt-j-6B,5.728812217712402
About,did worry,424,424_F_him,f,Mismatch,obj,The movie about Veronica did worry,him,gpt-j-6B,5.950526237487793
About,did worry,424,424_M_his,m,Match,poss,The movie about Scott did worry,his,gpt-j-6B,10.349945068359377
About,did worry,424,424_F_his,f,Mismatch,poss,The movie about Veronica did worry,his,gpt-j-6B,11.518426895141602
About,worried,425,425_M_him,m,Match,obj,The newspaper article about Samuel worried,him,gpt-j-6B,2.981076717376709
About,worried,425,425_F_him,f,Mismatch,obj,The newspaper article about Nina worried,him,gpt-j-6B,4.13743257522583
About,worried,425,425_M_his,m,Match,poss,The newspaper article about Samuel worried,his,gpt-j-6B,6.193326950073242
About,worried,425,425_F_his,f,Mismatch,poss,The newspaper article about Nina worried,his,gpt-j-6B,8.059760093688965
About,hasn't worried,426,426_M_him,m,Match,obj,The story about Adam hasn't worried,him,gpt-j-6B,3.928032398223877
About,hasn't worried,426,426_F_him,f,Mismatch,obj,The story about Carol hasn't worried,him,gpt-j-6B,4.1426191329956055
About,hasn't worried,426,426_M_his,m,Match,poss,The story about Adam hasn't worried,his,gpt-j-6B,8.31247329711914
About,hasn't worried,426,426_F_his,f,Mismatch,poss,The story about Carol hasn't worried,his,gpt-j-6B,9.068070411682127
About,is astounding,427,427_M_him,m,Match,obj,The essay about Paul is astounding,him,gpt-j-6B,13.832843780517578
About,is astounding,427,427_F_him,f,Mismatch,obj,The essay about Ella is astounding,him,gpt-j-6B,15.930121421813965
About,is astounding,427,427_M_his,m,Match,poss,The essay about Paul is astounding,his,gpt-j-6B,13.849750518798828
About,is astounding,427,427_F_his,f,Mismatch,poss,The essay about Ella is astounding,his,gpt-j-6B,16.56130027770996
About,does underwhelm,428,428_M_him,m,Match,obj,The report about George does underwhelm,him,gpt-j-6B,7.586122989654541
About,does underwhelm,428,428_F_him,f,Mismatch,obj,The report about Rebecca does underwhelm,him,gpt-j-6B,9.14770793914795
About,does underwhelm,428,428_M_his,m,Match,poss,The report about George does underwhelm,his,gpt-j-6B,9.941773414611816
About,does underwhelm,428,428_F_his,f,Mismatch,poss,The report about Rebecca does underwhelm,his,gpt-j-6B,12.29233169555664
About,annoyed,429,429_M_him,m,Match,obj,The documentary about Raymond annoyed,him,gpt-j-6B,3.7457005977630615
About,annoyed,429,429_F_him,f,Mismatch,obj,The documentary about Samantha annoyed,him,gpt-j-6B,4.803223133087158
About,annoyed,429,429_M_his,m,Match,poss,The documentary about Raymond annoyed,his,gpt-j-6B,6.43948221206665
About,annoyed,429,429_F_his,f,Mismatch,poss,The documentary about Samantha annoyed,his,gpt-j-6B,8.51140022277832
About,isn't scaring,430,430_M_him,m,Match,obj,The commentary about Joseph isn't scaring,him,gpt-j-6B,5.0264387130737305
About,isn't scaring,430,430_F_him,f,Mismatch,obj,The commentary about Nancy isn't scaring,him,gpt-j-6B,5.645718574523926
About,isn't scaring,430,430_M_his,m,Match,poss,The commentary about Joseph isn't scaring,his,gpt-j-6B,8.836054801940918
About,isn't scaring,430,430_F_his,f,Mismatch,poss,The commentary about Nancy isn't scaring,his,gpt-j-6B,9.962532043457031
About,stuns,431,431_M_him,m,Match,obj,The show about Brian stuns,him,gpt-j-6B,7.306407451629639
About,stuns,431,431_F_him,f,Mismatch,obj,The show about Rachel stuns,him,gpt-j-6B,10.380698204040527
About,stuns,431,431_M_his,m,Match,poss,The show about Brian stuns,his,gpt-j-6B,6.911920547485352
About,stuns,431,431_F_his,f,Mismatch,poss,The show about Rachel stuns,his,gpt-j-6B,10.403240203857422
About,has embarrassed,432,432_M_him,m,Match,obj,The book about Vincent has embarrassed,him,gpt-j-6B,3.359758853912353
About,has embarrassed,432,432_F_him,f,Mismatch,obj,The book about Ann has embarrassed,him,gpt-j-6B,4.586158752441406
About,has embarrassed,432,432_M_his,m,Match,poss,The book about Vincent has embarrassed,his,gpt-j-6B,5.580156803131104
About,has embarrassed,432,432_F_his,f,Mismatch,poss,The book about Ann has embarrassed,his,gpt-j-6B,7.189772605895996
About,is aggravating,433,433_M_him,m,Match,obj,The pamphlet about Donald is aggravating,him,gpt-j-6B,8.715713500976562
About,is aggravating,433,433_F_him,f,Mismatch,obj,The pamphlet about the girl is aggravating,him,gpt-j-6B,9.758340835571287
About,is aggravating,433,433_M_his,m,Match,poss,The pamphlet about Donald is aggravating,his,gpt-j-6B,10.045698165893556
About,is aggravating,433,433_F_his,f,Mismatch,poss,The pamphlet about the girl is aggravating,his,gpt-j-6B,11.291204452514648
About,does confuse,434,434_M_him,m,Match,obj,The brochure about Bill does confuse,him,gpt-j-6B,6.318045616149902
About,does confuse,434,434_F_him,f,Mismatch,obj,The brochure about that lady does confuse,him,gpt-j-6B,8.608253479003906
About,does confuse,434,434_M_his,m,Match,poss,The brochure about Bill does confuse,his,gpt-j-6B,8.35810661315918
About,does confuse,434,434_F_his,f,Mismatch,poss,The brochure about that lady does confuse,his,gpt-j-6B,12.107916831970217
About,might hinder,435,435_M_him,m,Match,obj,The play about Benjamin might hinder,him,gpt-j-6B,4.254284381866455
About,might hinder,435,435_F_him,f,Mismatch,obj,The play about Jessica might hinder,him,gpt-j-6B,6.303490161895752
About,might hinder,435,435_M_his,m,Match,poss,The play about Benjamin might hinder,his,gpt-j-6B,3.634376525878906
About,might hinder,435,435_F_his,f,Mismatch,poss,The play about Jessica might hinder,his,gpt-j-6B,3.8689427375793457
About,astounds,436,436_M_him,m,Match,obj,The movie about Bruce astounds,him,gpt-j-6B,8.238504409790039
About,astounds,436,436_F_him,f,Mismatch,obj,The movie about Teresa astounds,him,gpt-j-6B,9.371002197265623
About,astounds,436,436_M_his,m,Match,poss,The movie about Bruce astounds,his,gpt-j-6B,9.951704025268556
About,astounds,436,436_F_his,f,Mismatch,poss,The movie about Teresa astounds,his,gpt-j-6B,11.298352241516112
About,is impressing,437,437_M_him,m,Match,obj,The newspaper article about that father is impressing,him,gpt-j-6B,5.173433303833008
About,is impressing,437,437_F_him,f,Mismatch,obj,The newspaper article about Kathleen is impressing,him,gpt-j-6B,4.8777031898498535
About,is impressing,437,437_M_his,m,Match,poss,The newspaper article about that father is impressing,his,gpt-j-6B,6.390707492828369
About,is impressing,437,437_F_his,f,Mismatch,poss,The newspaper article about Kathleen is impressing,his,gpt-j-6B,8.056140899658203
About,aggravates,438,438_M_him,m,Match,obj,The story about Aaron aggravates,him,gpt-j-6B,5.357658863067627
About,aggravates,438,438_F_him,f,Mismatch,obj,The story about that woman aggravates,him,gpt-j-6B,5.159873008728027
About,aggravates,438,438_M_his,m,Match,poss,The story about Aaron aggravates,his,gpt-j-6B,5.492911338806152
About,aggravates,438,438_F_his,f,Mismatch,poss,The story about that woman aggravates,his,gpt-j-6B,8.090347290039062
About,scared,439,439_M_him,m,Match,obj,The essay about Russell scared,him,gpt-j-6B,6.470144748687744
About,scared,439,439_F_him,f,Mismatch,obj,The essay about that mother scared,him,gpt-j-6B,6.318746566772461
About,scared,439,439_M_his,m,Match,poss,The essay about Russell scared,his,gpt-j-6B,6.898444652557373
About,scared,439,439_F_his,f,Mismatch,poss,The essay about that mother scared,his,gpt-j-6B,9.790231704711914
About,had hurt,440,440_M_him,m,Match,obj,The report about this grandfather had hurt,him,gpt-j-6B,2.059856414794922
About,had hurt,440,440_F_him,f,Mismatch,obj,The report about Kendra had hurt,him,gpt-j-6B,2.736445665359497
About,had hurt,440,440_M_his,m,Match,poss,The report about this grandfather had hurt,his,gpt-j-6B,2.87137222290039
About,had hurt,440,440_F_his,f,Mismatch,poss,The report about Kendra had hurt,his,gpt-j-6B,4.088972091674805
About,was worrying,441,441_M_him,m,Match,obj,The documentary about Brian was worrying,him,gpt-j-6B,5.545186996459961
About,was worrying,441,441_F_him,f,Mismatch,obj,The documentary about Christina was worrying,him,gpt-j-6B,6.35044002532959
About,was worrying,441,441_M_his,m,Match,poss,The documentary about Brian was worrying,his,gpt-j-6B,9.366074562072754
About,was worrying,441,441_F_his,f,Mismatch,poss,The documentary about Christina was worrying,his,gpt-j-6B,10.565814971923828
About,couldn't embarrass,442,442_M_him,m,Match,obj,The commentary about Adam couldn't embarrass,him,gpt-j-6B,2.2650909423828125
About,couldn't embarrass,442,442_F_him,f,Mismatch,obj,The commentary about this daughter couldn't embarrass,him,gpt-j-6B,4.155276298522949
About,couldn't embarrass,442,442_M_his,m,Match,poss,The commentary about Adam couldn't embarrass,his,gpt-j-6B,5.680220603942871
About,couldn't embarrass,442,442_F_his,f,Mismatch,poss,The commentary about this daughter couldn't embarrass,his,gpt-j-6B,7.55913496017456
About,stuns,443,443_M_him,m,Match,obj,The show about Steven stuns,him,gpt-j-6B,7.066778659820557
About,stuns,443,443_F_him,f,Mismatch,obj,The show about Jennifer stuns,him,gpt-j-6B,9.36927604675293
About,stuns,443,443_M_his,m,Match,poss,The show about Steven stuns,his,gpt-j-6B,6.706104755401611
About,stuns,443,443_F_his,f,Mismatch,poss,The show about Jennifer stuns,his,gpt-j-6B,10.022997856140137
About,harms,444,444_M_him,m,Match,obj,The book about Randolf harms,him,gpt-j-6B,10.23038101196289
About,harms,444,444_F_him,f,Mismatch,obj,The book about Brenda harms,him,gpt-j-6B,8.761850357055664
About,harms,444,444_M_his,m,Match,poss,The book about Randolf harms,his,gpt-j-6B,7.502785682678223
About,harms,444,444_F_his,f,Mismatch,poss,The book about Brenda harms,his,gpt-j-6B,8.806934356689453
About,underwhelms,445,445_M_him,m,Match,obj,The pamphlet about Ronald underwhelms,him,gpt-j-6B,5.415670394897461
About,underwhelms,445,445_F_him,f,Mismatch,obj,The pamphlet about the grandmother underwhelms,him,gpt-j-6B,6.439931392669678
About,underwhelms,445,445_M_his,m,Match,poss,The pamphlet about Ronald underwhelms,his,gpt-j-6B,6.937262535095215
About,underwhelms,445,445_F_his,f,Mismatch,poss,The pamphlet about the grandmother underwhelms,his,gpt-j-6B,8.198216438293457
About,bores,446,446_M_him,m,Match,obj,The brochure about the guy bores,him,gpt-j-6B,6.431696891784668
About,bores,446,446_F_him,f,Mismatch,obj,The brochure about Carmen bores,him,gpt-j-6B,4.759060382843018
About,bores,446,446_M_his,m,Match,poss,The brochure about the guy bores,his,gpt-j-6B,7.434821128845215
About,bores,446,446_F_his,f,Mismatch,poss,The brochure about Carmen bores,his,gpt-j-6B,9.346379280090332
About,bothered,447,447_M_him,m,Match,obj,The play about the grandson bothered,him,gpt-j-6B,2.716087818145752
About,bothered,447,447_F_him,f,Mismatch,obj,The play about Samantha bothered,him,gpt-j-6B,3.031806468963623
About,bothered,447,447_M_his,m,Match,poss,The play about the grandson bothered,his,gpt-j-6B,7.145612239837647
About,bothered,447,447_F_his,f,Mismatch,poss,The play about Samantha bothered,his,gpt-j-6B,8.21649169921875
About,won't embarrass,448,448_M_him,m,Match,obj,The movie about Brett won't embarrass,him,gpt-j-6B,2.2230758666992188
About,won't embarrass,448,448_F_him,f,Mismatch,obj,The movie about Natalie won't embarrass,him,gpt-j-6B,5.334448337554932
About,won't embarrass,448,448_M_his,m,Match,poss,The movie about Brett won't embarrass,his,gpt-j-6B,6.494805812835693
About,won't embarrass,448,448_F_his,f,Mismatch,poss,The movie about Natalie won't embarrass,his,gpt-j-6B,9.301859855651855
About,stunned,449,449_M_him,m,Match,obj,The newspaper article about Thomas stunned,him,gpt-j-6B,2.6798245906829834
About,stunned,449,449_F_him,f,Mismatch,obj,The newspaper article about Sonia stunned,him,gpt-j-6B,2.9902491569519043
About,stunned,449,449_M_his,m,Match,poss,The newspaper article about Thomas stunned,his,gpt-j-6B,6.782488822937012
About,stunned,449,449_F_his,f,Mismatch,poss,The newspaper article about Sonia stunned,his,gpt-j-6B,8.197476387023926
About,upsets,450,450_M_him,m,Match,obj,The story about David upsets,him,gpt-j-6B,5.346749782562256
About,upsets,450,450_F_him,f,Mismatch,obj,The story about Vanessa upsets,him,gpt-j-6B,3.897368669509888
About,upsets,450,450_M_his,m,Match,poss,The story about David upsets,his,gpt-j-6B,4.997347354888916
About,upsets,450,450_F_his,f,Mismatch,poss,The story about Vanessa upsets,his,gpt-j-6B,6.681319713592529
About,did disturb,451,451_M_him,m,Match,obj,The essay about Daniel did disturb,him,gpt-j-6B,4.071726799011231
About,did disturb,451,451_F_him,f,Mismatch,obj,The essay about Naomi did disturb,him,gpt-j-6B,5.005240440368652
About,did disturb,451,451_M_his,m,Match,poss,The essay about Daniel did disturb,his,gpt-j-6B,7.385416507720947
About,did disturb,451,451_F_his,f,Mismatch,poss,The essay about Naomi did disturb,his,gpt-j-6B,9.45730686187744
About,aggravated,452,452_M_him,m,Match,obj,The report about this son aggravated,him,gpt-j-6B,4.604618549346924
About,aggravated,452,452_F_him,f,Mismatch,obj,The report about Sarah aggravated,him,gpt-j-6B,3.9481589794158936
About,aggravated,452,452_M_his,m,Match,poss,The report about this son aggravated,his,gpt-j-6B,4.108692169189453
About,aggravated,452,452_F_his,f,Mismatch,poss,The report about Sarah aggravated,his,gpt-j-6B,5.142890930175781
About,wouldn't aggravate,453,453_M_him,m,Match,obj,The documentary about Guy wouldn't aggravate,him,gpt-j-6B,2.714189291000366
About,wouldn't aggravate,453,453_F_him,f,Mismatch,obj,The documentary about Renee wouldn't aggravate,him,gpt-j-6B,3.6955296993255615
About,wouldn't aggravate,453,453_M_his,m,Match,poss,The documentary about Guy wouldn't aggravate,his,gpt-j-6B,3.1650314331054688
About,wouldn't aggravate,453,453_F_his,f,Mismatch,poss,The documentary about Renee wouldn't aggravate,his,gpt-j-6B,3.842053413391113
About,has helped,454,454_M_him,m,Match,obj,The commentary about John has helped,him,gpt-j-6B,7.607310771942139
About,has helped,454,454_F_him,f,Mismatch,obj,The commentary about Gina has helped,him,gpt-j-6B,8.739747047424316
About,has helped,454,454_M_his,m,Match,poss,The commentary about John has helped,his,gpt-j-6B,11.02243995666504
About,has helped,454,454_F_his,f,Mismatch,poss,The commentary about Gina has helped,his,gpt-j-6B,12.06470775604248
About,annoys,455,455_M_him,m,Match,obj,The show about Travis annoys,him,gpt-j-6B,5.503369331359863
About,annoys,455,455_F_him,f,Mismatch,obj,The show about Julia annoys,him,gpt-j-6B,6.483516693115234
About,annoys,455,455_M_his,m,Match,poss,The show about Travis annoys,his,gpt-j-6B,6.562849044799805
