exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
TwoEmbedding,warned,didn't examine,810,810_MFM_his,mfm,MatchMismatchMatch,poss,That brother warned Cindy that Stephen didn't examine,his,3.9728548526763916
TwoEmbedding,warned,didn't examine,810,810_MFF_his,mff,MatchMismatchMismatch,poss,That brother warned Cindy that Nina didn't examine,his,5.951304912567139
TwoEmbedding,warned,didn't examine,810,810_FMM_his,fmm,MismatchMatchMatch,poss,Gina warned Brian that Stephen didn't examine,his,3.1718966960906982
TwoEmbedding,warned,didn't examine,810,810_FMF_his,fmf,MismatchMatchMismatch,poss,Gina warned Brian that Nina didn't examine,his,4.238287448883057
TwoEmbedding,warned,didn't examine,810,810_FFM_his,ffm,MismatchMismatchMatch,poss,Gina warned Cindy that Stephen didn't examine,his,3.7779483795166016
TwoEmbedding,warned,didn't examine,810,810_FFF_his,fff,MismatchMismatchMismatch,poss,Gina warned Cindy that Nina didn't examine,his,6.294875144958496
TwoEmbedding,shows,scanned,811,811_MMM_him,mmm,MatchMatchMatch,obj,Larry shows Benjamin that that nephew scanned,him,5.465761184692383
TwoEmbedding,shows,scanned,811,811_MMF_him,mmf,MatchMatchMismatch,obj,Larry shows Benjamin that Ellen scanned,him,4.629032611846924
TwoEmbedding,shows,scanned,811,811_MFM_him,mfm,MatchMismatchMatch,obj,Larry shows Tiffany that that nephew scanned,him,5.454563140869141
TwoEmbedding,shows,scanned,811,811_MFF_him,mff,MatchMismatchMismatch,obj,Larry shows Tiffany that Ellen scanned,him,4.534116744995117
TwoEmbedding,shows,scanned,811,811_FMM_him,fmm,MismatchMatchMatch,obj,Carrie shows Benjamin that that nephew scanned,him,5.239696025848389
TwoEmbedding,shows,scanned,811,811_FMF_him,fmf,MismatchMatchMismatch,obj,Carrie shows Benjamin that Ellen scanned,him,4.103436470031738
TwoEmbedding,shows,scanned,811,811_FFM_him,ffm,MismatchMismatchMatch,obj,Carrie shows Tiffany that that nephew scanned,him,5.541816711425781
TwoEmbedding,shows,scanned,811,811_FFF_him,fff,MismatchMismatchMismatch,obj,Carrie shows Tiffany that Ellen scanned,him,4.515099048614502
TwoEmbedding,shows,scanned,811,811_MMM_his,mmm,MatchMatchMatch,poss,Larry shows Benjamin that that nephew scanned,his,3.689708948135376
TwoEmbedding,shows,scanned,811,811_MMF_his,mmf,MatchMatchMismatch,poss,Larry shows Benjamin that Ellen scanned,his,3.7447762489318848
TwoEmbedding,shows,scanned,811,811_MFM_his,mfm,MatchMismatchMatch,poss,Larry shows Tiffany that that nephew scanned,his,4.519869327545166
TwoEmbedding,shows,scanned,811,811_MFF_his,mff,MatchMismatchMismatch,poss,Larry shows Tiffany that Ellen scanned,his,4.782975673675537
TwoEmbedding,shows,scanned,811,811_FMM_his,fmm,MismatchMatchMatch,poss,Carrie shows Benjamin that that nephew scanned,his,3.1428020000457764
TwoEmbedding,shows,scanned,811,811_FMF_his,fmf,MismatchMatchMismatch,poss,Carrie shows Benjamin that Ellen scanned,his,3.3549625873565674
TwoEmbedding,shows,scanned,811,811_FFM_his,ffm,MismatchMismatchMatch,poss,Carrie shows Tiffany that that nephew scanned,his,4.010664463043213
TwoEmbedding,shows,scanned,811,811_FFF_his,fff,MismatchMismatchMismatch,poss,Carrie shows Tiffany that Ellen scanned,his,4.298801422119141
TwoEmbedding,alerted,can shake,812,812_MMM_him,mmm,MatchMatchMatch,obj,Gary alerted Brad that Kevin can shake,him,4.961179733276367
TwoEmbedding,alerted,can shake,812,812_MMF_him,mmf,MatchMatchMismatch,obj,Gary alerted Brad that Meredith can shake,him,5.563239097595215
TwoEmbedding,alerted,can shake,812,812_MFM_him,mfm,MatchMismatchMatch,obj,Gary alerted Rose that Kevin can shake,him,5.324244976043701
TwoEmbedding,alerted,can shake,812,812_MFF_him,mff,MatchMismatchMismatch,obj,Gary alerted Rose that Meredith can shake,him,6.717257022857666
TwoEmbedding,alerted,can shake,812,812_FMM_him,fmm,MismatchMatchMatch,obj,Amanda alerted Brad that Kevin can shake,him,5.883310317993164
TwoEmbedding,alerted,can shake,812,812_FMF_him,fmf,MismatchMatchMismatch,obj,Amanda alerted Brad that Meredith can shake,him,6.506839752197266
TwoEmbedding,alerted,can shake,812,812_FFM_him,ffm,MismatchMismatchMatch,obj,Amanda alerted Rose that Kevin can shake,him,6.068826198577881
TwoEmbedding,alerted,can shake,812,812_FFF_him,fff,MismatchMismatchMismatch,obj,Amanda alerted Rose that Meredith can shake,him,7.494110107421875
TwoEmbedding,alerted,can shake,812,812_MMM_his,mmm,MatchMatchMatch,poss,Gary alerted Brad that Kevin can shake,his,2.93224835395813
TwoEmbedding,alerted,can shake,812,812_MMF_his,mmf,MatchMatchMismatch,poss,Gary alerted Brad that Meredith can shake,his,4.193727970123291
TwoEmbedding,alerted,can shake,812,812_MFM_his,mfm,MatchMismatchMatch,poss,Gary alerted Rose that Kevin can shake,his,3.2261557579040527
TwoEmbedding,alerted,can shake,812,812_MFF_his,mff,MatchMismatchMismatch,poss,Gary alerted Rose that Meredith can shake,his,5.470493793487549
TwoEmbedding,alerted,can shake,812,812_FMM_his,fmm,MismatchMatchMatch,poss,Amanda alerted Brad that Kevin can shake,his,3.341552257537842
TwoEmbedding,alerted,can shake,812,812_FMF_his,fmf,MismatchMatchMismatch,poss,Amanda alerted Brad that Meredith can shake,his,4.25051736831665
TwoEmbedding,alerted,can shake,812,812_FFM_his,ffm,MismatchMismatchMatch,poss,Amanda alerted Rose that Kevin can shake,his,3.689671039581299
TwoEmbedding,alerted,can shake,812,812_FFF_his,fff,MismatchMismatchMismatch,poss,Amanda alerted Rose that Meredith can shake,his,5.593922138214111
TwoEmbedding,advised,was disturbing,813,813_MMM_him,mmm,MatchMatchMatch,obj,Jerry advised Samuel that Theodore was disturbing,him,3.985156774520874
TwoEmbedding,advised,was disturbing,813,813_MMF_him,mmf,MatchMatchMismatch,obj,Jerry advised Samuel that Rose was disturbing,him,3.5538439750671387
TwoEmbedding,advised,was disturbing,813,813_MFM_him,mfm,MatchMismatchMatch,obj,Jerry advised Nicole that Theodore was disturbing,him,5.426462650299072
TwoEmbedding,advised,was disturbing,813,813_MFF_him,mff,MatchMismatchMismatch,obj,Jerry advised Nicole that Rose was disturbing,him,4.650350093841553
TwoEmbedding,advised,was disturbing,813,813_FMM_him,fmm,MismatchMatchMatch,obj,The grandmother advised Samuel that Theodore was disturbing,him,3.4352688789367676
TwoEmbedding,advised,was disturbing,813,813_FMF_him,fmf,MismatchMatchMismatch,obj,The grandmother advised Samuel that Rose was disturbing,him,2.7957534790039062
TwoEmbedding,advised,was disturbing,813,813_FFM_him,ffm,MismatchMismatchMatch,obj,The grandmother advised Nicole that Theodore was disturbing,him,4.89785099029541
TwoEmbedding,advised,was disturbing,813,813_FFF_him,fff,MismatchMismatchMismatch,obj,The grandmother advised Nicole that Rose was disturbing,him,4.384191513061523
TwoEmbedding,advised,was disturbing,813,813_MMM_his,mmm,MatchMatchMatch,poss,Jerry advised Samuel that Theodore was disturbing,his,2.1182000637054443
TwoEmbedding,advised,was disturbing,813,813_MMF_his,mmf,MatchMatchMismatch,poss,Jerry advised Samuel that Rose was disturbing,his,3.1442952156066895
TwoEmbedding,advised,was disturbing,813,813_MFM_his,mfm,MatchMismatchMatch,poss,Jerry advised Nicole that Theodore was disturbing,his,3.0061981678009033
TwoEmbedding,advised,was disturbing,813,813_MFF_his,mff,MatchMismatchMismatch,poss,Jerry advised Nicole that Rose was disturbing,his,4.870651721954346
TwoEmbedding,advised,was disturbing,813,813_FMM_his,fmm,MismatchMatchMatch,poss,The grandmother advised Samuel that Theodore was disturbing,his,2.5985937118530273
TwoEmbedding,advised,was disturbing,813,813_FMF_his,fmf,MismatchMatchMismatch,poss,The grandmother advised Samuel that Rose was disturbing,his,3.7709786891937256
TwoEmbedding,advised,was disturbing,813,813_FFM_his,ffm,MismatchMismatchMatch,poss,The grandmother advised Nicole that Theodore was disturbing,his,3.2087795734405518
TwoEmbedding,advised,was disturbing,813,813_FFF_his,fff,MismatchMismatchMismatch,poss,The grandmother advised Nicole that Rose was disturbing,his,5.41310453414917
TwoEmbedding,showed,had annoyed,814,814_MMM_him,mmm,MatchMatchMatch,obj,Robert showed Jeffrey that that nephew had annoyed,him,1.751184105873108
TwoEmbedding,showed,had annoyed,814,814_MMF_him,mmf,MatchMatchMismatch,obj,Robert showed Jeffrey that Kristin had annoyed,him,1.6119123697280884
TwoEmbedding,showed,had annoyed,814,814_MFM_him,mfm,MatchMismatchMatch,obj,Robert showed Melanie that that nephew had annoyed,him,1.8772441148757935
TwoEmbedding,showed,had annoyed,814,814_MFF_him,mff,MatchMismatchMismatch,obj,Robert showed Melanie that Kristin had annoyed,him,1.6284258365631104
TwoEmbedding,showed,had annoyed,814,814_FMM_him,fmm,MismatchMatchMatch,obj,Laura showed Jeffrey that that nephew had annoyed,him,2.239516496658325
TwoEmbedding,showed,had annoyed,814,814_FMF_him,fmf,MismatchMatchMismatch,obj,Laura showed Jeffrey that Kristin had annoyed,him,1.7068839073181152
TwoEmbedding,showed,had annoyed,814,814_FFM_him,ffm,MismatchMismatchMatch,obj,Laura showed Melanie that that nephew had annoyed,him,2.527080774307251
TwoEmbedding,showed,had annoyed,814,814_FFF_him,fff,MismatchMismatchMismatch,obj,Laura showed Melanie that Kristin had annoyed,him,2.1741745471954346
TwoEmbedding,showed,had annoyed,814,814_MMM_his,mmm,MatchMatchMatch,poss,Robert showed Jeffrey that that nephew had annoyed,his,3.930338144302368
TwoEmbedding,showed,had annoyed,814,814_MMF_his,mmf,MatchMatchMismatch,poss,Robert showed Jeffrey that Kristin had annoyed,his,5.236940383911133
TwoEmbedding,showed,had annoyed,814,814_MFM_his,mfm,MatchMismatchMatch,poss,Robert showed Melanie that that nephew had annoyed,his,4.67836856842041
TwoEmbedding,showed,had annoyed,814,814_MFF_his,mff,MatchMismatchMismatch,poss,Robert showed Melanie that Kristin had annoyed,his,6.330578327178955
TwoEmbedding,showed,had annoyed,814,814_FMM_his,fmm,MismatchMatchMatch,poss,Laura showed Jeffrey that that nephew had annoyed,his,4.444647312164307
TwoEmbedding,showed,had annoyed,814,814_FMF_his,fmf,MismatchMatchMismatch,poss,Laura showed Jeffrey that Kristin had annoyed,his,5.584932327270508
TwoEmbedding,showed,had annoyed,814,814_FFM_his,ffm,MismatchMismatchMatch,poss,Laura showed Melanie that that nephew had annoyed,his,5.051328659057617
TwoEmbedding,showed,had annoyed,814,814_FFF_his,fff,MismatchMismatchMismatch,poss,Laura showed Melanie that Kristin had annoyed,his,6.715517044067383
TwoEmbedding,advised,hasn't helped,815,815_MMM_him,mmm,MatchMatchMatch,obj,Robert advised that nephew that Liam hasn't helped,him,2.215484619140625
TwoEmbedding,advised,hasn't helped,815,815_MMF_him,mmf,MatchMatchMismatch,obj,Robert advised that nephew that Holly hasn't helped,him,2.355651617050171
TwoEmbedding,advised,hasn't helped,815,815_MFM_him,mfm,MatchMismatchMatch,obj,Robert advised Grace that Liam hasn't helped,him,3.0296192169189453
TwoEmbedding,advised,hasn't helped,815,815_MFF_him,mff,MatchMismatchMismatch,obj,Robert advised Grace that Holly hasn't helped,him,3.4984841346740723
TwoEmbedding,advised,hasn't helped,815,815_FMM_him,fmm,MismatchMatchMatch,obj,Brenda advised that nephew that Liam hasn't helped,him,2.4876983165740967
TwoEmbedding,advised,hasn't helped,815,815_FMF_him,fmf,MismatchMatchMismatch,obj,Brenda advised that nephew that Holly hasn't helped,him,2.5808069705963135
TwoEmbedding,advised,hasn't helped,815,815_FFM_him,ffm,MismatchMismatchMatch,obj,Brenda advised Grace that Liam hasn't helped,him,3.2571651935577393
TwoEmbedding,advised,hasn't helped,815,815_FFF_him,fff,MismatchMismatchMismatch,obj,Brenda advised Grace that Holly hasn't helped,him,3.6577234268188477
TwoEmbedding,advised,hasn't helped,815,815_MMM_his,mmm,MatchMatchMatch,poss,Robert advised that nephew that Liam hasn't helped,his,5.14107608795166
TwoEmbedding,advised,hasn't helped,815,815_MMF_his,mmf,MatchMatchMismatch,poss,Robert advised that nephew that Holly hasn't helped,his,6.738987922668457
TwoEmbedding,advised,hasn't helped,815,815_MFM_his,mfm,MatchMismatchMatch,poss,Robert advised Grace that Liam hasn't helped,his,5.825839996337891
TwoEmbedding,advised,hasn't helped,815,815_MFF_his,mff,MatchMismatchMismatch,poss,Robert advised Grace that Holly hasn't helped,his,8.189164161682129
TwoEmbedding,advised,hasn't helped,815,815_FMM_his,fmm,MismatchMatchMatch,poss,Brenda advised that nephew that Liam hasn't helped,his,5.278541564941406
TwoEmbedding,advised,hasn't helped,815,815_FMF_his,fmf,MismatchMatchMismatch,poss,Brenda advised that nephew that Holly hasn't helped,his,6.9875407218933105
TwoEmbedding,advised,hasn't helped,815,815_FFM_his,ffm,MismatchMismatchMatch,poss,Brenda advised Grace that Liam hasn't helped,his,5.918787002563477
TwoEmbedding,advised,hasn't helped,815,815_FFF_his,fff,MismatchMismatchMismatch,poss,Brenda advised Grace that Holly hasn't helped,his,8.204597473144531
TwoEmbedding,tells,was watching,816,816_MMM_him,mmm,MatchMatchMatch,obj,Andrew tells Guy that Bill was watching,him,2.5566370487213135
TwoEmbedding,tells,was watching,816,816_MMF_him,mmf,MatchMatchMismatch,obj,Andrew tells Guy that Ellen was watching,him,2.120760679244995
TwoEmbedding,tells,was watching,816,816_MFM_him,mfm,MatchMismatchMatch,obj,Andrew tells Anna that Bill was watching,him,3.2859067916870117
TwoEmbedding,tells,was watching,816,816_MFF_him,mff,MatchMismatchMismatch,obj,Andrew tells Anna that Ellen was watching,him,2.4665369987487793
TwoEmbedding,tells,was watching,816,816_FMM_him,fmm,MismatchMatchMatch,obj,Susan tells Guy that Bill was watching,him,3.5058140754699707
TwoEmbedding,tells,was watching,816,816_FMF_him,fmf,MismatchMatchMismatch,obj,Susan tells Guy that Ellen was watching,him,2.4644739627838135
TwoEmbedding,tells,was watching,816,816_FFM_him,ffm,MismatchMismatchMatch,obj,Susan tells Anna that Bill was watching,him,3.7637734413146973
TwoEmbedding,tells,was watching,816,816_FFF_him,fff,MismatchMismatchMismatch,obj,Susan tells Anna that Ellen was watching,him,2.933640718460083
TwoEmbedding,tells,was watching,816,816_MMM_his,mmm,MatchMatchMatch,poss,Andrew tells Guy that Bill was watching,his,4.925236225128174
TwoEmbedding,tells,was watching,816,816_MMF_his,mmf,MatchMatchMismatch,poss,Andrew tells Guy that Ellen was watching,his,5.988861083984375
TwoEmbedding,tells,was watching,816,816_MFM_his,mfm,MatchMismatchMatch,poss,Andrew tells Anna that Bill was watching,his,5.115920543670654
TwoEmbedding,tells,was watching,816,816_MFF_his,mff,MatchMismatchMismatch,poss,Andrew tells Anna that Ellen was watching,his,6.062403678894043
TwoEmbedding,tells,was watching,816,816_FMM_his,fmm,MismatchMatchMatch,poss,Susan tells Guy that Bill was watching,his,4.96854829788208
TwoEmbedding,tells,was watching,816,816_FMF_his,fmf,MismatchMatchMismatch,poss,Susan tells Guy that Ellen was watching,his,6.3258256912231445
TwoEmbedding,tells,was watching,816,816_FFM_his,ffm,MismatchMismatchMatch,poss,Susan tells Anna that Bill was watching,his,5.180680274963379
TwoEmbedding,tells,was watching,816,816_FFF_his,fff,MismatchMismatchMismatch,poss,Susan tells Anna that Ellen was watching,his,6.821232318878174
TwoEmbedding,advises,led,817,817_MMM_him,mmm,MatchMatchMatch,obj,Donald advises that ex-husband that that boyfriend led,him,3.514660120010376
TwoEmbedding,advises,led,817,817_MMF_him,mmf,MatchMatchMismatch,obj,Donald advises that ex-husband that Nina led,him,2.0931875705718994
TwoEmbedding,advises,led,817,817_MFM_him,mfm,MatchMismatchMatch,obj,Donald advises Tracy that that boyfriend led,him,2.9871766567230225
TwoEmbedding,advises,led,817,817_MFF_him,mff,MatchMismatchMismatch,obj,Donald advises Tracy that Nina led,him,2.820342779159546
TwoEmbedding,advises,led,817,817_FMM_him,fmm,MismatchMatchMatch,obj,Sandra advises that ex-husband that that boyfriend led,him,4.196371078491211
TwoEmbedding,advises,led,817,817_FMF_him,fmf,MismatchMatchMismatch,obj,Sandra advises that ex-husband that Nina led,him,2.30322003364563
TwoEmbedding,advises,led,817,817_FFM_him,ffm,MismatchMismatchMatch,obj,Sandra advises Tracy that that boyfriend led,him,4.637118816375732
TwoEmbedding,advises,led,817,817_FFF_him,fff,MismatchMismatchMismatch,obj,Sandra advises Tracy that Nina led,him,4.332414150238037
TwoEmbedding,advises,led,817,817_MMM_his,mmm,MatchMatchMatch,poss,Donald advises that ex-husband that that boyfriend led,his,5.000915050506592
TwoEmbedding,advises,led,817,817_MMF_his,mmf,MatchMatchMismatch,poss,Donald advises that ex-husband that Nina led,his,5.058643341064453
TwoEmbedding,advises,led,817,817_MFM_his,mfm,MatchMismatchMatch,poss,Donald advises Tracy that that boyfriend led,his,6.551053047180176
TwoEmbedding,advises,led,817,817_MFF_his,mff,MatchMismatchMismatch,poss,Donald advises Tracy that Nina led,his,7.682554244995117
TwoEmbedding,advises,led,817,817_FMM_his,fmm,MismatchMatchMatch,poss,Sandra advises that ex-husband that that boyfriend led,his,5.147422790527344
TwoEmbedding,advises,led,817,817_FMF_his,fmf,MismatchMatchMismatch,poss,Sandra advises that ex-husband that Nina led,his,5.202460765838623
TwoEmbedding,advises,led,817,817_FFM_his,ffm,MismatchMismatchMatch,poss,Sandra advises Tracy that that boyfriend led,his,6.842852592468262
TwoEmbedding,advises,led,817,817_FFF_his,fff,MismatchMismatchMismatch,poss,Sandra advises Tracy that Nina led,his,8.665128707885742
TwoEmbedding,informs,loves,818,818_MMM_him,mmm,MatchMatchMatch,obj,Michael informs Brad that Scott loves,him,3.8324482440948486
TwoEmbedding,informs,loves,818,818_MMF_him,mmf,MatchMatchMismatch,obj,Michael informs Brad that Donna loves,him,2.087543249130249
TwoEmbedding,informs,loves,818,818_MFM_him,mfm,MatchMismatchMatch,obj,Michael informs Deanna that Scott loves,him,3.462329864501953
TwoEmbedding,informs,loves,818,818_MFF_him,mff,MatchMismatchMismatch,obj,Michael informs Deanna that Donna loves,him,2.5074169635772705
TwoEmbedding,informs,loves,818,818_FMM_him,fmm,MismatchMatchMatch,obj,Stephanie informs Brad that Scott loves,him,4.322547912597656
TwoEmbedding,informs,loves,818,818_FMF_him,fmf,MismatchMatchMismatch,obj,Stephanie informs Brad that Donna loves,him,2.251652240753174
TwoEmbedding,informs,loves,818,818_FFM_him,ffm,MismatchMismatchMatch,obj,Stephanie informs Deanna that Scott loves,him,5.09228515625
TwoEmbedding,informs,loves,818,818_FFF_him,fff,MismatchMismatchMismatch,obj,Stephanie informs Deanna that Donna loves,him,3.2784969806671143
TwoEmbedding,informs,loves,818,818_MMM_his,mmm,MatchMatchMatch,poss,Michael informs Brad that Scott loves,his,3.6258761882781982
TwoEmbedding,informs,loves,818,818_MMF_his,mmf,MatchMatchMismatch,poss,Michael informs Brad that Donna loves,his,5.505525588989258
TwoEmbedding,informs,loves,818,818_MFM_his,mfm,MatchMismatchMatch,poss,Michael informs Deanna that Scott loves,his,4.338141441345215
TwoEmbedding,informs,loves,818,818_MFF_his,mff,MatchMismatchMismatch,poss,Michael informs Deanna that Donna loves,his,6.719397068023682
TwoEmbedding,informs,loves,818,818_FMM_his,fmm,MismatchMatchMatch,poss,Stephanie informs Brad that Scott loves,his,3.5766372680664062
TwoEmbedding,informs,loves,818,818_FMF_his,fmf,MismatchMatchMismatch,poss,Stephanie informs Brad that Donna loves,his,5.620702266693115
TwoEmbedding,informs,loves,818,818_FFM_his,ffm,MismatchMismatchMatch,poss,Stephanie informs Deanna that Scott loves,his,4.384786605834961
TwoEmbedding,informs,loves,818,818_FFF_his,fff,MismatchMismatchMismatch,poss,Stephanie informs Deanna that Donna loves,his,6.963091850280762
TwoEmbedding,alerts,hadn't praised,819,819_MMM_him,mmm,MatchMatchMatch,obj,Bill alerts Eric that Edward hadn't praised,him,2.1753616333007812
TwoEmbedding,alerts,hadn't praised,819,819_MMF_him,mmf,MatchMatchMismatch,obj,Bill alerts Eric that Christina hadn't praised,him,0.9206602573394775
TwoEmbedding,alerts,hadn't praised,819,819_MFM_him,mfm,MatchMismatchMatch,obj,Bill alerts Helen that Edward hadn't praised,him,2.9394800662994385
TwoEmbedding,alerts,hadn't praised,819,819_MFF_him,mff,MatchMismatchMismatch,obj,Bill alerts Helen that Christina hadn't praised,him,1.7922651767730713
TwoEmbedding,alerts,hadn't praised,819,819_FMM_him,fmm,MismatchMatchMatch,obj,That girlfriend alerts Eric that Edward hadn't praised,him,2.10017728805542
TwoEmbedding,alerts,hadn't praised,819,819_FMF_him,fmf,MismatchMatchMismatch,obj,That girlfriend alerts Eric that Christina hadn't praised,him,0.7701100707054138
TwoEmbedding,alerts,hadn't praised,819,819_FFM_him,ffm,MismatchMismatchMatch,obj,That girlfriend alerts Helen that Edward hadn't praised,him,3.216679096221924
TwoEmbedding,alerts,hadn't praised,819,819_FFF_him,fff,MismatchMismatchMismatch,obj,That girlfriend alerts Helen that Christina hadn't praised,him,1.9323577880859375
TwoEmbedding,alerts,hadn't praised,819,819_MMM_his,mmm,MatchMatchMatch,poss,Bill alerts Eric that Edward hadn't praised,his,3.4834253787994385
TwoEmbedding,alerts,hadn't praised,819,819_MMF_his,mmf,MatchMatchMismatch,poss,Bill alerts Eric that Christina hadn't praised,his,5.427246570587158
TwoEmbedding,alerts,hadn't praised,819,819_MFM_his,mfm,MatchMismatchMatch,poss,Bill alerts Helen that Edward hadn't praised,his,4.1175994873046875
TwoEmbedding,alerts,hadn't praised,819,819_MFF_his,mff,MatchMismatchMismatch,poss,Bill alerts Helen that Christina hadn't praised,his,6.127917766571045
TwoEmbedding,alerts,hadn't praised,819,819_FMM_his,fmm,MismatchMatchMatch,poss,That girlfriend alerts Eric that Edward hadn't praised,his,4.484262943267822
TwoEmbedding,alerts,hadn't praised,819,819_FMF_his,fmf,MismatchMatchMismatch,poss,That girlfriend alerts Eric that Christina hadn't praised,his,6.079110622406006
TwoEmbedding,alerts,hadn't praised,819,819_FFM_his,ffm,MismatchMismatchMatch,poss,That girlfriend alerts Helen that Edward hadn't praised,his,4.863156795501709
TwoEmbedding,alerts,hadn't praised,819,819_FFF_his,fff,MismatchMismatchMismatch,poss,That girlfriend alerts Helen that Christina hadn't praised,his,7.107470512390137
TwoEmbedding,warns,hasn't seen,820,820_MMM_him,mmm,MatchMatchMatch,obj,Brad warns Charles that Bruce hasn't seen,him,2.6674115657806396
TwoEmbedding,warns,hasn't seen,820,820_MMF_him,mmf,MatchMatchMismatch,obj,Brad warns Charles that Bethany hasn't seen,him,2.258420705795288
TwoEmbedding,warns,hasn't seen,820,820_MFM_him,mfm,MatchMismatchMatch,obj,Brad warns Ellen that Bruce hasn't seen,him,3.4935426712036133
TwoEmbedding,warns,hasn't seen,820,820_MFF_him,mff,MatchMismatchMismatch,obj,Brad warns Ellen that Bethany hasn't seen,him,3.509652614593506
TwoEmbedding,warns,hasn't seen,820,820_FMM_him,fmm,MismatchMatchMatch,obj,Eva warns Charles that Bruce hasn't seen,him,2.7947165966033936
TwoEmbedding,warns,hasn't seen,820,820_FMF_him,fmf,MismatchMatchMismatch,obj,Eva warns Charles that Bethany hasn't seen,him,2.9070935249328613
TwoEmbedding,warns,hasn't seen,820,820_FFM_him,ffm,MismatchMismatchMatch,obj,Eva warns Ellen that Bruce hasn't seen,him,3.6026437282562256
TwoEmbedding,warns,hasn't seen,820,820_FFF_him,fff,MismatchMismatchMismatch,obj,Eva warns Ellen that Bethany hasn't seen,him,3.948498487472534
TwoEmbedding,warns,hasn't seen,820,820_MMM_his,mmm,MatchMatchMatch,poss,Brad warns Charles that Bruce hasn't seen,his,3.31874942779541
TwoEmbedding,warns,hasn't seen,820,820_MMF_his,mmf,MatchMatchMismatch,poss,Brad warns Charles that Bethany hasn't seen,his,5.499218940734863
TwoEmbedding,warns,hasn't seen,820,820_MFM_his,mfm,MatchMismatchMatch,poss,Brad warns Ellen that Bruce hasn't seen,his,3.8565313816070557
TwoEmbedding,warns,hasn't seen,820,820_MFF_his,mff,MatchMismatchMismatch,poss,Brad warns Ellen that Bethany hasn't seen,his,7.312585353851318
TwoEmbedding,warns,hasn't seen,820,820_FMM_his,fmm,MismatchMatchMatch,poss,Eva warns Charles that Bruce hasn't seen,his,3.5125527381896973
TwoEmbedding,warns,hasn't seen,820,820_FMF_his,fmf,MismatchMatchMismatch,poss,Eva warns Charles that Bethany hasn't seen,his,5.900351047515869
TwoEmbedding,warns,hasn't seen,820,820_FFM_his,ffm,MismatchMismatchMatch,poss,Eva warns Ellen that Bruce hasn't seen,his,3.982093095779419
TwoEmbedding,warns,hasn't seen,820,820_FFF_his,fff,MismatchMismatchMismatch,poss,Eva warns Ellen that Bethany hasn't seen,his,7.411239147186279
TwoEmbedding,advises,should lose,821,821_MMM_him,mmm,MatchMatchMatch,obj,Gregory advises Aaron that Kenneth should lose,him,9.38857650756836
TwoEmbedding,advises,should lose,821,821_MMF_him,mmf,MatchMatchMismatch,obj,Gregory advises Aaron that Gina should lose,him,10.456988334655762
TwoEmbedding,advises,should lose,821,821_MFM_him,mfm,MatchMismatchMatch,obj,Gregory advises Cynthia that Kenneth should lose,him,9.350608825683594
TwoEmbedding,advises,should lose,821,821_MFF_him,mff,MatchMismatchMismatch,obj,Gregory advises Cynthia that Gina should lose,him,12.157523155212402
TwoEmbedding,advises,should lose,821,821_FMM_him,fmm,MismatchMatchMatch,obj,Alice advises Aaron that Kenneth should lose,him,9.657363891601562
TwoEmbedding,advises,should lose,821,821_FMF_him,fmf,MismatchMatchMismatch,obj,Alice advises Aaron that Gina should lose,him,10.72976016998291
TwoEmbedding,advises,should lose,821,821_FFM_him,ffm,MismatchMismatchMatch,obj,Alice advises Cynthia that Kenneth should lose,him,9.649321556091309
TwoEmbedding,advises,should lose,821,821_FFF_him,fff,MismatchMismatchMismatch,obj,Alice advises Cynthia that Gina should lose,him,12.09850788116455
TwoEmbedding,advises,should lose,821,821_MMM_his,mmm,MatchMatchMatch,poss,Gregory advises Aaron that Kenneth should lose,his,1.1682862043380737
TwoEmbedding,advises,should lose,821,821_MMF_his,mmf,MatchMatchMismatch,poss,Gregory advises Aaron that Gina should lose,his,4.428247928619385
TwoEmbedding,advises,should lose,821,821_MFM_his,mfm,MatchMismatchMatch,poss,Gregory advises Cynthia that Kenneth should lose,his,1.6025645732879639
TwoEmbedding,advises,should lose,821,821_MFF_his,mff,MatchMismatchMismatch,poss,Gregory advises Cynthia that Gina should lose,his,6.712771892547607
TwoEmbedding,advises,should lose,821,821_FMM_his,fmm,MismatchMatchMatch,poss,Alice advises Aaron that Kenneth should lose,his,0.9781113862991333
TwoEmbedding,advises,should lose,821,821_FMF_his,fmf,MismatchMatchMismatch,poss,Alice advises Aaron that Gina should lose,his,4.354450702667236
TwoEmbedding,advises,should lose,821,821_FFM_his,ffm,MismatchMismatchMatch,poss,Alice advises Cynthia that Kenneth should lose,his,1.2456674575805664
TwoEmbedding,advises,should lose,821,821_FFF_his,fff,MismatchMismatchMismatch,poss,Alice advises Cynthia that Gina should lose,his,6.059220314025879
TwoEmbedding,advised,praised,822,822_MMM_him,mmm,MatchMatchMatch,obj,Andrew advised that husband that Adam praised,him,1.9195709228515625
TwoEmbedding,advised,praised,822,822_MMF_him,mmf,MatchMatchMismatch,obj,Andrew advised that husband that Maria praised,him,1.7468656301498413
TwoEmbedding,advised,praised,822,822_MFM_him,mfm,MatchMismatchMatch,obj,Andrew advised this grandmother that Adam praised,him,3.0672547817230225
TwoEmbedding,advised,praised,822,822_MFF_him,mff,MatchMismatchMismatch,obj,Andrew advised this grandmother that Maria praised,him,3.240274429321289
