exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
simple,catches,783,783_F_his,f,Mismatch,poss,Holly catches,his,4.79105281829834
simple,hadn't hidden,784,784_M_him,m,Match,obj,Paul hadn't hidden,him,8.67542839050293
simple,hadn't hidden,784,784_M_his,m,Match,poss,Paul hadn't hidden,his,2.262197732925415
simple,hadn't hidden,784,784_F_him,f,Mismatch,obj,Sara hadn't hidden,him,7.9285383224487305
simple,hadn't hidden,784,784_F_his,f,Mismatch,poss,Sara hadn't hidden,his,6.553469657897949
simple,bored,785,785_M_him,m,Match,obj,Keith bored,him,5.782787322998047
simple,bored,785,785_M_his,m,Match,poss,Keith bored,his,5.207962989807129
simple,bored,785,785_F_him,f,Mismatch,obj,Eva bored,him,5.146549224853516
simple,bored,785,785_F_his,f,Mismatch,poss,Eva bored,his,6.8597493171691895
simple,didn't write,786,786_M_him,m,Match,obj,Patrick didn't write,him,8.844107627868652
simple,didn't write,786,786_M_his,m,Match,poss,Patrick didn't write,his,5.248640537261963
simple,didn't write,786,786_F_him,f,Mismatch,obj,Kristen didn't write,him,10.295405387878418
simple,didn't write,786,786_F_his,f,Mismatch,poss,Kristen didn't write,his,5.798254489898682
simple,wasn't examining,787,787_M_him,m,Match,obj,Daniel wasn't examining,him,4.415574550628662
simple,wasn't examining,787,787_M_his,m,Match,poss,Daniel wasn't examining,his,3.716768980026245
simple,wasn't examining,787,787_F_him,f,Mismatch,obj,Tracy wasn't examining,him,3.972738265991211
simple,wasn't examining,787,787_F_his,f,Mismatch,poss,Tracy wasn't examining,his,4.987133026123047
simple,hurt,788,788_M_him,m,Match,obj,Kenneth hurt,him,6.273065090179443
simple,hurt,788,788_M_his,m,Match,poss,Kenneth hurt,his,3.962498903274536
simple,hurt,788,788_F_him,f,Mismatch,obj,Tracy hurt,him,6.5828399658203125
simple,hurt,788,788_F_his,f,Mismatch,poss,Tracy hurt,his,5.703697681427002
simple,could forget,789,789_M_him,m,Match,obj,Mark could forget,him,7.989324569702148
simple,could forget,789,789_M_his,m,Match,poss,Mark could forget,his,4.585465908050537
simple,could forget,789,789_F_him,f,Mismatch,obj,Barbara could forget,him,7.091946601867676
simple,could forget,789,789_F_his,f,Mismatch,poss,Barbara could forget,his,7.024320125579834
simple,hears,790,790_M_him,m,Match,obj,Adam hears,him,6.139758586883545
simple,hears,790,790_M_his,m,Match,poss,Adam hears,his,4.573081970214844
simple,hears,790,790_F_him,f,Mismatch,obj,The girlfriend hears,him,4.657888412475586
simple,hears,790,790_F_his,f,Mismatch,poss,The girlfriend hears,his,6.945912837982178
simple,hasn't harmed,791,791_M_him,m,Match,obj,That nephew hasn't harmed,him,4.610280513763428
simple,hasn't harmed,791,791_M_his,m,Match,poss,That nephew hasn't harmed,his,5.940264701843262
simple,hasn't harmed,791,791_F_him,f,Mismatch,obj,Alice hasn't harmed,him,4.804922103881836
simple,hasn't harmed,791,791_F_his,f,Mismatch,poss,Alice hasn't harmed,his,9.076651573181152
simple,confuses,792,792_M_him,m,Match,obj,James confuses,him,6.244256496429443
simple,confuses,792,792_M_his,m,Match,poss,James confuses,his,4.869187355041504
simple,confuses,792,792_F_him,f,Mismatch,obj,Nicole confuses,him,6.188206672668457
simple,confuses,792,792_F_his,f,Mismatch,poss,Nicole confuses,his,7.935220241546631
simple,isn't forgiving,793,793_M_him,m,Match,obj,Walter isn't forgiving,him,7.61205530166626
simple,isn't forgiving,793,793_M_his,m,Match,poss,Walter isn't forgiving,his,7.172483921051025
simple,isn't forgiving,793,793_F_him,f,Mismatch,obj,Allison isn't forgiving,him,6.591703414916992
simple,isn't forgiving,793,793_F_his,f,Mismatch,poss,Allison isn't forgiving,his,7.414490699768066
simple,wouldn't confuse,794,794_M_him,m,Match,obj,Roger wouldn't confuse,him,5.162750720977783
simple,wouldn't confuse,794,794_M_his,m,Match,poss,Roger wouldn't confuse,his,4.734450340270996
simple,wouldn't confuse,794,794_F_him,f,Mismatch,obj,This sister wouldn't confuse,him,4.063936233520508
simple,wouldn't confuse,794,794_F_his,f,Mismatch,poss,This sister wouldn't confuse,his,6.938055038452148
simple,complains about,795,795_M_him,m,Match,obj,Larry complains about,him,8.695496559143066
simple,complains about,795,795_M_his,m,Match,poss,Larry complains about,his,3.623521327972412
simple,complains about,795,795_F_him,f,Mismatch,obj,Danielle complains about,him,7.130972862243652
simple,complains about,795,795_F_his,f,Mismatch,poss,Danielle complains about,his,6.804112434387207
simple,can't kiss,796,796_M_him,m,Match,obj,Keith can't kiss,him,4.757640838623047
simple,can't kiss,796,796_M_his,m,Match,poss,Keith can't kiss,his,4.002480506896973
simple,can't kiss,796,796_F_him,f,Mismatch,obj,Kristen can't kiss,him,4.175954341888428
simple,can't kiss,796,796_F_his,f,Mismatch,poss,Kristen can't kiss,his,5.156536102294922
simple,can cure,797,797_M_him,m,Match,obj,Derek can cure,him,5.385077476501465
simple,can cure,797,797_M_his,m,Match,poss,Derek can cure,his,6.241677284240723
simple,can cure,797,797_F_him,f,Mismatch,obj,Sonia can cure,him,8.879660606384277
simple,can cure,797,797_F_his,f,Mismatch,poss,Sonia can cure,his,9.3981294631958
simple,is hearing,798,798_M_him,m,Match,obj,Christopher is hearing,him,9.966645240783691
simple,is hearing,798,798_M_his,m,Match,poss,Christopher is hearing,his,6.078131675720215
simple,is hearing,798,798_F_him,f,Mismatch,obj,Martha is hearing,him,7.582192897796631
simple,is hearing,798,798_F_his,f,Mismatch,poss,Martha is hearing,his,7.987950801849365
simple,shook,799,799_M_him,m,Match,obj,Timothy shook,him,8.990900039672852
simple,shook,799,799_M_his,m,Match,poss,Timothy shook,his,0.2671034038066864
simple,shook,799,799_F_him,f,Mismatch,obj,Stacey shook,him,7.732409954071045
simple,shook,799,799_F_his,f,Mismatch,poss,Stacey shook,his,3.708643913269043
simple,thought about,800,800_M_him,m,Match,obj,Joel thought about,him,8.057977676391602
simple,thought about,800,800_M_his,m,Match,poss,Joel thought about,his,4.259631633758545
simple,thought about,800,800_F_him,f,Mismatch,obj,Beth thought about,him,6.907309532165527
simple,thought about,800,800_F_his,f,Mismatch,poss,Beth thought about,his,6.174691200256348
simple,led,801,801_M_him,m,Match,obj,Thomas led,him,5.788577079772949
simple,led,801,801_M_his,m,Match,poss,Thomas led,his,5.890016555786133
simple,led,801,801_F_him,f,Mismatch,obj,Irene led,him,4.792622089385986
simple,led,801,801_F_his,f,Mismatch,poss,Irene led,his,7.125730037689209
simple,kissed,802,802_M_him,m,Match,obj,This boyfriend kissed,him,6.37567663192749
simple,kissed,802,802_M_his,m,Match,poss,This boyfriend kissed,his,5.631787300109863
simple,kissed,802,802_F_him,f,Mismatch,obj,Cheryl kissed,him,2.4598450660705566
simple,kissed,802,802_F_his,f,Mismatch,poss,Cheryl kissed,his,4.668972015380859
simple,cared for,803,803_M_him,m,Match,obj,David cared for,him,3.5757534503936768
simple,cared for,803,803_M_his,m,Match,poss,David cared for,his,3.5193982124328613
simple,cared for,803,803_F_him,f,Mismatch,obj,Carol cared for,him,3.8022289276123047
simple,cared for,803,803_F_his,f,Mismatch,poss,Carol cared for,his,6.045168876647949
simple,watches,804,804_M_him,m,Match,obj,Michael watches,him,9.526040077209473
simple,watches,804,804_M_his,m,Match,poss,Michael watches,his,4.702028751373291
simple,watches,804,804_F_him,f,Mismatch,obj,Katherine watches,him,5.772153854370117
simple,watches,804,804_F_his,f,Mismatch,poss,Katherine watches,his,7.755859375
simple,wasn't complaining about,805,805_M_him,m,Match,obj,Wayne wasn't complaining about,him,6.896170616149902
simple,wasn't complaining about,805,805_M_his,m,Match,poss,Wayne wasn't complaining about,his,3.37960147857666
simple,wasn't complaining about,805,805_F_him,f,Mismatch,obj,Diana wasn't complaining about,him,5.657538890838623
simple,wasn't complaining about,805,805_F_his,f,Mismatch,poss,Diana wasn't complaining about,his,4.857294082641602
simple,flees from,806,806_M_him,m,Match,obj,Walter flees from,him,9.727295875549316
simple,flees from,806,806_M_his,m,Match,poss,Walter flees from,his,4.15939474105835
simple,flees from,806,806_F_him,f,Mismatch,obj,Emily flees from,him,5.982446670532227
simple,flees from,806,806_F_his,f,Mismatch,poss,Emily flees from,his,7.470225811004639
simple,wasn't researching,807,807_M_him,m,Match,obj,Steve wasn't researching,him,9.473593711853027
simple,wasn't researching,807,807_M_his,m,Match,poss,Steve wasn't researching,his,5.585079193115234
simple,wasn't researching,807,807_F_him,f,Mismatch,obj,That woman wasn't researching,him,6.218603610992432
simple,wasn't researching,807,807_F_his,f,Mismatch,poss,That woman wasn't researching,his,7.717653751373291
simple,had disagreed with,808,808_M_him,m,Match,obj,That father had disagreed with,him,3.7369384765625
simple,had disagreed with,808,808_M_his,m,Match,poss,That father had disagreed with,his,3.54533052444458
simple,had disagreed with,808,808_F_him,f,Mismatch,obj,The grandmother had disagreed with,him,4.2782487869262695
simple,had disagreed with,808,808_F_his,f,Mismatch,poss,The grandmother had disagreed with,his,4.154266834259033
simple,hadn't talked to,809,809_M_him,m,Match,obj,Vincent hadn't talked to,him,3.1442179679870605
simple,hadn't talked to,809,809_M_his,m,Match,poss,Vincent hadn't talked to,his,4.226239204406738
simple,hadn't talked to,809,809_F_him,f,Mismatch,obj,Holly hadn't talked to,him,2.6079819202423096
simple,hadn't talked to,809,809_F_his,f,Mismatch,poss,Holly hadn't talked to,his,7.217843532562256
simple,didn't examine,810,810_M_him,m,Match,obj,Stephen didn't examine,him,5.1832475662231445
simple,didn't examine,810,810_M_his,m,Match,poss,Stephen didn't examine,his,3.323523759841919
simple,didn't examine,810,810_F_him,f,Mismatch,obj,Nina didn't examine,him,4.02919340133667
simple,didn't examine,810,810_F_his,f,Mismatch,poss,Nina didn't examine,his,5.787477493286133
simple,scanned,811,811_M_him,m,Match,obj,That nephew scanned,him,5.0198655128479
simple,scanned,811,811_M_his,m,Match,poss,That nephew scanned,his,3.7687783241271973
simple,scanned,811,811_F_him,f,Mismatch,obj,Ellen scanned,him,7.041652202606201
simple,scanned,811,811_F_his,f,Mismatch,poss,Ellen scanned,his,5.553872585296631
simple,can shake,812,812_M_him,m,Match,obj,Kevin can shake,him,6.0124101638793945
simple,can shake,812,812_M_his,m,Match,poss,Kevin can shake,his,2.6874489784240723
simple,can shake,812,812_F_him,f,Mismatch,obj,Meredith can shake,him,5.9763336181640625
simple,can shake,812,812_F_his,f,Mismatch,poss,Meredith can shake,his,4.353302001953125
simple,was disturbing,813,813_M_him,m,Match,obj,Theodore was disturbing,him,4.782895088195801
simple,was disturbing,813,813_M_his,m,Match,poss,Theodore was disturbing,his,4.09536075592041
simple,was disturbing,813,813_F_him,f,Mismatch,obj,Rose was disturbing,him,5.120578289031982
simple,was disturbing,813,813_F_his,f,Mismatch,poss,Rose was disturbing,his,6.0222625732421875
simple,had annoyed,814,814_M_him,m,Match,obj,That nephew had annoyed,him,1.8305248022079468
simple,had annoyed,814,814_M_his,m,Match,poss,That nephew had annoyed,his,4.930065155029297
simple,had annoyed,814,814_F_him,f,Mismatch,obj,Kristin had annoyed,him,2.277538299560547
simple,had annoyed,814,814_F_his,f,Mismatch,poss,Kristin had annoyed,his,7.789084434509277
simple,hasn't helped,815,815_M_him,m,Match,obj,Liam hasn't helped,him,5.223541736602783
simple,hasn't helped,815,815_M_his,m,Match,poss,Liam hasn't helped,his,4.400754451751709
simple,hasn't helped,815,815_F_him,f,Mismatch,obj,Holly hasn't helped,him,5.126819133758545
simple,hasn't helped,815,815_F_his,f,Mismatch,poss,Holly hasn't helped,his,6.535701274871826
simple,was watching,816,816_M_him,m,Match,obj,Bill was watching,him,3.583453893661499
simple,was watching,816,816_M_his,m,Match,poss,Bill was watching,his,6.130712032318115
simple,was watching,816,816_F_him,f,Mismatch,obj,Ellen was watching,him,3.625516414642334
simple,was watching,816,816_F_his,f,Mismatch,poss,Ellen was watching,his,6.037522315979004
simple,led,817,817_M_him,m,Match,obj,That boyfriend led,him,3.9257192611694336
simple,led,817,817_M_his,m,Match,poss,That boyfriend led,his,6.540604114532471
simple,led,817,817_F_him,f,Mismatch,obj,Nina led,him,4.525753498077393
simple,led,817,817_F_his,f,Mismatch,poss,Nina led,his,7.2871623039245605
simple,loves,818,818_M_him,m,Match,obj,Scott loves,him,7.394878387451172
simple,loves,818,818_M_his,m,Match,poss,Scott loves,his,4.115001201629639
simple,loves,818,818_F_him,f,Mismatch,obj,Donna loves,him,5.626150131225586
simple,loves,818,818_F_his,f,Mismatch,poss,Donna loves,his,7.700024127960205
simple,hadn't praised,819,819_M_him,m,Match,obj,Edward hadn't praised,him,2.4978349208831787
simple,hadn't praised,819,819_M_his,m,Match,poss,Edward hadn't praised,his,4.402643203735352
simple,hadn't praised,819,819_F_him,f,Mismatch,obj,Christina hadn't praised,him,2.3923518657684326
simple,hadn't praised,819,819_F_his,f,Mismatch,poss,Christina hadn't praised,his,4.624020576477051
simple,hasn't seen,820,820_M_him,m,Match,obj,Bruce hasn't seen,him,4.434260845184326
simple,hasn't seen,820,820_M_his,m,Match,poss,Bruce hasn't seen,his,4.231381416320801
simple,hasn't seen,820,820_F_him,f,Mismatch,obj,Bethany hasn't seen,him,3.6578259468078613
simple,hasn't seen,820,820_F_his,f,Mismatch,poss,Bethany hasn't seen,his,7.039142608642578
simple,should lose,821,821_M_him,m,Match,obj,Kenneth should lose,him,8.847336769104004
simple,should lose,821,821_M_his,m,Match,poss,Kenneth should lose,his,1.9607218503952026
simple,should lose,821,821_F_him,f,Mismatch,obj,Gina should lose,him,8.463688850402832
simple,should lose,821,821_F_his,f,Mismatch,poss,Gina should lose,his,5.736093997955322
simple,praised,822,822_M_him,m,Match,obj,Adam praised,him,4.956826686859131
simple,praised,822,822_M_his,m,Match,poss,Adam praised,his,4.776489734649658
simple,praised,822,822_F_him,f,Mismatch,obj,Maria praised,him,4.584723949432373
simple,praised,822,822_F_his,f,Mismatch,poss,Maria praised,his,5.13700532913208
simple,worked with,823,823_M_him,m,Match,obj,Edward worked with,him,5.368801593780518
simple,worked with,823,823_M_his,m,Match,poss,Edward worked with,his,4.591098785400391
simple,worked with,823,823_F_him,f,Mismatch,obj,Paula worked with,him,5.179182529449463
simple,worked with,823,823_F_his,f,Mismatch,poss,Paula worked with,his,7.906777858734131
simple,should flee from,824,824_M_him,m,Match,obj,Edward should flee from,him,5.311199188232422
simple,should flee from,824,824_M_his,m,Match,poss,Edward should flee from,his,3.451475143432617
simple,should flee from,824,824_F_him,f,Mismatch,obj,Suzanne should flee from,him,5.287970542907715
simple,should flee from,824,824_F_his,f,Mismatch,poss,Suzanne should flee from,his,6.088215351104736
simple,alarms,825,825_M_him,m,Match,obj,This grandfather alarms,him,7.509878158569336
simple,alarms,825,825_M_his,m,Match,poss,This grandfather alarms,his,4.703385829925537
simple,alarms,825,825_F_him,f,Mismatch,obj,Bethany alarms,him,9.874930381774902
simple,alarms,825,825_F_his,f,Mismatch,poss,Bethany alarms,his,8.308253288269043
simple,could insult,826,826_M_him,m,Match,obj,James could insult,him,3.581376314163208
simple,could insult,826,826_M_his,m,Match,poss,James could insult,his,4.922631740570068
simple,could insult,826,826_F_him,f,Mismatch,obj,Katherine could insult,him,3.3216474056243896
simple,could insult,826,826_F_his,f,Mismatch,poss,Katherine could insult,his,6.015429496765137
simple,wouldn't approach,827,827_M_him,m,Match,obj,The grandfather wouldn't approach,him,3.2257299423217773
simple,wouldn't approach,827,827_M_his,m,Match,poss,The grandfather wouldn't approach,his,4.781135559082031
simple,wouldn't approach,827,827_F_him,f,Mismatch,obj,Lisa wouldn't approach,him,2.962991714477539
simple,wouldn't approach,827,827_F_his,f,Mismatch,poss,Lisa wouldn't approach,his,7.64047908782959
simple,disgusts,828,828_M_him,m,Match,obj,Jerry disgusts,him,5.419576644897461
simple,disgusts,828,828_M_his,m,Match,poss,Jerry disgusts,his,6.456513404846191
simple,disgusts,828,828_F_him,f,Mismatch,obj,Nicole disgusts,him,6.042982578277588
simple,disgusts,828,828_F_his,f,Mismatch,poss,Nicole disgusts,his,9.379215240478516
simple,helped,829,829_M_him,m,Match,obj,Marcus helped,him,4.956921100616455
simple,helped,829,829_M_his,m,Match,poss,Marcus helped,his,5.734623908996582
simple,helped,829,829_F_him,f,Mismatch,obj,Laura helped,him,3.956332206726074
simple,helped,829,829_F_his,f,Mismatch,poss,Laura helped,his,9.129746437072754
simple,was biting,830,830_M_him,m,Match,obj,Theodore was biting,him,6.5032501220703125
simple,was biting,830,830_M_his,m,Match,poss,Theodore was biting,his,1.0818730592727661
simple,was biting,830,830_F_him,f,Mismatch,obj,Diana was biting,him,5.1383867263793945
simple,was biting,830,830_F_his,f,Mismatch,poss,Diana was biting,his,4.405768394470215
simple,doesn't discover,831,831_M_him,m,Match,obj,John doesn't discover,him,6.930651664733887
simple,doesn't discover,831,831_M_his,m,Match,poss,John doesn't discover,his,4.5411882400512695
simple,doesn't discover,831,831_F_him,f,Mismatch,obj,The sister doesn't discover,him,6.0146942138671875
simple,doesn't discover,831,831_F_his,f,Mismatch,poss,The sister doesn't discover,his,5.924525737762451
simple,isn't escaping from,832,832_M_him,m,Match,obj,This man isn't escaping from,him,9.979708671569824
simple,isn't escaping from,832,832_M_his,m,Match,poss,This man isn't escaping from,his,4.254012584686279
simple,isn't escaping from,832,832_F_him,f,Mismatch,obj,Meredith isn't escaping from,him,7.656688213348389
simple,isn't escaping from,832,832_F_his,f,Mismatch,poss,Meredith isn't escaping from,his,5.222140312194824
simple,understands,833,833_M_him,m,Match,obj,Thomas understands,him,8.878593444824219
simple,understands,833,833_M_his,m,Match,poss,Thomas understands,his,5.5198187828063965
simple,understands,833,833_F_him,f,Mismatch,obj,Diane understands,him,8.619884490966797
simple,understands,833,833_F_his,f,Mismatch,poss,Diane understands,his,7.853452682495117
simple,likes,834,834_M_him,m,Match,obj,Paul likes,him,8.515563011169434
simple,likes,834,834_M_his,m,Match,poss,Paul likes,his,6.058472633361816
simple,likes,834,834_F_him,f,Mismatch,obj,Sharon likes,him,7.307815074920654
simple,likes,834,834_F_his,f,Mismatch,poss,Sharon likes,his,8.401107788085938
simple,was aiding,835,835_M_him,m,Match,obj,Liam was aiding,him,4.387110710144043
simple,was aiding,835,835_M_his,m,Match,poss,Liam was aiding,his,5.119729042053223
simple,was aiding,835,835_F_him,f,Mismatch,obj,Carmen was aiding,him,3.6244359016418457
simple,was aiding,835,835_F_his,f,Mismatch,poss,Carmen was aiding,his,6.092796802520752
simple,isn't thinking about,836,836_M_him,m,Match,obj,Marcus isn't thinking about,him,8.30586051940918
simple,isn't thinking about,836,836_M_his,m,Match,poss,Marcus isn't thinking about,his,4.642767906188965
simple,isn't thinking about,836,836_F_him,f,Mismatch,obj,Alice isn't thinking about,him,5.839836120605469
simple,isn't thinking about,836,836_F_his,f,Mismatch,poss,Alice isn't thinking about,his,7.992607593536377
simple,forgot,837,837_M_him,m,Match,obj,Dennis forgot,him,10.13851261138916
simple,forgot,837,837_M_his,m,Match,poss,Dennis forgot,his,3.8830771446228027
simple,forgot,837,837_F_him,f,Mismatch,obj,Kristin forgot,him,11.253545761108398
simple,forgot,837,837_F_his,f,Mismatch,poss,Kristin forgot,his,8.706287384033203
simple,exposed,838,838_M_him,m,Match,obj,Robert exposed,him,6.073451519012451
simple,exposed,838,838_M_his,m,Match,poss,Robert exposed,his,3.5825486183166504
simple,exposed,838,838_F_him,f,Mismatch,obj,Stacey exposed,him,5.789268970489502
simple,exposed,838,838_F_his,f,Mismatch,poss,Stacey exposed,his,4.865042209625244
simple,shot,839,839_M_him,m,Match,obj,Edward shot,him,3.602076768875122
simple,shot,839,839_M_his,m,Match,poss,Edward shot,his,4.717911243438721
simple,shot,839,839_F_him,f,Mismatch,obj,April shot,him,4.426851749420166
simple,shot,839,839_F_his,f,Mismatch,poss,April shot,his,5.418704509735107
simple,heard,840,840_M_him,m,Match,obj,Benjamin heard,him,5.7546067237854
simple,heard,840,840_M_his,m,Match,poss,Benjamin heard,his,4.728940963745117
simple,heard,840,840_F_him,f,Mismatch,obj,Lori heard,him,5.120132923126221
simple,heard,840,840_F_his,f,Mismatch,poss,Lori heard,his,6.314864158630371
simple,did leave,841,841_M_him,m,Match,obj,Lawrence did leave,him,6.223079204559326
simple,did leave,841,841_M_his,m,Match,poss,Lawrence did leave,his,4.216831684112549
simple,did leave,841,841_F_him,f,Mismatch,obj,Christine did leave,him,5.344515800476074
simple,did leave,841,841_F_his,f,Mismatch,poss,Christine did leave,his,8.65820598602295
simple,doesn't aid,842,842_M_him,m,Match,obj,Jerry doesn't aid,him,6.354015350341797
simple,doesn't aid,842,842_M_his,m,Match,poss,Jerry doesn't aid,his,5.339620113372803
simple,doesn't aid,842,842_F_him,f,Mismatch,obj,Alice doesn't aid,him,5.496128559112549
simple,doesn't aid,842,842_F_his,f,Mismatch,poss,Alice doesn't aid,his,7.367123603820801
simple,confuses,843,843_M_him,m,Match,obj,Michael confuses,him,7.870680809020996
simple,confuses,843,843_M_his,m,Match,poss,Michael confuses,his,4.974019527435303
simple,confuses,843,843_F_him,f,Mismatch,obj,Leslie confuses,him,6.596680164337158
simple,confuses,843,843_F_his,f,Mismatch,poss,Leslie confuses,his,4.646787643432617
simple,shouldn't criticize,844,844_M_him,m,Match,obj,This nephew shouldn't criticize,him,3.999206066131592
simple,shouldn't criticize,844,844_M_his,m,Match,poss,This nephew shouldn't criticize,his,1.9478739500045776
simple,shouldn't criticize,844,844_F_him,f,Mismatch,obj,Leslie shouldn't criticize,him,4.517057418823242
simple,shouldn't criticize,844,844_F_his,f,Mismatch,poss,Leslie shouldn't criticize,his,5.396199703216553
simple,hasn't kissed,845,845_M_him,m,Match,obj,Marcus hasn't kissed,him,5.836153984069824
simple,hasn't kissed,845,845_M_his,m,Match,poss,Marcus hasn't kissed,his,5.148620128631592
simple,hasn't kissed,845,845_F_him,f,Mismatch,obj,Heidi hasn't kissed,him,2.4630167484283447
simple,hasn't kissed,845,845_F_his,f,Mismatch,poss,Heidi hasn't kissed,his,8.38032054901123
simple,isn't finding,846,846_M_him,m,Match,obj,Gary isn't finding,him,5.914392948150635
simple,isn't finding,846,846_M_his,m,Match,poss,Gary isn't finding,his,4.787287712097168
simple,isn't finding,846,846_F_him,f,Mismatch,obj,This granddaughter isn't finding,him,5.85797643661499
simple,isn't finding,846,846_F_his,f,Mismatch,poss,This granddaughter isn't finding,his,7.931850910186768
simple,described,847,847_M_him,m,Match,obj,Wayne described,him,5.49164342880249
simple,described,847,847_M_his,m,Match,poss,Wayne described,his,3.7559008598327637
simple,described,847,847_F_him,f,Mismatch,obj,Judy described,him,5.310518264770508
simple,described,847,847_F_his,f,Mismatch,poss,Judy described,his,5.986781120300293
simple,referenced,848,848_M_him,m,Match,obj,Vincent referenced,him,6.731126308441162
simple,referenced,848,848_M_his,m,Match,poss,Vincent referenced,his,5.006655216217041
simple,referenced,848,848_F_him,f,Mismatch,obj,Wendy referenced,him,8.242669105529785
simple,referenced,848,848_F_his,f,Mismatch,poss,Wendy referenced,his,6.833786964416504
simple,isn't visiting,849,849_M_him,m,Match,obj,Brian isn't visiting,him,8.380372047424316
simple,isn't visiting,849,849_M_his,m,Match,poss,Brian isn't visiting,his,4.728550434112549
simple,isn't visiting,849,849_F_him,f,Mismatch,obj,Paula isn't visiting,him,6.927726745605469
simple,isn't visiting,849,849_F_his,f,Mismatch,poss,Paula isn't visiting,his,8.426776885986328
simple,won't argue about,850,850_M_him,m,Match,obj,Matt won't argue about,him,9.253292083740234
simple,won't argue about,850,850_M_his,m,Match,poss,Matt won't argue about,his,5.421133995056152
simple,won't argue about,850,850_F_him,f,Mismatch,obj,Bethany won't argue about,him,8.10982894897461
simple,won't argue about,850,850_F_his,f,Mismatch,poss,Bethany won't argue about,his,7.196874141693115
simple,hadn't visited,851,851_M_him,m,Match,obj,Brian hadn't visited,him,4.509214401245117
simple,hadn't visited,851,851_M_his,m,Match,poss,Brian hadn't visited,his,3.686427354812622
simple,hadn't visited,851,851_F_him,f,Mismatch,obj,Alice hadn't visited,him,3.784010410308838
simple,hadn't visited,851,851_F_his,f,Mismatch,poss,Alice hadn't visited,his,5.812800407409668
simple,would write,852,852_M_him,m,Match,obj,Lawrence would write,him,7.388282299041748
simple,would write,852,852_M_his,m,Match,poss,Lawrence would write,his,5.877961158752441
simple,would write,852,852_F_him,f,Mismatch,obj,Sandra would write,him,6.180060386657715
simple,would write,852,852_F_his,f,Mismatch,poss,Sandra would write,his,8.535710334777832
simple,won't talk to,853,853_M_him,m,Match,obj,The ex-boyfriend won't talk to,him,3.5790886878967285
simple,won't talk to,853,853_M_his,m,Match,poss,The ex-boyfriend won't talk to,his,7.118200302124023
simple,won't talk to,853,853_F_him,f,Mismatch,obj,The woman won't talk to,him,3.7370457649230957
simple,won't talk to,853,853_F_his,f,Mismatch,poss,The woman won't talk to,his,10.55603313446045
simple,escapes from,854,854_M_him,m,Match,obj,Joel escapes from,him,10.061083793640137
simple,escapes from,854,854_M_his,m,Match,poss,Joel escapes from,his,3.8394618034362793
simple,escapes from,854,854_F_him,f,Mismatch,obj,Vanessa escapes from,him,8.418120384216309
simple,escapes from,854,854_F_his,f,Mismatch,poss,Vanessa escapes from,his,8.226512908935547
simple,isn't distracting,855,855_M_him,m,Match,obj,That ex-husband isn't distracting,him,5.144644737243652
simple,isn't distracting,855,855_M_his,m,Match,poss,That ex-husband isn't distracting,his,8.063848495483398
simple,isn't distracting,855,855_F_him,f,Mismatch,obj,Gina isn't distracting,him,9.084246635437012
simple,isn't distracting,855,855_F_his,f,Mismatch,poss,Gina isn't distracting,his,12.104889869689941
simple,had seen,856,856_M_him,m,Match,obj,Kevin had seen,him,3.7623989582061768
simple,had seen,856,856_M_his,m,Match,poss,Kevin had seen,his,5.531954765319824
simple,had seen,856,856_F_him,f,Mismatch,obj,Stephanie had seen,him,3.9553658962249756
simple,had seen,856,856_F_his,f,Mismatch,poss,Stephanie had seen,his,6.716773986816406
simple,forgives,857,857_M_him,m,Match,obj,That father forgives,him,4.515764236450195
simple,forgives,857,857_M_his,m,Match,poss,That father forgives,his,3.6140799522399902
simple,forgives,857,857_F_him,f,Mismatch,obj,Sharon forgives,him,4.031141757965088
simple,forgives,857,857_F_his,f,Mismatch,poss,Sharon forgives,his,6.09374475479126
simple,wasn't revealing,858,858_M_him,m,Match,obj,Bill wasn't revealing,him,9.962364196777344
simple,wasn't revealing,858,858_M_his,m,Match,poss,Bill wasn't revealing,his,3.504049777984619
simple,wasn't revealing,858,858_F_him,f,Mismatch,obj,Brenda wasn't revealing,him,9.837874412536621
simple,wasn't revealing,858,858_F_his,f,Mismatch,poss,Brenda wasn't revealing,his,7.3131585121154785
simple,shouldn't conceal,859,859_M_him,m,Match,obj,Dan shouldn't conceal,him,9.622220039367676
simple,shouldn't conceal,859,859_M_his,m,Match,poss,Dan shouldn't conceal,his,2.296034097671509
simple,shouldn't conceal,859,859_F_him,f,Mismatch,obj,Melanie shouldn't conceal,him,10.084820747375488
simple,shouldn't conceal,859,859_F_his,f,Mismatch,poss,Melanie shouldn't conceal,his,7.672814846038818
simple,helped,860,860_M_him,m,Match,obj,Paul helped,him,4.673098564147949
simple,helped,860,860_M_his,m,Match,poss,Paul helped,his,5.721306324005127
simple,helped,860,860_F_him,f,Mismatch,obj,April helped,him,4.500246524810791
simple,helped,860,860_F_his,f,Mismatch,poss,April helped,his,6.912252426147461
simple,wasn't revealing,861,861_M_him,m,Match,obj,Benjamin wasn't revealing,him,9.688201904296875
simple,wasn't revealing,861,861_M_his,m,Match,poss,Benjamin wasn't revealing,his,3.3989529609680176
simple,wasn't revealing,861,861_F_him,f,Mismatch,obj,Natalie wasn't revealing,him,9.52175235748291
