exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
TwoEmbedding,warns,led,801,801_MMM_his,mmm,MatchMatchMatch,poss,Liam warns that boyfriend that Thomas led,his,5.070586204528809
TwoEmbedding,warns,led,801,801_MMF_his,mmf,MatchMatchMismatch,poss,Liam warns that boyfriend that Irene led,his,6.157410144805908
TwoEmbedding,warns,led,801,801_MFM_his,mfm,MatchMismatchMatch,poss,Liam warns Nicole that Thomas led,his,5.4208502769470215
TwoEmbedding,warns,led,801,801_MFF_his,mff,MatchMismatchMismatch,poss,Liam warns Nicole that Irene led,his,8.26295280456543
TwoEmbedding,warns,led,801,801_FMM_his,fmm,MismatchMatchMatch,poss,Dana warns that boyfriend that Thomas led,his,5.798872470855713
TwoEmbedding,warns,led,801,801_FMF_his,fmf,MismatchMatchMismatch,poss,Dana warns that boyfriend that Irene led,his,6.574419021606445
TwoEmbedding,warns,led,801,801_FFM_his,ffm,MismatchMismatchMatch,poss,Dana warns Nicole that Thomas led,his,6.183423042297363
TwoEmbedding,warns,led,801,801_FFF_his,fff,MismatchMismatchMismatch,poss,Dana warns Nicole that Irene led,his,9.453214645385742
TwoEmbedding,alerts,kissed,802,802_MMM_him,mmm,MatchMatchMatch,obj,Raymond alerts Steve that this boyfriend kissed,him,1.2952582836151123
TwoEmbedding,alerts,kissed,802,802_MMF_him,mmf,MatchMatchMismatch,obj,Raymond alerts Steve that Cheryl kissed,him,1.0565063953399658
TwoEmbedding,alerts,kissed,802,802_MFM_him,mfm,MatchMismatchMatch,obj,Raymond alerts Linda that this boyfriend kissed,him,6.729033470153809
TwoEmbedding,alerts,kissed,802,802_MFF_him,mff,MatchMismatchMismatch,obj,Raymond alerts Linda that Cheryl kissed,him,1.6391023397445679
TwoEmbedding,alerts,kissed,802,802_FMM_him,fmm,MismatchMatchMatch,obj,Julia alerts Steve that this boyfriend kissed,him,2.8929762840270996
TwoEmbedding,alerts,kissed,802,802_FMF_him,fmf,MismatchMatchMismatch,obj,Julia alerts Steve that Cheryl kissed,him,1.1524269580841064
TwoEmbedding,alerts,kissed,802,802_FFM_him,ffm,MismatchMismatchMatch,obj,Julia alerts Linda that this boyfriend kissed,him,7.879885196685791
TwoEmbedding,alerts,kissed,802,802_FFF_him,fff,MismatchMismatchMismatch,obj,Julia alerts Linda that Cheryl kissed,him,3.8023924827575684
TwoEmbedding,alerts,kissed,802,802_MMM_his,mmm,MatchMatchMatch,poss,Raymond alerts Steve that this boyfriend kissed,his,2.5225210189819336
TwoEmbedding,alerts,kissed,802,802_MMF_his,mmf,MatchMatchMismatch,poss,Raymond alerts Steve that Cheryl kissed,his,3.8151633739471436
TwoEmbedding,alerts,kissed,802,802_MFM_his,mfm,MatchMismatchMatch,poss,Raymond alerts Linda that this boyfriend kissed,his,5.259938716888428
TwoEmbedding,alerts,kissed,802,802_MFF_his,mff,MatchMismatchMismatch,poss,Raymond alerts Linda that Cheryl kissed,his,5.139271259307861
TwoEmbedding,alerts,kissed,802,802_FMM_his,fmm,MismatchMatchMatch,poss,Julia alerts Steve that this boyfriend kissed,his,3.205946207046509
TwoEmbedding,alerts,kissed,802,802_FMF_his,fmf,MismatchMatchMismatch,poss,Julia alerts Steve that Cheryl kissed,his,4.196393013000488
TwoEmbedding,alerts,kissed,802,802_FFM_his,ffm,MismatchMismatchMatch,poss,Julia alerts Linda that this boyfriend kissed,his,6.054414749145508
TwoEmbedding,alerts,kissed,802,802_FFF_his,fff,MismatchMismatchMismatch,poss,Julia alerts Linda that Cheryl kissed,his,7.665744781494141
TwoEmbedding,warned,cared for,803,803_MMM_him,mmm,MatchMatchMatch,obj,Russell warned that grandson that David cared for,him,1.6530852317810059
TwoEmbedding,warned,cared for,803,803_MMF_him,mmf,MatchMatchMismatch,obj,Russell warned that grandson that Carol cared for,him,1.2130628824234009
TwoEmbedding,warned,cared for,803,803_MFM_him,mfm,MatchMismatchMatch,obj,Russell warned Teresa that David cared for,him,4.20831823348999
TwoEmbedding,warned,cared for,803,803_MFF_him,mff,MatchMismatchMismatch,obj,Russell warned Teresa that Carol cared for,him,2.4710726737976074
TwoEmbedding,warned,cared for,803,803_FMM_him,fmm,MismatchMatchMatch,obj,Renee warned that grandson that David cared for,him,1.7957755327224731
TwoEmbedding,warned,cared for,803,803_FMF_him,fmf,MismatchMatchMismatch,obj,Renee warned that grandson that Carol cared for,him,1.2093315124511719
TwoEmbedding,warned,cared for,803,803_FFM_him,ffm,MismatchMismatchMatch,obj,Renee warned Teresa that David cared for,him,4.398275375366211
TwoEmbedding,warned,cared for,803,803_FFF_him,fff,MismatchMismatchMismatch,obj,Renee warned Teresa that Carol cared for,him,3.0434627532958984
TwoEmbedding,warned,cared for,803,803_MMM_his,mmm,MatchMatchMatch,poss,Russell warned that grandson that David cared for,his,2.728403329849243
TwoEmbedding,warned,cared for,803,803_MMF_his,mmf,MatchMatchMismatch,poss,Russell warned that grandson that Carol cared for,his,3.7422592639923096
TwoEmbedding,warned,cared for,803,803_MFM_his,mfm,MatchMismatchMatch,poss,Russell warned Teresa that David cared for,his,4.351264476776123
TwoEmbedding,warned,cared for,803,803_MFF_his,mff,MatchMismatchMismatch,poss,Russell warned Teresa that Carol cared for,his,5.329683303833008
TwoEmbedding,warned,cared for,803,803_FMM_his,fmm,MismatchMatchMatch,poss,Renee warned that grandson that David cared for,his,2.9294300079345703
TwoEmbedding,warned,cared for,803,803_FMF_his,fmf,MismatchMatchMismatch,poss,Renee warned that grandson that Carol cared for,his,4.08420991897583
TwoEmbedding,warned,cared for,803,803_FFM_his,ffm,MismatchMismatchMatch,poss,Renee warned Teresa that David cared for,his,4.244905471801758
TwoEmbedding,warned,cared for,803,803_FFF_his,fff,MismatchMismatchMismatch,poss,Renee warned Teresa that Carol cared for,his,6.1316657066345215
TwoEmbedding,alerted,watches,804,804_MMM_him,mmm,MatchMatchMatch,obj,Ronald alerted Eric that Michael watches,him,2.8328492641448975
TwoEmbedding,alerted,watches,804,804_MMF_him,mmf,MatchMatchMismatch,obj,Ronald alerted Eric that Katherine watches,him,2.4351508617401123
TwoEmbedding,alerted,watches,804,804_MFM_him,mfm,MatchMismatchMatch,obj,Ronald alerted Cynthia that Michael watches,him,5.296955585479736
TwoEmbedding,alerted,watches,804,804_MFF_him,mff,MatchMismatchMismatch,obj,Ronald alerted Cynthia that Katherine watches,him,3.4037973880767822
TwoEmbedding,alerted,watches,804,804_FMM_him,fmm,MismatchMatchMatch,obj,Carla alerted Eric that Michael watches,him,3.4363465309143066
TwoEmbedding,alerted,watches,804,804_FMF_him,fmf,MismatchMatchMismatch,obj,Carla alerted Eric that Katherine watches,him,2.4669737815856934
TwoEmbedding,alerted,watches,804,804_FFM_him,ffm,MismatchMismatchMatch,obj,Carla alerted Cynthia that Michael watches,him,6.513237953186035
TwoEmbedding,alerted,watches,804,804_FFF_him,fff,MismatchMismatchMismatch,obj,Carla alerted Cynthia that Katherine watches,him,4.966763973236084
TwoEmbedding,alerted,watches,804,804_MMM_his,mmm,MatchMatchMatch,poss,Ronald alerted Eric that Michael watches,his,4.440251350402832
TwoEmbedding,alerted,watches,804,804_MMF_his,mmf,MatchMatchMismatch,poss,Ronald alerted Eric that Katherine watches,his,4.334081649780273
TwoEmbedding,alerted,watches,804,804_MFM_his,mfm,MatchMismatchMatch,poss,Ronald alerted Cynthia that Michael watches,his,5.595638275146484
TwoEmbedding,alerted,watches,804,804_MFF_his,mff,MatchMismatchMismatch,poss,Ronald alerted Cynthia that Katherine watches,his,5.292425632476807
TwoEmbedding,alerted,watches,804,804_FMM_his,fmm,MismatchMatchMatch,poss,Carla alerted Eric that Michael watches,his,5.107115268707275
TwoEmbedding,alerted,watches,804,804_FMF_his,fmf,MismatchMatchMismatch,poss,Carla alerted Eric that Katherine watches,his,4.81717586517334
TwoEmbedding,alerted,watches,804,804_FFM_his,ffm,MismatchMismatchMatch,poss,Carla alerted Cynthia that Michael watches,his,5.985347747802734
TwoEmbedding,alerted,watches,804,804_FFF_his,fff,MismatchMismatchMismatch,poss,Carla alerted Cynthia that Katherine watches,his,7.039416313171387
TwoEmbedding,told,wasn't complaining about,805,805_MMM_him,mmm,MatchMatchMatch,obj,The boyfriend told Daniel that Wayne wasn't complaining about,him,3.3400447368621826
TwoEmbedding,told,wasn't complaining about,805,805_MMF_him,mmf,MatchMatchMismatch,obj,The boyfriend told Daniel that Diana wasn't complaining about,him,2.4760284423828125
TwoEmbedding,told,wasn't complaining about,805,805_MFM_him,mfm,MatchMismatchMatch,obj,The boyfriend told the mother that Wayne wasn't complaining about,him,5.13865327835083
TwoEmbedding,told,wasn't complaining about,805,805_MFF_him,mff,MatchMismatchMismatch,obj,The boyfriend told the mother that Diana wasn't complaining about,him,3.470547914505005
TwoEmbedding,told,wasn't complaining about,805,805_FMM_him,fmm,MismatchMatchMatch,obj,Linda told Daniel that Wayne wasn't complaining about,him,5.147278308868408
TwoEmbedding,told,wasn't complaining about,805,805_FMF_him,fmf,MismatchMatchMismatch,obj,Linda told Daniel that Diana wasn't complaining about,him,3.6148223876953125
TwoEmbedding,told,wasn't complaining about,805,805_FFM_him,ffm,MismatchMismatchMatch,obj,Linda told the mother that Wayne wasn't complaining about,him,6.634311676025391
TwoEmbedding,told,wasn't complaining about,805,805_FFF_him,fff,MismatchMismatchMismatch,obj,Linda told the mother that Diana wasn't complaining about,him,6.088200092315674
TwoEmbedding,told,wasn't complaining about,805,805_MMM_his,mmm,MatchMatchMatch,poss,The boyfriend told Daniel that Wayne wasn't complaining about,his,2.6490542888641357
TwoEmbedding,told,wasn't complaining about,805,805_MMF_his,mmf,MatchMatchMismatch,poss,The boyfriend told Daniel that Diana wasn't complaining about,his,3.5590295791625977
TwoEmbedding,told,wasn't complaining about,805,805_MFM_his,mfm,MatchMismatchMatch,poss,The boyfriend told the mother that Wayne wasn't complaining about,his,2.682157516479492
TwoEmbedding,told,wasn't complaining about,805,805_MFF_his,mff,MatchMismatchMismatch,poss,The boyfriend told the mother that Diana wasn't complaining about,his,4.2140302658081055
TwoEmbedding,told,wasn't complaining about,805,805_FMM_his,fmm,MismatchMatchMatch,poss,Linda told Daniel that Wayne wasn't complaining about,his,3.492084264755249
TwoEmbedding,told,wasn't complaining about,805,805_FMF_his,fmf,MismatchMatchMismatch,poss,Linda told Daniel that Diana wasn't complaining about,his,4.948758602142334
TwoEmbedding,told,wasn't complaining about,805,805_FFM_his,ffm,MismatchMismatchMatch,poss,Linda told the mother that Wayne wasn't complaining about,his,3.3512866497039795
TwoEmbedding,told,wasn't complaining about,805,805_FFF_his,fff,MismatchMismatchMismatch,poss,Linda told the mother that Diana wasn't complaining about,his,6.8253865242004395
TwoEmbedding,warns,flees from,806,806_MMM_him,mmm,MatchMatchMatch,obj,Lawrence warns Wayne that Walter flees from,him,3.662839651107788
TwoEmbedding,warns,flees from,806,806_MMF_him,mmf,MatchMatchMismatch,obj,Lawrence warns Wayne that Emily flees from,him,2.1267178058624268
TwoEmbedding,warns,flees from,806,806_MFM_him,mfm,MatchMismatchMatch,obj,Lawrence warns Rose that Walter flees from,him,4.018072128295898
TwoEmbedding,warns,flees from,806,806_MFF_him,mff,MatchMismatchMismatch,obj,Lawrence warns Rose that Emily flees from,him,2.55246901512146
TwoEmbedding,warns,flees from,806,806_FMM_him,fmm,MismatchMatchMatch,obj,Ruth warns Wayne that Walter flees from,him,2.6670989990234375
TwoEmbedding,warns,flees from,806,806_FMF_him,fmf,MismatchMatchMismatch,obj,Ruth warns Wayne that Emily flees from,him,1.7472195625305176
TwoEmbedding,warns,flees from,806,806_FFM_him,ffm,MismatchMismatchMatch,obj,Ruth warns Rose that Walter flees from,him,3.8217451572418213
TwoEmbedding,warns,flees from,806,806_FFF_him,fff,MismatchMismatchMismatch,obj,Ruth warns Rose that Emily flees from,him,2.836799383163452
TwoEmbedding,warns,flees from,806,806_MMM_his,mmm,MatchMatchMatch,poss,Lawrence warns Wayne that Walter flees from,his,3.3804469108581543
TwoEmbedding,warns,flees from,806,806_MMF_his,mmf,MatchMatchMismatch,poss,Lawrence warns Wayne that Emily flees from,his,5.235877990722656
TwoEmbedding,warns,flees from,806,806_MFM_his,mfm,MatchMismatchMatch,poss,Lawrence warns Rose that Walter flees from,his,3.3558428287506104
TwoEmbedding,warns,flees from,806,806_MFF_his,mff,MatchMismatchMismatch,poss,Lawrence warns Rose that Emily flees from,his,5.816567420959473
TwoEmbedding,warns,flees from,806,806_FMM_his,fmm,MismatchMatchMatch,poss,Ruth warns Wayne that Walter flees from,his,3.120802879333496
TwoEmbedding,warns,flees from,806,806_FMF_his,fmf,MismatchMatchMismatch,poss,Ruth warns Wayne that Emily flees from,his,5.37837028503418
TwoEmbedding,warns,flees from,806,806_FFM_his,ffm,MismatchMismatchMatch,poss,Ruth warns Rose that Walter flees from,his,3.3564069271087646
TwoEmbedding,warns,flees from,806,806_FFF_his,fff,MismatchMismatchMismatch,poss,Ruth warns Rose that Emily flees from,his,6.547827243804932
TwoEmbedding,advises,wasn't researching,807,807_MMM_him,mmm,MatchMatchMatch,obj,Patrick advises Brad that Steve wasn't researching,him,3.44564151763916
TwoEmbedding,advises,wasn't researching,807,807_MMF_him,mmf,MatchMatchMismatch,obj,Patrick advises Brad that that woman wasn't researching,him,1.9653569459915161
TwoEmbedding,advises,wasn't researching,807,807_MFM_him,mfm,MatchMismatchMatch,obj,Patrick advises Dana that Steve wasn't researching,him,4.7521843910217285
TwoEmbedding,advises,wasn't researching,807,807_MFF_him,mff,MatchMismatchMismatch,obj,Patrick advises Dana that that woman wasn't researching,him,2.6933088302612305
TwoEmbedding,advises,wasn't researching,807,807_FMM_him,fmm,MismatchMatchMatch,obj,The sister advises Brad that Steve wasn't researching,him,5.075226306915283
TwoEmbedding,advises,wasn't researching,807,807_FMF_him,fmf,MismatchMatchMismatch,obj,The sister advises Brad that that woman wasn't researching,him,2.658522129058838
TwoEmbedding,advises,wasn't researching,807,807_FFM_him,ffm,MismatchMismatchMatch,obj,The sister advises Dana that Steve wasn't researching,him,5.948940277099609
TwoEmbedding,advises,wasn't researching,807,807_FFF_him,fff,MismatchMismatchMismatch,obj,The sister advises Dana that that woman wasn't researching,him,4.212949752807617
TwoEmbedding,advises,wasn't researching,807,807_MMM_his,mmm,MatchMatchMatch,poss,Patrick advises Brad that Steve wasn't researching,his,4.606553077697754
TwoEmbedding,advises,wasn't researching,807,807_MMF_his,mmf,MatchMatchMismatch,poss,Patrick advises Brad that that woman wasn't researching,his,5.106677532196045
TwoEmbedding,advises,wasn't researching,807,807_MFM_his,mfm,MatchMismatchMatch,poss,Patrick advises Dana that Steve wasn't researching,his,5.07685661315918
TwoEmbedding,advises,wasn't researching,807,807_MFF_his,mff,MatchMismatchMismatch,poss,Patrick advises Dana that that woman wasn't researching,his,6.103779315948486
TwoEmbedding,advises,wasn't researching,807,807_FMM_his,fmm,MismatchMatchMatch,poss,The sister advises Brad that Steve wasn't researching,his,5.159429550170898
TwoEmbedding,advises,wasn't researching,807,807_FMF_his,fmf,MismatchMatchMismatch,poss,The sister advises Brad that that woman wasn't researching,his,5.739066123962402
TwoEmbedding,advises,wasn't researching,807,807_FFM_his,ffm,MismatchMismatchMatch,poss,The sister advises Dana that Steve wasn't researching,his,5.532476902008057
TwoEmbedding,advises,wasn't researching,807,807_FFF_his,fff,MismatchMismatchMismatch,poss,The sister advises Dana that that woman wasn't researching,his,7.4365010261535645
TwoEmbedding,informs,had disagreed with,808,808_MMM_him,mmm,MatchMatchMatch,obj,Brett informs Craig that that father had disagreed with,him,2.4450788497924805
TwoEmbedding,informs,had disagreed with,808,808_MMF_him,mmf,MatchMatchMismatch,obj,Brett informs Craig that the grandmother had disagreed with,him,2.4995875358581543
TwoEmbedding,informs,had disagreed with,808,808_MFM_him,mfm,MatchMismatchMatch,obj,Brett informs Anne that that father had disagreed with,him,4.830354690551758
TwoEmbedding,informs,had disagreed with,808,808_MFF_him,mff,MatchMismatchMismatch,obj,Brett informs Anne that the grandmother had disagreed with,him,3.395533800125122
TwoEmbedding,informs,had disagreed with,808,808_FMM_him,fmm,MismatchMatchMatch,obj,Meredith informs Craig that that father had disagreed with,him,3.9971323013305664
TwoEmbedding,informs,had disagreed with,808,808_FMF_him,fmf,MismatchMatchMismatch,obj,Meredith informs Craig that the grandmother had disagreed with,him,2.8127052783966064
TwoEmbedding,informs,had disagreed with,808,808_FFM_him,ffm,MismatchMismatchMatch,obj,Meredith informs Anne that that father had disagreed with,him,6.423784255981445
TwoEmbedding,informs,had disagreed with,808,808_FFF_him,fff,MismatchMismatchMismatch,obj,Meredith informs Anne that the grandmother had disagreed with,him,4.987534523010254
TwoEmbedding,informs,had disagreed with,808,808_MMM_his,mmm,MatchMatchMatch,poss,Brett informs Craig that that father had disagreed with,his,2.5893681049346924
TwoEmbedding,informs,had disagreed with,808,808_MMF_his,mmf,MatchMatchMismatch,poss,Brett informs Craig that the grandmother had disagreed with,his,2.3376431465148926
TwoEmbedding,informs,had disagreed with,808,808_MFM_his,mfm,MatchMismatchMatch,poss,Brett informs Anne that that father had disagreed with,his,4.153541088104248
TwoEmbedding,informs,had disagreed with,808,808_MFF_his,mff,MatchMismatchMismatch,poss,Brett informs Anne that the grandmother had disagreed with,his,3.5945329666137695
TwoEmbedding,informs,had disagreed with,808,808_FMM_his,fmm,MismatchMatchMatch,poss,Meredith informs Craig that that father had disagreed with,his,3.69173526763916
TwoEmbedding,informs,had disagreed with,808,808_FMF_his,fmf,MismatchMatchMismatch,poss,Meredith informs Craig that the grandmother had disagreed with,his,2.8813607692718506
TwoEmbedding,informs,had disagreed with,808,808_FFM_his,ffm,MismatchMismatchMatch,poss,Meredith informs Anne that that father had disagreed with,his,5.021749019622803
TwoEmbedding,informs,had disagreed with,808,808_FFF_his,fff,MismatchMismatchMismatch,poss,Meredith informs Anne that the grandmother had disagreed with,his,5.119430065155029
TwoEmbedding,warned,hadn't talked to,809,809_MMM_him,mmm,MatchMatchMatch,obj,Gary warned this grandfather that Vincent hadn't talked to,him,0.7644755244255066
TwoEmbedding,warned,hadn't talked to,809,809_MMF_him,mmf,MatchMatchMismatch,obj,Gary warned this grandfather that Holly hadn't talked to,him,0.805044412612915
TwoEmbedding,warned,hadn't talked to,809,809_MFM_him,mfm,MatchMismatchMatch,obj,Gary warned Anna that Vincent hadn't talked to,him,2.8313372135162354
TwoEmbedding,warned,hadn't talked to,809,809_MFF_him,mff,MatchMismatchMismatch,obj,Gary warned Anna that Holly hadn't talked to,him,2.732048988342285
TwoEmbedding,warned,hadn't talked to,809,809_FMM_him,fmm,MismatchMatchMatch,obj,Carmen warned this grandfather that Vincent hadn't talked to,him,0.655280351638794
TwoEmbedding,warned,hadn't talked to,809,809_FMF_him,fmf,MismatchMatchMismatch,obj,Carmen warned this grandfather that Holly hadn't talked to,him,0.672553300857544
TwoEmbedding,warned,hadn't talked to,809,809_FFM_him,ffm,MismatchMismatchMatch,obj,Carmen warned Anna that Vincent hadn't talked to,him,2.9631927013397217
TwoEmbedding,warned,hadn't talked to,809,809_FFF_him,fff,MismatchMismatchMismatch,obj,Carmen warned Anna that Holly hadn't talked to,him,3.0320239067077637
TwoEmbedding,warned,hadn't talked to,809,809_MMM_his,mmm,MatchMatchMatch,poss,Gary warned this grandfather that Vincent hadn't talked to,his,4.597404956817627
TwoEmbedding,warned,hadn't talked to,809,809_MMF_his,mmf,MatchMatchMismatch,poss,Gary warned this grandfather that Holly hadn't talked to,his,6.588680744171143
TwoEmbedding,warned,hadn't talked to,809,809_MFM_his,mfm,MatchMismatchMatch,poss,Gary warned Anna that Vincent hadn't talked to,his,6.0560808181762695
TwoEmbedding,warned,hadn't talked to,809,809_MFF_his,mff,MatchMismatchMismatch,poss,Gary warned Anna that Holly hadn't talked to,his,8.703495979309082
TwoEmbedding,warned,hadn't talked to,809,809_FMM_his,fmm,MismatchMatchMatch,poss,Carmen warned this grandfather that Vincent hadn't talked to,his,4.222723484039307
TwoEmbedding,warned,hadn't talked to,809,809_FMF_his,fmf,MismatchMatchMismatch,poss,Carmen warned this grandfather that Holly hadn't talked to,his,6.029716491699219
TwoEmbedding,warned,hadn't talked to,809,809_FFM_his,ffm,MismatchMismatchMatch,poss,Carmen warned Anna that Vincent hadn't talked to,his,6.306260585784912
TwoEmbedding,warned,hadn't talked to,809,809_FFF_his,fff,MismatchMismatchMismatch,poss,Carmen warned Anna that Holly hadn't talked to,his,9.008308410644531
TwoEmbedding,warned,didn't examine,810,810_MMM_him,mmm,MatchMatchMatch,obj,That brother warned Brian that Stephen didn't examine,him,2.752511739730835
TwoEmbedding,warned,didn't examine,810,810_MMF_him,mmf,MatchMatchMismatch,obj,That brother warned Brian that Nina didn't examine,him,2.3566408157348633
TwoEmbedding,warned,didn't examine,810,810_MFM_him,mfm,MatchMismatchMatch,obj,That brother warned Cindy that Stephen didn't examine,him,4.237725257873535
TwoEmbedding,warned,didn't examine,810,810_MFF_him,mff,MatchMismatchMismatch,obj,That brother warned Cindy that Nina didn't examine,him,3.3004138469696045
TwoEmbedding,warned,didn't examine,810,810_FMM_him,fmm,MismatchMatchMatch,obj,Gina warned Brian that Stephen didn't examine,him,3.4781076908111572
TwoEmbedding,warned,didn't examine,810,810_FMF_him,fmf,MismatchMatchMismatch,obj,Gina warned Brian that Nina didn't examine,him,2.5599896907806396
TwoEmbedding,warned,didn't examine,810,810_FFM_him,ffm,MismatchMismatchMatch,obj,Gina warned Cindy that Stephen didn't examine,him,5.45449686050415
TwoEmbedding,warned,didn't examine,810,810_FFF_him,fff,MismatchMismatchMismatch,obj,Gina warned Cindy that Nina didn't examine,him,5.6772637367248535
TwoEmbedding,warned,didn't examine,810,810_MMM_his,mmm,MatchMatchMatch,poss,That brother warned Brian that Stephen didn't examine,his,2.5210587978363037
TwoEmbedding,warned,didn't examine,810,810_MMF_his,mmf,MatchMatchMismatch,poss,That brother warned Brian that Nina didn't examine,his,2.9743146896362305
TwoEmbedding,warned,didn't examine,810,810_MFM_his,mfm,MatchMismatchMatch,poss,That brother warned Cindy that Stephen didn't examine,his,3.0016846656799316
TwoEmbedding,warned,didn't examine,810,810_MFF_his,mff,MatchMismatchMismatch,poss,That brother warned Cindy that Nina didn't examine,his,4.050995349884033
TwoEmbedding,warned,didn't examine,810,810_FMM_his,fmm,MismatchMatchMatch,poss,Gina warned Brian that Stephen didn't examine,his,2.799180507659912
TwoEmbedding,warned,didn't examine,810,810_FMF_his,fmf,MismatchMatchMismatch,poss,Gina warned Brian that Nina didn't examine,his,3.1668217182159424
TwoEmbedding,warned,didn't examine,810,810_FFM_his,ffm,MismatchMismatchMatch,poss,Gina warned Cindy that Stephen didn't examine,his,3.8775837421417236
TwoEmbedding,warned,didn't examine,810,810_FFF_his,fff,MismatchMismatchMismatch,poss,Gina warned Cindy that Nina didn't examine,his,6.371776103973389
TwoEmbedding,shows,scanned,811,811_MMM_him,mmm,MatchMatchMatch,obj,Larry shows Benjamin that that nephew scanned,him,4.07658576965332
TwoEmbedding,shows,scanned,811,811_MMF_him,mmf,MatchMatchMismatch,obj,Larry shows Benjamin that Ellen scanned,him,3.6637609004974365
TwoEmbedding,shows,scanned,811,811_MFM_him,mfm,MatchMismatchMatch,obj,Larry shows Tiffany that that nephew scanned,him,5.522975921630859
TwoEmbedding,shows,scanned,811,811_MFF_him,mff,MatchMismatchMismatch,obj,Larry shows Tiffany that Ellen scanned,him,5.1989054679870605
TwoEmbedding,shows,scanned,811,811_FMM_him,fmm,MismatchMatchMatch,obj,Carrie shows Benjamin that that nephew scanned,him,3.822009325027466
TwoEmbedding,shows,scanned,811,811_FMF_him,fmf,MismatchMatchMismatch,obj,Carrie shows Benjamin that Ellen scanned,him,3.305630922317505
TwoEmbedding,shows,scanned,811,811_FFM_him,ffm,MismatchMismatchMatch,obj,Carrie shows Tiffany that that nephew scanned,him,5.499885559082031
TwoEmbedding,shows,scanned,811,811_FFF_him,fff,MismatchMismatchMismatch,obj,Carrie shows Tiffany that Ellen scanned,him,5.9981255531311035
TwoEmbedding,shows,scanned,811,811_MMM_his,mmm,MatchMatchMatch,poss,Larry shows Benjamin that that nephew scanned,his,2.636136531829834
TwoEmbedding,shows,scanned,811,811_MMF_his,mmf,MatchMatchMismatch,poss,Larry shows Benjamin that Ellen scanned,his,2.3647608757019043
TwoEmbedding,shows,scanned,811,811_MFM_his,mfm,MatchMismatchMatch,poss,Larry shows Tiffany that that nephew scanned,his,3.2156126499176025
TwoEmbedding,shows,scanned,811,811_MFF_his,mff,MatchMismatchMismatch,poss,Larry shows Tiffany that Ellen scanned,his,3.7268991470336914
TwoEmbedding,shows,scanned,811,811_FMM_his,fmm,MismatchMatchMatch,poss,Carrie shows Benjamin that that nephew scanned,his,2.694727659225464
TwoEmbedding,shows,scanned,811,811_FMF_his,fmf,MismatchMatchMismatch,poss,Carrie shows Benjamin that Ellen scanned,his,2.4890410900115967
TwoEmbedding,shows,scanned,811,811_FFM_his,ffm,MismatchMismatchMatch,poss,Carrie shows Tiffany that that nephew scanned,his,3.4955968856811523
TwoEmbedding,shows,scanned,811,811_FFF_his,fff,MismatchMismatchMismatch,poss,Carrie shows Tiffany that Ellen scanned,his,4.795446395874023
TwoEmbedding,alerted,can shake,812,812_MMM_him,mmm,MatchMatchMatch,obj,Gary alerted Brad that Kevin can shake,him,5.544970512390137
TwoEmbedding,alerted,can shake,812,812_MMF_him,mmf,MatchMatchMismatch,obj,Gary alerted Brad that Meredith can shake,him,4.7338972091674805
TwoEmbedding,alerted,can shake,812,812_MFM_him,mfm,MatchMismatchMatch,obj,Gary alerted Rose that Kevin can shake,him,6.216201305389404
TwoEmbedding,alerted,can shake,812,812_MFF_him,mff,MatchMismatchMismatch,obj,Gary alerted Rose that Meredith can shake,him,5.262451648712158
TwoEmbedding,alerted,can shake,812,812_FMM_him,fmm,MismatchMatchMatch,obj,Amanda alerted Brad that Kevin can shake,him,5.849170684814453
TwoEmbedding,alerted,can shake,812,812_FMF_him,fmf,MismatchMatchMismatch,obj,Amanda alerted Brad that Meredith can shake,him,4.499414920806885
TwoEmbedding,alerted,can shake,812,812_FFM_him,ffm,MismatchMismatchMatch,obj,Amanda alerted Rose that Kevin can shake,him,6.873440742492676
TwoEmbedding,alerted,can shake,812,812_FFF_him,fff,MismatchMismatchMismatch,obj,Amanda alerted Rose that Meredith can shake,him,5.522336006164551
TwoEmbedding,alerted,can shake,812,812_MMM_his,mmm,MatchMatchMatch,poss,Gary alerted Brad that Kevin can shake,his,2.7830114364624023
TwoEmbedding,alerted,can shake,812,812_MMF_his,mmf,MatchMatchMismatch,poss,Gary alerted Brad that Meredith can shake,his,3.792896032333374
TwoEmbedding,alerted,can shake,812,812_MFM_his,mfm,MatchMismatchMatch,poss,Gary alerted Rose that Kevin can shake,his,3.2176389694213867
TwoEmbedding,alerted,can shake,812,812_MFF_his,mff,MatchMismatchMismatch,poss,Gary alerted Rose that Meredith can shake,his,4.5483245849609375
TwoEmbedding,alerted,can shake,812,812_FMM_his,fmm,MismatchMatchMatch,poss,Amanda alerted Brad that Kevin can shake,his,3.156797170639038
TwoEmbedding,alerted,can shake,812,812_FMF_his,fmf,MismatchMatchMismatch,poss,Amanda alerted Brad that Meredith can shake,his,4.204111099243164
TwoEmbedding,alerted,can shake,812,812_FFM_his,ffm,MismatchMismatchMatch,poss,Amanda alerted Rose that Kevin can shake,his,3.74063777923584
TwoEmbedding,alerted,can shake,812,812_FFF_his,fff,MismatchMismatchMismatch,poss,Amanda alerted Rose that Meredith can shake,his,5.533155918121338
