exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
OneEmbedding,will deny,can care for,915,915_FM_him,fm,MismatchMatch,obj,Sonia will deny that Raymond can care for,him,4.693240642547607
OneEmbedding,will deny,can care for,915,915_FF_him,ff,MismatchMismatch,obj,Sonia will deny that Tamara can care for,him,4.446958065032959
OneEmbedding,will deny,can care for,915,915_MM_his,mm,MatchMatch,poss,Gregory will deny that Raymond can care for,his,3.318467140197754
OneEmbedding,will deny,can care for,915,915_MF_his,mf,MatchMismatch,poss,Gregory will deny that Tamara can care for,his,7.579485893249512
OneEmbedding,will deny,can care for,915,915_FM_his,fm,MismatchMatch,poss,Sonia will deny that Raymond can care for,his,3.2973263263702393
OneEmbedding,will deny,can care for,915,915_FF_his,ff,MismatchMismatch,poss,Sonia will deny that Tamara can care for,his,8.205948829650879
OneEmbedding,hasn't concealed,likes,916,916_MM_him,mm,MatchMatch,obj,Robert hasn't concealed that the father likes,him,5.542535305023193
OneEmbedding,hasn't concealed,likes,916,916_MF_him,mf,MatchMismatch,obj,Robert hasn't concealed that Elaine likes,him,2.5026371479034424
OneEmbedding,hasn't concealed,likes,916,916_FM_him,fm,MismatchMatch,obj,Sara hasn't concealed that the father likes,him,6.231987953186035
OneEmbedding,hasn't concealed,likes,916,916_FF_him,ff,MismatchMismatch,obj,Sara hasn't concealed that Elaine likes,him,3.874450206756592
OneEmbedding,hasn't concealed,likes,916,916_MM_his,mm,MatchMatch,poss,Robert hasn't concealed that the father likes,his,4.224952220916748
OneEmbedding,hasn't concealed,likes,916,916_MF_his,mf,MatchMismatch,poss,Robert hasn't concealed that Elaine likes,his,5.815371513366699
OneEmbedding,hasn't concealed,likes,916,916_FM_his,fm,MismatchMatch,poss,Sara hasn't concealed that the father likes,his,4.841346740722656
OneEmbedding,hasn't concealed,likes,916,916_FF_his,ff,MismatchMismatch,poss,Sara hasn't concealed that Elaine likes,his,7.737559795379639
OneEmbedding,said,questioned,917,917_MM_him,mm,MatchMatch,obj,Keith said that Gary questioned,him,1.8995060920715332
OneEmbedding,said,questioned,917,917_MF_him,mf,MatchMismatch,obj,Keith said that this lady questioned,him,1.0632168054580688
OneEmbedding,said,questioned,917,917_FM_him,fm,MismatchMatch,obj,Ruth said that Gary questioned,him,2.543609619140625
OneEmbedding,said,questioned,917,917_FF_him,ff,MismatchMismatch,obj,Ruth said that this lady questioned,him,1.4259395599365234
OneEmbedding,said,questioned,917,917_MM_his,mm,MatchMatch,poss,Keith said that Gary questioned,his,3.9719314575195312
OneEmbedding,said,questioned,917,917_MF_his,mf,MatchMismatch,poss,Keith said that this lady questioned,his,4.644623756408691
OneEmbedding,said,questioned,917,917_FM_his,fm,MismatchMatch,poss,Ruth said that Gary questioned,his,4.041254997253418
OneEmbedding,said,questioned,917,917_FF_his,ff,MismatchMismatch,poss,Ruth said that this lady questioned,his,4.423320770263672
OneEmbedding,wasn't confessing,isn't noticing,918,918_MM_him,mm,MatchMatch,obj,Thomas wasn't confessing that this ex-boyfriend isn't noticing,him,6.215540885925293
OneEmbedding,wasn't confessing,isn't noticing,918,918_MF_him,mf,MatchMismatch,obj,Thomas wasn't confessing that Beth isn't noticing,him,3.8170268535614014
OneEmbedding,wasn't confessing,isn't noticing,918,918_FM_him,fm,MismatchMatch,obj,Naomi wasn't confessing that this ex-boyfriend isn't noticing,him,7.708604335784912
OneEmbedding,wasn't confessing,isn't noticing,918,918_FF_him,ff,MismatchMismatch,obj,Naomi wasn't confessing that Beth isn't noticing,him,4.507996082305908
OneEmbedding,wasn't confessing,isn't noticing,918,918_MM_his,mm,MatchMatch,poss,Thomas wasn't confessing that this ex-boyfriend isn't noticing,his,4.421616554260254
OneEmbedding,wasn't confessing,isn't noticing,918,918_MF_his,mf,MatchMismatch,poss,Thomas wasn't confessing that Beth isn't noticing,his,4.816230773925781
OneEmbedding,wasn't confessing,isn't noticing,918,918_FM_his,fm,MismatchMatch,poss,Naomi wasn't confessing that this ex-boyfriend isn't noticing,his,4.939056396484375
OneEmbedding,wasn't confessing,isn't noticing,918,918_FF_his,ff,MismatchMismatch,poss,Naomi wasn't confessing that Beth isn't noticing,his,5.716773986816406
OneEmbedding,insisted,was criticizing,919,919_MM_him,mm,MatchMatch,obj,Eric insisted that Ronald was criticizing,him,3.1802399158477783
OneEmbedding,insisted,was criticizing,919,919_MF_him,mf,MatchMismatch,obj,Eric insisted that Florence was criticizing,him,4.098965167999268
OneEmbedding,insisted,was criticizing,919,919_FM_him,fm,MismatchMatch,obj,Samantha insisted that Ronald was criticizing,him,4.854488849639893
OneEmbedding,insisted,was criticizing,919,919_FF_him,ff,MismatchMismatch,obj,Samantha insisted that Florence was criticizing,him,4.489263534545898
OneEmbedding,insisted,was criticizing,919,919_MM_his,mm,MatchMatch,poss,Eric insisted that Ronald was criticizing,his,3.7942378520965576
OneEmbedding,insisted,was criticizing,919,919_MF_his,mf,MatchMismatch,poss,Eric insisted that Florence was criticizing,his,4.941040515899658
OneEmbedding,insisted,was criticizing,919,919_FM_his,fm,MismatchMatch,poss,Samantha insisted that Ronald was criticizing,his,4.656753063201904
OneEmbedding,insisted,was criticizing,919,919_FF_his,ff,MismatchMismatch,poss,Samantha insisted that Florence was criticizing,his,6.0590972900390625
OneEmbedding,speculated,hates,920,920_MM_him,mm,MatchMatch,obj,Kevin speculated that Robert hates,him,4.1197099685668945
OneEmbedding,speculated,hates,920,920_MF_him,mf,MatchMismatch,obj,Kevin speculated that Maria hates,him,2.9465980529785156
OneEmbedding,speculated,hates,920,920_FM_him,fm,MismatchMatch,obj,Sara speculated that Robert hates,him,5.7282843589782715
OneEmbedding,speculated,hates,920,920_FF_him,ff,MismatchMismatch,obj,Sara speculated that Maria hates,him,4.17071533203125
OneEmbedding,speculated,hates,920,920_MM_his,mm,MatchMatch,poss,Kevin speculated that Robert hates,his,3.335597515106201
OneEmbedding,speculated,hates,920,920_MF_his,mf,MatchMismatch,poss,Kevin speculated that Maria hates,his,5.472095012664795
OneEmbedding,speculated,hates,920,920_FM_his,fm,MismatchMatch,poss,Sara speculated that Robert hates,his,3.093198299407959
OneEmbedding,speculated,hates,920,920_FF_his,ff,MismatchMismatch,poss,Sara speculated that Maria hates,his,6.95453405380249
OneEmbedding,should reveal,is hiding,921,921_MM_him,mm,MatchMatch,obj,George should reveal that Stephen is hiding,him,10.096014022827148
OneEmbedding,should reveal,is hiding,921,921_MF_him,mf,MatchMismatch,obj,George should reveal that Dawn is hiding,him,8.331172943115234
OneEmbedding,should reveal,is hiding,921,921_FM_him,fm,MismatchMatch,obj,The daughter should reveal that Stephen is hiding,him,10.25232982635498
OneEmbedding,should reveal,is hiding,921,921_FF_him,ff,MismatchMismatch,obj,The daughter should reveal that Dawn is hiding,him,9.916897773742676
OneEmbedding,should reveal,is hiding,921,921_MM_his,mm,MatchMatch,poss,George should reveal that Stephen is hiding,his,3.442030191421509
OneEmbedding,should reveal,is hiding,921,921_MF_his,mf,MatchMismatch,poss,George should reveal that Dawn is hiding,his,6.503727436065674
OneEmbedding,should reveal,is hiding,921,921_FM_his,fm,MismatchMatch,poss,The daughter should reveal that Stephen is hiding,his,3.4342761039733887
OneEmbedding,should reveal,is hiding,921,921_FF_his,ff,MismatchMismatch,poss,The daughter should reveal that Dawn is hiding,his,7.901323318481445
OneEmbedding,doesn't learn,watches,922,922_MM_him,mm,MatchMatch,obj,David doesn't learn that Frank watches,him,3.0244922637939453
OneEmbedding,doesn't learn,watches,922,922_MF_him,mf,MatchMismatch,obj,David doesn't learn that Jessica watches,him,2.6972436904907227
OneEmbedding,doesn't learn,watches,922,922_FM_him,fm,MismatchMatch,obj,Amanda doesn't learn that Frank watches,him,5.255619049072266
OneEmbedding,doesn't learn,watches,922,922_FF_him,ff,MismatchMismatch,obj,Amanda doesn't learn that Jessica watches,him,4.861865520477295
OneEmbedding,doesn't learn,watches,922,922_MM_his,mm,MatchMatch,poss,David doesn't learn that Frank watches,his,4.245389461517334
OneEmbedding,doesn't learn,watches,922,922_MF_his,mf,MatchMismatch,poss,David doesn't learn that Jessica watches,his,4.8386969566345215
OneEmbedding,doesn't learn,watches,922,922_FM_his,fm,MismatchMatch,poss,Amanda doesn't learn that Frank watches,his,5.760453701019287
OneEmbedding,doesn't learn,watches,922,922_FF_his,ff,MismatchMismatch,poss,Amanda doesn't learn that Jessica watches,his,8.290534973144531
OneEmbedding,shouldn't deny,didn't hear,923,923_MM_him,mm,MatchMatch,obj,Joseph shouldn't deny that Andrew didn't hear,him,2.9179928302764893
OneEmbedding,shouldn't deny,didn't hear,923,923_MF_him,mf,MatchMismatch,obj,Joseph shouldn't deny that the girlfriend didn't hear,him,2.455570697784424
OneEmbedding,shouldn't deny,didn't hear,923,923_FM_him,fm,MismatchMatch,obj,That niece shouldn't deny that Andrew didn't hear,him,5.984330177307129
OneEmbedding,shouldn't deny,didn't hear,923,923_FF_him,ff,MismatchMismatch,obj,That niece shouldn't deny that the girlfriend didn't hear,him,3.9892754554748535
OneEmbedding,shouldn't deny,didn't hear,923,923_MM_his,mm,MatchMatch,poss,Joseph shouldn't deny that Andrew didn't hear,his,4.976893901824951
OneEmbedding,shouldn't deny,didn't hear,923,923_MF_his,mf,MatchMismatch,poss,Joseph shouldn't deny that the girlfriend didn't hear,his,5.002411365509033
OneEmbedding,shouldn't deny,didn't hear,923,923_FM_his,fm,MismatchMatch,poss,That niece shouldn't deny that Andrew didn't hear,his,4.6409454345703125
OneEmbedding,shouldn't deny,didn't hear,923,923_FF_his,ff,MismatchMismatch,poss,That niece shouldn't deny that the girlfriend didn't hear,his,6.62391996383667
OneEmbedding,doesn't deny,loved,924,924_MM_him,mm,MatchMatch,obj,Douglas doesn't deny that Kevin loved,him,3.1220271587371826
OneEmbedding,doesn't deny,loved,924,924_MF_him,mf,MatchMismatch,obj,Douglas doesn't deny that Cindy loved,him,1.5781217813491821
OneEmbedding,doesn't deny,loved,924,924_FM_him,fm,MismatchMatch,obj,Kristin doesn't deny that Kevin loved,him,4.8538994789123535
OneEmbedding,doesn't deny,loved,924,924_FF_him,ff,MismatchMismatch,obj,Kristin doesn't deny that Cindy loved,him,2.6764395236968994
OneEmbedding,doesn't deny,loved,924,924_MM_his,mm,MatchMatch,poss,Douglas doesn't deny that Kevin loved,his,2.6185691356658936
OneEmbedding,doesn't deny,loved,924,924_MF_his,mf,MatchMismatch,poss,Douglas doesn't deny that Cindy loved,his,6.18816614151001
OneEmbedding,doesn't deny,loved,924,924_FM_his,fm,MismatchMatch,poss,Kristin doesn't deny that Kevin loved,his,3.635223627090454
OneEmbedding,doesn't deny,loved,924,924_FF_his,ff,MismatchMismatch,poss,Kristin doesn't deny that Cindy loved,his,7.307811737060547
OneEmbedding,hates,had appreciated,925,925_MM_him,mm,MatchMatch,obj,Guy hates that Todd had appreciated,him,3.1842663288116455
OneEmbedding,hates,had appreciated,925,925_MF_him,mf,MatchMismatch,obj,Guy hates that Ann had appreciated,him,2.5618274211883545
OneEmbedding,hates,had appreciated,925,925_FM_him,fm,MismatchMatch,obj,Stephanie hates that Todd had appreciated,him,5.8241777420043945
OneEmbedding,hates,had appreciated,925,925_FF_him,ff,MismatchMismatch,obj,Stephanie hates that Ann had appreciated,him,4.406018257141113
OneEmbedding,hates,had appreciated,925,925_MM_his,mm,MatchMatch,poss,Guy hates that Todd had appreciated,his,2.147352933883667
OneEmbedding,hates,had appreciated,925,925_MF_his,mf,MatchMismatch,poss,Guy hates that Ann had appreciated,his,2.0434951782226562
OneEmbedding,hates,had appreciated,925,925_FM_his,fm,MismatchMatch,poss,Stephanie hates that Todd had appreciated,his,3.743604898452759
OneEmbedding,hates,had appreciated,925,925_FF_his,ff,MismatchMismatch,poss,Stephanie hates that Ann had appreciated,his,3.5482513904571533
OneEmbedding,did find out,annoyed,926,926_MM_him,mm,MatchMatch,obj,Steven did find out that Alexander annoyed,him,2.4206502437591553
OneEmbedding,did find out,annoyed,926,926_MF_him,mf,MatchMismatch,obj,Steven did find out that Holly annoyed,him,1.3198012113571167
OneEmbedding,did find out,annoyed,926,926_FM_him,fm,MismatchMatch,obj,Rachel did find out that Alexander annoyed,him,5.519536018371582
OneEmbedding,did find out,annoyed,926,926_FF_him,ff,MismatchMismatch,obj,Rachel did find out that Holly annoyed,him,4.20863676071167
OneEmbedding,did find out,annoyed,926,926_MM_his,mm,MatchMatch,poss,Steven did find out that Alexander annoyed,his,3.2033915519714355
OneEmbedding,did find out,annoyed,926,926_MF_his,mf,MatchMismatch,poss,Steven did find out that Holly annoyed,his,5.340925216674805
OneEmbedding,did find out,annoyed,926,926_FM_his,fm,MismatchMatch,poss,Rachel did find out that Alexander annoyed,his,4.859735488891602
OneEmbedding,did find out,annoyed,926,926_FF_his,ff,MismatchMismatch,poss,Rachel did find out that Holly annoyed,his,9.31727123260498
OneEmbedding,isn't insisting,notices,927,927_MM_him,mm,MatchMatch,obj,David isn't insisting that Craig notices,him,6.02025032043457
OneEmbedding,isn't insisting,notices,927,927_MF_him,mf,MatchMismatch,obj,David isn't insisting that Rose notices,him,3.903944253921509
OneEmbedding,isn't insisting,notices,927,927_FM_him,fm,MismatchMatch,obj,Diane isn't insisting that Craig notices,him,6.709784507751465
OneEmbedding,isn't insisting,notices,927,927_FF_him,ff,MismatchMismatch,obj,Diane isn't insisting that Rose notices,him,5.0284810066223145
OneEmbedding,isn't insisting,notices,927,927_MM_his,mm,MatchMatch,poss,David isn't insisting that Craig notices,his,4.8733015060424805
OneEmbedding,isn't insisting,notices,927,927_MF_his,mf,MatchMismatch,poss,David isn't insisting that Rose notices,his,4.558798313140869
OneEmbedding,isn't insisting,notices,927,927_FM_his,fm,MismatchMatch,poss,Diane isn't insisting that Craig notices,his,5.761831760406494
OneEmbedding,isn't insisting,notices,927,927_FF_his,ff,MismatchMismatch,poss,Diane isn't insisting that Rose notices,his,6.280402660369873
OneEmbedding,should imagine,hadn't cured,928,928_MM_him,mm,MatchMatch,obj,Kevin should imagine that Curtis hadn't cured,him,1.6739472150802612
OneEmbedding,should imagine,hadn't cured,928,928_MF_him,mf,MatchMismatch,obj,Kevin should imagine that Claire hadn't cured,him,1.086936354637146
OneEmbedding,should imagine,hadn't cured,928,928_FM_him,fm,MismatchMatch,obj,Irene should imagine that Curtis hadn't cured,him,2.201561212539673
OneEmbedding,should imagine,hadn't cured,928,928_FF_him,ff,MismatchMismatch,obj,Irene should imagine that Claire hadn't cured,him,1.5673025846481323
OneEmbedding,should imagine,hadn't cured,928,928_MM_his,mm,MatchMatch,poss,Kevin should imagine that Curtis hadn't cured,his,2.418221950531006
OneEmbedding,should imagine,hadn't cured,928,928_MF_his,mf,MatchMismatch,poss,Kevin should imagine that Claire hadn't cured,his,3.2096123695373535
OneEmbedding,should imagine,hadn't cured,928,928_FM_his,fm,MismatchMatch,poss,Irene should imagine that Curtis hadn't cured,his,3.554202079772949
OneEmbedding,should imagine,hadn't cured,928,928_FF_his,ff,MismatchMismatch,poss,Irene should imagine that Claire hadn't cured,his,4.912721633911133
OneEmbedding,thinks,was insulting,929,929_MM_him,mm,MatchMatch,obj,Lawrence thinks that the ex-husband was insulting,him,3.0867671966552734
OneEmbedding,thinks,was insulting,929,929_MF_him,mf,MatchMismatch,obj,Lawrence thinks that Eva was insulting,him,2.2534468173980713
OneEmbedding,thinks,was insulting,929,929_FM_him,fm,MismatchMatch,obj,Claire thinks that the ex-husband was insulting,him,4.84061861038208
OneEmbedding,thinks,was insulting,929,929_FF_him,ff,MismatchMismatch,obj,Claire thinks that Eva was insulting,him,2.86143159866333
OneEmbedding,thinks,was insulting,929,929_MM_his,mm,MatchMatch,poss,Lawrence thinks that the ex-husband was insulting,his,3.496198892593384
OneEmbedding,thinks,was insulting,929,929_MF_his,mf,MatchMismatch,poss,Lawrence thinks that Eva was insulting,his,4.17543888092041
OneEmbedding,thinks,was insulting,929,929_FM_his,fm,MismatchMatch,poss,Claire thinks that the ex-husband was insulting,his,5.348799228668213
OneEmbedding,thinks,was insulting,929,929_FF_his,ff,MismatchMismatch,poss,Claire thinks that Eva was insulting,his,5.608557224273682
OneEmbedding,didn't agree,wasn't boasting about,930,930_MM_him,mm,MatchMatch,obj,This ex-husband didn't agree that Alan wasn't boasting about,him,6.8842644691467285
OneEmbedding,didn't agree,wasn't boasting about,930,930_MF_him,mf,MatchMismatch,obj,This ex-husband didn't agree that Brenda wasn't boasting about,him,5.739988327026367
OneEmbedding,didn't agree,wasn't boasting about,930,930_FM_him,fm,MismatchMatch,obj,Sonia didn't agree that Alan wasn't boasting about,him,7.444032192230225
OneEmbedding,didn't agree,wasn't boasting about,930,930_FF_him,ff,MismatchMismatch,obj,Sonia didn't agree that Brenda wasn't boasting about,him,7.819184303283691
OneEmbedding,didn't agree,wasn't boasting about,930,930_MM_his,mm,MatchMatch,poss,This ex-husband didn't agree that Alan wasn't boasting about,his,1.7848892211914062
OneEmbedding,didn't agree,wasn't boasting about,930,930_MF_his,mf,MatchMismatch,poss,This ex-husband didn't agree that Brenda wasn't boasting about,his,5.115954875946045
OneEmbedding,didn't agree,wasn't boasting about,930,930_FM_his,fm,MismatchMatch,poss,Sonia didn't agree that Alan wasn't boasting about,his,1.5738725662231445
OneEmbedding,didn't agree,wasn't boasting about,930,930_FF_his,ff,MismatchMismatch,poss,Sonia didn't agree that Brenda wasn't boasting about,his,6.205093860626221
OneEmbedding,isn't expecting,has found,931,931_MM_him,mm,MatchMatch,obj,Alan isn't expecting that Bruce has found,him,5.046778678894043
OneEmbedding,isn't expecting,has found,931,931_MF_him,mf,MatchMismatch,obj,Alan isn't expecting that Melanie has found,him,4.603630065917969
OneEmbedding,isn't expecting,has found,931,931_FM_him,fm,MismatchMatch,obj,Tiffany isn't expecting that Bruce has found,him,7.826740264892578
OneEmbedding,isn't expecting,has found,931,931_FF_him,ff,MismatchMismatch,obj,Tiffany isn't expecting that Melanie has found,him,7.157962322235107
OneEmbedding,isn't expecting,has found,931,931_MM_his,mm,MatchMatch,poss,Alan isn't expecting that Bruce has found,his,2.919442653656006
OneEmbedding,isn't expecting,has found,931,931_MF_his,mf,MatchMismatch,poss,Alan isn't expecting that Melanie has found,his,6.143998146057129
OneEmbedding,isn't expecting,has found,931,931_FM_his,fm,MismatchMatch,poss,Tiffany isn't expecting that Bruce has found,his,3.047886848449707
OneEmbedding,isn't expecting,has found,931,931_FF_his,ff,MismatchMismatch,poss,Tiffany isn't expecting that Melanie has found,his,8.424781799316406
OneEmbedding,knew,was aiding,932,932_MM_him,mm,MatchMatch,obj,Wayne knew that Wayne was aiding,him,3.2616899013519287
OneEmbedding,knew,was aiding,932,932_MF_him,mf,MatchMismatch,obj,Wayne knew that Tamara was aiding,him,2.6563661098480225
OneEmbedding,knew,was aiding,932,932_FM_him,fm,MismatchMatch,obj,Julie knew that Wayne was aiding,him,4.9851274490356445
OneEmbedding,knew,was aiding,932,932_FF_him,ff,MismatchMismatch,obj,Julie knew that Tamara was aiding,him,3.7776243686676025
OneEmbedding,knew,was aiding,932,932_MM_his,mm,MatchMatch,poss,Wayne knew that Wayne was aiding,his,3.899329900741577
OneEmbedding,knew,was aiding,932,932_MF_his,mf,MatchMismatch,poss,Wayne knew that Tamara was aiding,his,4.922970294952393
OneEmbedding,knew,was aiding,932,932_FM_his,fm,MismatchMatch,poss,Julie knew that Wayne was aiding,his,4.395729064941406
OneEmbedding,knew,was aiding,932,932_FF_his,ff,MismatchMismatch,poss,Julie knew that Tamara was aiding,his,6.491966724395752
OneEmbedding,found out,hasn't approached,933,933_MM_him,mm,MatchMatch,obj,Mitchell found out that Jerry hasn't approached,him,3.114760160446167
OneEmbedding,found out,hasn't approached,933,933_MF_him,mf,MatchMismatch,obj,Mitchell found out that Ellen hasn't approached,him,2.4909682273864746
OneEmbedding,found out,hasn't approached,933,933_FM_him,fm,MismatchMatch,obj,Laurie found out that Jerry hasn't approached,him,4.315039157867432
OneEmbedding,found out,hasn't approached,933,933_FF_him,ff,MismatchMismatch,obj,Laurie found out that Ellen hasn't approached,him,3.181654930114746
OneEmbedding,found out,hasn't approached,933,933_MM_his,mm,MatchMatch,poss,Mitchell found out that Jerry hasn't approached,his,4.009029865264893
OneEmbedding,found out,hasn't approached,933,933_MF_his,mf,MatchMismatch,poss,Mitchell found out that Ellen hasn't approached,his,6.144218921661377
OneEmbedding,found out,hasn't approached,933,933_FM_his,fm,MismatchMatch,poss,Laurie found out that Jerry hasn't approached,his,4.54990291595459
OneEmbedding,found out,hasn't approached,933,933_FF_his,ff,MismatchMismatch,poss,Laurie found out that Ellen hasn't approached,his,7.386885166168213
OneEmbedding,hadn't insisted,has stunned,934,934_MM_him,mm,MatchMatch,obj,James hadn't insisted that this husband has stunned,him,4.4416184425354
OneEmbedding,hadn't insisted,has stunned,934,934_MF_him,mf,MatchMismatch,obj,James hadn't insisted that Pamela has stunned,him,2.8788466453552246
OneEmbedding,hadn't insisted,has stunned,934,934_FM_him,fm,MismatchMatch,obj,Theresa hadn't insisted that this husband has stunned,him,5.525690078735352
OneEmbedding,hadn't insisted,has stunned,934,934_FF_him,ff,MismatchMismatch,obj,Theresa hadn't insisted that Pamela has stunned,him,3.719954490661621
OneEmbedding,hadn't insisted,has stunned,934,934_MM_his,mm,MatchMatch,poss,James hadn't insisted that this husband has stunned,his,3.9043631553649902
OneEmbedding,hadn't insisted,has stunned,934,934_MF_his,mf,MatchMismatch,poss,James hadn't insisted that Pamela has stunned,his,6.329009056091309
OneEmbedding,hadn't insisted,has stunned,934,934_FM_his,fm,MismatchMatch,poss,Theresa hadn't insisted that this husband has stunned,his,4.099752426147461
OneEmbedding,hadn't insisted,has stunned,934,934_FF_his,ff,MismatchMismatch,poss,Theresa hadn't insisted that Pamela has stunned,his,7.8385114669799805
OneEmbedding,likes,hasn't hidden,935,935_MM_him,mm,MatchMatch,obj,Robert likes that that father hasn't hidden,him,6.333937168121338
OneEmbedding,likes,hasn't hidden,935,935_MF_him,mf,MatchMismatch,obj,Robert likes that Allison hasn't hidden,him,8.294968605041504
OneEmbedding,likes,hasn't hidden,935,935_FM_him,fm,MismatchMatch,obj,Irene likes that that father hasn't hidden,him,6.225474834442139
OneEmbedding,likes,hasn't hidden,935,935_FF_him,ff,MismatchMismatch,obj,Irene likes that Allison hasn't hidden,him,8.321516990661621
OneEmbedding,likes,hasn't hidden,935,935_MM_his,mm,MatchMatch,poss,Robert likes that that father hasn't hidden,his,2.00654935836792
OneEmbedding,likes,hasn't hidden,935,935_MF_his,mf,MatchMismatch,poss,Robert likes that Allison hasn't hidden,his,4.740085124969482
OneEmbedding,likes,hasn't hidden,935,935_FM_his,fm,MismatchMatch,poss,Irene likes that that father hasn't hidden,his,1.9919171333312988
OneEmbedding,likes,hasn't hidden,935,935_FF_his,ff,MismatchMismatch,poss,Irene likes that Allison hasn't hidden,his,5.163663864135742
OneEmbedding,hasn't known,talks about,936,936_MM_him,mm,MatchMatch,obj,Phillip hasn't known that Russell talks about,him,4.54530668258667
OneEmbedding,hasn't known,talks about,936,936_MF_him,mf,MatchMismatch,obj,Phillip hasn't known that Dana talks about,him,3.917649507522583
OneEmbedding,hasn't known,talks about,936,936_FM_him,fm,MismatchMatch,obj,Brenda hasn't known that Russell talks about,him,5.628817558288574
OneEmbedding,hasn't known,talks about,936,936_FF_him,ff,MismatchMismatch,obj,Brenda hasn't known that Dana talks about,him,5.203619003295898
OneEmbedding,hasn't known,talks about,936,936_MM_his,mm,MatchMatch,poss,Phillip hasn't known that Russell talks about,his,3.0442614555358887
OneEmbedding,hasn't known,talks about,936,936_MF_his,mf,MatchMismatch,poss,Phillip hasn't known that Dana talks about,his,4.540218353271484
OneEmbedding,hasn't known,talks about,936,936_FM_his,fm,MismatchMatch,poss,Brenda hasn't known that Russell talks about,his,3.458758592605591
OneEmbedding,hasn't known,talks about,936,936_FF_his,ff,MismatchMismatch,poss,Brenda hasn't known that Dana talks about,his,6.815591335296631
OneEmbedding,can't learn,cures,937,937_MM_him,mm,MatchMatch,obj,Gerald can't learn that Dennis cures,him,2.6201364994049072
OneEmbedding,can't learn,cures,937,937_MF_him,mf,MatchMismatch,obj,Gerald can't learn that Martha cures,him,1.857625126838684
OneEmbedding,can't learn,cures,937,937_FM_him,fm,MismatchMatch,obj,Janice can't learn that Dennis cures,him,6.26778507232666
OneEmbedding,can't learn,cures,937,937_FF_him,ff,MismatchMismatch,obj,Janice can't learn that Martha cures,him,6.2498459815979
OneEmbedding,can't learn,cures,937,937_MM_his,mm,MatchMatch,poss,Gerald can't learn that Dennis cures,his,2.2938921451568604
OneEmbedding,can't learn,cures,937,937_MF_his,mf,MatchMismatch,poss,Gerald can't learn that Martha cures,his,3.1177985668182373
OneEmbedding,can't learn,cures,937,937_FM_his,fm,MismatchMatch,poss,Janice can't learn that Dennis cures,his,3.6638762950897217
OneEmbedding,can't learn,cures,937,937_FF_his,ff,MismatchMismatch,poss,Janice can't learn that Martha cures,his,7.442619323730469
OneEmbedding,suggested,wasn't complaining about,938,938_MM_him,mm,MatchMatch,obj,Samuel suggested that Andrew wasn't complaining about,him,7.592385292053223
OneEmbedding,suggested,wasn't complaining about,938,938_MF_him,mf,MatchMismatch,obj,Samuel suggested that the woman wasn't complaining about,him,7.8520331382751465
OneEmbedding,suggested,wasn't complaining about,938,938_FM_him,fm,MismatchMatch,obj,This girlfriend suggested that Andrew wasn't complaining about,him,8.15561294555664
OneEmbedding,suggested,wasn't complaining about,938,938_FF_him,ff,MismatchMismatch,obj,This girlfriend suggested that the woman wasn't complaining about,him,6.955053806304932
OneEmbedding,suggested,wasn't complaining about,938,938_MM_his,mm,MatchMatch,poss,Samuel suggested that Andrew wasn't complaining about,his,3.3098528385162354
OneEmbedding,suggested,wasn't complaining about,938,938_MF_his,mf,MatchMismatch,poss,Samuel suggested that the woman wasn't complaining about,his,6.603597164154053
OneEmbedding,suggested,wasn't complaining about,938,938_FM_his,fm,MismatchMatch,poss,This girlfriend suggested that Andrew wasn't complaining about,his,2.8066060543060303
OneEmbedding,suggested,wasn't complaining about,938,938_FF_his,ff,MismatchMismatch,poss,This girlfriend suggested that the woman wasn't complaining about,his,5.99847412109375
OneEmbedding,hasn't prayed,insults,939,939_MM_him,mm,MatchMatch,obj,Paul hasn't prayed that Curtis insults,him,2.3617589473724365
OneEmbedding,hasn't prayed,insults,939,939_MF_him,mf,MatchMismatch,obj,Paul hasn't prayed that Carol insults,him,1.6138174533843994
OneEmbedding,hasn't prayed,insults,939,939_FM_him,fm,MismatchMatch,obj,Tara hasn't prayed that Curtis insults,him,3.452731132507324
OneEmbedding,hasn't prayed,insults,939,939_FF_him,ff,MismatchMismatch,obj,Tara hasn't prayed that Carol insults,him,2.454119920730591
OneEmbedding,hasn't prayed,insults,939,939_MM_his,mm,MatchMatch,poss,Paul hasn't prayed that Curtis insults,his,3.2907886505126953
OneEmbedding,hasn't prayed,insults,939,939_MF_his,mf,MatchMismatch,poss,Paul hasn't prayed that Carol insults,his,3.5071675777435303
OneEmbedding,hasn't prayed,insults,939,939_FM_his,fm,MismatchMatch,poss,Tara hasn't prayed that Curtis insults,his,3.824755907058716
OneEmbedding,hasn't prayed,insults,939,939_FF_his,ff,MismatchMismatch,poss,Tara hasn't prayed that Carol insults,his,4.988062858581543
OneEmbedding,hasn't whispered,hindered,940,940_MM_him,mm,MatchMatch,obj,This ex-husband hasn't whispered that that father hindered,him,3.6106162071228027
OneEmbedding,hasn't whispered,hindered,940,940_MF_him,mf,MatchMismatch,obj,This ex-husband hasn't whispered that Martha hindered,him,2.8842875957489014
OneEmbedding,hasn't whispered,hindered,940,940_FM_him,fm,MismatchMatch,obj,Stacy hasn't whispered that that father hindered,him,3.8389437198638916
